CTI,block_duration,correct,correct_response,cue,cue_switch,exp_stage,experiment_exp_id,feedback_duration,key_press,possible_responses,rt,stim_color,stim_duration,stim_number,task,task_switch,text,time_elapsed,timing_post_trial,trial_id,trial_num,trial_type,worker_id
900.0,2272.0,True,71.0,Orange-Blue,,test,twobytwo,,71.0,"89,71",1031.0,#1F45FC,1000.0,2.0,color,switch,,104559,0.0,stim,37.0,poldrack-single-stim,s558
900.0,2136.0,True,71.0,Magnitude,,test,twobytwo,,71.0,"89,71",769.0,orange,1000.0,2.0,magnitude,switch,,107599,0.0,stim,38.0,poldrack-single-stim,s558
900.0,2000.0,True,71.0,Orange-Blue,,test,twobytwo,,71.0,"89,71",511.0,#1F45FC,1000.0,8.0,color,switch,,110504,0.0,stim,39.0,poldrack-single-stim,s558
900.0,2136.0,True,71.0,High-Low,,test,twobytwo,,71.0,"89,71",975.0,#1F45FC,1000.0,1.0,magnitude,switch,,113545,0.0,stim,40.0,poldrack-single-stim,s558
100.0,2816.0,True,89.0,Orange-Blue,,test,twobytwo,,89.0,"89,71",812.0,orange,1000.0,3.0,color,switch,,116465,0.0,stim,41.0,poldrack-single-stim,s558
900.0,2408.0,True,71.0,Color,switch,test,twobytwo,,71.0,"89,71",560.0,#1F45FC,1000.0,3.0,color,stay,,119779,0.0,stim,42.0,poldrack-single-stim,s558
100.0,2000.0,True,89.0,Magnitude,,test,twobytwo,,89.0,"89,71",873.0,orange,1000.0,8.0,magnitude,switch,,121882,0.0,stim,43.0,poldrack-single-stim,s558
900.0,2136.0,True,71.0,Orange-Blue,,test,twobytwo,,71.0,"89,71",919.0,#1F45FC,1000.0,2.0,color,switch,,124922,0.0,stim,44.0,poldrack-single-stim,s558
100.0,2136.0,True,89.0,Orange-Blue,stay,test,twobytwo,,89.0,"89,71",821.0,orange,1000.0,6.0,color,stay,,127161,0.0,stim,45.0,poldrack-single-stim,s558
100.0,2136.0,True,71.0,Color,switch,test,twobytwo,,71.0,"89,71",1250.0,#1F45FC,1000.0,1.0,color,stay,,129401,0.0,stim,46.0,poldrack-single-stim,s558
900.0,2544.0,True,71.0,High-Low,,test,twobytwo,,71.0,"89,71",717.0,#1F45FC,1000.0,3.0,magnitude,switch,,132850,0.0,stim,47.0,poldrack-single-stim,s558
100.0,2136.0,True,89.0,Orange-Blue,,test,twobytwo,,89.0,"89,71",758.0,orange,1000.0,6.0,color,switch,,135091,0.0,stim,48.0,poldrack-single-stim,s558
100.0,2000.0,False,71.0,High-Low,,test,twobytwo,,89.0,"89,71",731.0,orange,1000.0,4.0,magnitude,switch,,137196,0.0,stim,49.0,poldrack-single-stim,s558
100.0,2000.0,True,89.0,Orange-Blue,,test,twobytwo,,89.0,"89,71",1154.0,orange,1000.0,1.0,color,switch,,139301,0.0,stim,50.0,poldrack-single-stim,s558
100.0,2000.0,True,71.0,Orange-Blue,stay,test,twobytwo,,71.0,"89,71",806.0,#1F45FC,1000.0,6.0,color,stay,,141405,0.0,stim,51.0,poldrack-single-stim,s558
900.0,2000.0,True,89.0,High-Low,,test,twobytwo,,89.0,"89,71",527.0,#1F45FC,1000.0,9.0,magnitude,switch,,144310,0.0,stim,52.0,poldrack-single-stim,s558
900.0,2136.0,True,71.0,Color,,test,twobytwo,,71.0,"89,71",808.0,#1F45FC,1000.0,1.0,color,switch,,147349,0.0,stim,53.0,poldrack-single-stim,s558
900.0,2000.0,True,89.0,Orange-Blue,switch,test,twobytwo,,89.0,"89,71",785.0,orange,1000.0,3.0,color,stay,,150253,0.0,stim,54.0,poldrack-single-stim,s558
100.0,2000.0,True,89.0,Color,switch,test,twobytwo,,89.0,"89,71",729.0,orange,1000.0,6.0,color,stay,,152358,0.0,stim,55.0,poldrack-single-stim,s558
100.0,2000.0,True,71.0,Color,stay,test,twobytwo,,71.0,"89,71",727.0,#1F45FC,1000.0,4.0,color,stay,,154462,0.0,stim,56.0,poldrack-single-stim,s558
100.0,2136.0,True,71.0,High-Low,,test,twobytwo,,71.0,"89,71",746.0,orange,1000.0,2.0,magnitude,switch,,156702,0.0,stim,57.0,poldrack-single-stim,s558
100.0,2136.0,False,71.0,Orange-Blue,,test,twobytwo,,89.0,"89,71",847.0,#1F45FC,1000.0,9.0,color,switch,,158945,0.0,stim,58.0,poldrack-single-stim,s558
900.0,2136.0,False,71.0,Orange-Blue,stay,test,twobytwo,,89.0,"89,71",802.0,#1F45FC,1000.0,1.0,color,stay,,161985,0.0,stim,59.0,poldrack-single-stim,s558
100.0,2136.0,False,71.0,High-Low,,test,twobytwo,,89.0,"89,71",914.0,orange,1000.0,3.0,magnitude,switch,,164225,0.0,stim,60.0,poldrack-single-stim,s558
100.0,2680.0,True,89.0,High-Low,stay,test,twobytwo,,89.0,"89,71",788.0,orange,1000.0,8.0,magnitude,stay,,167009,0.0,stim,61.0,poldrack-single-stim,s558
900.0,2544.0,True,89.0,Magnitude,switch,test,twobytwo,,89.0,"89,71",650.0,#1F45FC,1000.0,9.0,magnitude,stay,,170457,0.0,stim,62.0,poldrack-single-stim,s558
100.0,2272.0,False,89.0,High-Low,switch,test,twobytwo,,71.0,"89,71",1585.0,#1F45FC,1000.0,6.0,magnitude,stay,,172833,0.0,stim,63.0,poldrack-single-stim,s558
900.0,2272.0,True,71.0,Magnitude,switch,test,twobytwo,,71.0,"89,71",604.0,orange,1000.0,3.0,magnitude,stay,,176009,0.0,stim,64.0,poldrack-single-stim,s558
900.0,2408.0,False,71.0,Color,,test,twobytwo,,89.0,"89,71",451.0,#1F45FC,1000.0,8.0,color,switch,,179323,0.0,stim,65.0,poldrack-single-stim,s558
900.0,2136.0,True,89.0,Color,stay,test,twobytwo,,89.0,"89,71",694.0,orange,1000.0,6.0,color,stay,,182363,0.0,stim,66.0,poldrack-single-stim,s558
900.0,2272.0,True,71.0,High-Low,,test,twobytwo,,71.0,"89,71",702.0,orange,1000.0,1.0,magnitude,switch,,185540,0.0,stim,67.0,poldrack-single-stim,s558
100.0,2000.0,True,89.0,Magnitude,switch,test,twobytwo,,89.0,"89,71",1122.0,#1F45FC,1000.0,9.0,magnitude,stay,,187645,0.0,stim,68.0,poldrack-single-stim,s558
100.0,2136.0,True,89.0,High-Low,switch,test,twobytwo,,89.0,"89,71",723.0,orange,1000.0,8.0,magnitude,stay,,189884,0.0,stim,69.0,poldrack-single-stim,s558
100.0,2272.0,True,89.0,High-Low,stay,test,twobytwo,,89.0,"89,71",749.0,orange,1000.0,7.0,magnitude,stay,,192260,0.0,stim,70.0,poldrack-single-stim,s558
100.0,2000.0,True,71.0,Color,,test,twobytwo,,71.0,"89,71",1259.0,#1F45FC,1000.0,7.0,color,switch,,194363,0.0,stim,71.0,poldrack-single-stim,s558
900.0,2680.0,True,89.0,High-Low,,test,twobytwo,,89.0,"89,71",613.0,#1F45FC,1000.0,8.0,magnitude,switch,,197947,0.0,stim,72.0,poldrack-single-stim,s558
900.0,2000.0,True,89.0,Magnitude,switch,test,twobytwo,,89.0,"89,71",714.0,#1F45FC,1000.0,8.0,magnitude,stay,,200852,0.0,stim,73.0,poldrack-single-stim,s558
100.0,2000.0,True,89.0,Orange-Blue,,test,twobytwo,,89.0,"89,71",1733.0,orange,1000.0,2.0,color,switch,,202957,0.0,stim,74.0,poldrack-single-stim,s558
100.0,2000.0,True,89.0,Orange-Blue,stay,test,twobytwo,,89.0,"89,71",819.0,orange,1000.0,7.0,color,stay,,205061,0.0,stim,75.0,poldrack-single-stim,s558
900.0,2272.0,True,71.0,Magnitude,,test,twobytwo,,71.0,"89,71",825.0,#1F45FC,1000.0,2.0,magnitude,switch,,208237,0.0,stim,76.0,poldrack-single-stim,s558
900.0,2000.0,True,89.0,Color,,test,twobytwo,,89.0,"89,71",609.0,orange,1000.0,8.0,color,switch,,211142,0.0,stim,77.0,poldrack-single-stim,s558
900.0,2000.0,True,71.0,Magnitude,,test,twobytwo,,71.0,"89,71",796.0,orange,1000.0,4.0,magnitude,switch,,214047,0.0,stim,78.0,poldrack-single-stim,s558
100.0,2000.0,True,71.0,Orange-Blue,,test,twobytwo,,71.0,"89,71",764.0,#1F45FC,1000.0,3.0,color,switch,,216152,0.0,stim,79.0,poldrack-single-stim,s558
100.0,2680.0,True,89.0,Magnitude,switch,test,twobytwo,,89.0,"89,71",770.0,#1F45FC,1000.0,9.0,magnitude,stay,,232446,0.0,stim,0.0,poldrack-single-stim,s558
100.0,2000.0,True,71.0,Orange-Blue,,test,twobytwo,,71.0,"89,71",980.0,#1F45FC,1000.0,8.0,color,switch,,234550,0.0,stim,1.0,poldrack-single-stim,s558
900.0,2136.0,True,71.0,High-Low,,test,twobytwo,,71.0,"89,71",644.0,orange,1000.0,2.0,magnitude,switch,,237591,0.0,stim,2.0,poldrack-single-stim,s558
100.0,2408.0,True,89.0,High-Low,stay,test,twobytwo,,89.0,"89,71",999.0,orange,1000.0,7.0,magnitude,stay,,240105,0.0,stim,3.0,poldrack-single-stim,s558
900.0,2136.0,True,71.0,Orange-Blue,,test,twobytwo,,71.0,"89,71",773.0,#1F45FC,1000.0,4.0,color,switch,,243145,0.0,stim,4.0,poldrack-single-stim,s558
100.0,2000.0,True,89.0,Orange-Blue,stay,test,twobytwo,,89.0,"89,71",675.0,orange,1000.0,3.0,color,stay,,245249,0.0,stim,5.0,poldrack-single-stim,s558
100.0,2000.0,True,71.0,Color,switch,test,twobytwo,,71.0,"89,71",791.0,#1F45FC,1000.0,3.0,color,stay,,247353,0.0,stim,6.0,poldrack-single-stim,s558
900.0,2544.0,True,89.0,Color,stay,test,twobytwo,,89.0,"89,71",575.0,orange,1000.0,2.0,color,stay,,250802,0.0,stim,7.0,poldrack-single-stim,s558
100.0,2136.0,True,89.0,Color,stay,test,twobytwo,,89.0,"89,71",699.0,orange,1000.0,2.0,color,stay,,253043,0.0,stim,8.0,poldrack-single-stim,s558
100.0,2544.0,False,71.0,Magnitude,,test,twobytwo,,89.0,"89,71",693.0,orange,1000.0,1.0,magnitude,switch,,255692,0.0,stim,9.0,poldrack-single-stim,s558
900.0,2680.0,True,89.0,Orange-Blue,,test,twobytwo,,89.0,"89,71",743.0,orange,1000.0,3.0,color,switch,,259277,0.0,stim,10.0,poldrack-single-stim,s558
100.0,2000.0,True,89.0,Orange-Blue,stay,test,twobytwo,,89.0,"89,71",1341.0,orange,1000.0,4.0,color,stay,,261381,0.0,stim,11.0,poldrack-single-stim,s558
100.0,2272.0,True,71.0,Color,switch,test,twobytwo,,71.0,"89,71",691.0,#1F45FC,1000.0,4.0,color,stay,,263758,0.0,stim,12.0,poldrack-single-stim,s558
100.0,3088.0,True,89.0,Color,stay,test,twobytwo,,89.0,"89,71",874.0,orange,1000.0,3.0,color,stay,,266950,0.0,stim,13.0,poldrack-single-stim,s558
900.0,2000.0,True,71.0,Magnitude,,test,twobytwo,,71.0,"89,71",1044.0,orange,1000.0,2.0,magnitude,switch,,269855,0.0,stim,14.0,poldrack-single-stim,s558
900.0,2136.0,True,89.0,High-Low,switch,test,twobytwo,,89.0,"89,71",637.0,orange,1000.0,6.0,magnitude,stay,,272898,0.0,stim,15.0,poldrack-single-stim,s558
900.0,2136.0,False,89.0,Magnitude,switch,test,twobytwo,,71.0,"89,71",1342.0,#1F45FC,1000.0,9.0,magnitude,stay,,275939,0.0,stim,16.0,poldrack-single-stim,s558
100.0,2000.0,True,89.0,Orange-Blue,,test,twobytwo,,89.0,"89,71",1211.0,orange,1000.0,8.0,color,switch,,278044,0.0,stim,17.0,poldrack-single-stim,s558
100.0,2272.0,True,89.0,Magnitude,,test,twobytwo,,89.0,"89,71",1028.0,orange,1000.0,6.0,magnitude,switch,,280420,0.0,stim,18.0,poldrack-single-stim,s558
900.0,2000.0,True,89.0,Color,,test,twobytwo,,89.0,"89,71",682.0,orange,1000.0,8.0,color,switch,,283325,0.0,stim,19.0,poldrack-single-stim,s558
900.0,2136.0,True,71.0,Orange-Blue,switch,test,twobytwo,,71.0,"89,71",535.0,#1F45FC,1000.0,8.0,color,stay,,286367,0.0,stim,20.0,poldrack-single-stim,s558
100.0,2136.0,True,89.0,Orange-Blue,stay,test,twobytwo,,89.0,"89,71",811.0,orange,1000.0,8.0,color,stay,,288608,0.0,stim,21.0,poldrack-single-stim,s558
900.0,2544.0,True,71.0,Orange-Blue,stay,test,twobytwo,,71.0,"89,71",880.0,#1F45FC,1000.0,2.0,color,stay,,292056,0.0,stim,22.0,poldrack-single-stim,s558
100.0,2000.0,True,71.0,Orange-Blue,stay,test,twobytwo,,71.0,"89,71",662.0,#1F45FC,1000.0,8.0,color,stay,,294161,0.0,stim,23.0,poldrack-single-stim,s558
900.0,2136.0,True,71.0,Magnitude,,test,twobytwo,,71.0,"89,71",647.0,#1F45FC,1000.0,4.0,magnitude,switch,,297200,0.0,stim,24.0,poldrack-single-stim,s558
900.0,2136.0,True,71.0,Color,,test,twobytwo,,71.0,"89,71",434.0,#1F45FC,1000.0,3.0,color,switch,,300241,0.0,stim,25.0,poldrack-single-stim,s558
100.0,2136.0,True,71.0,High-Low,,test,twobytwo,,71.0,"89,71",1454.0,#1F45FC,1000.0,2.0,magnitude,switch,,302481,0.0,stim,26.0,poldrack-single-stim,s558
900.0,2000.0,True,71.0,Magnitude,switch,test,twobytwo,,71.0,"89,71",769.0,#1F45FC,1000.0,1.0,magnitude,stay,,305385,0.0,stim,27.0,poldrack-single-stim,s558
100.0,2136.0,True,89.0,High-Low,switch,test,twobytwo,,89.0,"89,71",764.0,orange,1000.0,9.0,magnitude,stay,,307626,0.0,stim,28.0,poldrack-single-stim,s558
100.0,2000.0,True,71.0,Orange-Blue,,test,twobytwo,,71.0,"89,71",1034.0,#1F45FC,1000.0,4.0,color,switch,,309731,0.0,stim,29.0,poldrack-single-stim,s558
100.0,2136.0,True,89.0,Color,switch,test,twobytwo,,89.0,"89,71",814.0,orange,1000.0,8.0,color,stay,,311972,0.0,stim,30.0,poldrack-single-stim,s558
100.0,2816.0,True,71.0,High-Low,,test,twobytwo,,71.0,"89,71",1547.0,orange,1000.0,1.0,magnitude,switch,,314892,0.0,stim,31.0,poldrack-single-stim,s558
100.0,2136.0,True,89.0,High-Low,stay,test,twobytwo,,89.0,"89,71",732.0,#1F45FC,1000.0,8.0,magnitude,stay,,317132,0.0,stim,32.0,poldrack-single-stim,s558
900.0,2000.0,True,71.0,Magnitude,switch,test,twobytwo,,71.0,"89,71",597.0,orange,1000.0,3.0,magnitude,stay,,320036,0.0,stim,33.0,poldrack-single-stim,s558
100.0,2000.0,True,89.0,Orange-Blue,,test,twobytwo,,89.0,"89,71",805.0,orange,1000.0,7.0,color,switch,,322140,0.0,stim,34.0,poldrack-single-stim,s558
900.0,2272.0,True,89.0,High-Low,,test,twobytwo,,89.0,"89,71",614.0,#1F45FC,1000.0,8.0,magnitude,switch,,325316,0.0,stim,35.0,poldrack-single-stim,s558
900.0,2000.0,True,71.0,Magnitude,switch,test,twobytwo,,71.0,"89,71",713.0,orange,1000.0,4.0,magnitude,stay,,328221,0.0,stim,36.0,poldrack-single-stim,s558
900.0,2000.0,True,71.0,Orange-Blue,,test,twobytwo,,71.0,"89,71",992.0,#1F45FC,1000.0,2.0,color,switch,,331125,0.0,stim,37.0,poldrack-single-stim,s558
900.0,2000.0,False,71.0,Magnitude,,test,twobytwo,,89.0,"89,71",846.0,orange,1000.0,2.0,magnitude,switch,,334030,0.0,stim,38.0,poldrack-single-stim,s558
900.0,2408.0,False,71.0,Orange-Blue,,test,twobytwo,,89.0,"89,71",1545.0,#1F45FC,1000.0,8.0,color,switch,,337343,0.0,stim,39.0,poldrack-single-stim,s558
900.0,2272.0,False,71.0,Magnitude,,test,twobytwo,,-1.0,"89,71",-1.0,#1F45FC,1000.0,1.0,magnitude,switch,,340520,0.0,stim,40.0,poldrack-single-stim,s558
100.0,2136.0,True,89.0,Orange-Blue,,test,twobytwo,,89.0,"89,71",773.0,orange,1000.0,3.0,color,switch,,342759,0.0,stim,41.0,poldrack-single-stim,s558
900.0,2000.0,False,71.0,Color,switch,test,twobytwo,,89.0,"89,71",1150.0,#1F45FC,1000.0,3.0,color,stay,,345663,0.0,stim,42.0,poldrack-single-stim,s558
100.0,2000.0,True,89.0,Magnitude,,test,twobytwo,,89.0,"89,71",1048.0,orange,1000.0,8.0,magnitude,switch,,347768,0.0,stim,43.0,poldrack-single-stim,s558
900.0,2136.0,True,71.0,Color,,test,twobytwo,,71.0,"89,71",784.0,#1F45FC,1000.0,2.0,color,switch,,350808,0.0,stim,44.0,poldrack-single-stim,s558
100.0,2000.0,True,89.0,Color,stay,test,twobytwo,,89.0,"89,71",784.0,orange,1000.0,6.0,color,stay,,352911,0.0,stim,45.0,poldrack-single-stim,s558
100.0,2136.0,True,71.0,Orange-Blue,switch,test,twobytwo,,71.0,"89,71",950.0,#1F45FC,1000.0,1.0,color,stay,,355153,0.0,stim,46.0,poldrack-single-stim,s558
900.0,2408.0,True,71.0,High-Low,,test,twobytwo,,71.0,"89,71",611.0,#1F45FC,1000.0,3.0,magnitude,switch,,358466,0.0,stim,47.0,poldrack-single-stim,s558
100.0,2136.0,False,89.0,Orange-Blue,,test,twobytwo,,71.0,"89,71",1691.0,orange,1000.0,6.0,color,switch,,360707,0.0,stim,48.0,poldrack-single-stim,s558
100.0,2000.0,True,71.0,Magnitude,,test,twobytwo,,71.0,"89,71",1322.0,orange,1000.0,4.0,magnitude,switch,,362811,0.0,stim,49.0,poldrack-single-stim,s558
100.0,2136.0,True,89.0,Orange-Blue,,test,twobytwo,,89.0,"89,71",1024.0,orange,1000.0,1.0,color,switch,,365052,0.0,stim,50.0,poldrack-single-stim,s558
