CTI,block_duration,correct,correct_response,cue,cue_switch,exp_stage,experiment_exp_id,feedback_duration,key_press,possible_responses,rt,stim_color,stim_duration,stim_number,task,task_switch,text,time_elapsed,timing_post_trial,trial_id,trial_num,trial_type,worker_id
100.0,2544.0,True,71.0,Magnitude,switch,test,twobytwo,,71.0,"89,71",735.0,#1F45FC,1000.0,4.0,magnitude,stay,,11984,0.0,stim,2.0,poldrack-single-stim,s549
900.0,2272.0,True,71.0,High-Low,switch,test,twobytwo,,71.0,"89,71",516.0,orange,1000.0,2.0,magnitude,stay,,15161,0.0,stim,3.0,poldrack-single-stim,s549
900.0,2272.0,True,71.0,Magnitude,switch,test,twobytwo,,71.0,"89,71",679.0,#1F45FC,1000.0,3.0,magnitude,stay,,18337,0.0,stim,4.0,poldrack-single-stim,s549
900.0,2408.0,True,71.0,Color,,test,twobytwo,,71.0,"89,71",509.0,orange,1000.0,4.0,color,switch,,21649,0.0,stim,5.0,poldrack-single-stim,s549
100.0,2136.0,True,71.0,Color,stay,test,twobytwo,,71.0,"89,71",1508.0,orange,1000.0,6.0,color,stay,,23890,0.0,stim,6.0,poldrack-single-stim,s549
100.0,2272.0,True,89.0,Magnitude,,test,twobytwo,,89.0,"89,71",717.0,#1F45FC,1000.0,9.0,magnitude,switch,,26267,0.0,stim,7.0,poldrack-single-stim,s549
100.0,2000.0,True,89.0,High-Low,switch,test,twobytwo,,89.0,"89,71",849.0,#1F45FC,1000.0,8.0,magnitude,stay,,28372,0.0,stim,8.0,poldrack-single-stim,s549
100.0,2136.0,True,89.0,Magnitude,switch,test,twobytwo,,89.0,"89,71",536.0,#1F45FC,1000.0,8.0,magnitude,stay,,30613,0.0,stim,9.0,poldrack-single-stim,s549
900.0,2272.0,True,89.0,Magnitude,stay,test,twobytwo,,89.0,"89,71",920.0,#1F45FC,1000.0,6.0,magnitude,stay,,33789,0.0,stim,10.0,poldrack-single-stim,s549
100.0,2000.0,True,71.0,Orange-Blue,,test,twobytwo,,71.0,"89,71",699.0,orange,1000.0,8.0,color,switch,,35894,0.0,stim,11.0,poldrack-single-stim,s549
900.0,2680.0,True,89.0,Magnitude,,test,twobytwo,,89.0,"89,71",562.0,#1F45FC,1000.0,7.0,magnitude,switch,,39479,0.0,stim,12.0,poldrack-single-stim,s549
100.0,2000.0,True,71.0,High-Low,switch,test,twobytwo,,71.0,"89,71",756.0,#1F45FC,1000.0,1.0,magnitude,stay,,41583,0.0,stim,13.0,poldrack-single-stim,s549
900.0,2000.0,True,71.0,Color,,test,twobytwo,,71.0,"89,71",368.0,orange,1000.0,3.0,color,switch,,44487,0.0,stim,14.0,poldrack-single-stim,s549
100.0,2000.0,True,89.0,Color,stay,test,twobytwo,,89.0,"89,71",944.0,#1F45FC,1000.0,8.0,color,stay,,46591,0.0,stim,15.0,poldrack-single-stim,s549
900.0,2272.0,True,89.0,Magnitude,,test,twobytwo,,89.0,"89,71",885.0,orange,1000.0,6.0,magnitude,switch,,49766,0.0,stim,16.0,poldrack-single-stim,s549
900.0,2000.0,True,89.0,Orange-Blue,,test,twobytwo,,89.0,"89,71",531.0,#1F45FC,1000.0,6.0,color,switch,,52671,0.0,stim,17.0,poldrack-single-stim,s549
900.0,2000.0,True,89.0,Magnitude,,test,twobytwo,,89.0,"89,71",593.0,#1F45FC,1000.0,8.0,magnitude,switch,,55575,0.0,stim,18.0,poldrack-single-stim,s549
900.0,2000.0,True,89.0,Color,,test,twobytwo,,89.0,"89,71",541.0,#1F45FC,1000.0,1.0,color,switch,,58481,0.0,stim,19.0,poldrack-single-stim,s549
900.0,2680.0,True,71.0,Color,stay,test,twobytwo,,71.0,"89,71",621.0,orange,1000.0,3.0,color,stay,,62065,0.0,stim,20.0,poldrack-single-stim,s549
100.0,2000.0,True,71.0,Color,stay,test,twobytwo,,71.0,"89,71",640.0,orange,1000.0,7.0,color,stay,,64170,0.0,stim,21.0,poldrack-single-stim,s549
100.0,2136.0,True,71.0,Magnitude,,test,twobytwo,,71.0,"89,71",1293.0,orange,1000.0,2.0,magnitude,switch,,66410,0.0,stim,22.0,poldrack-single-stim,s549
900.0,2408.0,True,89.0,High-Low,switch,test,twobytwo,,89.0,"89,71",676.0,orange,1000.0,8.0,magnitude,stay,,69722,0.0,stim,23.0,poldrack-single-stim,s549
100.0,2136.0,True,89.0,High-Low,stay,test,twobytwo,,89.0,"89,71",921.0,#1F45FC,1000.0,6.0,magnitude,stay,,71962,0.0,stim,24.0,poldrack-single-stim,s549
900.0,2000.0,True,71.0,High-Low,stay,test,twobytwo,,71.0,"89,71",635.0,orange,1000.0,3.0,magnitude,stay,,74866,0.0,stim,25.0,poldrack-single-stim,s549
100.0,2000.0,True,71.0,Orange-Blue,,test,twobytwo,,71.0,"89,71",673.0,orange,1000.0,2.0,color,switch,,76970,0.0,stim,26.0,poldrack-single-stim,s549
900.0,2544.0,True,89.0,High-Low,,test,twobytwo,,89.0,"89,71",779.0,orange,1000.0,7.0,magnitude,switch,,80418,0.0,stim,27.0,poldrack-single-stim,s549
100.0,2136.0,True,89.0,High-Low,stay,test,twobytwo,,89.0,"89,71",889.0,#1F45FC,1000.0,9.0,magnitude,stay,,82658,0.0,stim,28.0,poldrack-single-stim,s549
100.0,2544.0,True,71.0,High-Low,stay,test,twobytwo,,71.0,"89,71",773.0,#1F45FC,1000.0,4.0,magnitude,stay,,85307,0.0,stim,29.0,poldrack-single-stim,s549
100.0,2680.0,False,71.0,Color,,test,twobytwo,,89.0,"89,71",761.0,orange,1000.0,9.0,color,switch,,88091,0.0,stim,30.0,poldrack-single-stim,s549
100.0,2000.0,True,89.0,Orange-Blue,switch,test,twobytwo,,89.0,"89,71",933.0,#1F45FC,1000.0,4.0,color,stay,,90194,0.0,stim,31.0,poldrack-single-stim,s549
100.0,2272.0,True,89.0,High-Low,,test,twobytwo,,89.0,"89,71",777.0,#1F45FC,1000.0,8.0,magnitude,switch,,92570,0.0,stim,32.0,poldrack-single-stim,s549
100.0,3088.0,True,71.0,Color,,test,twobytwo,,71.0,"89,71",967.0,orange,1000.0,8.0,color,switch,,95763,0.0,stim,33.0,poldrack-single-stim,s549
900.0,2000.0,True,89.0,High-Low,,test,twobytwo,,89.0,"89,71",706.0,orange,1000.0,9.0,magnitude,switch,,98667,0.0,stim,34.0,poldrack-single-stim,s549
100.0,2136.0,True,89.0,High-Low,stay,test,twobytwo,,89.0,"89,71",1639.0,orange,1000.0,6.0,magnitude,stay,,100907,0.0,stim,35.0,poldrack-single-stim,s549
900.0,2136.0,True,89.0,Color,,test,twobytwo,,89.0,"89,71",684.0,#1F45FC,1000.0,8.0,color,switch,,103947,0.0,stim,36.0,poldrack-single-stim,s549
900.0,2000.0,True,89.0,Color,stay,test,twobytwo,,89.0,"89,71",987.0,#1F45FC,1000.0,4.0,color,stay,,106851,0.0,stim,37.0,poldrack-single-stim,s549
900.0,2272.0,True,71.0,Orange-Blue,switch,test,twobytwo,,71.0,"89,71",1606.0,orange,1000.0,9.0,color,stay,,110027,0.0,stim,38.0,poldrack-single-stim,s549
900.0,2000.0,True,71.0,High-Low,,test,twobytwo,,71.0,"89,71",1037.0,orange,1000.0,4.0,magnitude,switch,,112931,0.0,stim,39.0,poldrack-single-stim,s549
900.0,2136.0,True,89.0,Orange-Blue,,test,twobytwo,,89.0,"89,71",642.0,#1F45FC,1000.0,1.0,color,switch,,115970,0.0,stim,40.0,poldrack-single-stim,s549
100.0,2136.0,True,71.0,Magnitude,,test,twobytwo,,71.0,"89,71",813.0,#1F45FC,1000.0,4.0,magnitude,switch,,118211,0.0,stim,41.0,poldrack-single-stim,s549
100.0,2544.0,True,71.0,Magnitude,stay,test,twobytwo,,71.0,"89,71",732.0,orange,1000.0,2.0,magnitude,stay,,120860,0.0,stim,42.0,poldrack-single-stim,s549
900.0,2000.0,True,71.0,Color,,test,twobytwo,,71.0,"89,71",1060.0,orange,1000.0,2.0,color,switch,,123764,0.0,stim,43.0,poldrack-single-stim,s549
100.0,2136.0,True,89.0,Color,stay,test,twobytwo,,89.0,"89,71",605.0,#1F45FC,1000.0,7.0,color,stay,,126004,0.0,stim,44.0,poldrack-single-stim,s549
900.0,2136.0,True,71.0,Magnitude,,test,twobytwo,,71.0,"89,71",694.0,#1F45FC,1000.0,1.0,magnitude,switch,,129045,0.0,stim,45.0,poldrack-single-stim,s549
100.0,2136.0,True,71.0,Color,,test,twobytwo,,71.0,"89,71",1257.0,orange,1000.0,1.0,color,switch,,131287,0.0,stim,46.0,poldrack-single-stim,s549
900.0,2000.0,True,89.0,Magnitude,,test,twobytwo,,89.0,"89,71",657.0,orange,1000.0,6.0,magnitude,switch,,134190,0.0,stim,47.0,poldrack-single-stim,s549
900.0,2136.0,True,71.0,Color,,test,twobytwo,,71.0,"89,71",1126.0,orange,1000.0,8.0,color,switch,,137232,0.0,stim,48.0,poldrack-single-stim,s549
100.0,2000.0,True,71.0,Color,stay,test,twobytwo,,71.0,"89,71",1167.0,orange,1000.0,2.0,color,stay,,139337,0.0,stim,49.0,poldrack-single-stim,s549
900.0,2136.0,True,71.0,Orange-Blue,switch,test,twobytwo,,71.0,"89,71",690.0,orange,1000.0,6.0,color,stay,,142378,0.0,stim,50.0,poldrack-single-stim,s549
100.0,2816.0,True,71.0,Magnitude,,test,twobytwo,,71.0,"89,71",900.0,orange,1000.0,3.0,magnitude,switch,,145298,0.0,stim,51.0,poldrack-single-stim,s549
900.0,2136.0,True,71.0,Magnitude,stay,test,twobytwo,,71.0,"89,71",565.0,orange,1000.0,2.0,magnitude,stay,,148338,0.0,stim,52.0,poldrack-single-stim,s549
900.0,2000.0,True,89.0,Magnitude,stay,test,twobytwo,,89.0,"89,71",430.0,orange,1000.0,9.0,magnitude,stay,,151241,0.0,stim,53.0,poldrack-single-stim,s549
100.0,2000.0,True,89.0,Orange-Blue,,test,twobytwo,,89.0,"89,71",1410.0,#1F45FC,1000.0,6.0,color,switch,,153346,0.0,stim,54.0,poldrack-single-stim,s549
100.0,2272.0,True,71.0,Orange-Blue,stay,test,twobytwo,,71.0,"89,71",689.0,orange,1000.0,7.0,color,stay,,155721,0.0,stim,55.0,poldrack-single-stim,s549
100.0,2000.0,True,89.0,High-Low,,test,twobytwo,,89.0,"89,71",770.0,orange,1000.0,8.0,magnitude,switch,,157826,0.0,stim,56.0,poldrack-single-stim,s549
100.0,2000.0,True,89.0,Orange-Blue,,test,twobytwo,,89.0,"89,71",834.0,#1F45FC,1000.0,2.0,color,switch,,159930,0.0,stim,57.0,poldrack-single-stim,s549
900.0,2000.0,True,89.0,Magnitude,,test,twobytwo,,89.0,"89,71",535.0,orange,1000.0,6.0,magnitude,switch,,162836,0.0,stim,58.0,poldrack-single-stim,s549
100.0,2408.0,True,89.0,Color,,test,twobytwo,,89.0,"89,71",642.0,#1F45FC,1000.0,1.0,color,switch,,165348,0.0,stim,59.0,poldrack-single-stim,s549
100.0,2272.0,True,71.0,Color,stay,test,twobytwo,,71.0,"89,71",973.0,orange,1000.0,4.0,color,stay,,167724,0.0,stim,60.0,poldrack-single-stim,s549
100.0,2136.0,True,89.0,Magnitude,,test,twobytwo,,89.0,"89,71",1340.0,#1F45FC,1000.0,7.0,magnitude,switch,,169965,0.0,stim,61.0,poldrack-single-stim,s549
900.0,2000.0,True,71.0,High-Low,switch,test,twobytwo,,71.0,"89,71",522.0,orange,1000.0,3.0,magnitude,stay,,172869,0.0,stim,62.0,poldrack-single-stim,s549
900.0,2000.0,True,71.0,Color,,test,twobytwo,,71.0,"89,71",546.0,orange,1000.0,4.0,color,switch,,175774,0.0,stim,63.0,poldrack-single-stim,s549
100.0,2136.0,True,89.0,High-Low,,test,twobytwo,,89.0,"89,71",778.0,#1F45FC,1000.0,8.0,magnitude,switch,,178013,0.0,stim,64.0,poldrack-single-stim,s549
900.0,2000.0,True,71.0,Color,,test,twobytwo,,71.0,"89,71",813.0,orange,1000.0,2.0,color,switch,,180916,0.0,stim,65.0,poldrack-single-stim,s549
100.0,2136.0,True,71.0,Magnitude,,test,twobytwo,,71.0,"89,71",1004.0,#1F45FC,1000.0,2.0,magnitude,switch,,183156,0.0,stim,66.0,poldrack-single-stim,s549
900.0,2408.0,True,89.0,Magnitude,stay,test,twobytwo,,89.0,"89,71",828.0,#1F45FC,1000.0,8.0,magnitude,stay,,186469,0.0,stim,67.0,poldrack-single-stim,s549
100.0,2136.0,True,89.0,Color,,test,twobytwo,,89.0,"89,71",783.0,#1F45FC,1000.0,2.0,color,switch,,188709,0.0,stim,68.0,poldrack-single-stim,s549
100.0,2000.0,True,89.0,High-Low,,test,twobytwo,,89.0,"89,71",715.0,#1F45FC,1000.0,7.0,magnitude,switch,,190814,0.0,stim,69.0,poldrack-single-stim,s549
100.0,2136.0,True,71.0,Color,,test,twobytwo,,71.0,"89,71",784.0,orange,1000.0,8.0,color,switch,,193054,0.0,stim,70.0,poldrack-single-stim,s549
900.0,2272.0,True,71.0,Color,stay,test,twobytwo,,71.0,"89,71",455.0,orange,1000.0,4.0,color,stay,,196230,0.0,stim,71.0,poldrack-single-stim,s549
100.0,2000.0,True,89.0,Magnitude,,test,twobytwo,,89.0,"89,71",727.0,#1F45FC,1000.0,8.0,magnitude,switch,,198334,0.0,stim,72.0,poldrack-single-stim,s549
100.0,2408.0,True,89.0,Color,,test,twobytwo,,89.0,"89,71",792.0,#1F45FC,1000.0,1.0,color,switch,,200846,0.0,stim,73.0,poldrack-single-stim,s549
100.0,2000.0,True,89.0,Orange-Blue,switch,test,twobytwo,,89.0,"89,71",705.0,#1F45FC,1000.0,3.0,color,stay,,202950,0.0,stim,74.0,poldrack-single-stim,s549
100.0,2136.0,True,71.0,High-Low,,test,twobytwo,,71.0,"89,71",1012.0,#1F45FC,1000.0,3.0,magnitude,switch,,205189,0.0,stim,75.0,poldrack-single-stim,s549
900.0,2408.0,True,71.0,Color,,test,twobytwo,,71.0,"89,71",481.0,orange,1000.0,1.0,color,switch,,208501,0.0,stim,76.0,poldrack-single-stim,s549
100.0,2136.0,True,89.0,High-Low,,test,twobytwo,,89.0,"89,71",786.0,orange,1000.0,8.0,magnitude,switch,,210744,0.0,stim,77.0,poldrack-single-stim,s549
100.0,2408.0,True,89.0,Color,,test,twobytwo,,89.0,"89,71",816.0,#1F45FC,1000.0,7.0,color,switch,,213257,0.0,stim,78.0,poldrack-single-stim,s549
900.0,2136.0,True,89.0,High-Low,,test,twobytwo,,89.0,"89,71",432.0,orange,1000.0,9.0,magnitude,switch,,216296,0.0,stim,79.0,poldrack-single-stim,s549
100.0,2000.0,True,71.0,Color,,test,twobytwo,,71.0,"89,71",973.0,orange,1000.0,1.0,color,switch,,231909,0.0,stim,0.0,poldrack-single-stim,s549
900.0,2272.0,True,89.0,Color,stay,test,twobytwo,,89.0,"89,71",394.0,#1F45FC,1000.0,7.0,color,stay,,235086,0.0,stim,1.0,poldrack-single-stim,s549
100.0,2000.0,True,89.0,Orange-Blue,switch,test,twobytwo,,89.0,"89,71",571.0,#1F45FC,1000.0,4.0,color,stay,,237191,0.0,stim,2.0,poldrack-single-stim,s549
900.0,2272.0,True,71.0,Color,switch,test,twobytwo,,71.0,"89,71",478.0,orange,1000.0,2.0,color,stay,,240367,0.0,stim,3.0,poldrack-single-stim,s549
900.0,2272.0,True,89.0,Orange-Blue,switch,test,twobytwo,,89.0,"89,71",516.0,#1F45FC,1000.0,3.0,color,stay,,243543,0.0,stim,4.0,poldrack-single-stim,s549
900.0,2952.0,True,71.0,High-Low,,test,twobytwo,,71.0,"89,71",558.0,orange,1000.0,4.0,magnitude,switch,,247399,0.0,stim,5.0,poldrack-single-stim,s549
100.0,2680.0,False,89.0,High-Low,stay,test,twobytwo,,71.0,"89,71",1136.0,orange,1000.0,6.0,magnitude,stay,,250184,0.0,stim,6.0,poldrack-single-stim,s549
100.0,2136.0,True,89.0,Orange-Blue,,test,twobytwo,,89.0,"89,71",1241.0,#1F45FC,1000.0,9.0,color,switch,,252424,0.0,stim,7.0,poldrack-single-stim,s549
100.0,2272.0,True,89.0,Color,switch,test,twobytwo,,89.0,"89,71",540.0,#1F45FC,1000.0,8.0,color,stay,,254801,0.0,stim,8.0,poldrack-single-stim,s549
100.0,2272.0,True,89.0,Orange-Blue,switch,test,twobytwo,,89.0,"89,71",899.0,#1F45FC,1000.0,8.0,color,stay,,257178,0.0,stim,9.0,poldrack-single-stim,s549
900.0,2136.0,True,89.0,Orange-Blue,stay,test,twobytwo,,89.0,"89,71",475.0,#1F45FC,1000.0,6.0,color,stay,,260218,0.0,stim,10.0,poldrack-single-stim,s549
100.0,2408.0,True,89.0,High-Low,,test,twobytwo,,89.0,"89,71",689.0,orange,1000.0,8.0,magnitude,switch,,262730,0.0,stim,11.0,poldrack-single-stim,s549
900.0,2136.0,True,89.0,Color,,test,twobytwo,,89.0,"89,71",447.0,#1F45FC,1000.0,7.0,color,switch,,265770,0.0,stim,12.0,poldrack-single-stim,s549
100.0,2136.0,True,89.0,Orange-Blue,switch,test,twobytwo,,89.0,"89,71",1049.0,#1F45FC,1000.0,1.0,color,stay,,268010,0.0,stim,13.0,poldrack-single-stim,s549
900.0,2000.0,True,71.0,Magnitude,,test,twobytwo,,71.0,"89,71",561.0,orange,1000.0,3.0,magnitude,switch,,270914,0.0,stim,14.0,poldrack-single-stim,s549
100.0,2000.0,True,89.0,Magnitude,stay,test,twobytwo,,89.0,"89,71",1346.0,#1F45FC,1000.0,8.0,magnitude,stay,,273019,0.0,stim,15.0,poldrack-single-stim,s549
900.0,2000.0,True,71.0,Color,,test,twobytwo,,71.0,"89,71",856.0,orange,1000.0,6.0,color,switch,,275922,0.0,stim,16.0,poldrack-single-stim,s549
900.0,2000.0,True,89.0,High-Low,,test,twobytwo,,89.0,"89,71",766.0,#1F45FC,1000.0,6.0,magnitude,switch,,278827,0.0,stim,17.0,poldrack-single-stim,s549
900.0,2000.0,True,89.0,Color,,test,twobytwo,,89.0,"89,71",545.0,#1F45FC,1000.0,8.0,color,switch,,281731,0.0,stim,18.0,poldrack-single-stim,s549
900.0,2272.0,True,71.0,Magnitude,,test,twobytwo,,71.0,"89,71",646.0,#1F45FC,1000.0,1.0,magnitude,switch,,284907,0.0,stim,19.0,poldrack-single-stim,s549
900.0,2408.0,True,71.0,Magnitude,stay,test,twobytwo,,71.0,"89,71",607.0,orange,1000.0,3.0,magnitude,stay,,288219,0.0,stim,20.0,poldrack-single-stim,s549
100.0,2000.0,True,89.0,Magnitude,stay,test,twobytwo,,89.0,"89,71",758.0,orange,1000.0,7.0,magnitude,stay,,290323,0.0,stim,21.0,poldrack-single-stim,s549
100.0,2136.0,True,71.0,Color,,test,twobytwo,,71.0,"89,71",751.0,orange,1000.0,2.0,color,switch,,292563,0.0,stim,22.0,poldrack-single-stim,s549
900.0,2000.0,True,71.0,Orange-Blue,switch,test,twobytwo,,71.0,"89,71",401.0,orange,1000.0,8.0,color,stay,,295467,0.0,stim,23.0,poldrack-single-stim,s549
100.0,2136.0,True,89.0,Orange-Blue,stay,test,twobytwo,,89.0,"89,71",613.0,#1F45FC,1000.0,6.0,color,stay,,297707,0.0,stim,24.0,poldrack-single-stim,s549
900.0,2544.0,True,71.0,Orange-Blue,stay,test,twobytwo,,71.0,"89,71",474.0,orange,1000.0,3.0,color,stay,,301155,0.0,stim,25.0,poldrack-single-stim,s549
100.0,2680.0,True,71.0,Magnitude,,test,twobytwo,,71.0,"89,71",639.0,orange,1000.0,2.0,magnitude,switch,,303940,0.0,stim,26.0,poldrack-single-stim,s549
900.0,3088.0,True,71.0,Color,,test,twobytwo,,71.0,"89,71",382.0,orange,1000.0,7.0,color,switch,,307932,0.0,stim,27.0,poldrack-single-stim,s549
100.0,2136.0,True,89.0,Color,stay,test,twobytwo,,89.0,"89,71",552.0,#1F45FC,1000.0,9.0,color,stay,,310172,0.0,stim,28.0,poldrack-single-stim,s549
100.0,2544.0,True,89.0,Color,stay,test,twobytwo,,89.0,"89,71",851.0,#1F45FC,1000.0,4.0,color,stay,,312818,0.0,stim,29.0,poldrack-single-stim,s549
100.0,2000.0,True,89.0,High-Low,,test,twobytwo,,89.0,"89,71",1283.0,orange,1000.0,9.0,magnitude,switch,,314923,0.0,stim,30.0,poldrack-single-stim,s549
100.0,2136.0,True,71.0,Magnitude,switch,test,twobytwo,,71.0,"89,71",1307.0,#1F45FC,1000.0,4.0,magnitude,stay,,317164,0.0,stim,31.0,poldrack-single-stim,s549
100.0,2000.0,True,89.0,Color,,test,twobytwo,,89.0,"89,71",719.0,#1F45FC,1000.0,8.0,color,switch,,319268,0.0,stim,32.0,poldrack-single-stim,s549
100.0,2408.0,True,89.0,High-Low,,test,twobytwo,,89.0,"89,71",687.0,orange,1000.0,8.0,magnitude,switch,,321780,0.0,stim,33.0,poldrack-single-stim,s549
900.0,2000.0,True,71.0,Color,,test,twobytwo,,71.0,"89,71",446.0,orange,1000.0,9.0,color,switch,,324686,0.0,stim,34.0,poldrack-single-stim,s549
100.0,2000.0,True,71.0,Color,stay,test,twobytwo,,71.0,"89,71",1022.0,orange,1000.0,6.0,color,stay,,326791,0.0,stim,35.0,poldrack-single-stim,s549
900.0,2000.0,True,89.0,High-Low,,test,twobytwo,,89.0,"89,71",475.0,#1F45FC,1000.0,8.0,magnitude,switch,,329697,0.0,stim,36.0,poldrack-single-stim,s549
900.0,2680.0,True,71.0,High-Low,stay,test,twobytwo,,71.0,"89,71",629.0,#1F45FC,1000.0,4.0,magnitude,stay,,333282,0.0,stim,37.0,poldrack-single-stim,s549
900.0,2272.0,True,89.0,Magnitude,switch,test,twobytwo,,89.0,"89,71",395.0,orange,1000.0,9.0,magnitude,stay,,336458,0.0,stim,38.0,poldrack-single-stim,s549
900.0,2408.0,True,71.0,Orange-Blue,,test,twobytwo,,71.0,"89,71",391.0,orange,1000.0,4.0,color,switch,,339771,0.0,stim,39.0,poldrack-single-stim,s549
900.0,3224.0,True,71.0,High-Low,,test,twobytwo,,71.0,"89,71",584.0,#1F45FC,1000.0,1.0,magnitude,switch,,343900,0.0,stim,40.0,poldrack-single-stim,s549
100.0,2408.0,False,89.0,Orange-Blue,,test,twobytwo,,71.0,"89,71",958.0,#1F45FC,1000.0,4.0,color,switch,,346413,0.0,stim,41.0,poldrack-single-stim,s549
100.0,2816.0,True,71.0,Orange-Blue,stay,test,twobytwo,,71.0,"89,71",678.0,orange,1000.0,2.0,color,stay,,349333,0.0,stim,42.0,poldrack-single-stim,s549
900.0,2408.0,True,71.0,Magnitude,,test,twobytwo,,71.0,"89,71",1105.0,orange,1000.0,2.0,magnitude,switch,,352647,0.0,stim,43.0,poldrack-single-stim,s549
100.0,2136.0,True,89.0,Magnitude,stay,test,twobytwo,,89.0,"89,71",985.0,#1F45FC,1000.0,7.0,magnitude,stay,,354888,0.0,stim,44.0,poldrack-single-stim,s549
900.0,2136.0,True,89.0,Orange-Blue,,test,twobytwo,,89.0,"89,71",681.0,#1F45FC,1000.0,1.0,color,switch,,357928,0.0,stim,45.0,poldrack-single-stim,s549
100.0,2000.0,True,71.0,Magnitude,,test,twobytwo,,71.0,"89,71",807.0,orange,1000.0,1.0,magnitude,switch,,360031,0.0,stim,46.0,poldrack-single-stim,s549
900.0,2000.0,True,71.0,Color,,test,twobytwo,,71.0,"89,71",1102.0,orange,1000.0,6.0,color,switch,,362936,0.0,stim,47.0,poldrack-single-stim,s549
900.0,2272.0,True,89.0,Magnitude,,test,twobytwo,,89.0,"89,71",852.0,orange,1000.0,8.0,magnitude,switch,,366112,0.0,stim,48.0,poldrack-single-stim,s549
100.0,2408.0,True,71.0,Magnitude,stay,test,twobytwo,,71.0,"89,71",933.0,orange,1000.0,2.0,magnitude,stay,,368624,0.0,stim,49.0,poldrack-single-stim,s549
900.0,2000.0,True,89.0,High-Low,switch,test,twobytwo,,89.0,"89,71",829.0,orange,1000.0,6.0,magnitude,stay,,371528,0.0,stim,50.0,poldrack-single-stim,s549
