block_duration,condition,correct,correct_response,exp_stage,experiment_exp_id,key_press,possible_responses,rt,stim_duration,text,time_elapsed,timing_post_trial,trial_id,trial_num,trial_type,worker_id
1500.0,AY,1.0,71.0,practice,dot_pattern_expectancy,71.0,"89,71",738,500.0,,-81466,0.0,probe,0.0,poldrack-single-stim,s491
1700.0,BY,1.0,71.0,practice,dot_pattern_expectancy,71.0,"89,71",322,500.0,,-76754,0.0,probe,1.0,poldrack-single-stim,s491
1900.0,BY,1.0,71.0,practice,dot_pattern_expectancy,71.0,"89,71",731,500.0,,-71843,0.0,probe,2.0,poldrack-single-stim,s491
2100.0,AY,1.0,71.0,practice,dot_pattern_expectancy,71.0,"89,71",713,500.0,,-66730,0.0,probe,3.0,poldrack-single-stim,s491
2300.0,AX,1.0,89.0,practice,dot_pattern_expectancy,89.0,"89,71",437,500.0,,-61417,0.0,probe,4.0,poldrack-single-stim,s491
1500.0,BX,1.0,71.0,practice,dot_pattern_expectancy,71.0,"89,71",361,500.0,,-56904,0.0,probe,5.0,poldrack-single-stim,s491
2500.0,AX,1.0,89.0,practice,dot_pattern_expectancy,89.0,"89,71",781,500.0,,-51391,0.0,probe,6.0,poldrack-single-stim,s491
1500.0,AX,1.0,89.0,practice,dot_pattern_expectancy,89.0,"89,71",489,500.0,,-46877,0.0,probe,7.0,poldrack-single-stim,s491
1500.0,AX,1.0,89.0,practice,dot_pattern_expectancy,89.0,"89,71",522,500.0,,-42363,0.0,probe,8.0,poldrack-single-stim,s491
1500.0,BX,1.0,71.0,practice,dot_pattern_expectancy,71.0,"89,71",496,500.0,,-37851,0.0,probe,9.0,poldrack-single-stim,s491
1636.0,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",445,500.0,,7154,0.0,probe,0.0,poldrack-single-stim,s491
1500.0,AY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",566,500.0,,11163,0.0,probe,1.0,poldrack-single-stim,s491
2044.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",401,500.0,,15716,0.0,probe,2.0,poldrack-single-stim,s491
1772.0,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",373,500.0,,19997,0.0,probe,3.0,poldrack-single-stim,s491
1636.0,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",319,500.0,,24142,0.0,probe,4.0,poldrack-single-stim,s491
1636.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",652,500.0,,28291,0.0,probe,5.0,poldrack-single-stim,s491
1500.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",568,500.0,,32300,0.0,probe,6.0,poldrack-single-stim,s491
1500.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",554,500.0,,36310,0.0,probe,7.0,poldrack-single-stim,s491
2044.0,AY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",543,500.0,,40865,0.0,probe,8.0,poldrack-single-stim,s491
2452.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",600,500.0,,45827,0.0,probe,9.0,poldrack-single-stim,s491
1908.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",400,500.0,,50243,0.0,probe,10.0,poldrack-single-stim,s491
1500.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",543,500.0,,54251,0.0,probe,11.0,poldrack-single-stim,s491
1908.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",606,500.0,,58667,0.0,probe,12.0,poldrack-single-stim,s491
2180.0,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",420,500.0,,63355,0.0,probe,13.0,poldrack-single-stim,s491
1500.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",436,500.0,,67366,0.0,probe,14.0,poldrack-single-stim,s491
1908.0,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",496,500.0,,71784,0.0,probe,15.0,poldrack-single-stim,s491
2316.0,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",448,500.0,,76609,0.0,probe,16.0,poldrack-single-stim,s491
2316.0,AY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",633,500.0,,81433,0.0,probe,17.0,poldrack-single-stim,s491
1636.0,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",325,500.0,,85576,0.0,probe,18.0,poldrack-single-stim,s491
1500.0,AY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",643,500.0,,89586,0.0,probe,19.0,poldrack-single-stim,s491
1908.0,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",565,500.0,,94002,0.0,probe,20.0,poldrack-single-stim,s491
1500.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",463,500.0,,98010,0.0,probe,21.0,poldrack-single-stim,s491
2316.0,AY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",541,500.0,,102837,0.0,probe,22.0,poldrack-single-stim,s491
