,block_duration,choice,exp_stage,experiment_exp_id,key_press,large_amount,later_delay,possible_responses,rt,small_amount,stim_duration,text,time_elapsed,trial_id,trial_type,worker_id
4,1194.0,,practice,discount_fixed,71,,,"89,71",1194,,1194.0,,-42340,stim,poldrack-single-stim,s445
24,5316.0,smaller_sooner,,discount_fixed,71,31.0,76.0,"89,71",1299,20.0,4000.0,,8324,,poldrack-single-stim,s445
25,4568.0,larger_later,,discount_fixed,89,43.0,19.0,"89,71",1700,20.0,4000.0,,12894,,poldrack-single-stim,s445
26,4636.0,smaller_sooner,,discount_fixed,71,60.0,124.0,"89,71",1471,20.0,4000.0,,17531,,poldrack-single-stim,s445
27,4908.0,larger_later,,discount_fixed,89,27.0,142.0,"89,71",1667,20.0,4000.0,,22440,,poldrack-single-stim,s445
28,4500.0,smaller_sooner,,discount_fixed,71,25.0,70.0,"89,71",1726,20.0,4000.0,,26943,,poldrack-single-stim,s445
29,4976.0,smaller_sooner,,discount_fixed,71,44.0,92.0,"89,71",1254,20.0,4000.0,,31921,,poldrack-single-stim,s445
30,4908.0,smaller_sooner,,discount_fixed,71,41.0,27.0,"89,71",2543,20.0,4000.0,,36831,,poldrack-single-stim,s445
31,4568.0,smaller_sooner,,discount_fixed,71,64.0,89.0,"89,71",1668,20.0,4000.0,,41401,,poldrack-single-stim,s445
32,4500.0,smaller_sooner,,discount_fixed,71,78.0,108.0,"89,71",2036,20.0,4000.0,,45903,,poldrack-single-stim,s445
33,6200.0,smaller_sooner,,discount_fixed,71,80.0,145.0,"89,71",1305,20.0,4000.0,,52104,,poldrack-single-stim,s445
34,4704.0,smaller_sooner,,discount_fixed,71,41.0,174.0,"89,71",1322,20.0,4000.0,,56810,,poldrack-single-stim,s445
35,5044.0,smaller_sooner,,discount_fixed,71,42.0,145.0,"89,71",1633,20.0,4000.0,,61856,,poldrack-single-stim,s445
36,5044.0,smaller_sooner,,discount_fixed,71,36.0,114.0,"89,71",1240,20.0,4000.0,,66901,,poldrack-single-stim,s445
37,5180.0,smaller_sooner,,discount_fixed,71,58.0,55.0,"89,71",1837,20.0,4000.0,,72082,,poldrack-single-stim,s445
