,block_duration,condition,correct,current_position,exp_stage,experiment_exp_id,goal_state,key_press,min_moves,num_moves_made,possible_responses,problem_id,problem_time,rt,start_state,stim_duration,text,time_elapsed,trial_id,trial_type,worker_id
4,24929.0,,,,,ward_and_allport,,32,,,32,,,24929,,24929.0,,-34644,instruction,poldrack-single-stim,s541
23,1500.0,,,,,ward_and_allport,,-1,,,none,,,-1,,1500.0,,2507,practice_start_block,poldrack-single-stim,s541
24,4285.0,UA_with_intermeidate,,"1,0,0,2,0,0,0,0,0",practice,ward_and_allport,"1,2,3,0,0,0,0,0,0",71,3.0,1.0,"89,71",0.0,,4285,"1,0,0,2,3,0,0,0,0",4285.0,,7294,to_hand,poldrack-single-stim,s541
25,731.0,UA_with_intermeidate,,"1,0,0,2,0,0,3,0,0",practice,ward_and_allport,"1,2,3,0,0,0,0,0,0",82,3.0,1.0,"89,71,82",0.0,,731,"1,0,0,2,3,0,0,0,0",731.0,,8026,to_board,poldrack-single-stim,s541
26,1493.0,UA_with_intermeidate,,"1,0,0,0,0,0,3,0,0",practice,ward_and_allport,"1,2,3,0,0,0,0,0,0",71,3.0,2.0,"89,71,82",0.0,,1493,"1,0,0,2,3,0,0,0,0",1493.0,,9521,to_hand,poldrack-single-stim,s541
27,439.0,UA_with_intermeidate,,"1,2,0,0,0,0,3,0,0",practice,ward_and_allport,"1,2,3,0,0,0,0,0,0",89,3.0,2.0,"89,71,82",0.0,,439,"1,0,0,2,3,0,0,0,0",439.0,,9961,to_board,poldrack-single-stim,s541
28,1188.0,UA_with_intermeidate,,"1,2,0,0,0,0,0,0,0",practice,ward_and_allport,"1,2,3,0,0,0,0,0,0",82,3.0,3.0,"89,82",0.0,,1188,"1,0,0,2,3,0,0,0,0",1188.0,,11150,to_hand,poldrack-single-stim,s541
29,528.0,UA_with_intermeidate,,"1,2,3,0,0,0,0,0,0",practice,ward_and_allport,"1,2,3,0,0,0,0,0,0",89,3.0,3.0,"89,71,82",0.0,,528,"1,0,0,2,3,0,0,0,0",528.0,,11680,to_board,poldrack-single-stim,s541
30,2500.0,,True,,practice,ward_and_allport,,-1,3.0,3.0,none,,11678.0,-1,,1000.0,,14184,feedback,poldrack-single-stim,s541
31,3989.0,UA_with_intermeidate,,"1,0,0,3,0,0,0,0,0",practice,ward_and_allport,"1,3,2,0,0,0,0,0,0",89,3.0,1.0,"89,71",1.0,,3989,"1,2,0,3,0,0,0,0,0",3989.0,,18176,to_hand,poldrack-single-stim,s541
32,1505.0,UA_with_intermeidate,,"1,0,0,3,0,0,2,0,0",practice,ward_and_allport,"1,3,2,0,0,0,0,0,0",82,3.0,1.0,"89,71,82",1.0,,1505,"1,2,0,3,0,0,0,0,0",1505.0,,19682,to_board,poldrack-single-stim,s541
33,542.0,UA_with_intermeidate,,"1,0,0,0,0,0,2,0,0",practice,ward_and_allport,"1,3,2,0,0,0,0,0,0",71,3.0,2.0,"89,71,82",1.0,,542,"1,2,0,3,0,0,0,0,0",542.0,,20227,to_hand,poldrack-single-stim,s541
34,495.0,UA_with_intermeidate,,"1,3,0,0,0,0,2,0,0",practice,ward_and_allport,"1,3,2,0,0,0,0,0,0",89,3.0,2.0,"89,71,82",1.0,,495,"1,2,0,3,0,0,0,0,0",495.0,,20722,to_board,poldrack-single-stim,s541
35,1016.0,UA_with_intermeidate,,"1,3,0,0,0,0,0,0,0",practice,ward_and_allport,"1,3,2,0,0,0,0,0,0",82,3.0,3.0,"89,82",1.0,,1016,"1,2,0,3,0,0,0,0,0",1016.0,,21739,to_hand,poldrack-single-stim,s541
36,390.0,UA_with_intermeidate,,"1,3,2,0,0,0,0,0,0",practice,ward_and_allport,"1,3,2,0,0,0,0,0,0",89,3.0,3.0,"89,71,82",1.0,,390,"1,2,0,3,0,0,0,0,0",390.0,,22131,to_board,poldrack-single-stim,s541
37,2100.0,,True,,practice,ward_and_allport,,-1,3.0,3.0,none,,10051.0,-1,,1000.0,,24236,feedback,poldrack-single-stim,s541
38,2869.0,UA_without_intermeidate,,"0,0,0,1,2,0,0,0,0",practice,ward_and_allport,"3,2,1,0,0,0,0,0,0",82,3.0,1.0,"71,82",2.0,,2869,"0,0,0,1,2,0,3,0,0",2869.0,,27107,to_hand,poldrack-single-stim,s541
39,1152.0,UA_without_intermeidate,,"3,0,0,1,2,0,0,0,0",practice,ward_and_allport,"3,2,1,0,0,0,0,0,0",89,3.0,1.0,"89,71,82",2.0,,1152,"0,0,0,1,2,0,3,0,0",1152.0,,28260,to_board,poldrack-single-stim,s541
40,2684.0,UA_without_intermeidate,,"3,0,0,1,0,0,0,0,0",practice,ward_and_allport,"3,2,1,0,0,0,0,0,0",71,3.0,2.0,"89,71",2.0,,2684,"0,0,0,1,2,0,3,0,0",2684.0,,30946,to_hand,poldrack-single-stim,s541
41,352.0,UA_without_intermeidate,,"3,2,0,1,0,0,0,0,0",practice,ward_and_allport,"3,2,1,0,0,0,0,0,0",89,3.0,2.0,"89,71,82",2.0,,352,"0,0,0,1,2,0,3,0,0",352.0,,31300,to_board,poldrack-single-stim,s541
42,1711.0,UA_without_intermeidate,,"3,2,0,0,0,0,0,0,0",practice,ward_and_allport,"3,2,1,0,0,0,0,0,0",71,3.0,3.0,"89,71",2.0,,1711,"0,0,0,1,2,0,3,0,0",1711.0,,33013,to_hand,poldrack-single-stim,s541
43,472.0,UA_without_intermeidate,,"3,2,1,0,0,0,0,0,0",practice,ward_and_allport,"3,2,1,0,0,0,0,0,0",89,3.0,3.0,"89,71,82",2.0,,472,"0,0,0,1,2,0,3,0,0",472.0,,33486,to_board,poldrack-single-stim,s541
44,2200.0,,True,,practice,ward_and_allport,,-1,3.0,3.0,none,,11457.0,-1,,1000.0,,35693,feedback,poldrack-single-stim,s541
45,3658.0,UA_without_intermeidate,,"0,0,0,1,0,0,3,0,0",practice,ward_and_allport,"2,3,1,0,0,0,0,0,0",71,3.0,1.0,"71,82",3.0,,3658,"0,0,0,1,2,0,3,0,0",3658.0,,39353,to_hand,poldrack-single-stim,s541
46,313.0,UA_without_intermeidate,,"2,0,0,1,0,0,3,0,0",practice,ward_and_allport,"2,3,1,0,0,0,0,0,0",89,3.0,1.0,"89,71,82",3.0,,313,"0,0,0,1,2,0,3,0,0",313.0,,39667,to_board,poldrack-single-stim,s541
47,2390.0,UA_without_intermeidate,,"2,0,0,1,0,0,0,0,0",practice,ward_and_allport,"2,3,1,0,0,0,0,0,0",82,3.0,2.0,"89,71,82",3.0,,2390,"0,0,0,1,2,0,3,0,0",2390.0,,42059,to_hand,poldrack-single-stim,s541
48,329.0,UA_without_intermeidate,,"2,3,0,1,0,0,0,0,0",practice,ward_and_allport,"2,3,1,0,0,0,0,0,0",89,3.0,2.0,"89,71,82",3.0,,329,"0,0,0,1,2,0,3,0,0",329.0,,42388,to_board,poldrack-single-stim,s541
49,1133.0,UA_without_intermeidate,,"2,3,0,0,0,0,0,0,0",practice,ward_and_allport,"2,3,1,0,0,0,0,0,0",71,3.0,3.0,"89,71",3.0,,1133,"0,0,0,1,2,0,3,0,0",1133.0,,43522,to_hand,poldrack-single-stim,s541
50,2791.0,UA_without_intermeidate,,"2,3,1,0,0,0,0,0,0",practice,ward_and_allport,"2,3,1,0,0,0,0,0,0",89,3.0,3.0,"89,71,82",3.0,,2791,"0,0,0,1,2,0,3,0,0",2791.0,,46315,to_board,poldrack-single-stim,s541
51,2000.0,,True,,practice,ward_and_allport,,-1,3.0,3.0,none,,12624.0,-1,,1000.0,,48317,feedback,poldrack-single-stim,s541
52,1500.0,,,,,ward_and_allport,,-1,,,none,,,-1,,1500.0,,49821,test_start_block,poldrack-single-stim,s541
53,4997.0,PA_with_intermediate,,"1,2,0,0,0,0,0,0,0",practice,ward_and_allport,"1,3,0,2,0,0,0,0,0",89,3.0,1.0,89,0.0,,4997,"1,2,3,0,0,0,0,0,0",4997.0,,55320,to_hand,poldrack-single-stim,s541
54,688.0,PA_with_intermediate,,"1,2,0,0,0,0,3,0,0",practice,ward_and_allport,"1,3,0,2,0,0,0,0,0",82,3.0,1.0,"89,71,82",0.0,,688,"1,2,3,0,0,0,0,0,0",688.0,,56009,to_board,poldrack-single-stim,s541
55,1862.0,PA_with_intermediate,,"1,0,0,0,0,0,3,0,0",practice,ward_and_allport,"1,3,0,2,0,0,0,0,0",89,3.0,2.0,"89,82",0.0,,1862,"1,2,3,0,0,0,0,0,0",1862.0,,57873,to_hand,poldrack-single-stim,s541
56,949.0,PA_with_intermediate,,"1,0,0,2,0,0,3,0,0",practice,ward_and_allport,"1,3,0,2,0,0,0,0,0",71,3.0,2.0,"89,71,82",0.0,,949,"1,2,3,0,0,0,0,0,0",949.0,,58823,to_board,poldrack-single-stim,s541
57,6853.0,PA_with_intermediate,,"1,0,0,2,0,0,0,0,0",practice,ward_and_allport,"1,3,0,2,0,0,0,0,0",82,3.0,3.0,"89,71,82",0.0,,6853,"1,2,3,0,0,0,0,0,0",6853.0,,65677,to_hand,poldrack-single-stim,s541
58,353.0,PA_with_intermediate,,"1,3,0,2,0,0,0,0,0",practice,ward_and_allport,"1,3,0,2,0,0,0,0,0",89,3.0,3.0,"89,71,82",0.0,,353,"1,2,3,0,0,0,0,0,0",353.0,,66031,to_board,poldrack-single-stim,s541
59,4176.0,,True,,test,ward_and_allport,,-1,3.0,3.0,none,,20390.0,-1,,1000.0,,70211,feedback,poldrack-single-stim,s541
60,5565.0,PA_with_intermediate,,"0,0,0,1,2,0,0,0,0",practice,ward_and_allport,"0,0,0,1,0,0,2,3,0",71,3.0,1.0,71,1.0,,5565,"0,0,0,1,2,3,0,0,0",5565.0,,75779,to_hand,poldrack-single-stim,s541
61,391.0,PA_with_intermediate,,"3,0,0,1,2,0,0,0,0",practice,ward_and_allport,"0,0,0,1,0,0,2,3,0",89,3.0,1.0,"89,71,82",1.0,,391,"0,0,0,1,2,3,0,0,0",391.0,,76170,to_board,poldrack-single-stim,s541
62,823.0,PA_with_intermediate,,"3,0,0,1,0,0,0,0,0",practice,ward_and_allport,"0,0,0,1,0,0,2,3,0",71,3.0,2.0,"89,71",1.0,,823,"0,0,0,1,2,3,0,0,0",823.0,,76995,to_hand,poldrack-single-stim,s541
63,396.0,PA_with_intermediate,,"3,0,0,1,0,0,2,0,0",practice,ward_and_allport,"0,0,0,1,0,0,2,3,0",82,3.0,2.0,"89,71,82",1.0,,396,"0,0,0,1,2,3,0,0,0",396.0,,77392,to_board,poldrack-single-stim,s541
64,776.0,PA_with_intermediate,,"0,0,0,1,0,0,2,0,0",practice,ward_and_allport,"0,0,0,1,0,0,2,3,0",89,3.0,3.0,"89,71,82",1.0,,776,"0,0,0,1,2,3,0,0,0",776.0,,78169,to_hand,poldrack-single-stim,s541
65,348.0,PA_with_intermediate,,"0,0,0,1,0,0,2,3,0",practice,ward_and_allport,"0,0,0,1,0,0,2,3,0",82,3.0,3.0,"89,71,82",1.0,,348,"0,0,0,1,2,3,0,0,0",348.0,,78519,to_board,poldrack-single-stim,s541
66,3360.0,,True,,test,ward_and_allport,,-1,3.0,3.0,none,,11675.0,-1,,1000.0,,81886,feedback,poldrack-single-stim,s541
67,4327.0,PA_with_intermediate,,"1,2,0,0,0,0,0,0,0",practice,ward_and_allport,"1,3,0,2,0,0,0,0,0",89,3.0,1.0,89,2.0,,4327,"1,2,3,0,0,0,0,0,0",4327.0,,86216,to_hand,poldrack-single-stim,s541
68,453.0,PA_with_intermediate,,"1,2,0,0,0,0,3,0,0",practice,ward_and_allport,"1,3,0,2,0,0,0,0,0",82,3.0,1.0,"89,71,82",2.0,,453,"1,2,3,0,0,0,0,0,0",453.0,,86669,to_board,poldrack-single-stim,s541
69,1227.0,PA_with_intermediate,,"1,0,0,0,0,0,3,0,0",practice,ward_and_allport,"1,3,0,2,0,0,0,0,0",89,3.0,2.0,"89,82",2.0,,1227,"1,2,3,0,0,0,0,0,0",1227.0,,87899,to_hand,poldrack-single-stim,s541
70,388.0,PA_with_intermediate,,"1,0,0,2,0,0,3,0,0",practice,ward_and_allport,"1,3,0,2,0,0,0,0,0",71,3.0,2.0,"89,71,82",2.0,,388,"1,2,3,0,0,0,0,0,0",388.0,,88287,to_board,poldrack-single-stim,s541
71,1016.0,PA_with_intermediate,,"1,0,0,2,0,0,0,0,0",practice,ward_and_allport,"1,3,0,2,0,0,0,0,0",82,3.0,3.0,"89,71,82",2.0,,1016,"1,2,3,0,0,0,0,0,0",1016.0,,89306,to_hand,poldrack-single-stim,s541
72,293.0,PA_with_intermediate,,"1,3,0,2,0,0,0,0,0",practice,ward_and_allport,"1,3,0,2,0,0,0,0,0",89,3.0,3.0,"89,71,82",2.0,,293,"1,2,3,0,0,0,0,0,0",293.0,,89600,to_board,poldrack-single-stim,s541
73,2000.0,,True,,test,ward_and_allport,,-1,3.0,3.0,none,,9717.0,-1,,1000.0,,91603,feedback,poldrack-single-stim,s541
74,4935.0,PA_without_intermediate,,"0,0,0,1,2,0,0,0,0",practice,ward_and_allport,"3,2,0,0,0,0,1,0,0",71,3.0,1.0,71,3.0,,4935,"0,0,0,1,2,3,0,0,0",4935.0,,96541,to_hand,poldrack-single-stim,s541
75,337.0,PA_without_intermediate,,"3,0,0,1,2,0,0,0,0",practice,ward_and_allport,"3,2,0,0,0,0,1,0,0",89,3.0,1.0,"89,71,82",3.0,,337,"0,0,0,1,2,3,0,0,0",337.0,,96879,to_board,poldrack-single-stim,s541
76,522.0,PA_without_intermediate,,"3,0,0,1,0,0,0,0,0",practice,ward_and_allport,"3,2,0,0,0,0,1,0,0",71,3.0,2.0,"89,71",3.0,,522,"0,0,0,1,2,3,0,0,0",522.0,,97402,to_hand,poldrack-single-stim,s541
77,416.0,PA_without_intermediate,,"3,2,0,1,0,0,0,0,0",practice,ward_and_allport,"3,2,0,0,0,0,1,0,0",89,3.0,2.0,"89,71,82",3.0,,416,"0,0,0,1,2,3,0,0,0",416.0,,97820,to_board,poldrack-single-stim,s541
78,1110.0,PA_without_intermediate,,"3,2,0,0,0,0,0,0,0",practice,ward_and_allport,"3,2,0,0,0,0,1,0,0",71,3.0,3.0,"89,71",3.0,,1110,"0,0,0,1,2,3,0,0,0",1110.0,,98933,to_hand,poldrack-single-stim,s541
79,318.0,PA_without_intermediate,,"3,2,0,0,0,0,1,0,0",practice,ward_and_allport,"3,2,0,0,0,0,1,0,0",82,3.0,3.0,"89,71,82",3.0,,318,"0,0,0,1,2,3,0,0,0",318.0,,99252,to_board,poldrack-single-stim,s541
80,2408.0,,True,,test,ward_and_allport,,-1,3.0,3.0,none,,10060.0,-1,,1000.0,,101663,feedback,poldrack-single-stim,s541
81,5213.0,PA_with_intermediate,,"1,2,0,0,0,0,0,0,0",practice,ward_and_allport,"1,0,0,0,0,0,2,3,0",89,3.0,1.0,89,4.0,,5213,"1,2,3,0,0,0,0,0,0",5213.0,,106879,to_hand,poldrack-single-stim,s541
82,310.0,PA_with_intermediate,,"1,2,0,3,0,0,0,0,0",practice,ward_and_allport,"1,0,0,0,0,0,2,3,0",71,3.0,1.0,"89,71,82",4.0,,310,"1,2,3,0,0,0,0,0,0",310.0,,107191,to_board,poldrack-single-stim,s541
83,961.0,PA_with_intermediate,,"1,0,0,3,0,0,0,0,0",practice,ward_and_allport,"1,0,0,0,0,0,2,3,0",89,3.0,2.0,"89,71",4.0,,961,"1,2,3,0,0,0,0,0,0",961.0,,108155,to_hand,poldrack-single-stim,s541
84,340.0,PA_with_intermediate,,"1,0,0,3,0,0,2,0,0",practice,ward_and_allport,"1,0,0,0,0,0,2,3,0",82,3.0,2.0,"89,71,82",4.0,,340,"1,2,3,0,0,0,0,0,0",340.0,,108495,to_board,poldrack-single-stim,s541
85,959.0,PA_with_intermediate,,"1,0,0,0,0,0,2,0,0",practice,ward_and_allport,"1,0,0,0,0,0,2,3,0",71,3.0,3.0,"89,71,82",4.0,,959,"1,2,3,0,0,0,0,0,0",959.0,,109456,to_hand,poldrack-single-stim,s541
86,292.0,PA_with_intermediate,,"1,0,0,0,0,0,2,3,0",practice,ward_and_allport,"1,0,0,0,0,0,2,3,0",82,3.0,3.0,"89,71,82",4.0,,292,"1,2,3,0,0,0,0,0,0",292.0,,109748,to_board,poldrack-single-stim,s541
87,2816.0,,True,,test,ward_and_allport,,-1,3.0,3.0,none,,10907.0,-1,,1000.0,,112570,feedback,poldrack-single-stim,s541
88,4526.0,PA_without_intermediate,,"0,0,0,1,2,0,0,0,0",practice,ward_and_allport,"3,2,0,0,0,0,1,0,0",71,3.0,1.0,71,5.0,,4526,"0,0,0,1,2,3,0,0,0",4526.0,,117098,to_hand,poldrack-single-stim,s541
89,313.0,PA_without_intermediate,,"3,0,0,1,2,0,0,0,0",practice,ward_and_allport,"3,2,0,0,0,0,1,0,0",89,3.0,1.0,"89,71,82",5.0,,313,"0,0,0,1,2,3,0,0,0",313.0,,117412,to_board,poldrack-single-stim,s541
90,506.0,PA_without_intermediate,,"3,0,0,1,0,0,0,0,0",practice,ward_and_allport,"3,2,0,0,0,0,1,0,0",71,3.0,2.0,"89,71",5.0,,506,"0,0,0,1,2,3,0,0,0",506.0,,117921,to_hand,poldrack-single-stim,s541
91,316.0,PA_without_intermediate,,"3,2,0,1,0,0,0,0,0",practice,ward_and_allport,"3,2,0,0,0,0,1,0,0",89,3.0,2.0,"89,71,82",5.0,,316,"0,0,0,1,2,3,0,0,0",316.0,,118237,to_board,poldrack-single-stim,s541
92,590.0,PA_without_intermediate,,"3,2,0,0,0,0,0,0,0",practice,ward_and_allport,"3,2,0,0,0,0,1,0,0",71,3.0,3.0,"89,71",5.0,,590,"0,0,0,1,2,3,0,0,0",590.0,,118829,to_hand,poldrack-single-stim,s541
93,322.0,PA_without_intermediate,,"3,2,0,0,0,0,1,0,0",practice,ward_and_allport,"3,2,0,0,0,0,1,0,0",82,3.0,3.0,"89,71,82",5.0,,322,"0,0,0,1,2,3,0,0,0",322.0,,119153,to_board,poldrack-single-stim,s541
94,3088.0,,True,,test,ward_and_allport,,-1,3.0,3.0,none,,9675.0,-1,,1000.0,,122245,feedback,poldrack-single-stim,s541
95,3640.0,PA_without_intermediate,,"0,0,0,1,2,0,0,0,0",practice,ward_and_allport,"2,0,0,0,0,0,3,1,0",71,3.0,1.0,71,6.0,,3640,"0,0,0,1,2,3,0,0,0",3640.0,,125888,to_hand,poldrack-single-stim,s541
96,372.0,PA_without_intermediate,,"0,0,0,1,2,0,3,0,0",practice,ward_and_allport,"2,0,0,0,0,0,3,1,0",82,3.0,1.0,"89,71,82",6.0,,372,"0,0,0,1,2,3,0,0,0",372.0,,126261,to_board,poldrack-single-stim,s541
97,441.0,PA_without_intermediate,,"0,0,0,1,0,0,3,0,0",practice,ward_and_allport,"2,0,0,0,0,0,3,1,0",71,3.0,2.0,"71,82",6.0,,441,"0,0,0,1,2,3,0,0,0",441.0,,126705,to_hand,poldrack-single-stim,s541
98,327.0,PA_without_intermediate,,"2,0,0,1,0,0,3,0,0",practice,ward_and_allport,"2,0,0,0,0,0,3,1,0",89,3.0,2.0,"89,71,82",6.0,,327,"0,0,0,1,2,3,0,0,0",327.0,,127032,to_board,poldrack-single-stim,s541
99,615.0,PA_without_intermediate,,"2,0,0,0,0,0,3,0,0",practice,ward_and_allport,"2,0,0,0,0,0,3,1,0",71,3.0,3.0,"89,71,82",6.0,,615,"0,0,0,1,2,3,0,0,0",615.0,,127651,to_hand,poldrack-single-stim,s541
100,298.0,PA_without_intermediate,,"2,0,0,0,0,0,3,1,0",practice,ward_and_allport,"2,0,0,0,0,0,3,1,0",82,3.0,3.0,"89,71,82",6.0,,298,"0,0,0,1,2,3,0,0,0",298.0,,127949,to_board,poldrack-single-stim,s541
101,2136.0,,True,,test,ward_and_allport,,-1,3.0,3.0,none,,7847.0,-1,,1000.0,,130092,feedback,poldrack-single-stim,s541
