,CTI,block_duration,correct,correct_response,cue,cue_switch,exp_stage,experiment_exp_id,feedback_duration,key_press,possible_responses,rt,stim_color,stim_duration,stim_number,task,task_switch,text,time_elapsed,trial_id,trial_num,trial_type,worker_id
146,900.0,2408.0,True,71.0,High-Low,,test,twobytwo,,71.0,"89,71",871.0,#1F45FC,1000.0,7.0,magnitude,switch,,42169,stim,13.0,poldrack-single-stim,s577
149,100.0,2272.0,True,71.0,Magnitude,switch,test,twobytwo,,71.0,"89,71",695.0,orange,1000.0,6.0,magnitude,stay,,44548,stim,14.0,poldrack-single-stim,s577
152,100.0,2000.0,True,89.0,Color,,test,twobytwo,,89.0,"89,71",761.0,#1F45FC,1000.0,2.0,color,switch,,46655,stim,15.0,poldrack-single-stim,s577
155,900.0,2272.0,True,89.0,Orange-Blue,switch,test,twobytwo,,89.0,"89,71",731.0,#1F45FC,1000.0,1.0,color,stay,,49834,stim,16.0,poldrack-single-stim,s577
158,100.0,2000.0,True,89.0,High-Low,,test,twobytwo,,89.0,"89,71",896.0,#1F45FC,1000.0,1.0,magnitude,switch,,51941,stim,17.0,poldrack-single-stim,s577
161,900.0,2000.0,True,71.0,Orange-Blue,,test,twobytwo,,71.0,"89,71",341.0,orange,1000.0,6.0,color,switch,,54848,stim,18.0,poldrack-single-stim,s577
164,900.0,2272.0,True,71.0,Orange-Blue,stay,test,twobytwo,,71.0,"89,71",1013.0,orange,1000.0,1.0,color,stay,,58032,stim,19.0,poldrack-single-stim,s577
167,100.0,2136.0,True,71.0,Magnitude,,test,twobytwo,,71.0,"89,71",975.0,orange,1000.0,6.0,magnitude,switch,,60280,stim,20.0,poldrack-single-stim,s577
170,100.0,2000.0,True,89.0,Color,,test,twobytwo,,89.0,"89,71",728.0,#1F45FC,1000.0,2.0,color,switch,,62389,stim,21.0,poldrack-single-stim,s577
173,100.0,2000.0,True,71.0,Color,stay,test,twobytwo,,71.0,"89,71",1246.0,orange,1000.0,3.0,color,stay,,64496,stim,22.0,poldrack-single-stim,s577
176,100.0,2000.0,True,71.0,Magnitude,,test,twobytwo,,71.0,"89,71",797.0,orange,1000.0,8.0,magnitude,switch,,66602,stim,23.0,poldrack-single-stim,s577
179,900.0,2000.0,True,71.0,High-Low,switch,test,twobytwo,,71.0,"89,71",540.0,orange,1000.0,6.0,magnitude,stay,,69509,stim,24.0,poldrack-single-stim,s577
182,900.0,2000.0,True,71.0,High-Low,stay,test,twobytwo,,71.0,"89,71",520.0,orange,1000.0,7.0,magnitude,stay,,72421,stim,25.0,poldrack-single-stim,s577
185,900.0,2136.0,True,89.0,Orange-Blue,,test,twobytwo,,89.0,"89,71",574.0,#1F45FC,1000.0,3.0,color,switch,,75466,stim,26.0,poldrack-single-stim,s577
188,100.0,2000.0,False,71.0,Orange-Blue,stay,test,twobytwo,,-1.0,"89,71",-1.0,orange,1000.0,7.0,color,stay,,77574,stim,27.0,poldrack-single-stim,s577
191,100.0,2000.0,False,71.0,High-Low,,test,twobytwo,,89.0,"89,71",920.0,#1F45FC,1000.0,8.0,magnitude,switch,,79680,stim,28.0,poldrack-single-stim,s577
194,900.0,2136.0,True,71.0,Magnitude,switch,test,twobytwo,,71.0,"89,71",951.0,#1F45FC,1000.0,9.0,magnitude,stay,,82723,stim,29.0,poldrack-single-stim,s577
197,100.0,2000.0,True,71.0,High-Low,switch,test,twobytwo,,71.0,"89,71",1072.0,#1F45FC,1000.0,6.0,magnitude,stay,,84832,stim,30.0,poldrack-single-stim,s577
200,900.0,2136.0,False,71.0,Orange-Blue,,test,twobytwo,,89.0,"89,71",721.0,orange,1000.0,1.0,color,switch,,87875,stim,31.0,poldrack-single-stim,s577
203,900.0,2680.0,True,71.0,High-Low,,test,twobytwo,,71.0,"89,71",663.0,orange,1000.0,7.0,magnitude,switch,,91462,stim,32.0,poldrack-single-stim,s577
206,900.0,2272.0,True,89.0,High-Low,stay,test,twobytwo,,89.0,"89,71",741.0,orange,1000.0,1.0,magnitude,stay,,94641,stim,33.0,poldrack-single-stim,s577
209,100.0,2136.0,True,71.0,High-Low,stay,test,twobytwo,,71.0,"89,71",764.0,orange,1000.0,7.0,magnitude,stay,,96882,stim,34.0,poldrack-single-stim,s577
212,100.0,2000.0,True,89.0,Orange-Blue,,test,twobytwo,,89.0,"89,71",1408.0,#1F45FC,1000.0,6.0,color,switch,,98990,stim,35.0,poldrack-single-stim,s577
215,900.0,2136.0,True,71.0,High-Low,,test,twobytwo,,71.0,"89,71",506.0,orange,1000.0,9.0,magnitude,switch,,102033,stim,36.0,poldrack-single-stim,s577
218,900.0,2680.0,True,71.0,Color,,test,twobytwo,,71.0,"89,71",859.0,orange,1000.0,4.0,color,switch,,105617,stim,37.0,poldrack-single-stim,s577
221,100.0,2272.0,True,89.0,Magnitude,,test,twobytwo,,89.0,"89,71",783.0,orange,1000.0,1.0,magnitude,switch,,107996,stim,38.0,poldrack-single-stim,s577
224,100.0,2000.0,False,89.0,High-Low,switch,test,twobytwo,,71.0,"89,71",889.0,#1F45FC,1000.0,3.0,magnitude,stay,,110102,stim,39.0,poldrack-single-stim,s577
227,100.0,2000.0,True,71.0,Color,,test,twobytwo,,71.0,"89,71",738.0,orange,1000.0,6.0,color,switch,,112209,stim,40.0,poldrack-single-stim,s577
230,100.0,2136.0,True,71.0,Color,stay,test,twobytwo,,71.0,"89,71",706.0,orange,1000.0,1.0,color,stay,,114449,stim,41.0,poldrack-single-stim,s577
233,900.0,2000.0,True,89.0,Color,stay,test,twobytwo,,89.0,"89,71",498.0,#1F45FC,1000.0,2.0,color,stay,,117356,stim,42.0,poldrack-single-stim,s577
236,100.0,2000.0,True,71.0,Color,stay,test,twobytwo,,71.0,"89,71",1294.0,orange,1000.0,4.0,color,stay,,119463,stim,43.0,poldrack-single-stim,s577
239,100.0,2000.0,True,71.0,Orange-Blue,switch,test,twobytwo,,71.0,"89,71",1095.0,orange,1000.0,3.0,color,stay,,121569,stim,44.0,poldrack-single-stim,s577
242,900.0,2272.0,False,71.0,High-Low,,test,twobytwo,,89.0,"89,71",453.0,#1F45FC,1000.0,8.0,magnitude,switch,,124754,stim,45.0,poldrack-single-stim,s577
245,900.0,2408.0,True,89.0,Color,,test,twobytwo,,89.0,"89,71",372.0,#1F45FC,1000.0,8.0,color,switch,,128066,stim,46.0,poldrack-single-stim,s577
248,100.0,2000.0,True,71.0,Color,stay,test,twobytwo,,71.0,"89,71",886.0,orange,1000.0,4.0,color,stay,,130172,stim,47.0,poldrack-single-stim,s577
251,100.0,2000.0,True,71.0,Color,stay,test,twobytwo,,71.0,"89,71",915.0,orange,1000.0,1.0,color,stay,,132279,stim,48.0,poldrack-single-stim,s577
254,100.0,2000.0,True,71.0,High-Low,,test,twobytwo,,71.0,"89,71",1112.0,orange,1000.0,7.0,magnitude,switch,,134386,stim,49.0,poldrack-single-stim,s577
257,100.0,2272.0,True,71.0,Orange-Blue,,test,twobytwo,,71.0,"89,71",988.0,orange,1000.0,1.0,color,switch,,136765,stim,50.0,poldrack-single-stim,s577
260,100.0,2136.0,True,89.0,Orange-Blue,stay,test,twobytwo,,89.0,"89,71",1256.0,#1F45FC,1000.0,9.0,color,stay,,139005,stim,51.0,poldrack-single-stim,s577
263,900.0,2000.0,False,89.0,Magnitude,,test,twobytwo,,71.0,"89,71",1196.0,#1F45FC,1000.0,2.0,magnitude,switch,,141911,stim,52.0,poldrack-single-stim,s577
266,100.0,2544.0,True,71.0,High-Low,switch,test,twobytwo,,71.0,"89,71",1245.0,#1F45FC,1000.0,8.0,magnitude,stay,,144564,stim,53.0,poldrack-single-stim,s577
269,900.0,2272.0,True,71.0,Color,,test,twobytwo,,71.0,"89,71",489.0,orange,1000.0,9.0,color,switch,,147745,stim,54.0,poldrack-single-stim,s577
272,900.0,2272.0,True,89.0,Color,stay,test,twobytwo,,89.0,"89,71",395.0,#1F45FC,1000.0,6.0,color,stay,,150922,stim,55.0,poldrack-single-stim,s577
275,100.0,2000.0,True,89.0,Orange-Blue,switch,test,twobytwo,,89.0,"89,71",1424.0,#1F45FC,1000.0,6.0,color,stay,,153030,stim,56.0,poldrack-single-stim,s577
278,100.0,2000.0,True,89.0,Orange-Blue,stay,test,twobytwo,,89.0,"89,71",731.0,#1F45FC,1000.0,3.0,color,stay,,155138,stim,57.0,poldrack-single-stim,s577
281,100.0,2136.0,True,89.0,High-Low,,test,twobytwo,,89.0,"89,71",1088.0,orange,1000.0,2.0,magnitude,switch,,157379,stim,58.0,poldrack-single-stim,s577
284,900.0,2000.0,True,71.0,Color,,test,twobytwo,,71.0,"89,71",657.0,orange,1000.0,4.0,color,switch,,160289,stim,59.0,poldrack-single-stim,s577
287,100.0,2136.0,False,89.0,Orange-Blue,switch,test,twobytwo,,-1.0,"89,71",-1.0,#1F45FC,1000.0,6.0,color,stay,,162531,stim,60.0,poldrack-single-stim,s577
290,100.0,2272.0,True,89.0,High-Low,,test,twobytwo,,89.0,"89,71",569.0,#1F45FC,1000.0,4.0,magnitude,switch,,164909,stim,61.0,poldrack-single-stim,s577
293,900.0,2136.0,True,89.0,Orange-Blue,,test,twobytwo,,89.0,"89,71",407.0,#1F45FC,1000.0,7.0,color,switch,,167955,stim,62.0,poldrack-single-stim,s577
296,100.0,2272.0,True,71.0,Orange-Blue,stay,test,twobytwo,,71.0,"89,71",663.0,orange,1000.0,7.0,color,stay,,170339,stim,63.0,poldrack-single-stim,s577
299,100.0,2000.0,True,89.0,High-Low,,test,twobytwo,,89.0,"89,71",944.0,orange,1000.0,3.0,magnitude,switch,,172446,stim,64.0,poldrack-single-stim,s577
302,900.0,2816.0,True,71.0,High-Low,stay,test,twobytwo,,71.0,"89,71",653.0,#1F45FC,1000.0,9.0,magnitude,stay,,176168,stim,65.0,poldrack-single-stim,s577
305,900.0,2408.0,False,89.0,Magnitude,switch,test,twobytwo,,-1.0,"89,71",-1.0,#1F45FC,1000.0,2.0,magnitude,stay,,179480,stim,66.0,poldrack-single-stim,s577
308,100.0,2000.0,True,71.0,Magnitude,stay,test,twobytwo,,71.0,"89,71",747.0,#1F45FC,1000.0,6.0,magnitude,stay,,181584,stim,67.0,poldrack-single-stim,s577
311,900.0,2544.0,True,89.0,Magnitude,stay,test,twobytwo,,89.0,"89,71",997.0,#1F45FC,1000.0,4.0,magnitude,stay,,185038,stim,68.0,poldrack-single-stim,s577
314,100.0,2136.0,False,71.0,Color,,test,twobytwo,,-1.0,"89,71",-1.0,orange,1000.0,9.0,color,switch,,187278,stim,69.0,poldrack-single-stim,s577
317,100.0,2000.0,True,89.0,Magnitude,,test,twobytwo,,89.0,"89,71",848.0,#1F45FC,1000.0,2.0,magnitude,switch,,189385,stim,70.0,poldrack-single-stim,s577
320,900.0,2000.0,True,71.0,Magnitude,stay,test,twobytwo,,71.0,"89,71",564.0,orange,1000.0,9.0,magnitude,stay,,192292,stim,71.0,poldrack-single-stim,s577
323,100.0,2136.0,True,71.0,High-Low,switch,test,twobytwo,,71.0,"89,71",1003.0,orange,1000.0,6.0,magnitude,stay,,194532,stim,72.0,poldrack-single-stim,s577
326,900.0,2136.0,True,71.0,High-Low,stay,test,twobytwo,,71.0,"89,71",940.0,#1F45FC,1000.0,6.0,magnitude,stay,,197580,stim,73.0,poldrack-single-stim,s577
329,900.0,2272.0,False,71.0,Orange-Blue,,test,twobytwo,,89.0,"89,71",752.0,orange,1000.0,1.0,color,switch,,200761,stim,74.0,poldrack-single-stim,s577
332,900.0,3224.0,True,71.0,Color,switch,test,twobytwo,,71.0,"89,71",1300.0,orange,1000.0,1.0,color,stay,,204894,stim,75.0,poldrack-single-stim,s577
335,900.0,2000.0,True,71.0,Orange-Blue,switch,test,twobytwo,,71.0,"89,71",591.0,orange,1000.0,4.0,color,stay,,207801,stim,76.0,poldrack-single-stim,s577
338,900.0,2000.0,True,71.0,Magnitude,,test,twobytwo,,71.0,"89,71",548.0,orange,1000.0,6.0,magnitude,switch,,210708,stim,77.0,poldrack-single-stim,s577
341,900.0,2272.0,True,71.0,Orange-Blue,,test,twobytwo,,71.0,"89,71",1059.0,orange,1000.0,2.0,color,switch,,213886,stim,78.0,poldrack-single-stim,s577
344,100.0,2136.0,True,71.0,High-Low,,test,twobytwo,,71.0,"89,71",1429.0,orange,1000.0,8.0,magnitude,switch,,216127,stim,79.0,poldrack-single-stim,s577
345,,10000.0,,,,,,twobytwo,,-1.0,none,-1.0,,10000.0,,,,,226133,rest_block,,poldrack-single-stim,s577
350,100.0,2000.0,True,71.0,High-Low,stay,test,twobytwo,,71.0,"89,71",1280.0,#1F45FC,1000.0,6.0,magnitude,stay,,231754,stim,0.0,poldrack-single-stim,s577
353,900.0,2000.0,True,71.0,Color,,test,twobytwo,,71.0,"89,71",930.0,orange,1000.0,3.0,color,switch,,234661,stim,1.0,poldrack-single-stim,s577
356,900.0,2000.0,True,71.0,Magnitude,,test,twobytwo,,71.0,"89,71",580.0,#1F45FC,1000.0,7.0,magnitude,switch,,237573,stim,2.0,poldrack-single-stim,s577
359,100.0,2680.0,True,71.0,Color,,test,twobytwo,,71.0,"89,71",810.0,orange,1000.0,2.0,color,switch,,240362,stim,3.0,poldrack-single-stim,s577
362,100.0,2000.0,False,71.0,High-Low,,test,twobytwo,,89.0,"89,71",685.0,#1F45FC,1000.0,8.0,magnitude,switch,,242469,stim,4.0,poldrack-single-stim,s577
365,100.0,2272.0,True,89.0,High-Low,stay,test,twobytwo,,89.0,"89,71",1292.0,#1F45FC,1000.0,3.0,magnitude,stay,,244850,stim,5.0,poldrack-single-stim,s577
368,900.0,2000.0,True,71.0,Magnitude,switch,test,twobytwo,,71.0,"89,71",643.0,#1F45FC,1000.0,6.0,magnitude,stay,,247760,stim,6.0,poldrack-single-stim,s577
371,900.0,2272.0,True,71.0,High-Low,switch,test,twobytwo,,71.0,"89,71",616.0,orange,1000.0,7.0,magnitude,stay,,250939,stim,7.0,poldrack-single-stim,s577
374,900.0,2952.0,True,71.0,Color,,test,twobytwo,,71.0,"89,71",1169.0,orange,1000.0,6.0,color,switch,,254795,stim,8.0,poldrack-single-stim,s577
377,100.0,2000.0,True,89.0,High-Low,,test,twobytwo,,89.0,"89,71",787.0,orange,1000.0,4.0,magnitude,switch,,256901,stim,9.0,poldrack-single-stim,s577
380,100.0,2000.0,True,89.0,Color,,test,twobytwo,,89.0,"89,71",1043.0,#1F45FC,1000.0,8.0,color,switch,,259008,stim,10.0,poldrack-single-stim,s577
383,100.0,2000.0,True,71.0,Orange-Blue,switch,test,twobytwo,,71.0,"89,71",1072.0,orange,1000.0,8.0,color,stay,,261115,stim,11.0,poldrack-single-stim,s577
386,100.0,2000.0,True,89.0,High-Low,,test,twobytwo,,89.0,"89,71",1149.0,#1F45FC,1000.0,3.0,magnitude,switch,,263222,stim,12.0,poldrack-single-stim,s577
389,900.0,2136.0,False,89.0,Orange-Blue,,test,twobytwo,,71.0,"89,71",971.0,#1F45FC,1000.0,7.0,color,switch,,266262,stim,13.0,poldrack-single-stim,s577
392,100.0,2000.0,False,71.0,Color,switch,test,twobytwo,,-1.0,"89,71",-1.0,orange,1000.0,6.0,color,stay,,268369,stim,14.0,poldrack-single-stim,s577
395,100.0,2000.0,True,89.0,High-Low,,test,twobytwo,,89.0,"89,71",1060.0,#1F45FC,1000.0,2.0,magnitude,switch,,270475,stim,15.0,poldrack-single-stim,s577
398,900.0,2000.0,True,89.0,Magnitude,switch,test,twobytwo,,89.0,"89,71",601.0,#1F45FC,1000.0,1.0,magnitude,stay,,273379,stim,16.0,poldrack-single-stim,s577
401,100.0,2272.0,True,89.0,Orange-Blue,,test,twobytwo,,89.0,"89,71",1251.0,#1F45FC,1000.0,1.0,color,switch,,275761,stim,17.0,poldrack-single-stim,s577
404,900.0,2136.0,True,71.0,High-Low,,test,twobytwo,,71.0,"89,71",773.0,orange,1000.0,6.0,magnitude,switch,,278800,stim,18.0,poldrack-single-stim,s577
407,900.0,2000.0,True,89.0,High-Low,stay,test,twobytwo,,89.0,"89,71",731.0,orange,1000.0,1.0,magnitude,stay,,281708,stim,19.0,poldrack-single-stim,s577
410,100.0,2136.0,False,71.0,Orange-Blue,,test,twobytwo,,89.0,"89,71",1291.0,orange,1000.0,6.0,color,switch,,283949,stim,20.0,poldrack-single-stim,s577
413,100.0,2816.0,True,89.0,Magnitude,,test,twobytwo,,89.0,"89,71",922.0,#1F45FC,1000.0,2.0,magnitude,switch,,286876,stim,21.0,poldrack-single-stim,s577
416,100.0,2408.0,True,89.0,Magnitude,stay,test,twobytwo,,89.0,"89,71",822.0,orange,1000.0,3.0,magnitude,stay,,289394,stim,22.0,poldrack-single-stim,s577
419,100.0,2000.0,True,71.0,Color,,test,twobytwo,,71.0,"89,71",768.0,orange,1000.0,8.0,color,switch,,291505,stim,23.0,poldrack-single-stim,s577
422,900.0,2136.0,True,71.0,Orange-Blue,switch,test,twobytwo,,71.0,"89,71",764.0,orange,1000.0,6.0,color,stay,,294545,stim,24.0,poldrack-single-stim,s577
425,900.0,2136.0,False,71.0,Orange-Blue,stay,test,twobytwo,,-1.0,"89,71",-1.0,orange,1000.0,7.0,color,stay,,297588,stim,25.0,poldrack-single-stim,s577
428,900.0,2136.0,True,89.0,Magnitude,,test,twobytwo,,89.0,"89,71",633.0,#1F45FC,1000.0,3.0,magnitude,switch,,300631,stim,26.0,poldrack-single-stim,s577
431,100.0,2544.0,True,71.0,Magnitude,stay,test,twobytwo,,71.0,"89,71",777.0,orange,1000.0,7.0,magnitude,stay,,303279,stim,27.0,poldrack-single-stim,s577
434,100.0,2136.0,False,89.0,Color,,test,twobytwo,,71.0,"89,71",1076.0,#1F45FC,1000.0,8.0,color,switch,,305522,stim,28.0,poldrack-single-stim,s577
437,900.0,2000.0,True,89.0,Orange-Blue,switch,test,twobytwo,,89.0,"89,71",578.0,#1F45FC,1000.0,9.0,color,stay,,308434,stim,29.0,poldrack-single-stim,s577
440,100.0,2000.0,True,89.0,Color,switch,test,twobytwo,,89.0,"89,71",613.0,#1F45FC,1000.0,6.0,color,stay,,310540,stim,30.0,poldrack-single-stim,s577
443,900.0,2000.0,True,89.0,High-Low,,test,twobytwo,,89.0,"89,71",689.0,orange,1000.0,1.0,magnitude,switch,,313447,stim,31.0,poldrack-single-stim,s577
446,900.0,2000.0,True,71.0,Color,,test,twobytwo,,71.0,"89,71",662.0,orange,1000.0,7.0,color,switch,,316354,stim,32.0,poldrack-single-stim,s577
449,900.0,2136.0,True,71.0,Color,stay,test,twobytwo,,71.0,"89,71",827.0,orange,1000.0,1.0,color,stay,,319394,stim,33.0,poldrack-single-stim,s577
452,100.0,2000.0,True,71.0,Color,stay,test,twobytwo,,71.0,"89,71",635.0,orange,1000.0,7.0,color,stay,,321501,stim,34.0,poldrack-single-stim,s577
455,100.0,2000.0,True,71.0,Magnitude,,test,twobytwo,,71.0,"89,71",849.0,#1F45FC,1000.0,6.0,magnitude,switch,,323607,stim,35.0,poldrack-single-stim,s577
458,900.0,2000.0,False,71.0,Orange-Blue,,test,twobytwo,,-1.0,"89,71",-1.0,orange,1000.0,9.0,color,switch,,326512,stim,36.0,poldrack-single-stim,s577
461,900.0,2136.0,True,89.0,Magnitude,,test,twobytwo,,89.0,"89,71",904.0,orange,1000.0,4.0,magnitude,switch,,329557,stim,37.0,poldrack-single-stim,s577
464,100.0,2136.0,False,71.0,Color,,test,twobytwo,,-1.0,"89,71",-1.0,orange,1000.0,1.0,color,switch,,331800,stim,38.0,poldrack-single-stim,s577
467,100.0,2136.0,False,89.0,Orange-Blue,switch,test,twobytwo,,71.0,"89,71",1014.0,#1F45FC,1000.0,3.0,color,stay,,334040,stim,39.0,poldrack-single-stim,s577
470,100.0,2136.0,True,71.0,Magnitude,,test,twobytwo,,71.0,"89,71",1121.0,orange,1000.0,6.0,magnitude,switch,,336285,stim,40.0,poldrack-single-stim,s577
473,100.0,2680.0,True,89.0,Magnitude,stay,test,twobytwo,,89.0,"89,71",735.0,orange,1000.0,1.0,magnitude,stay,,339069,stim,41.0,poldrack-single-stim,s577
476,900.0,2544.0,True,89.0,Magnitude,stay,test,twobytwo,,89.0,"89,71",992.0,#1F45FC,1000.0,2.0,magnitude,stay,,342520,stim,42.0,poldrack-single-stim,s577
479,100.0,2272.0,True,89.0,Magnitude,stay,test,twobytwo,,89.0,"89,71",955.0,orange,1000.0,4.0,magnitude,stay,,344904,stim,43.0,poldrack-single-stim,s577
482,100.0,2272.0,True,89.0,High-Low,switch,test,twobytwo,,89.0,"89,71",1275.0,orange,1000.0,3.0,magnitude,stay,,347288,stim,44.0,poldrack-single-stim,s577
485,900.0,2408.0,False,89.0,Color,,test,twobytwo,,71.0,"89,71",1268.0,#1F45FC,1000.0,8.0,color,switch,,350599,stim,45.0,poldrack-single-stim,s577
488,900.0,2136.0,False,71.0,High-Low,,test,twobytwo,,89.0,"89,71",1113.0,#1F45FC,1000.0,8.0,magnitude,switch,,353640,stim,46.0,poldrack-single-stim,s577
491,100.0,2272.0,True,89.0,High-Low,stay,test,twobytwo,,89.0,"89,71",1245.0,orange,1000.0,4.0,magnitude,stay,,356019,stim,47.0,poldrack-single-stim,s577
494,100.0,2000.0,True,89.0,High-Low,stay,test,twobytwo,,89.0,"89,71",684.0,orange,1000.0,1.0,magnitude,stay,,358126,stim,48.0,poldrack-single-stim,s577
497,100.0,2136.0,True,71.0,Orange-Blue,,test,twobytwo,,71.0,"89,71",976.0,orange,1000.0,7.0,color,switch,,360366,stim,49.0,poldrack-single-stim,s577
500,100.0,2272.0,True,89.0,Magnitude,,test,twobytwo,,89.0,"89,71",702.0,orange,1000.0,1.0,magnitude,switch,,362745,stim,50.0,poldrack-single-stim,s577
503,100.0,2000.0,False,71.0,Magnitude,stay,test,twobytwo,,89.0,"89,71",1154.0,#1F45FC,1000.0,9.0,magnitude,stay,,364851,stim,51.0,poldrack-single-stim,s577
506,900.0,2680.0,True,89.0,Orange-Blue,,test,twobytwo,,89.0,"89,71",961.0,#1F45FC,1000.0,2.0,color,switch,,368439,stim,52.0,poldrack-single-stim,s577
