,block_duration,choice,exp_stage,experiment_exp_id,key_press,large_amount,later_delay,possible_responses,rt,small_amount,stim_duration,text,time_elapsed,trial_id,trial_type,worker_id
88,5568.0,larger_later,,discount_fixed,89,61.0,141.0,"89,71",1320,20.0,5000.0,,233403,,poldrack-single-stim,s491
89,7500.0,,,discount_fixed,-1,,,none,-1,,7500.0,,240907,rest_block,poldrack-single-stim,s491
91,5568.0,larger_later,,discount_fixed,89,43.0,38.0,"89,71",1199,20.0,5000.0,,248484,,poldrack-single-stim,s491
93,5908.0,larger_later,,discount_fixed,89,66.0,145.0,"89,71",1244,20.0,5000.0,,255397,,poldrack-single-stim,s491
95,5840.0,larger_later,,discount_fixed,89,30.0,23.0,"89,71",1494,20.0,5000.0,,262245,,poldrack-single-stim,s491
97,6248.0,larger_later,,discount_fixed,89,32.0,57.0,"89,71",1930,20.0,5000.0,,269500,,poldrack-single-stim,s491
99,5772.0,smaller_sooner,,discount_fixed,71,27.0,91.0,"89,71",1686,20.0,5000.0,,276279,,poldrack-single-stim,s491
101,6996.0,larger_later,,discount_fixed,89,43.0,120.0,"89,71",1419,20.0,5000.0,,284280,,poldrack-single-stim,s491
103,6588.0,larger_later,,discount_fixed,89,75.0,60.0,"89,71",1336,20.0,5000.0,,291875,,poldrack-single-stim,s491
105,5568.0,smaller_sooner,,discount_fixed,71,34.0,176.0,"89,71",2083,20.0,5000.0,,298451,,poldrack-single-stim,s491
107,6112.0,smaller_sooner,,discount_fixed,71,24.0,38.0,"89,71",3629,20.0,5000.0,,305567,,poldrack-single-stim,s491
109,6656.0,larger_later,,discount_fixed,89,82.0,74.0,"89,71",1110,20.0,5000.0,,313230,,poldrack-single-stim,s491
111,5568.0,larger_later,,discount_fixed,89,58.0,53.0,"89,71",1535,20.0,5000.0,,319804,,poldrack-single-stim,s491
113,5772.0,larger_later,,discount_fixed,89,54.0,23.0,"89,71",1151,20.0,5000.0,,326583,,poldrack-single-stim,s491
115,6044.0,larger_later,,discount_fixed,89,41.0,55.0,"89,71",837,20.0,5000.0,,333634,,poldrack-single-stim,s491
117,5840.0,larger_later,,discount_fixed,89,77.0,142.0,"89,71",1231,20.0,5000.0,,340482,,poldrack-single-stim,s491
119,6180.0,smaller_sooner,,discount_fixed,71,25.0,108.0,"89,71",1495,20.0,5000.0,,347671,,poldrack-single-stim,s491
121,6044.0,smaller_sooner,,discount_fixed,71,33.0,163.0,"89,71",2529,20.0,5000.0,,354721,,poldrack-single-stim,s491
123,5976.0,larger_later,,discount_fixed,89,29.0,75.0,"89,71",2706,20.0,5000.0,,361704,,poldrack-single-stim,s491
125,5976.0,larger_later,,discount_fixed,89,45.0,157.0,"89,71",1529,20.0,5000.0,,368686,,poldrack-single-stim,s491
127,6316.0,larger_later,,discount_fixed,89,31.0,74.0,"89,71",3779,20.0,5000.0,,376010,,poldrack-single-stim,s491
129,5500.0,larger_later,,discount_fixed,89,80.0,39.0,"89,71",893,20.0,5000.0,,382519,,poldrack-single-stim,s491
131,6044.0,smaller_sooner,,discount_fixed,71,22.0,21.0,"89,71",2199,20.0,5000.0,,389570,,poldrack-single-stim,s491
133,5704.0,larger_later,,discount_fixed,89,52.0,139.0,"89,71",877,20.0,5000.0,,396287,,poldrack-single-stim,s491
135,5840.0,larger_later,,discount_fixed,89,54.0,126.0,"89,71",853,20.0,5000.0,,403133,,poldrack-single-stim,s491
137,7744.0,smaller_sooner,,discount_fixed,71,23.0,176.0,"89,71",1392,20.0,5000.0,,411882,,poldrack-single-stim,s491
139,5500.0,smaller_sooner,,discount_fixed,71,24.0,87.0,"89,71",1796,20.0,5000.0,,418389,,poldrack-single-stim,s491
141,5568.0,larger_later,,discount_fixed,89,36.0,140.0,"89,71",1559,20.0,5000.0,,424963,,poldrack-single-stim,s491
143,5704.0,larger_later,,discount_fixed,89,35.0,171.0,"89,71",1985,20.0,5000.0,,431672,,poldrack-single-stim,s491
145,5908.0,larger_later,,discount_fixed,89,34.0,43.0,"89,71",1276,20.0,5000.0,,438590,,poldrack-single-stim,s491
147,5568.0,larger_later,,discount_fixed,89,74.0,121.0,"89,71",972,20.0,5000.0,,445163,,poldrack-single-stim,s491
149,5772.0,larger_later,,discount_fixed,89,45.0,107.0,"89,71",1106,20.0,5000.0,,451945,,poldrack-single-stim,s491
150,7500.0,,,discount_fixed,-1,,,none,-1,,7500.0,,459447,rest_block,poldrack-single-stim,s491
152,5636.0,larger_later,,discount_fixed,89,77.0,24.0,"89,71",991,20.0,5000.0,,467096,,poldrack-single-stim,s491
154,5568.0,larger_later,,discount_fixed,89,39.0,161.0,"89,71",1244,20.0,5000.0,,473671,,poldrack-single-stim,s491
156,6452.0,larger_later,,discount_fixed,89,62.0,180.0,"89,71",876,20.0,5000.0,,481128,,poldrack-single-stim,s491
158,6384.0,smaller_sooner,,discount_fixed,71,24.0,139.0,"89,71",1516,20.0,5000.0,,488517,,poldrack-single-stim,s491
160,5568.0,larger_later,,discount_fixed,89,58.0,72.0,"89,71",848,20.0,5000.0,,495093,,poldrack-single-stim,s491
162,7268.0,larger_later,,discount_fixed,89,56.0,93.0,"89,71",739,20.0,5000.0,,503370,,poldrack-single-stim,s491
164,6520.0,larger_later,,discount_fixed,89,45.0,26.0,"89,71",800,20.0,5000.0,,510896,,poldrack-single-stim,s491
166,5568.0,smaller_sooner,,discount_fixed,71,23.0,42.0,"89,71",1591,20.0,5000.0,,517469,,poldrack-single-stim,s491
168,5636.0,larger_later,,discount_fixed,89,50.0,41.0,"89,71",893,20.0,5000.0,,524112,,poldrack-single-stim,s491
170,5636.0,smaller_sooner,,discount_fixed,71,25.0,176.0,"89,71",1260,20.0,5000.0,,530755,,poldrack-single-stim,s491
172,6112.0,larger_later,,discount_fixed,89,54.0,22.0,"89,71",1372,20.0,5000.0,,537875,,poldrack-single-stim,s491
174,6316.0,larger_later,,discount_fixed,89,29.0,44.0,"89,71",1801,20.0,5000.0,,545198,,poldrack-single-stim,s491
176,5568.0,smaller_sooner,,discount_fixed,71,24.0,89.0,"89,71",1679,20.0,5000.0,,551773,,poldrack-single-stim,s491
178,5568.0,smaller_sooner,,discount_fixed,71,23.0,77.0,"89,71",1440,20.0,5000.0,,558350,,poldrack-single-stim,s491
180,5568.0,smaller_sooner,,discount_fixed,71,27.0,130.0,"89,71",1679,20.0,5000.0,,564929,,poldrack-single-stim,s491
182,5840.0,smaller_sooner,,discount_fixed,71,23.0,134.0,"89,71",1799,20.0,5000.0,,571776,,poldrack-single-stim,s491
184,5500.0,larger_later,,discount_fixed,89,55.0,107.0,"89,71",826,20.0,5000.0,,578282,,poldrack-single-stim,s491
186,6656.0,larger_later,,discount_fixed,89,44.0,143.0,"89,71",1536,20.0,5000.0,,585946,,poldrack-single-stim,s491
188,5908.0,smaller_sooner,,discount_fixed,71,23.0,110.0,"89,71",1257,20.0,5000.0,,592860,,poldrack-single-stim,s491
190,5636.0,larger_later,,discount_fixed,89,65.0,156.0,"89,71",1323,20.0,5000.0,,599502,,poldrack-single-stim,s491
192,5500.0,larger_later,,discount_fixed,89,22.0,27.0,"89,71",2321,20.0,5000.0,,606007,,poldrack-single-stim,s491
194,5500.0,larger_later,,discount_fixed,89,50.0,59.0,"89,71",1829,20.0,5000.0,,612515,,poldrack-single-stim,s491
196,6112.0,larger_later,,discount_fixed,89,85.0,129.0,"89,71",1649,20.0,5000.0,,619633,,poldrack-single-stim,s491
198,7132.0,larger_later,,discount_fixed,89,66.0,58.0,"89,71",2492,20.0,5000.0,,627773,,poldrack-single-stim,s491
200,5840.0,larger_later,,discount_fixed,89,49.0,172.0,"89,71",854,20.0,5000.0,,634620,,poldrack-single-stim,s491
202,5568.0,larger_later,,discount_fixed,89,73.0,44.0,"89,71",802,20.0,5000.0,,641195,,poldrack-single-stim,s491
204,5704.0,larger_later,,discount_fixed,89,58.0,73.0,"89,71",915,20.0,5000.0,,647906,,poldrack-single-stim,s491
206,6860.0,larger_later,,discount_fixed,89,71.0,76.0,"89,71",917,20.0,5000.0,,655773,,poldrack-single-stim,s491
208,5636.0,larger_later,,discount_fixed,89,67.0,74.0,"89,71",796,20.0,5000.0,,662415,,poldrack-single-stim,s491
210,6316.0,larger_later,,discount_fixed,89,29.0,58.0,"89,71",2076,20.0,5000.0,,669738,,poldrack-single-stim,s491
211,7500.0,,,discount_fixed,-1,,,none,-1,,7500.0,,677240,rest_block,poldrack-single-stim,s491
213,5976.0,larger_later,,discount_fixed,89,39.0,104.0,"89,71",1807,20.0,5000.0,,685229,,poldrack-single-stim,s491
215,5568.0,smaller_sooner,,discount_fixed,71,33.0,103.0,"89,71",1594,20.0,5000.0,,691803,,poldrack-single-stim,s491
217,6520.0,smaller_sooner,,discount_fixed,71,33.0,78.0,"89,71",2369,20.0,5000.0,,699330,,poldrack-single-stim,s491
219,6588.0,larger_later,,discount_fixed,89,74.0,52.0,"89,71",937,20.0,5000.0,,706923,,poldrack-single-stim,s491
221,6792.0,smaller_sooner,,discount_fixed,71,28.0,132.0,"89,71",2150,20.0,5000.0,,714721,,poldrack-single-stim,s491
223,5568.0,smaller_sooner,,discount_fixed,71,28.0,59.0,"89,71",3031,20.0,5000.0,,721296,,poldrack-single-stim,s491
225,6112.0,smaller_sooner,,discount_fixed,71,28.0,163.0,"89,71",1479,20.0,5000.0,,728415,,poldrack-single-stim,s491
227,5500.0,smaller_sooner,,discount_fixed,71,32.0,74.0,"89,71",2633,20.0,5000.0,,734922,,poldrack-single-stim,s491
229,5840.0,larger_later,,discount_fixed,89,57.0,89.0,"89,71",1458,20.0,5000.0,,741767,,poldrack-single-stim,s491
231,5568.0,larger_later,,discount_fixed,89,70.0,108.0,"89,71",1722,20.0,5000.0,,748339,,poldrack-single-stim,s491
233,6384.0,larger_later,,discount_fixed,89,72.0,95.0,"89,71",799,20.0,5000.0,,755729,,poldrack-single-stim,s491
235,6044.0,larger_later,,discount_fixed,89,30.0,36.0,"89,71",2090,20.0,5000.0,,762781,,poldrack-single-stim,s491
237,5704.0,larger_later,,discount_fixed,89,41.0,129.0,"89,71",1668,20.0,5000.0,,769492,,poldrack-single-stim,s491
239,5908.0,larger_later,,discount_fixed,89,78.0,129.0,"89,71",1039,20.0,5000.0,,776407,,poldrack-single-stim,s491
241,5908.0,larger_later,,discount_fixed,89,71.0,88.0,"89,71",943,20.0,5000.0,,783321,,poldrack-single-stim,s491
243,5840.0,larger_later,,discount_fixed,89,65.0,159.0,"89,71",881,20.0,5000.0,,790179,,poldrack-single-stim,s491
245,6112.0,smaller_sooner,,discount_fixed,71,24.0,125.0,"89,71",1175,20.0,5000.0,,797296,,poldrack-single-stim,s491
247,6112.0,larger_later,,discount_fixed,89,58.0,36.0,"89,71",1364,20.0,5000.0,,804414,,poldrack-single-stim,s491
249,5704.0,larger_later,,discount_fixed,89,63.0,37.0,"89,71",2106,20.0,5000.0,,811123,,poldrack-single-stim,s491
251,5840.0,larger_later,,discount_fixed,89,75.0,41.0,"89,71",771,20.0,5000.0,,817969,,poldrack-single-stim,s491
253,5840.0,larger_later,,discount_fixed,89,45.0,72.0,"89,71",1031,20.0,5000.0,,824817,,poldrack-single-stim,s491
255,7880.0,smaller_sooner,,discount_fixed,71,25.0,74.0,"89,71",810,20.0,5000.0,,833705,,poldrack-single-stim,s491
257,5568.0,larger_later,,discount_fixed,89,65.0,137.0,"89,71",942,20.0,5000.0,,840280,,poldrack-single-stim,s491
259,5772.0,larger_later,,discount_fixed,89,49.0,140.0,"89,71",721,20.0,5000.0,,847058,,poldrack-single-stim,s491
261,8016.0,larger_later,,discount_fixed,89,67.0,103.0,"89,71",846,20.0,5000.0,,856081,,poldrack-single-stim,s491
263,5704.0,false,,discount_fixed,-1,69.0,172.0,"89,71",-1,20.0,5000.0,,862793,,poldrack-single-stim,s491
265,6180.0,false,,discount_fixed,-1,66.0,71.0,"89,71",-1,20.0,5000.0,,869980,,poldrack-single-stim,s491
267,6044.0,false,,discount_fixed,-1,71.0,176.0,"89,71",-1,20.0,5000.0,,877032,,poldrack-single-stim,s491
