,block_duration,correct,correct_response,cue,exp_stage,experiment_exp_id,feedback_duration,flanker_location,flanker_middle_direction,flanker_type,key_press,possible_responses,rt,stim_duration,text,time_elapsed,trial_id,trial_num,trial_type,worker_id
133,2100.136,1.0,89.0,spatial,test,attention_network_task,,up,left,congruent,89,"89,71",947,1700.0,,68283,stim,24.0,poldrack-single-stim,s553
136,2100.136,1.0,71.0,double,test,attention_network_task,,down,right,incongruent,71,"89,71",793,1700.0,,70891,stim,25.0,poldrack-single-stim,s553
139,2100.136,1.0,71.0,double,test,attention_network_task,,down,right,incongruent,71,"89,71",840,1700.0,,73504,stim,26.0,poldrack-single-stim,s553
142,2100.0,1.0,89.0,double,test,attention_network_task,,down,left,incongruent,89,"89,71",728,1700.0,,76116,stim,27.0,poldrack-single-stim,s553
145,2100.136,1.0,71.0,spatial,test,attention_network_task,,up,right,incongruent,71,"89,71",851,1700.0,,78726,stim,28.0,poldrack-single-stim,s553
148,2100.952,1.0,71.0,spatial,test,attention_network_task,,up,right,incongruent,71,"89,71",717,1700.0,,81338,stim,29.0,poldrack-single-stim,s553
151,2100.136,1.0,71.0,double,test,attention_network_task,,down,right,incongruent,71,"89,71",1659,1700.0,,83950,stim,30.0,poldrack-single-stim,s553
154,2100.408,1.0,71.0,double,test,attention_network_task,,down,right,incongruent,71,"89,71",748,1700.0,,86561,stim,31.0,poldrack-single-stim,s553
157,2100.952,1.0,89.0,spatial,test,attention_network_task,,down,left,incongruent,89,"89,71",555,1700.0,,89169,stim,32.0,poldrack-single-stim,s553
160,2100.136,1.0,89.0,double,test,attention_network_task,,up,left,incongruent,89,"89,71",732,1700.0,,91777,stim,33.0,poldrack-single-stim,s553
163,2100.272,1.0,89.0,double,test,attention_network_task,,down,left,incongruent,89,"89,71",763,1700.0,,94385,stim,34.0,poldrack-single-stim,s553
166,2100.272,1.0,89.0,double,test,attention_network_task,,up,left,incongruent,89,"89,71",668,1700.0,,96998,stim,35.0,poldrack-single-stim,s553
169,2100.0,1.0,71.0,double,test,attention_network_task,,up,right,congruent,71,"89,71",729,1700.0,,99611,stim,36.0,poldrack-single-stim,s553
172,2100.0,1.0,71.0,spatial,test,attention_network_task,,down,right,incongruent,71,"89,71",774,1700.0,,102220,stim,37.0,poldrack-single-stim,s553
175,2100.272,1.0,71.0,spatial,test,attention_network_task,,up,right,congruent,71,"89,71",797,1700.0,,104829,stim,38.0,poldrack-single-stim,s553
178,2100.0,1.0,71.0,spatial,test,attention_network_task,,down,right,congruent,71,"89,71",753,1700.0,,107436,stim,39.0,poldrack-single-stim,s553
181,2100.0,1.0,71.0,spatial,test,attention_network_task,,down,right,incongruent,71,"89,71",674,1700.0,,110049,stim,40.0,poldrack-single-stim,s553
184,2100.272,1.0,71.0,double,test,attention_network_task,,up,right,congruent,71,"89,71",1510,1700.0,,112662,stim,41.0,poldrack-single-stim,s553
187,2100.0,1.0,71.0,spatial,test,attention_network_task,,up,right,incongruent,71,"89,71",838,1700.0,,115271,stim,42.0,poldrack-single-stim,s553
190,2100.136,1.0,71.0,spatial,test,attention_network_task,,down,right,congruent,71,"89,71",935,1700.0,,117879,stim,43.0,poldrack-single-stim,s553
193,2100.272,1.0,89.0,spatial,test,attention_network_task,,down,left,congruent,89,"89,71",763,1700.0,,120487,stim,44.0,poldrack-single-stim,s553
196,2100.0,1.0,89.0,spatial,test,attention_network_task,,down,left,congruent,89,"89,71",844,1700.0,,123095,stim,45.0,poldrack-single-stim,s553
199,2100.0,1.0,89.0,double,test,attention_network_task,,down,left,incongruent,89,"89,71",796,1700.0,,125709,stim,46.0,poldrack-single-stim,s553
202,2100.0,1.0,71.0,double,test,attention_network_task,,down,right,congruent,71,"89,71",605,1700.0,,128317,stim,47.0,poldrack-single-stim,s553
205,2100.0,1.0,71.0,spatial,test,attention_network_task,,up,right,incongruent,71,"89,71",1620,1700.0,,130925,stim,48.0,poldrack-single-stim,s553
208,2100.0,1.0,71.0,double,test,attention_network_task,,up,right,congruent,71,"89,71",617,1700.0,,133536,stim,49.0,poldrack-single-stim,s553
211,2100.0,1.0,89.0,spatial,test,attention_network_task,,up,left,incongruent,89,"89,71",615,1700.0,,136152,stim,50.0,poldrack-single-stim,s553
214,2100.272,1.0,89.0,double,test,attention_network_task,,down,left,congruent,89,"89,71",855,1700.0,,138760,stim,51.0,poldrack-single-stim,s553
217,2100.136,1.0,71.0,double,test,attention_network_task,,down,right,incongruent,71,"89,71",772,1700.0,,141369,stim,52.0,poldrack-single-stim,s553
220,2101.0879999999997,1.0,89.0,double,test,attention_network_task,,up,left,incongruent,89,"89,71",806,1700.0,,143981,stim,53.0,poldrack-single-stim,s553
223,2100.272,1.0,71.0,spatial,test,attention_network_task,,down,right,congruent,71,"89,71",530,1700.0,,146589,stim,54.0,poldrack-single-stim,s553
226,2100.136,1.0,71.0,spatial,test,attention_network_task,,up,right,congruent,71,"89,71",725,1700.0,,149198,stim,55.0,poldrack-single-stim,s553
229,2100.136,1.0,71.0,double,test,attention_network_task,,down,right,congruent,71,"89,71",725,1700.0,,151806,stim,56.0,poldrack-single-stim,s553
232,2100.0,1.0,71.0,double,test,attention_network_task,,down,right,congruent,71,"89,71",1037,1700.0,,154414,stim,57.0,poldrack-single-stim,s553
235,2100.0,1.0,71.0,spatial,test,attention_network_task,,up,right,incongruent,71,"89,71",660,1700.0,,157022,stim,58.0,poldrack-single-stim,s553
238,2100.0,1.0,71.0,spatial,test,attention_network_task,,up,right,congruent,71,"89,71",664,1700.0,,159630,stim,59.0,poldrack-single-stim,s553
241,2100.0,1.0,89.0,double,test,attention_network_task,,down,left,incongruent,89,"89,71",914,1700.0,,162243,stim,60.0,poldrack-single-stim,s553
244,2100.136,1.0,89.0,spatial,test,attention_network_task,,down,left,incongruent,89,"89,71",850,1700.0,,164851,stim,61.0,poldrack-single-stim,s553
247,2100.272,1.0,71.0,double,test,attention_network_task,,up,right,incongruent,71,"89,71",858,1700.0,,167459,stim,62.0,poldrack-single-stim,s553
250,2100.136,1.0,71.0,spatial,test,attention_network_task,,down,right,congruent,71,"89,71",718,1700.0,,170068,stim,63.0,poldrack-single-stim,s553
251,7500.0,,,,,attention_network_task,,,,,-1,none,-1,7500.0,,177572,rest_block,,poldrack-single-stim,s553
255,2100.136,1.0,89.0,double,test,attention_network_task,,up,left,congruent,89,"89,71",863,1700.0,,183187,stim,64.0,poldrack-single-stim,s553
258,2100.0,1.0,89.0,double,test,attention_network_task,,up,left,incongruent,89,"89,71",633,1700.0,,185800,stim,65.0,poldrack-single-stim,s553
261,2100.0,1.0,89.0,spatial,test,attention_network_task,,up,left,congruent,89,"89,71",510,1700.0,,188414,stim,66.0,poldrack-single-stim,s553
264,2100.408,1.0,71.0,double,test,attention_network_task,,up,right,congruent,71,"89,71",717,1700.0,,191022,stim,67.0,poldrack-single-stim,s553
267,2100.544,1.0,89.0,double,test,attention_network_task,,down,left,congruent,89,"89,71",972,1700.0,,193631,stim,68.0,poldrack-single-stim,s553
270,2100.408,1.0,89.0,spatial,test,attention_network_task,,up,left,incongruent,89,"89,71",725,1700.0,,196239,stim,69.0,poldrack-single-stim,s553
273,2100.0,1.0,71.0,spatial,test,attention_network_task,,up,right,congruent,71,"89,71",657,1700.0,,198851,stim,70.0,poldrack-single-stim,s553
276,2100.408,1.0,89.0,double,test,attention_network_task,,up,left,congruent,89,"89,71",870,1700.0,,201461,stim,71.0,poldrack-single-stim,s553
279,2100.0,1.0,71.0,spatial,test,attention_network_task,,up,right,congruent,71,"89,71",679,1700.0,,204069,stim,72.0,poldrack-single-stim,s553
282,2100.408,1.0,71.0,spatial,test,attention_network_task,,down,right,congruent,71,"89,71",866,1700.0,,206677,stim,73.0,poldrack-single-stim,s553
285,2100.0,1.0,71.0,spatial,test,attention_network_task,,down,right,incongruent,71,"89,71",720,1700.0,,209290,stim,74.0,poldrack-single-stim,s553
288,2100.0,1.0,89.0,spatial,test,attention_network_task,,up,left,incongruent,89,"89,71",674,1700.0,,211898,stim,75.0,poldrack-single-stim,s553
291,2100.408,1.0,89.0,spatial,test,attention_network_task,,up,left,incongruent,89,"89,71",720,1700.0,,214507,stim,76.0,poldrack-single-stim,s553
294,2100.136,1.0,71.0,spatial,test,attention_network_task,,down,right,incongruent,71,"89,71",723,1700.0,,217115,stim,77.0,poldrack-single-stim,s553
297,2100.272,1.0,71.0,double,test,attention_network_task,,down,right,incongruent,71,"89,71",726,1700.0,,219723,stim,78.0,poldrack-single-stim,s553
300,2100.544,1.0,71.0,double,test,attention_network_task,,up,right,incongruent,71,"89,71",816,1700.0,,222331,stim,79.0,poldrack-single-stim,s553
303,2100.272,1.0,71.0,spatial,test,attention_network_task,,up,right,incongruent,71,"89,71",765,1700.0,,224939,stim,80.0,poldrack-single-stim,s553
306,2100.0,1.0,89.0,spatial,test,attention_network_task,,down,left,incongruent,89,"89,71",807,1700.0,,227547,stim,81.0,poldrack-single-stim,s553
309,2100.408,1.0,71.0,spatial,test,attention_network_task,,up,right,incongruent,71,"89,71",648,1700.0,,230155,stim,82.0,poldrack-single-stim,s553
312,2100.0,1.0,89.0,spatial,test,attention_network_task,,down,left,congruent,89,"89,71",660,1700.0,,232763,stim,83.0,poldrack-single-stim,s553
315,2100.0,1.0,89.0,double,test,attention_network_task,,down,left,congruent,89,"89,71",955,1700.0,,235371,stim,84.0,poldrack-single-stim,s553
318,2100.544,1.0,89.0,double,test,attention_network_task,,up,left,incongruent,89,"89,71",1115,1700.0,,237979,stim,85.0,poldrack-single-stim,s553
321,2100.408,1.0,71.0,spatial,test,attention_network_task,,up,right,congruent,71,"89,71",693,1700.0,,240593,stim,86.0,poldrack-single-stim,s553
324,2100.0,1.0,89.0,spatial,test,attention_network_task,,up,left,congruent,89,"89,71",921,1700.0,,243201,stim,87.0,poldrack-single-stim,s553
327,2100.136,1.0,89.0,spatial,test,attention_network_task,,down,left,congruent,89,"89,71",782,1700.0,,245809,stim,88.0,poldrack-single-stim,s553
330,2100.8160000000003,1.0,71.0,spatial,test,attention_network_task,,down,right,incongruent,71,"89,71",716,1700.0,,248419,stim,89.0,poldrack-single-stim,s553
333,2100.136,1.0,89.0,double,test,attention_network_task,,up,left,congruent,89,"89,71",833,1700.0,,251030,stim,90.0,poldrack-single-stim,s553
336,2100.0,1.0,89.0,spatial,test,attention_network_task,,up,left,congruent,89,"89,71",785,1700.0,,253639,stim,91.0,poldrack-single-stim,s553
339,2100.136,1.0,71.0,double,test,attention_network_task,,down,right,incongruent,71,"89,71",798,1700.0,,256252,stim,92.0,poldrack-single-stim,s553
342,2100.136,1.0,89.0,spatial,test,attention_network_task,,up,left,incongruent,89,"89,71",685,1700.0,,258860,stim,93.0,poldrack-single-stim,s553
345,2100.136,1.0,71.0,double,test,attention_network_task,,up,right,incongruent,71,"89,71",799,1700.0,,261468,stim,94.0,poldrack-single-stim,s553
348,2100.544,1.0,89.0,spatial,test,attention_network_task,,down,left,congruent,89,"89,71",815,1700.0,,264076,stim,95.0,poldrack-single-stim,s553
351,2100.0,1.0,89.0,spatial,test,attention_network_task,,up,left,congruent,89,"89,71",648,1700.0,,266684,stim,96.0,poldrack-single-stim,s553
354,2100.272,1.0,71.0,double,test,attention_network_task,,up,right,incongruent,71,"89,71",675,1700.0,,269292,stim,97.0,poldrack-single-stim,s553
357,2100.0,1.0,89.0,spatial,test,attention_network_task,,up,left,congruent,89,"89,71",645,1700.0,,271900,stim,98.0,poldrack-single-stim,s553
360,2100.136,1.0,89.0,spatial,test,attention_network_task,,up,left,congruent,89,"89,71",973,1700.0,,274512,stim,99.0,poldrack-single-stim,s553
363,2100.408,1.0,71.0,double,test,attention_network_task,,down,right,incongruent,71,"89,71",703,1700.0,,277127,stim,100.0,poldrack-single-stim,s553
366,2100.544,1.0,89.0,double,test,attention_network_task,,up,left,congruent,89,"89,71",771,1700.0,,279735,stim,101.0,poldrack-single-stim,s553
369,2100.0,1.0,89.0,double,test,attention_network_task,,down,left,incongruent,89,"89,71",1107,1700.0,,282349,stim,102.0,poldrack-single-stim,s553
372,2100.136,1.0,89.0,spatial,test,attention_network_task,,down,left,incongruent,89,"89,71",757,1700.0,,284957,stim,103.0,poldrack-single-stim,s553
375,2100.136,1.0,71.0,double,test,attention_network_task,,up,right,incongruent,71,"89,71",677,1700.0,,287565,stim,104.0,poldrack-single-stim,s553
378,2100.136,1.0,89.0,spatial,test,attention_network_task,,up,left,incongruent,89,"89,71",768,1700.0,,290175,stim,105.0,poldrack-single-stim,s553
381,2100.136,1.0,71.0,double,test,attention_network_task,,up,right,congruent,71,"89,71",654,1700.0,,292789,stim,106.0,poldrack-single-stim,s553
384,2100.272,1.0,89.0,spatial,test,attention_network_task,,down,left,incongruent,89,"89,71",966,1700.0,,295400,stim,107.0,poldrack-single-stim,s553
387,2100.136,1.0,89.0,spatial,test,attention_network_task,,up,left,incongruent,89,"89,71",705,1700.0,,298012,stim,108.0,poldrack-single-stim,s553
390,2100.408,1.0,71.0,spatial,test,attention_network_task,,up,right,incongruent,71,"89,71",603,1700.0,,300622,stim,109.0,poldrack-single-stim,s553
393,2100.0,1.0,89.0,double,test,attention_network_task,,up,left,incongruent,89,"89,71",896,1700.0,,303235,stim,110.0,poldrack-single-stim,s553
396,2100.136,1.0,71.0,double,test,attention_network_task,,up,right,congruent,71,"89,71",807,1700.0,,305845,stim,111.0,poldrack-single-stim,s553
399,2100.0,1.0,89.0,spatial,test,attention_network_task,,up,left,congruent,89,"89,71",884,1700.0,,308456,stim,112.0,poldrack-single-stim,s553
402,2100.136,1.0,71.0,double,test,attention_network_task,,up,right,incongruent,71,"89,71",669,1700.0,,311064,stim,113.0,poldrack-single-stim,s553
405,2100.952,1.0,89.0,spatial,test,attention_network_task,,up,left,congruent,89,"89,71",1107,1700.0,,313673,stim,114.0,poldrack-single-stim,s553
408,2100.272,1.0,89.0,double,test,attention_network_task,,up,left,congruent,89,"89,71",607,1700.0,,316286,stim,115.0,poldrack-single-stim,s553
411,2100.136,1.0,89.0,double,test,attention_network_task,,up,left,congruent,89,"89,71",683,1700.0,,318894,stim,116.0,poldrack-single-stim,s553
414,2100.0,1.0,89.0,double,test,attention_network_task,,up,left,incongruent,89,"89,71",843,1700.0,,321502,stim,117.0,poldrack-single-stim,s553
417,2100.136,1.0,89.0,spatial,test,attention_network_task,,down,left,incongruent,89,"89,71",832,1700.0,,324110,stim,118.0,poldrack-single-stim,s553
420,2100.0,1.0,71.0,double,test,attention_network_task,,down,right,congruent,71,"89,71",774,1700.0,,326721,stim,119.0,poldrack-single-stim,s553
423,2100.136,1.0,71.0,spatial,test,attention_network_task,,down,right,incongruent,71,"89,71",689,1700.0,,329336,stim,120.0,poldrack-single-stim,s553
426,2100.272,1.0,71.0,double,test,attention_network_task,,up,right,incongruent,71,"89,71",800,1700.0,,331945,stim,121.0,poldrack-single-stim,s553
429,2100.272,1.0,89.0,spatial,test,attention_network_task,,down,left,incongruent,89,"89,71",1083,1700.0,,334555,stim,122.0,poldrack-single-stim,s553
432,2100.136,1.0,89.0,double,test,attention_network_task,,down,left,congruent,89,"89,71",666,1700.0,,337167,stim,123.0,poldrack-single-stim,s553
435,2100.0,1.0,89.0,double,test,attention_network_task,,down,left,incongruent,89,"89,71",941,1700.0,,339775,stim,124.0,poldrack-single-stim,s553
438,2100.136,1.0,89.0,double,test,attention_network_task,,up,left,incongruent,89,"89,71",802,1700.0,,342383,stim,125.0,poldrack-single-stim,s553
441,2100.0,1.0,71.0,spatial,test,attention_network_task,,up,right,congruent,71,"89,71",823,1700.0,,344991,stim,126.0,poldrack-single-stim,s553
444,2100.272,1.0,71.0,double,test,attention_network_task,,down,right,congruent,71,"89,71",834,1700.0,,347598,stim,127.0,poldrack-single-stim,s553
