block_duration,condition,correct,current_position,exp_stage,experiment_exp_id,goal_state,key_press,min_moves,num_moves_made,possible_responses,problem_id,problem_time,rt,start_state,stim_duration,text,time_elapsed,timing_post_trial,trial_id,trial_type,worker_id
7368.0,UA_with_intermeidate,,"1,0,0,2,0,0,0,0,0",practice,ward_and_allport,"1,2,3,0,0,0,0,0,0",71,3.0,1.0,"89,71",0.0,,7368,"1,0,0,2,3,0,0,0,0",7368.0,,10377,0.0,to_hand,poldrack-single-stim,s519
704.0,UA_with_intermeidate,,"1,0,0,2,0,0,3,0,0",practice,ward_and_allport,"1,2,3,0,0,0,0,0,0",82,3.0,1.0,"89,71,82",0.0,,704,"1,0,0,2,3,0,0,0,0",704.0,,11083,0.0,to_board,poldrack-single-stim,s519
2268.0,UA_with_intermeidate,,"1,0,0,0,0,0,3,0,0",practice,ward_and_allport,"1,2,3,0,0,0,0,0,0",71,3.0,2.0,"89,71,82",0.0,,2268,"1,0,0,2,3,0,0,0,0",2268.0,,13353,0.0,to_hand,poldrack-single-stim,s519
630.0,UA_with_intermeidate,,"1,2,0,0,0,0,3,0,0",practice,ward_and_allport,"1,2,3,0,0,0,0,0,0",89,3.0,2.0,"89,71,82",0.0,,630,"1,0,0,2,3,0,0,0,0",630.0,,13985,0.0,to_board,poldrack-single-stim,s519
1693.0,UA_with_intermeidate,,"1,2,0,0,0,0,0,0,0",practice,ward_and_allport,"1,2,3,0,0,0,0,0,0",82,3.0,3.0,"89,82",0.0,,1693,"1,0,0,2,3,0,0,0,0",1693.0,,15680,0.0,to_hand,poldrack-single-stim,s519
904.0,UA_with_intermeidate,,"1,2,3,0,0,0,0,0,0",practice,ward_and_allport,"1,2,3,0,0,0,0,0,0",89,3.0,3.0,"89,71,82",0.0,,904,"1,0,0,2,3,0,0,0,0",904.0,,16585,0.0,to_board,poldrack-single-stim,s519
2500.0,UA_with_intermeidate,True,,practice,ward_and_allport,,-1,3.0,3.0,none,0.0,16584.0,-1,,1000.0,,19089,0.0,feedback,poldrack-single-stim,s519
3924.0,UA_with_intermeidate,,"1,0,0,3,0,0,0,0,0",practice,ward_and_allport,"1,3,2,0,0,0,0,0,0",89,3.0,1.0,"89,71",1.0,,3924,"1,2,0,3,0,0,0,0,0",3924.0,,23015,0.0,to_hand,poldrack-single-stim,s519
1255.0,UA_with_intermeidate,,"1,0,0,3,0,0,2,0,0",practice,ward_and_allport,"1,3,2,0,0,0,0,0,0",82,3.0,1.0,"89,71,82",1.0,,1255,"1,2,0,3,0,0,0,0,0",1255.0,,24271,0.0,to_board,poldrack-single-stim,s519
1186.0,UA_with_intermeidate,,"1,0,0,0,0,0,2,0,0",practice,ward_and_allport,"1,3,2,0,0,0,0,0,0",71,3.0,2.0,"89,71,82",1.0,,1186,"1,2,0,3,0,0,0,0,0",1186.0,,25459,0.0,to_hand,poldrack-single-stim,s519
300.0,UA_with_intermeidate,,"1,3,0,0,0,0,2,0,0",practice,ward_and_allport,"1,3,2,0,0,0,0,0,0",89,3.0,2.0,"89,71,82",1.0,,300,"1,2,0,3,0,0,0,0,0",300.0,,25759,0.0,to_board,poldrack-single-stim,s519
501.0,UA_with_intermeidate,,"1,3,0,0,0,0,0,0,0",practice,ward_and_allport,"1,3,2,0,0,0,0,0,0",82,3.0,3.0,"89,82",1.0,,501,"1,2,0,3,0,0,0,0,0",501.0,,26262,0.0,to_hand,poldrack-single-stim,s519
369.0,UA_with_intermeidate,,"1,3,2,0,0,0,0,0,0",practice,ward_and_allport,"1,3,2,0,0,0,0,0,0",89,3.0,3.0,"89,71,82",1.0,,369,"1,2,0,3,0,0,0,0,0",369.0,,26632,0.0,to_board,poldrack-single-stim,s519
2100.0,UA_with_intermeidate,True,,practice,ward_and_allport,,-1,3.0,3.0,none,1.0,9646.0,-1,,1000.0,,28735,0.0,feedback,poldrack-single-stim,s519
4410.0,UA_without_intermeidate,,"0,0,0,1,0,0,3,0,0",practice,ward_and_allport,"3,2,1,0,0,0,0,0,0",71,3.0,1.0,"71,82",2.0,,4410,"0,0,0,1,2,0,3,0,0",4410.0,,33146,0.0,to_hand,poldrack-single-stim,s519
518.0,UA_without_intermeidate,,"2,0,0,1,0,0,3,0,0",practice,ward_and_allport,"3,2,1,0,0,0,0,0,0",89,3.0,1.0,"89,71,82",2.0,,518,"0,0,0,1,2,0,3,0,0",518.0,,33666,0.0,to_board,poldrack-single-stim,s519
10371.0,UA_without_intermeidate,,"2,0,0,1,0,0,0,0,0",practice,ward_and_allport,"3,2,1,0,0,0,0,0,0",82,3.0,2.0,"89,71,82",2.0,,10371,"0,0,0,1,2,0,3,0,0",10371.0,,44039,0.0,to_hand,poldrack-single-stim,s519
1949.0,UA_without_intermeidate,,"2,0,0,1,3,0,0,0,0",practice,ward_and_allport,"3,2,1,0,0,0,0,0,0",71,3.0,2.0,"89,71,82",2.0,,1949,"0,0,0,1,2,0,3,0,0",1949.0,,45989,0.0,to_board,poldrack-single-stim,s519
315.0,UA_without_intermeidate,,"0,0,0,1,3,0,0,0,0",practice,ward_and_allport,"3,2,1,0,0,0,0,0,0",89,3.0,3.0,"89,71",2.0,,315,"0,0,0,1,2,0,3,0,0",315.0,,46306,0.0,to_hand,poldrack-single-stim,s519
1053.0,UA_without_intermeidate,,"0,0,0,1,3,0,2,0,0",practice,ward_and_allport,"3,2,1,0,0,0,0,0,0",82,3.0,3.0,"89,71,82",2.0,,1053,"0,0,0,1,2,0,3,0,0",1053.0,,47360,0.0,to_board,poldrack-single-stim,s519
2842.0,UA_without_intermeidate,,"0,0,0,1,0,0,2,0,0",practice,ward_and_allport,"3,2,1,0,0,0,0,0,0",71,3.0,4.0,"71,82",2.0,,2842,"0,0,0,1,2,0,3,0,0",2842.0,,50204,0.0,to_hand,poldrack-single-stim,s519
407.0,UA_without_intermeidate,,"3,0,0,1,0,0,2,0,0",practice,ward_and_allport,"3,2,1,0,0,0,0,0,0",89,3.0,4.0,"89,71,82",2.0,,407,"0,0,0,1,2,0,3,0,0",407.0,,50613,0.0,to_board,poldrack-single-stim,s519
962.0,UA_without_intermeidate,,"3,0,0,0,0,0,2,0,0",practice,ward_and_allport,"3,2,1,0,0,0,0,0,0",71,3.0,5.0,"89,71,82",2.0,,962,"0,0,0,1,2,0,3,0,0",962.0,,51576,0.0,to_hand,poldrack-single-stim,s519
326.0,UA_without_intermeidate,,"3,1,0,0,0,0,2,0,0",practice,ward_and_allport,"3,2,1,0,0,0,0,0,0",89,3.0,5.0,"89,71,82",2.0,,326,"0,0,0,1,2,0,3,0,0",326.0,,51903,0.0,to_board,poldrack-single-stim,s519
466.0,UA_without_intermeidate,,"3,1,0,0,0,0,0,0,0",practice,ward_and_allport,"3,2,1,0,0,0,0,0,0",82,3.0,6.0,"89,82",2.0,,466,"0,0,0,1,2,0,3,0,0",466.0,,52372,0.0,to_hand,poldrack-single-stim,s519
353.0,UA_without_intermeidate,,"3,1,2,0,0,0,0,0,0",practice,ward_and_allport,"3,2,1,0,0,0,0,0,0",89,3.0,6.0,"89,71,82",2.0,,353,"0,0,0,1,2,0,3,0,0",353.0,,52726,0.0,to_board,poldrack-single-stim,s519
3277.0,UA_without_intermeidate,,"3,1,0,0,0,0,0,0,0",practice,ward_and_allport,"3,2,1,0,0,0,0,0,0",89,3.0,7.0,89,2.0,,3277,"0,0,0,1,2,0,3,0,0",3277.0,,56004,0.0,to_hand,poldrack-single-stim,s519
463.0,UA_without_intermeidate,,"3,1,0,0,0,0,2,0,0",practice,ward_and_allport,"3,2,1,0,0,0,0,0,0",82,3.0,7.0,"89,71,82",2.0,,463,"0,0,0,1,2,0,3,0,0",463.0,,56468,0.0,to_board,poldrack-single-stim,s519
1393.0,UA_without_intermeidate,,"3,0,0,0,0,0,2,0,0",practice,ward_and_allport,"3,2,1,0,0,0,0,0,0",89,3.0,8.0,"89,82",2.0,,1393,"0,0,0,1,2,0,3,0,0",1393.0,,57863,0.0,to_hand,poldrack-single-stim,s519
877.0,UA_without_intermeidate,,"3,0,0,1,0,0,2,0,0",practice,ward_and_allport,"3,2,1,0,0,0,0,0,0",71,3.0,8.0,"89,71,82",2.0,,877,"0,0,0,1,2,0,3,0,0",877.0,,58741,0.0,to_board,poldrack-single-stim,s519
1987.0,UA_without_intermeidate,,"3,0,0,1,0,0,0,0,0",practice,ward_and_allport,"3,2,1,0,0,0,0,0,0",82,3.0,9.0,"89,71,82",2.0,,1987,"0,0,0,1,2,0,3,0,0",1987.0,,60730,0.0,to_hand,poldrack-single-stim,s519
1058.0,UA_without_intermeidate,,"3,2,0,1,0,0,0,0,0",practice,ward_and_allport,"3,2,1,0,0,0,0,0,0",89,3.0,9.0,"89,71,82",2.0,,1058,"0,0,0,1,2,0,3,0,0",1058.0,,61790,0.0,to_board,poldrack-single-stim,s519
909.0,UA_without_intermeidate,,"3,2,0,0,0,0,0,0,0",practice,ward_and_allport,"3,2,1,0,0,0,0,0,0",71,3.0,10.0,"89,71",2.0,,909,"0,0,0,1,2,0,3,0,0",909.0,,62700,0.0,to_hand,poldrack-single-stim,s519
291.0,UA_without_intermeidate,,"3,2,1,0,0,0,0,0,0",practice,ward_and_allport,"3,2,1,0,0,0,0,0,0",89,3.0,10.0,"89,71,82",2.0,,291,"0,0,0,1,2,0,3,0,0",291.0,,62992,0.0,to_board,poldrack-single-stim,s519
2200.0,UA_without_intermeidate,True,,practice,ward_and_allport,,-1,3.0,10.0,none,2.0,36461.0,-1,,1000.0,,65196,0.0,feedback,poldrack-single-stim,s519
3098.0,UA_without_intermeidate,,"0,0,0,1,0,0,3,0,0",practice,ward_and_allport,"2,3,1,0,0,0,0,0,0",71,3.0,1.0,"71,82",3.0,,3098,"0,0,0,1,2,0,3,0,0",3098.0,,68297,0.0,to_hand,poldrack-single-stim,s519
485.0,UA_without_intermeidate,,"2,0,0,1,0,0,3,0,0",practice,ward_and_allport,"2,3,1,0,0,0,0,0,0",89,3.0,1.0,"89,71,82",3.0,,485,"0,0,0,1,2,0,3,0,0",485.0,,68782,0.0,to_board,poldrack-single-stim,s519
3489.0,UA_without_intermeidate,,"2,0,0,1,0,0,0,0,0",practice,ward_and_allport,"2,3,1,0,0,0,0,0,0",82,3.0,2.0,"89,71,82",3.0,,3489,"0,0,0,1,2,0,3,0,0",3489.0,,72274,0.0,to_hand,poldrack-single-stim,s519
480.0,UA_without_intermeidate,,"2,3,0,1,0,0,0,0,0",practice,ward_and_allport,"2,3,1,0,0,0,0,0,0",89,3.0,2.0,"89,71,82",3.0,,480,"0,0,0,1,2,0,3,0,0",480.0,,72755,0.0,to_board,poldrack-single-stim,s519
480.0,UA_without_intermeidate,,"2,3,0,0,0,0,0,0,0",practice,ward_and_allport,"2,3,1,0,0,0,0,0,0",71,3.0,3.0,"89,71",3.0,,480,"0,0,0,1,2,0,3,0,0",480.0,,73237,0.0,to_hand,poldrack-single-stim,s519
288.0,UA_without_intermeidate,,"2,3,1,0,0,0,0,0,0",practice,ward_and_allport,"2,3,1,0,0,0,0,0,0",89,3.0,3.0,"89,71,82",3.0,,288,"0,0,0,1,2,0,3,0,0",288.0,,73526,0.0,to_board,poldrack-single-stim,s519
2000.0,UA_without_intermeidate,True,,practice,ward_and_allport,,-1,3.0,3.0,none,3.0,10333.0,-1,,1000.0,,75529,0.0,feedback,poldrack-single-stim,s519
4001.0,PA_with_intermediate,,"0,0,0,1,2,0,0,0,0",test,ward_and_allport,"0,0,0,1,3,0,2,0,0",71,3.0,1.0,71,0.0,,4001,"0,0,0,1,2,3,0,0,0",4001.0,,81537,0.0,to_hand,poldrack-single-stim,s519
7122.0,PA_with_intermediate,,"3,0,0,1,2,0,0,0,0",test,ward_and_allport,"0,0,0,1,3,0,2,0,0",89,3.0,1.0,"89,71,82",0.0,,7122,"0,0,0,1,2,3,0,0,0",7122.0,,88661,0.0,to_board,poldrack-single-stim,s519
692.0,PA_with_intermediate,,"3,0,0,1,0,0,0,0,0",test,ward_and_allport,"0,0,0,1,3,0,2,0,0",71,3.0,2.0,"89,71",0.0,,692,"0,0,0,1,2,3,0,0,0",692.0,,89355,0.0,to_hand,poldrack-single-stim,s519
554.0,PA_with_intermediate,,"3,0,0,1,0,0,2,0,0",test,ward_and_allport,"0,0,0,1,3,0,2,0,0",82,3.0,2.0,"89,71,82",0.0,,554,"0,0,0,1,2,3,0,0,0",554.0,,89910,0.0,to_board,poldrack-single-stim,s519
