,block_duration,choice,exp_stage,experiment_exp_id,key_press,large_amount,later_delay,possible_responses,rt,small_amount,stim_duration,text,time_elapsed,trial_id,trial_type,worker_id
68,4500.0,smaller_sooner,,discount_fixed,71,76.0,161.0,"89,71",862,20.0,4000.0,,141926,,poldrack-single-stim,s495
70,4908.0,smaller_sooner,,discount_fixed,71,48.0,128.0,"89,71",816,20.0,4000.0,,147842,,poldrack-single-stim,s495
72,4568.0,smaller_sooner,,discount_fixed,71,39.0,95.0,"89,71",886,20.0,4000.0,,153418,,poldrack-single-stim,s495
74,6200.0,smaller_sooner,,discount_fixed,71,83.0,105.0,"89,71",1031,20.0,4000.0,,160626,,poldrack-single-stim,s495
76,4908.0,larger_later,,discount_fixed,89,67.0,41.0,"89,71",1957,20.0,4000.0,,166543,,poldrack-single-stim,s495
78,5248.0,smaller_sooner,,discount_fixed,71,56.0,172.0,"89,71",925,20.0,4000.0,,172799,,poldrack-single-stim,s495
80,5044.0,smaller_sooner,,discount_fixed,71,28.0,123.0,"89,71",800,20.0,4000.0,,178851,,poldrack-single-stim,s495
82,4636.0,smaller_sooner,,discount_fixed,71,50.0,129.0,"89,71",826,20.0,4000.0,,184496,,poldrack-single-stim,s495
84,4704.0,smaller_sooner,,discount_fixed,71,23.0,61.0,"89,71",1010,20.0,4000.0,,190207,,poldrack-single-stim,s495
86,4636.0,smaller_sooner,,discount_fixed,71,79.0,92.0,"89,71",1558,20.0,4000.0,,195851,,poldrack-single-stim,s495
88,4568.0,smaller_sooner,,discount_fixed,71,61.0,141.0,"89,71",1090,20.0,4000.0,,201429,,poldrack-single-stim,s495
90,4568.0,smaller_sooner,,discount_fixed,71,43.0,38.0,"89,71",1442,20.0,4000.0,,207002,,poldrack-single-stim,s495
92,4908.0,smaller_sooner,,discount_fixed,71,66.0,145.0,"89,71",1359,20.0,4000.0,,212916,,poldrack-single-stim,s495
94,4840.0,larger_later,,discount_fixed,89,30.0,23.0,"89,71",2905,20.0,4000.0,,218762,,poldrack-single-stim,s495
96,5248.0,smaller_sooner,,discount_fixed,71,32.0,57.0,"89,71",1055,20.0,4000.0,,225015,,poldrack-single-stim,s495
98,4772.0,smaller_sooner,,discount_fixed,71,27.0,91.0,"89,71",734,20.0,4000.0,,230795,,poldrack-single-stim,s495
100,5996.0,smaller_sooner,,discount_fixed,71,43.0,120.0,"89,71",678,20.0,4000.0,,237798,,poldrack-single-stim,s495
102,5588.0,smaller_sooner,,discount_fixed,71,75.0,60.0,"89,71",728,20.0,4000.0,,244394,,poldrack-single-stim,s495
104,4568.0,smaller_sooner,,discount_fixed,71,34.0,176.0,"89,71",640,20.0,4000.0,,249969,,poldrack-single-stim,s495
106,5112.0,smaller_sooner,,discount_fixed,71,24.0,38.0,"89,71",870,20.0,4000.0,,256089,,poldrack-single-stim,s495
108,5656.0,smaller_sooner,,discount_fixed,71,82.0,74.0,"89,71",741,20.0,4000.0,,262751,,poldrack-single-stim,s495
110,4568.0,smaller_sooner,,discount_fixed,71,58.0,53.0,"89,71",798,20.0,4000.0,,268329,,poldrack-single-stim,s495
112,4772.0,smaller_sooner,,discount_fixed,71,54.0,23.0,"89,71",766,20.0,4000.0,,274108,,poldrack-single-stim,s495
114,5044.0,smaller_sooner,,discount_fixed,71,41.0,55.0,"89,71",1459,20.0,4000.0,,280160,,poldrack-single-stim,s495
116,4840.0,smaller_sooner,,discount_fixed,71,77.0,142.0,"89,71",861,20.0,4000.0,,286008,,poldrack-single-stim,s495
118,5180.0,smaller_sooner,,discount_fixed,71,25.0,108.0,"89,71",811,20.0,4000.0,,292194,,poldrack-single-stim,s495
120,5044.0,smaller_sooner,,discount_fixed,71,33.0,163.0,"89,71",803,20.0,4000.0,,298245,,poldrack-single-stim,s495
122,4976.0,smaller_sooner,,discount_fixed,71,29.0,75.0,"89,71",989,20.0,4000.0,,304228,,poldrack-single-stim,s495
124,4976.0,smaller_sooner,,discount_fixed,71,45.0,157.0,"89,71",853,20.0,4000.0,,310212,,poldrack-single-stim,s495
126,5316.0,false,,discount_fixed,-1,31.0,74.0,"89,71",-1,20.0,4000.0,,316536,,poldrack-single-stim,s495
128,4500.0,smaller_sooner,,discount_fixed,71,80.0,39.0,"89,71",1046,20.0,4000.0,,322045,,poldrack-single-stim,s495
130,5044.0,smaller_sooner,,discount_fixed,71,22.0,21.0,"89,71",1213,20.0,4000.0,,328096,,poldrack-single-stim,s495
132,4704.0,smaller_sooner,,discount_fixed,71,52.0,139.0,"89,71",824,20.0,4000.0,,333810,,poldrack-single-stim,s495
134,4840.0,smaller_sooner,,discount_fixed,71,54.0,126.0,"89,71",806,20.0,4000.0,,339657,,poldrack-single-stim,s495
136,6744.0,smaller_sooner,,discount_fixed,71,23.0,176.0,"89,71",585,20.0,4000.0,,347407,,poldrack-single-stim,s495
138,4500.0,smaller_sooner,,discount_fixed,71,24.0,87.0,"89,71",1110,20.0,4000.0,,352914,,poldrack-single-stim,s495
140,4568.0,smaller_sooner,,discount_fixed,71,36.0,140.0,"89,71",644,20.0,4000.0,,358489,,poldrack-single-stim,s495
142,4704.0,smaller_sooner,,discount_fixed,71,35.0,171.0,"89,71",701,20.0,4000.0,,364199,,poldrack-single-stim,s495
144,4908.0,smaller_sooner,,discount_fixed,71,34.0,43.0,"89,71",771,20.0,4000.0,,370116,,poldrack-single-stim,s495
146,4568.0,smaller_sooner,,discount_fixed,71,74.0,121.0,"89,71",1107,20.0,4000.0,,375693,,poldrack-single-stim,s495
148,4772.0,smaller_sooner,,discount_fixed,71,45.0,107.0,"89,71",647,20.0,4000.0,,381474,,poldrack-single-stim,s495
149,7500.0,,,discount_fixed,-1,,,none,-1,,7500.0,,388977,rest_block,poldrack-single-stim,s495
151,4636.0,larger_later,,discount_fixed,89,77.0,24.0,"89,71",1499,20.0,4000.0,,395625,,poldrack-single-stim,s495
153,4568.0,smaller_sooner,,discount_fixed,71,39.0,161.0,"89,71",1157,20.0,4000.0,,401200,,poldrack-single-stim,s495
155,5452.0,smaller_sooner,,discount_fixed,71,62.0,180.0,"89,71",1248,20.0,4000.0,,407660,,poldrack-single-stim,s495
157,5384.0,smaller_sooner,,discount_fixed,71,24.0,139.0,"89,71",883,20.0,4000.0,,414050,,poldrack-single-stim,s495
159,4568.0,smaller_sooner,,discount_fixed,71,58.0,72.0,"89,71",1458,20.0,4000.0,,419624,,poldrack-single-stim,s495
161,6268.0,smaller_sooner,,discount_fixed,71,56.0,93.0,"89,71",985,20.0,4000.0,,426899,,poldrack-single-stim,s495
163,5520.0,larger_later,,discount_fixed,89,45.0,26.0,"89,71",1937,20.0,4000.0,,433426,,poldrack-single-stim,s495
165,4568.0,smaller_sooner,,discount_fixed,71,23.0,42.0,"89,71",1894,20.0,4000.0,,439001,,poldrack-single-stim,s495
167,4636.0,larger_later,,discount_fixed,89,50.0,41.0,"89,71",2373,20.0,4000.0,,444644,,poldrack-single-stim,s495
169,4636.0,smaller_sooner,,discount_fixed,71,25.0,176.0,"89,71",1362,20.0,4000.0,,450288,,poldrack-single-stim,s495
171,5112.0,larger_later,,discount_fixed,89,54.0,22.0,"89,71",1523,20.0,4000.0,,456407,,poldrack-single-stim,s495
173,5316.0,larger_later,,discount_fixed,89,29.0,44.0,"89,71",1549,20.0,4000.0,,462732,,poldrack-single-stim,s495
175,4568.0,smaller_sooner,,discount_fixed,71,24.0,89.0,"89,71",898,20.0,4000.0,,468307,,poldrack-single-stim,s495
177,4568.0,smaller_sooner,,discount_fixed,71,23.0,77.0,"89,71",1055,20.0,4000.0,,473882,,poldrack-single-stim,s495
179,4568.0,false,,discount_fixed,-1,27.0,130.0,"89,71",-1,20.0,4000.0,,479457,,poldrack-single-stim,s495
181,4840.0,smaller_sooner,,discount_fixed,71,23.0,134.0,"89,71",2172,20.0,4000.0,,485302,,poldrack-single-stim,s495
183,4500.0,smaller_sooner,,discount_fixed,71,55.0,107.0,"89,71",3397,20.0,4000.0,,490811,,poldrack-single-stim,s495
185,5656.0,smaller_sooner,,discount_fixed,71,44.0,143.0,"89,71",1965,20.0,4000.0,,497479,,poldrack-single-stim,s495
187,4908.0,smaller_sooner,,discount_fixed,71,23.0,110.0,"89,71",4332,20.0,4000.0,,503395,,poldrack-single-stim,s495
189,4636.0,smaller_sooner,,discount_fixed,71,65.0,156.0,"89,71",1675,20.0,4000.0,,509040,,poldrack-single-stim,s495
191,4500.0,smaller_sooner,,discount_fixed,71,22.0,27.0,"89,71",1512,20.0,4000.0,,514546,,poldrack-single-stim,s495
193,4500.0,smaller_sooner,,discount_fixed,71,50.0,59.0,"89,71",2051,20.0,4000.0,,520053,,poldrack-single-stim,s495
195,5112.0,smaller_sooner,,discount_fixed,71,85.0,129.0,"89,71",1124,20.0,4000.0,,526172,,poldrack-single-stim,s495
197,6132.0,smaller_sooner,,discount_fixed,71,66.0,58.0,"89,71",1561,20.0,4000.0,,533311,,poldrack-single-stim,s495
199,4840.0,smaller_sooner,,discount_fixed,71,49.0,172.0,"89,71",791,20.0,4000.0,,539157,,poldrack-single-stim,s495
201,4568.0,larger_later,,discount_fixed,89,73.0,44.0,"89,71",1650,20.0,4000.0,,544733,,poldrack-single-stim,s495
203,4704.0,smaller_sooner,,discount_fixed,71,58.0,73.0,"89,71",1111,20.0,4000.0,,550445,,poldrack-single-stim,s495
205,5860.0,smaller_sooner,,discount_fixed,71,71.0,76.0,"89,71",1169,20.0,4000.0,,557314,,poldrack-single-stim,s495
207,4636.0,smaller_sooner,,discount_fixed,71,67.0,74.0,"89,71",1581,20.0,4000.0,,562956,,poldrack-single-stim,s495
209,5316.0,smaller_sooner,,discount_fixed,71,29.0,58.0,"89,71",1058,20.0,4000.0,,569278,,poldrack-single-stim,s495
211,4976.0,smaller_sooner,,discount_fixed,71,39.0,104.0,"89,71",1075,20.0,4000.0,,575261,,poldrack-single-stim,s495
213,4568.0,smaller_sooner,,discount_fixed,71,33.0,103.0,"89,71",818,20.0,4000.0,,580836,,poldrack-single-stim,s495
215,5520.0,smaller_sooner,,discount_fixed,71,33.0,78.0,"89,71",1392,20.0,4000.0,,587363,,poldrack-single-stim,s495
217,5588.0,smaller_sooner,,discount_fixed,71,74.0,52.0,"89,71",1632,20.0,4000.0,,593958,,poldrack-single-stim,s495
219,5792.0,smaller_sooner,,discount_fixed,71,28.0,132.0,"89,71",718,20.0,4000.0,,600758,,poldrack-single-stim,s495
221,4568.0,smaller_sooner,,discount_fixed,71,28.0,59.0,"89,71",863,20.0,4000.0,,606338,,poldrack-single-stim,s495
223,5112.0,smaller_sooner,,discount_fixed,71,28.0,163.0,"89,71",1200,20.0,4000.0,,612456,,poldrack-single-stim,s495
225,4500.0,smaller_sooner,,discount_fixed,71,32.0,74.0,"89,71",745,20.0,4000.0,,617964,,poldrack-single-stim,s495
227,4840.0,smaller_sooner,,discount_fixed,71,57.0,89.0,"89,71",917,20.0,4000.0,,623814,,poldrack-single-stim,s495
229,4568.0,smaller_sooner,,discount_fixed,71,70.0,108.0,"89,71",1118,20.0,4000.0,,629389,,poldrack-single-stim,s495
231,5384.0,smaller_sooner,,discount_fixed,71,72.0,95.0,"89,71",880,20.0,4000.0,,635781,,poldrack-single-stim,s495
233,5044.0,smaller_sooner,,discount_fixed,71,30.0,36.0,"89,71",1122,20.0,4000.0,,641832,,poldrack-single-stim,s495
235,4704.0,smaller_sooner,,discount_fixed,71,41.0,129.0,"89,71",714,20.0,4000.0,,647544,,poldrack-single-stim,s495
237,4908.0,smaller_sooner,,discount_fixed,71,78.0,129.0,"89,71",1132,20.0,4000.0,,653460,,poldrack-single-stim,s495
239,4908.0,smaller_sooner,,discount_fixed,71,71.0,88.0,"89,71",700,20.0,4000.0,,659373,,poldrack-single-stim,s495
241,4840.0,smaller_sooner,,discount_fixed,71,65.0,159.0,"89,71",1115,20.0,4000.0,,665221,,poldrack-single-stim,s495
243,5112.0,smaller_sooner,,discount_fixed,71,24.0,125.0,"89,71",2445,20.0,4000.0,,671346,,poldrack-single-stim,s495
245,5112.0,smaller_sooner,,discount_fixed,71,58.0,36.0,"89,71",1627,20.0,4000.0,,677466,,poldrack-single-stim,s495
247,4704.0,larger_later,,discount_fixed,89,63.0,37.0,"89,71",2330,20.0,4000.0,,683176,,poldrack-single-stim,s495
249,4840.0,larger_later,,discount_fixed,89,75.0,41.0,"89,71",1199,20.0,4000.0,,689022,,poldrack-single-stim,s495
251,4840.0,smaller_sooner,,discount_fixed,71,45.0,72.0,"89,71",1179,20.0,4000.0,,694870,,poldrack-single-stim,s495
253,6880.0,smaller_sooner,,discount_fixed,71,25.0,74.0,"89,71",969,20.0,4000.0,,702757,,poldrack-single-stim,s495
255,4568.0,smaller_sooner,,discount_fixed,71,65.0,137.0,"89,71",1028,20.0,4000.0,,708335,,poldrack-single-stim,s495
257,4772.0,smaller_sooner,,discount_fixed,71,49.0,140.0,"89,71",2494,20.0,4000.0,,714114,,poldrack-single-stim,s495
259,7016.0,smaller_sooner,,discount_fixed,71,67.0,103.0,"89,71",1694,20.0,4000.0,,722139,,poldrack-single-stim,s495
261,4704.0,smaller_sooner,,discount_fixed,71,69.0,172.0,"89,71",1055,20.0,4000.0,,727851,,poldrack-single-stim,s495
263,5180.0,smaller_sooner,,discount_fixed,71,66.0,71.0,"89,71",1231,20.0,4000.0,,734037,,poldrack-single-stim,s495
265,5044.0,smaller_sooner,,discount_fixed,71,71.0,176.0,"89,71",867,20.0,4000.0,,740088,,poldrack-single-stim,s495
