,block_duration,correct,correct_response,cue,exp_stage,experiment_exp_id,feedback_duration,flanker_location,flanker_middle_direction,flanker_type,key_press,possible_responses,rt,stim_duration,text,time_elapsed,trial_id,trial_num,trial_type,worker_id
109,2100.272,1.0,89.0,spatial,test,attention_network_task,,down,left,incongruent,89,"89,71",505,1700.0,,47312,stim,16.0,poldrack-single-stim,s525
112,2100.0,1.0,71.0,spatial,test,attention_network_task,,up,right,incongruent,71,"89,71",428,1700.0,,49918,stim,17.0,poldrack-single-stim,s525
115,2100.408,1.0,89.0,spatial,test,attention_network_task,,up,left,incongruent,89,"89,71",596,1700.0,,52525,stim,18.0,poldrack-single-stim,s525
118,2100.0,1.0,89.0,spatial,test,attention_network_task,,down,left,congruent,89,"89,71",533,1700.0,,55132,stim,19.0,poldrack-single-stim,s525
121,2100.0,1.0,71.0,double,test,attention_network_task,,up,right,congruent,71,"89,71",476,1700.0,,57739,stim,20.0,poldrack-single-stim,s525
124,2100.544,1.0,89.0,double,test,attention_network_task,,down,left,incongruent,89,"89,71",624,1700.0,,60345,stim,21.0,poldrack-single-stim,s525
127,2100.408,1.0,71.0,spatial,test,attention_network_task,,up,right,congruent,71,"89,71",453,1700.0,,62950,stim,22.0,poldrack-single-stim,s525
130,2100.0,1.0,89.0,spatial,test,attention_network_task,,up,left,congruent,89,"89,71",586,1700.0,,65556,stim,23.0,poldrack-single-stim,s525
133,2100.136,1.0,71.0,spatial,test,attention_network_task,,down,right,congruent,71,"89,71",396,1700.0,,68166,stim,24.0,poldrack-single-stim,s525
136,2100.8160000000003,1.0,71.0,spatial,test,attention_network_task,,up,right,incongruent,71,"89,71",456,1700.0,,70772,stim,25.0,poldrack-single-stim,s525
139,2100.136,1.0,89.0,double,test,attention_network_task,,up,left,congruent,89,"89,71",645,1700.0,,73377,stim,26.0,poldrack-single-stim,s525
142,2100.0,1.0,89.0,spatial,test,attention_network_task,,up,left,congruent,89,"89,71",519,1700.0,,75983,stim,27.0,poldrack-single-stim,s525
145,2100.136,1.0,71.0,double,test,attention_network_task,,down,right,incongruent,71,"89,71",664,1700.0,,78590,stim,28.0,poldrack-single-stim,s525
148,2100.136,1.0,89.0,spatial,test,attention_network_task,,up,left,incongruent,89,"89,71",521,1700.0,,81196,stim,29.0,poldrack-single-stim,s525
151,2100.136,1.0,89.0,double,test,attention_network_task,,down,left,incongruent,89,"89,71",608,1700.0,,83802,stim,30.0,poldrack-single-stim,s525
154,2100.544,1.0,71.0,spatial,test,attention_network_task,,down,right,congruent,71,"89,71",453,1700.0,,86410,stim,31.0,poldrack-single-stim,s525
157,2100.0,1.0,89.0,spatial,test,attention_network_task,,up,left,congruent,89,"89,71",475,1700.0,,89018,stim,32.0,poldrack-single-stim,s525
160,2100.272,1.0,71.0,double,test,attention_network_task,,down,right,incongruent,71,"89,71",462,1700.0,,91623,stim,33.0,poldrack-single-stim,s525
163,2100.0,1.0,89.0,spatial,test,attention_network_task,,down,left,congruent,89,"89,71",604,1700.0,,94229,stim,34.0,poldrack-single-stim,s525
166,2100.136,1.0,71.0,spatial,test,attention_network_task,,down,right,congruent,71,"89,71",530,1700.0,,96834,stim,35.0,poldrack-single-stim,s525
169,2100.408,1.0,89.0,double,test,attention_network_task,,down,left,incongruent,89,"89,71",588,1700.0,,99440,stim,36.0,poldrack-single-stim,s525
172,2100.544,1.0,89.0,double,test,attention_network_task,,down,left,congruent,89,"89,71",605,1700.0,,102045,stim,37.0,poldrack-single-stim,s525
175,2100.0,1.0,71.0,double,test,attention_network_task,,up,right,incongruent,71,"89,71",600,1700.0,,104651,stim,38.0,poldrack-single-stim,s525
178,2100.136,1.0,71.0,spatial,test,attention_network_task,,down,right,incongruent,71,"89,71",640,1700.0,,107257,stim,39.0,poldrack-single-stim,s525
181,2100.136,1.0,89.0,double,test,attention_network_task,,down,left,incongruent,89,"89,71",722,1700.0,,109864,stim,40.0,poldrack-single-stim,s525
184,2100.136,1.0,71.0,spatial,test,attention_network_task,,down,right,incongruent,71,"89,71",449,1700.0,,112470,stim,41.0,poldrack-single-stim,s525
187,2100.136,1.0,89.0,double,test,attention_network_task,,down,left,congruent,89,"89,71",523,1700.0,,115076,stim,42.0,poldrack-single-stim,s525
190,2100.272,1.0,71.0,spatial,test,attention_network_task,,up,right,incongruent,71,"89,71",657,1700.0,,117683,stim,43.0,poldrack-single-stim,s525
193,2100.136,1.0,89.0,spatial,test,attention_network_task,,down,left,incongruent,89,"89,71",358,1700.0,,120288,stim,44.0,poldrack-single-stim,s525
196,2100.408,1.0,89.0,spatial,test,attention_network_task,,down,left,incongruent,89,"89,71",513,1700.0,,122894,stim,45.0,poldrack-single-stim,s525
199,2100.0,1.0,89.0,double,test,attention_network_task,,down,left,incongruent,89,"89,71",432,1700.0,,125500,stim,46.0,poldrack-single-stim,s525
202,2100.136,1.0,71.0,double,test,attention_network_task,,up,right,congruent,71,"89,71",548,1700.0,,128105,stim,47.0,poldrack-single-stim,s525
205,2100.0,1.0,89.0,spatial,test,attention_network_task,,down,left,congruent,89,"89,71",505,1700.0,,130711,stim,48.0,poldrack-single-stim,s525
208,2100.136,1.0,71.0,double,test,attention_network_task,,down,right,incongruent,71,"89,71",574,1700.0,,133316,stim,49.0,poldrack-single-stim,s525
211,2100.952,1.0,71.0,spatial,test,attention_network_task,,up,right,congruent,71,"89,71",713,1700.0,,135922,stim,50.0,poldrack-single-stim,s525
214,2100.272,1.0,89.0,double,test,attention_network_task,,up,left,congruent,89,"89,71",737,1700.0,,138527,stim,51.0,poldrack-single-stim,s525
217,2100.136,1.0,71.0,double,test,attention_network_task,,down,right,congruent,71,"89,71",351,1700.0,,141133,stim,52.0,poldrack-single-stim,s525
220,2100.0,1.0,71.0,double,test,attention_network_task,,down,right,incongruent,71,"89,71",451,1700.0,,143741,stim,53.0,poldrack-single-stim,s525
223,2100.136,1.0,71.0,spatial,test,attention_network_task,,up,right,incongruent,71,"89,71",712,1700.0,,146347,stim,54.0,poldrack-single-stim,s525
226,2100.0,1.0,71.0,double,test,attention_network_task,,up,right,congruent,71,"89,71",518,1700.0,,148954,stim,55.0,poldrack-single-stim,s525
229,2100.136,1.0,71.0,spatial,test,attention_network_task,,down,right,incongruent,71,"89,71",752,1700.0,,151560,stim,56.0,poldrack-single-stim,s525
232,2100.272,1.0,71.0,double,test,attention_network_task,,up,right,incongruent,71,"89,71",683,1700.0,,154165,stim,57.0,poldrack-single-stim,s525
235,2100.272,1.0,89.0,spatial,test,attention_network_task,,down,left,incongruent,89,"89,71",716,1700.0,,156771,stim,58.0,poldrack-single-stim,s525
238,2100.136,1.0,71.0,double,test,attention_network_task,,up,right,congruent,71,"89,71",497,1700.0,,159378,stim,59.0,poldrack-single-stim,s525
241,2100.0,1.0,71.0,double,test,attention_network_task,,down,right,incongruent,71,"89,71",586,1700.0,,161986,stim,60.0,poldrack-single-stim,s525
244,2100.136,1.0,71.0,double,test,attention_network_task,,down,right,incongruent,71,"89,71",455,1700.0,,164592,stim,61.0,poldrack-single-stim,s525
247,2100.0,1.0,71.0,spatial,test,attention_network_task,,up,right,congruent,71,"89,71",585,1700.0,,167198,stim,62.0,poldrack-single-stim,s525
250,2100.272,1.0,89.0,double,test,attention_network_task,,up,left,congruent,89,"89,71",818,1700.0,,169805,stim,63.0,poldrack-single-stim,s525
251,7500.0,,,,,attention_network_task,,,,,-1,none,-1,7500.0,,177307,rest_block,,poldrack-single-stim,s525
255,2100.0,1.0,71.0,spatial,test,attention_network_task,,up,right,incongruent,71,"89,71",533,1700.0,,182918,stim,64.0,poldrack-single-stim,s525
258,2100.0,1.0,89.0,spatial,test,attention_network_task,,up,left,incongruent,89,"89,71",740,1700.0,,185524,stim,65.0,poldrack-single-stim,s525
261,2100.136,1.0,71.0,spatial,test,attention_network_task,,down,right,congruent,71,"89,71",390,1700.0,,188129,stim,66.0,poldrack-single-stim,s525
264,2100.272,1.0,89.0,spatial,test,attention_network_task,,down,left,congruent,89,"89,71",597,1700.0,,190735,stim,67.0,poldrack-single-stim,s525
267,2100.408,1.0,89.0,double,test,attention_network_task,,up,left,incongruent,89,"89,71",833,1700.0,,193340,stim,68.0,poldrack-single-stim,s525
270,2100.0,1.0,71.0,double,test,attention_network_task,,up,right,congruent,71,"89,71",601,1700.0,,195945,stim,69.0,poldrack-single-stim,s525
273,2100.136,1.0,89.0,double,test,attention_network_task,,down,left,congruent,89,"89,71",636,1700.0,,198551,stim,70.0,poldrack-single-stim,s525
276,2100.136,1.0,89.0,spatial,test,attention_network_task,,down,left,congruent,89,"89,71",543,1700.0,,201155,stim,71.0,poldrack-single-stim,s525
279,2100.0,1.0,89.0,double,test,attention_network_task,,down,left,congruent,89,"89,71",421,1700.0,,203762,stim,72.0,poldrack-single-stim,s525
282,2100.408,1.0,89.0,double,test,attention_network_task,,up,left,incongruent,89,"89,71",669,1700.0,,206367,stim,73.0,poldrack-single-stim,s525
285,2100.544,1.0,71.0,spatial,test,attention_network_task,,down,right,congruent,71,"89,71",529,1700.0,,208975,stim,74.0,poldrack-single-stim,s525
288,2100.136,1.0,71.0,spatial,test,attention_network_task,,up,right,congruent,71,"89,71",600,1700.0,,211581,stim,75.0,poldrack-single-stim,s525
291,2100.136,1.0,89.0,spatial,test,attention_network_task,,up,left,congruent,89,"89,71",594,1700.0,,214187,stim,76.0,poldrack-single-stim,s525
294,2100.0,1.0,71.0,spatial,test,attention_network_task,,up,right,incongruent,71,"89,71",561,1700.0,,216794,stim,77.0,poldrack-single-stim,s525
297,2100.0,1.0,89.0,double,test,attention_network_task,,up,left,congruent,89,"89,71",477,1700.0,,219399,stim,78.0,poldrack-single-stim,s525
300,2100.136,1.0,89.0,double,test,attention_network_task,,up,left,congruent,89,"89,71",602,1700.0,,222006,stim,79.0,poldrack-single-stim,s525
303,2100.0,1.0,89.0,double,test,attention_network_task,,down,left,congruent,89,"89,71",679,1700.0,,224611,stim,80.0,poldrack-single-stim,s525
306,2100.136,1.0,71.0,double,test,attention_network_task,,down,right,congruent,71,"89,71",612,1700.0,,227216,stim,81.0,poldrack-single-stim,s525
309,2100.0,1.0,89.0,double,test,attention_network_task,,down,left,congruent,89,"89,71",467,1700.0,,229821,stim,82.0,poldrack-single-stim,s525
312,2100.408,1.0,71.0,spatial,test,attention_network_task,,up,right,congruent,71,"89,71",580,1700.0,,232427,stim,83.0,poldrack-single-stim,s525
315,2100.0,1.0,71.0,spatial,test,attention_network_task,,up,right,incongruent,71,"89,71",475,1700.0,,235032,stim,84.0,poldrack-single-stim,s525
318,2100.8160000000003,1.0,71.0,double,test,attention_network_task,,down,right,incongruent,71,"89,71",589,1700.0,,237638,stim,85.0,poldrack-single-stim,s525
321,2100.68,1.0,71.0,spatial,test,attention_network_task,,down,right,congruent,71,"89,71",451,1700.0,,240243,stim,86.0,poldrack-single-stim,s525
324,2100.0,1.0,89.0,spatial,test,attention_network_task,,up,left,congruent,89,"89,71",617,1700.0,,242848,stim,87.0,poldrack-single-stim,s525
327,2100.136,1.0,71.0,spatial,test,attention_network_task,,up,right,congruent,71,"89,71",573,1700.0,,245454,stim,88.0,poldrack-single-stim,s525
330,2100.136,1.0,71.0,double,test,attention_network_task,,up,right,incongruent,71,"89,71",504,1700.0,,248060,stim,89.0,poldrack-single-stim,s525
333,2100.136,1.0,89.0,double,test,attention_network_task,,down,left,incongruent,89,"89,71",618,1700.0,,250667,stim,90.0,poldrack-single-stim,s525
336,2100.0,1.0,89.0,double,test,attention_network_task,,down,left,incongruent,89,"89,71",396,1700.0,,253273,stim,91.0,poldrack-single-stim,s525
339,2100.136,1.0,89.0,spatial,test,attention_network_task,,up,left,incongruent,89,"89,71",831,1700.0,,255879,stim,92.0,poldrack-single-stim,s525
342,2100.952,1.0,89.0,spatial,test,attention_network_task,,down,left,incongruent,89,"89,71",585,1700.0,,258486,stim,93.0,poldrack-single-stim,s525
345,2100.136,1.0,71.0,double,test,attention_network_task,,down,right,incongruent,71,"89,71",543,1700.0,,261092,stim,94.0,poldrack-single-stim,s525
348,2100.408,1.0,71.0,double,test,attention_network_task,,up,right,incongruent,71,"89,71",771,1700.0,,263698,stim,95.0,poldrack-single-stim,s525
351,2100.952,1.0,71.0,spatial,test,attention_network_task,,down,right,incongruent,71,"89,71",613,1700.0,,266303,stim,96.0,poldrack-single-stim,s525
354,2100.136,1.0,89.0,double,test,attention_network_task,,up,left,incongruent,89,"89,71",725,1700.0,,268909,stim,97.0,poldrack-single-stim,s525
357,2100.272,1.0,71.0,double,test,attention_network_task,,up,right,incongruent,71,"89,71",579,1700.0,,271516,stim,98.0,poldrack-single-stim,s525
360,2100.272,1.0,71.0,double,test,attention_network_task,,up,right,incongruent,71,"89,71",500,1700.0,,274123,stim,99.0,poldrack-single-stim,s525
363,2100.0,1.0,71.0,double,test,attention_network_task,,up,right,congruent,71,"89,71",518,1700.0,,276730,stim,100.0,poldrack-single-stim,s525
366,2100.0,1.0,89.0,spatial,test,attention_network_task,,down,left,incongruent,89,"89,71",585,1700.0,,279336,stim,101.0,poldrack-single-stim,s525
369,2100.272,1.0,71.0,spatial,test,attention_network_task,,up,right,congruent,71,"89,71",393,1700.0,,281941,stim,102.0,poldrack-single-stim,s525
372,2100.0,1.0,89.0,spatial,test,attention_network_task,,down,left,congruent,89,"89,71",440,1700.0,,284547,stim,103.0,poldrack-single-stim,s525
375,2100.0,0.0,89.0,spatial,test,attention_network_task,,up,left,incongruent,71,"89,71",448,1700.0,,287152,stim,104.0,poldrack-single-stim,s525
378,2100.272,1.0,71.0,double,test,attention_network_task,,up,right,congruent,71,"89,71",558,1700.0,,289758,stim,105.0,poldrack-single-stim,s525
381,2100.0,1.0,89.0,spatial,test,attention_network_task,,up,left,incongruent,89,"89,71",723,1700.0,,292363,stim,106.0,poldrack-single-stim,s525
384,2100.136,1.0,89.0,spatial,test,attention_network_task,,up,left,congruent,89,"89,71",595,1700.0,,294969,stim,107.0,poldrack-single-stim,s525
387,2100.272,1.0,89.0,spatial,test,attention_network_task,,up,left,congruent,89,"89,71",478,1700.0,,297574,stim,108.0,poldrack-single-stim,s525
390,2100.0,1.0,71.0,spatial,test,attention_network_task,,up,right,congruent,71,"89,71",553,1700.0,,300180,stim,109.0,poldrack-single-stim,s525
393,2100.0,1.0,89.0,double,test,attention_network_task,,up,left,incongruent,89,"89,71",496,1700.0,,302788,stim,110.0,poldrack-single-stim,s525
396,2100.0,1.0,89.0,double,test,attention_network_task,,up,left,congruent,89,"89,71",462,1700.0,,305395,stim,111.0,poldrack-single-stim,s525
399,2100.0,1.0,89.0,spatial,test,attention_network_task,,up,left,incongruent,89,"89,71",464,1700.0,,308001,stim,112.0,poldrack-single-stim,s525
402,2100.0,1.0,71.0,double,test,attention_network_task,,up,right,congruent,71,"89,71",524,1700.0,,310607,stim,113.0,poldrack-single-stim,s525
405,2100.0,1.0,71.0,spatial,test,attention_network_task,,up,right,incongruent,71,"89,71",412,1700.0,,313214,stim,114.0,poldrack-single-stim,s525
408,2100.272,1.0,71.0,double,test,attention_network_task,,down,right,congruent,71,"89,71",607,1700.0,,315820,stim,115.0,poldrack-single-stim,s525
411,2100.136,1.0,89.0,double,test,attention_network_task,,down,left,incongruent,89,"89,71",665,1700.0,,318427,stim,116.0,poldrack-single-stim,s525
414,2101.0879999999997,1.0,89.0,double,test,attention_network_task,,up,left,incongruent,89,"89,71",724,1700.0,,321035,stim,117.0,poldrack-single-stim,s525
417,2100.272,1.0,89.0,spatial,test,attention_network_task,,down,left,congruent,89,"89,71",556,1700.0,,323641,stim,118.0,poldrack-single-stim,s525
420,2100.136,1.0,71.0,spatial,test,attention_network_task,,up,right,congruent,71,"89,71",603,1700.0,,326248,stim,119.0,poldrack-single-stim,s525
423,2100.136,1.0,89.0,double,test,attention_network_task,,down,left,congruent,89,"89,71",608,1700.0,,328855,stim,120.0,poldrack-single-stim,s525
426,2100.0,1.0,71.0,double,test,attention_network_task,,down,right,congruent,71,"89,71",570,1700.0,,331462,stim,121.0,poldrack-single-stim,s525
429,2100.0,1.0,71.0,spatial,test,attention_network_task,,down,right,incongruent,71,"89,71",508,1700.0,,334068,stim,122.0,poldrack-single-stim,s525
432,2100.0,1.0,89.0,spatial,test,attention_network_task,,up,left,congruent,89,"89,71",625,1700.0,,336674,stim,123.0,poldrack-single-stim,s525
435,2100.0,1.0,89.0,double,test,attention_network_task,,up,left,incongruent,89,"89,71",700,1700.0,,339280,stim,124.0,poldrack-single-stim,s525
438,2100.136,1.0,71.0,spatial,test,attention_network_task,,down,right,incongruent,71,"89,71",504,1700.0,,341885,stim,125.0,poldrack-single-stim,s525
441,2100.272,1.0,89.0,double,test,attention_network_task,,up,left,incongruent,89,"89,71",583,1700.0,,344491,stim,126.0,poldrack-single-stim,s525
444,2100.136,1.0,89.0,spatial,test,attention_network_task,,up,left,congruent,89,"89,71",618,1700.0,,347096,stim,127.0,poldrack-single-stim,s525
