,block_duration,choice,exp_stage,experiment_exp_id,key_press,large_amount,later_delay,possible_responses,rt,small_amount,stim_duration,text,time_elapsed,trial_id,trial_type,worker_id
106,4636.0,larger_later,,discount_fixed,89,65.0,156.0,"89,71",1589,20.0,4000.0,,418056,,poldrack-single-stim,512
107,4500.0,smaller_sooner,,discount_fixed,71,22.0,27.0,"89,71",925,20.0,4000.0,,422559,,poldrack-single-stim,512
108,4500.0,larger_later,,discount_fixed,89,50.0,59.0,"89,71",724,20.0,4000.0,,427060,,poldrack-single-stim,512
109,5112.0,larger_later,,discount_fixed,89,85.0,129.0,"89,71",734,20.0,4000.0,,432174,,poldrack-single-stim,512
110,6132.0,larger_later,,discount_fixed,89,66.0,58.0,"89,71",1084,20.0,4000.0,,438308,,poldrack-single-stim,512
111,4840.0,larger_later,,discount_fixed,89,49.0,172.0,"89,71",960,20.0,4000.0,,443149,,poldrack-single-stim,512
112,4568.0,larger_later,,discount_fixed,89,73.0,44.0,"89,71",604,20.0,4000.0,,447720,,poldrack-single-stim,512
113,4704.0,smaller_sooner,,discount_fixed,71,58.0,73.0,"89,71",826,20.0,4000.0,,452426,,poldrack-single-stim,512
114,5860.0,larger_later,,discount_fixed,89,71.0,76.0,"89,71",580,20.0,4000.0,,458287,,poldrack-single-stim,512
115,4636.0,larger_later,,discount_fixed,89,67.0,74.0,"89,71",483,20.0,4000.0,,462925,,poldrack-single-stim,512
116,5316.0,smaller_sooner,,discount_fixed,71,29.0,58.0,"89,71",1063,20.0,4000.0,,468243,,poldrack-single-stim,512
117,4976.0,larger_later,,discount_fixed,89,39.0,104.0,"89,71",882,20.0,4000.0,,473221,,poldrack-single-stim,512
118,4568.0,larger_later,,discount_fixed,89,33.0,103.0,"89,71",567,20.0,4000.0,,477791,,poldrack-single-stim,512
119,5520.0,larger_later,,discount_fixed,89,33.0,78.0,"89,71",854,20.0,4000.0,,483313,,poldrack-single-stim,512
120,5588.0,larger_later,,discount_fixed,89,74.0,52.0,"89,71",561,20.0,4000.0,,488903,,poldrack-single-stim,512
121,5792.0,larger_later,,discount_fixed,89,28.0,132.0,"89,71",772,20.0,4000.0,,494696,,poldrack-single-stim,512
122,4568.0,smaller_sooner,,discount_fixed,71,28.0,59.0,"89,71",928,20.0,4000.0,,499265,,poldrack-single-stim,512
123,5112.0,larger_later,,discount_fixed,89,28.0,163.0,"89,71",1386,20.0,4000.0,,504378,,poldrack-single-stim,512
124,4500.0,larger_later,,discount_fixed,89,32.0,74.0,"89,71",1731,20.0,4000.0,,508880,,poldrack-single-stim,512
125,4840.0,larger_later,,discount_fixed,89,57.0,89.0,"89,71",1017,20.0,4000.0,,513722,,poldrack-single-stim,512
126,4568.0,larger_later,,discount_fixed,89,70.0,108.0,"89,71",728,20.0,4000.0,,518291,,poldrack-single-stim,512
127,5384.0,larger_later,,discount_fixed,89,72.0,95.0,"89,71",526,20.0,4000.0,,523677,,poldrack-single-stim,512
128,5044.0,larger_later,,discount_fixed,89,30.0,36.0,"89,71",1236,20.0,4000.0,,528722,,poldrack-single-stim,512
129,4704.0,larger_later,,discount_fixed,89,41.0,129.0,"89,71",1285,20.0,4000.0,,533429,,poldrack-single-stim,512
130,4908.0,larger_later,,discount_fixed,89,78.0,129.0,"89,71",946,20.0,4000.0,,538338,,poldrack-single-stim,512
131,4908.0,larger_later,,discount_fixed,89,71.0,88.0,"89,71",1907,20.0,4000.0,,543247,,poldrack-single-stim,512
132,4840.0,larger_later,,discount_fixed,89,65.0,159.0,"89,71",863,20.0,4000.0,,548091,,poldrack-single-stim,512
133,5112.0,smaller_sooner,,discount_fixed,71,24.0,125.0,"89,71",869,20.0,4000.0,,553205,,poldrack-single-stim,512
134,5112.0,larger_later,,discount_fixed,89,58.0,36.0,"89,71",743,20.0,4000.0,,558320,,poldrack-single-stim,512
135,4704.0,larger_later,,discount_fixed,89,63.0,37.0,"89,71",617,20.0,4000.0,,563026,,poldrack-single-stim,512
136,4840.0,larger_later,,discount_fixed,89,75.0,41.0,"89,71",706,20.0,4000.0,,567869,,poldrack-single-stim,512
137,4840.0,larger_later,,discount_fixed,89,45.0,72.0,"89,71",508,20.0,4000.0,,572710,,poldrack-single-stim,512
138,6880.0,smaller_sooner,,discount_fixed,71,25.0,74.0,"89,71",994,20.0,4000.0,,579592,,poldrack-single-stim,512
139,4568.0,larger_later,,discount_fixed,89,65.0,137.0,"89,71",649,20.0,4000.0,,584162,,poldrack-single-stim,512
140,4772.0,larger_later,,discount_fixed,89,49.0,140.0,"89,71",1167,20.0,4000.0,,588936,,poldrack-single-stim,512
141,7016.0,larger_later,,discount_fixed,89,67.0,103.0,"89,71",863,20.0,4000.0,,595954,,poldrack-single-stim,512
142,4704.0,larger_later,,discount_fixed,89,69.0,172.0,"89,71",626,20.0,4000.0,,600660,,poldrack-single-stim,512
143,5180.0,larger_later,,discount_fixed,89,66.0,71.0,"89,71",1055,20.0,4000.0,,605842,,poldrack-single-stim,512
144,5044.0,larger_later,,discount_fixed,89,71.0,176.0,"89,71",375,20.0,4000.0,,610888,,poldrack-single-stim,512
