,block_duration,condition,correct,correct_response,exp_stage,experiment_exp_id,key_press,possible_responses,rt,stim_duration,text,time_elapsed,trial_id,trial_num,trial_type,worker_id
126,1772.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",575,500.0,,93804,probe,20.0,poldrack-single-stim,s554
129,1500.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",686,500.0,,97810,probe,21.0,poldrack-single-stim,s554
132,1500.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",560,500.0,,101818,probe,22.0,poldrack-single-stim,s554
135,2044.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",536,500.0,,106369,probe,23.0,poldrack-single-stim,s554
138,2860.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",403,500.0,,111736,probe,24.0,poldrack-single-stim,s554
141,1500.0,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",445,500.0,,115741,probe,25.0,poldrack-single-stim,s554
144,1772.0,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",479,500.0,,120019,probe,26.0,poldrack-single-stim,s554
147,1772.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",409,500.0,,124296,probe,27.0,poldrack-single-stim,s554
150,2860.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",614,500.0,,129662,probe,28.0,poldrack-single-stim,s554
153,1772.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",580,500.0,,133939,probe,29.0,poldrack-single-stim,s554
156,1636.0,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",476,500.0,,138081,probe,30.0,poldrack-single-stim,s554
159,2452.0,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",664,500.0,,143038,probe,31.0,poldrack-single-stim,s554
162,1636.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",447,500.0,,147179,probe,32.0,poldrack-single-stim,s554
165,1500.0,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",774,500.0,,151185,probe,33.0,poldrack-single-stim,s554
168,1636.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",474,500.0,,155326,probe,34.0,poldrack-single-stim,s554
171,1636.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",441,500.0,,159468,probe,35.0,poldrack-single-stim,s554
174,2180.0,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",512,500.0,,164153,probe,36.0,poldrack-single-stim,s554
177,1500.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",436,500.0,,168159,probe,37.0,poldrack-single-stim,s554
180,1636.0,AY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",677,500.0,,172300,probe,38.0,poldrack-single-stim,s554
183,1636.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",590,500.0,,176442,probe,39.0,poldrack-single-stim,s554
184,7500.0,,,,,dot_pattern_expectancy,-1.0,none,-1,7500.0,,183944,rest_block,,poldrack-single-stim,s554
188,2180.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",443,500.0,,191635,probe,0.0,poldrack-single-stim,s554
191,2316.0,AY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",766,500.0,,196457,probe,1.0,poldrack-single-stim,s554
194,1636.0,AY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",935,500.0,,200599,probe,2.0,poldrack-single-stim,s554
197,1908.0,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",752,500.0,,205013,probe,3.0,poldrack-single-stim,s554
200,3540.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",577,500.0,,211059,probe,4.0,poldrack-single-stim,s554
203,1636.0,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",397,500.0,,215200,probe,5.0,poldrack-single-stim,s554
206,1500.0,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",513,500.0,,219206,probe,6.0,poldrack-single-stim,s554
209,1500.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",473,500.0,,223211,probe,7.0,poldrack-single-stim,s554
212,1772.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",678,500.0,,227489,probe,8.0,poldrack-single-stim,s554
215,2452.0,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",610,500.0,,232446,probe,9.0,poldrack-single-stim,s554
218,1908.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",426,500.0,,236860,probe,10.0,poldrack-single-stim,s554
221,1636.0,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",772,500.0,,241000,probe,11.0,poldrack-single-stim,s554
224,1500.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",714,500.0,,245007,probe,12.0,poldrack-single-stim,s554
227,1636.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",599,500.0,,249150,probe,13.0,poldrack-single-stim,s554
230,1636.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",667,500.0,,253292,probe,14.0,poldrack-single-stim,s554
233,2452.0,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",969,500.0,,258250,probe,15.0,poldrack-single-stim,s554
236,1500.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",776,500.0,,262256,probe,16.0,poldrack-single-stim,s554
239,1500.0,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",629,500.0,,266263,probe,17.0,poldrack-single-stim,s554
242,1636.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",574,500.0,,270406,probe,18.0,poldrack-single-stim,s554
245,1636.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",548,500.0,,274550,probe,19.0,poldrack-single-stim,s554
248,1636.0,AY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",592,500.0,,278692,probe,20.0,poldrack-single-stim,s554
251,1500.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",520,500.0,,282699,probe,21.0,poldrack-single-stim,s554
254,1500.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",506,500.0,,286706,probe,22.0,poldrack-single-stim,s554
257,1772.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",461,500.0,,290984,probe,23.0,poldrack-single-stim,s554
260,2180.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",510,500.0,,295670,probe,24.0,poldrack-single-stim,s554
263,1772.0,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",414,500.0,,299948,probe,25.0,poldrack-single-stim,s554
266,1500.0,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",385,500.0,,303954,probe,26.0,poldrack-single-stim,s554
269,1500.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",608,500.0,,307961,probe,27.0,poldrack-single-stim,s554
272,1636.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",631,500.0,,312102,probe,28.0,poldrack-single-stim,s554
275,2180.0,AY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",565,500.0,,316788,probe,29.0,poldrack-single-stim,s554
278,2316.0,AY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",754,500.0,,321609,probe,30.0,poldrack-single-stim,s554
281,1636.0,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",279,500.0,,325751,probe,31.0,poldrack-single-stim,s554
284,2180.0,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",647,500.0,,330436,probe,32.0,poldrack-single-stim,s554
287,2044.0,AY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",623,500.0,,334986,probe,33.0,poldrack-single-stim,s554
290,1772.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",388,500.0,,339263,probe,34.0,poldrack-single-stim,s554
293,1500.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",443,500.0,,343268,probe,35.0,poldrack-single-stim,s554
296,2180.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",614,500.0,,347954,probe,36.0,poldrack-single-stim,s554
299,2452.0,AY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",634,500.0,,352911,probe,37.0,poldrack-single-stim,s554
302,1636.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",578,500.0,,357053,probe,38.0,poldrack-single-stim,s554
305,1908.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",434,500.0,,361466,probe,39.0,poldrack-single-stim,s554
306,7500.0,,,,,dot_pattern_expectancy,-1.0,none,-1,7500.0,,368970,rest_block,,poldrack-single-stim,s554
310,1772.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",497,500.0,,376254,probe,0.0,poldrack-single-stim,s554
313,1500.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",451,500.0,,380260,probe,1.0,poldrack-single-stim,s554
316,2452.0,AY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",702,500.0,,385219,probe,2.0,poldrack-single-stim,s554
319,1772.0,AY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",595,500.0,,389497,probe,3.0,poldrack-single-stim,s554
322,1908.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",456,500.0,,393912,probe,4.0,poldrack-single-stim,s554
325,1908.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",831,500.0,,398326,probe,5.0,poldrack-single-stim,s554
328,2588.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",619,500.0,,403419,probe,6.0,poldrack-single-stim,s554
331,1500.0,AY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",714,500.0,,407425,probe,7.0,poldrack-single-stim,s554
334,1500.0,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",439,500.0,,411430,probe,8.0,poldrack-single-stim,s554
337,1500.0,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",420,500.0,,415436,probe,9.0,poldrack-single-stim,s554
340,1636.0,AX,0.0,89.0,test,dot_pattern_expectancy,71.0,"89,71",725,500.0,,419578,probe,10.0,poldrack-single-stim,s554
343,2044.0,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",585,500.0,,424129,probe,11.0,poldrack-single-stim,s554
346,1772.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",721,500.0,,428407,probe,12.0,poldrack-single-stim,s554
349,2588.0,BX,0.0,71.0,test,dot_pattern_expectancy,89.0,"89,71",754,500.0,,433501,probe,13.0,poldrack-single-stim,s554
352,1500.0,AY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",819,500.0,,437506,probe,14.0,poldrack-single-stim,s554
355,2452.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",713,500.0,,442464,probe,15.0,poldrack-single-stim,s554
358,1636.0,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",438,500.0,,446605,probe,16.0,poldrack-single-stim,s554
361,1636.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",621,500.0,,450747,probe,17.0,poldrack-single-stim,s554
364,1500.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",577,500.0,,454753,probe,18.0,poldrack-single-stim,s554
367,1636.0,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",352,500.0,,458896,probe,19.0,poldrack-single-stim,s554
370,1500.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",434,500.0,,462904,probe,20.0,poldrack-single-stim,s554
373,2180.0,AY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",614,500.0,,467590,probe,21.0,poldrack-single-stim,s554
376,1500.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",773,500.0,,471595,probe,22.0,poldrack-single-stim,s554
379,1908.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",610,500.0,,476009,probe,23.0,poldrack-single-stim,s554
382,1636.0,BY,0.0,71.0,test,dot_pattern_expectancy,-1.0,"89,71",-1,500.0,,480149,probe,24.0,poldrack-single-stim,s554
385,1636.0,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",404,500.0,,484291,probe,25.0,poldrack-single-stim,s554
388,1636.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",428,500.0,,488433,probe,26.0,poldrack-single-stim,s554
391,1500.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",586,500.0,,492439,probe,27.0,poldrack-single-stim,s554
394,2044.0,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",383,500.0,,496990,probe,28.0,poldrack-single-stim,s554
397,2180.0,AY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",700,500.0,,501676,probe,29.0,poldrack-single-stim,s554
400,1636.0,AY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",598,500.0,,505818,probe,30.0,poldrack-single-stim,s554
403,1772.0,AY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",594,500.0,,510095,probe,31.0,poldrack-single-stim,s554
406,1500.0,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",626,500.0,,514100,probe,32.0,poldrack-single-stim,s554
409,1908.0,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",403,500.0,,518514,probe,33.0,poldrack-single-stim,s554
412,2044.0,AX,0.0,89.0,test,dot_pattern_expectancy,-1.0,"89,71",-1,500.0,,523066,probe,34.0,poldrack-single-stim,s554
415,1636.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",387,500.0,,527208,probe,35.0,poldrack-single-stim,s554
418,1772.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",384,500.0,,531486,probe,36.0,poldrack-single-stim,s554
421,1636.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",376,500.0,,535629,probe,37.0,poldrack-single-stim,s554
424,1772.0,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",293,500.0,,539907,probe,38.0,poldrack-single-stim,s554
427,1500.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",568,500.0,,543914,probe,39.0,poldrack-single-stim,s554
428,7500.0,,,,,dot_pattern_expectancy,-1.0,none,-1,7500.0,,551417,rest_block,,poldrack-single-stim,s554
432,1636.0,BY,0.0,71.0,test,dot_pattern_expectancy,-1.0,"89,71",-1,500.0,,558563,probe,0.0,poldrack-single-stim,s554
435,1500.0,AY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",656,500.0,,562570,probe,1.0,poldrack-single-stim,s554
438,2044.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",750,500.0,,567120,probe,2.0,poldrack-single-stim,s554
441,1772.0,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",615,500.0,,571398,probe,3.0,poldrack-single-stim,s554
444,1636.0,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",655,500.0,,575539,probe,4.0,poldrack-single-stim,s554
447,1636.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",558,500.0,,579684,probe,5.0,poldrack-single-stim,s554
450,1500.0,AX,0.0,89.0,test,dot_pattern_expectancy,71.0,"89,71",610,500.0,,583690,probe,6.0,poldrack-single-stim,s554
453,1500.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",534,500.0,,587697,probe,7.0,poldrack-single-stim,s554
456,2044.0,AY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",585,500.0,,592247,probe,8.0,poldrack-single-stim,s554
459,2452.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",687,500.0,,597205,probe,9.0,poldrack-single-stim,s554
462,1908.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",410,500.0,,601618,probe,10.0,poldrack-single-stim,s554
465,1500.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",928,500.0,,605623,probe,11.0,poldrack-single-stim,s554
468,1908.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",559,500.0,,610037,probe,12.0,poldrack-single-stim,s554
471,2180.0,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",308,500.0,,614722,probe,13.0,poldrack-single-stim,s554
474,1500.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",404,500.0,,618727,probe,14.0,poldrack-single-stim,s554
477,1908.0,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",511,500.0,,623141,probe,15.0,poldrack-single-stim,s554
480,2316.0,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",293,500.0,,627964,probe,16.0,poldrack-single-stim,s554
483,2316.0,AY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",611,500.0,,632785,probe,17.0,poldrack-single-stim,s554
486,1636.0,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",299,500.0,,636928,probe,18.0,poldrack-single-stim,s554
489,1500.0,AY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",823,500.0,,640935,probe,19.0,poldrack-single-stim,s554
492,1908.0,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",295,500.0,,645350,probe,20.0,poldrack-single-stim,s554
495,1500.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",412,500.0,,649356,probe,21.0,poldrack-single-stim,s554
498,2316.0,AY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",733,500.0,,654180,probe,22.0,poldrack-single-stim,s554
501,1500.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",574,500.0,,658185,probe,23.0,poldrack-single-stim,s554
504,2724.0,AY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",694,500.0,,663415,probe,24.0,poldrack-single-stim,s554
507,1500.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",621,500.0,,667421,probe,25.0,poldrack-single-stim,s554
510,1636.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",421,500.0,,671563,probe,26.0,poldrack-single-stim,s554
513,1636.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",385,500.0,,675706,probe,27.0,poldrack-single-stim,s554
516,1772.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",554,500.0,,679983,probe,28.0,poldrack-single-stim,s554
519,1772.0,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",430,500.0,,684260,probe,29.0,poldrack-single-stim,s554
522,1500.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",435,500.0,,688266,probe,30.0,poldrack-single-stim,s554
525,2452.0,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",601,500.0,,693225,probe,31.0,poldrack-single-stim,s554
528,1636.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",364,500.0,,697368,probe,32.0,poldrack-single-stim,s554
531,1636.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",562,500.0,,701509,probe,33.0,poldrack-single-stim,s554
534,1500.0,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",344,500.0,,705514,probe,34.0,poldrack-single-stim,s554
537,1500.0,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",600,500.0,,709520,probe,35.0,poldrack-single-stim,s554
540,2316.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",542,500.0,,714343,probe,36.0,poldrack-single-stim,s554
543,2044.0,AY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",571,500.0,,718894,probe,37.0,poldrack-single-stim,s554
546,3948.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",545,500.0,,725350,probe,38.0,poldrack-single-stim,s554
549,1636.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",550,500.0,,729493,probe,39.0,poldrack-single-stim,s554
