,block_duration,condition,correct,current_position,exp_stage,experiment_exp_id,goal_state,key_press,min_moves,num_moves_made,possible_responses,problem_id,problem_time,rt,start_state,stim_duration,text,time_elapsed,trial_id,trial_type,worker_id
4,25693.0,,,,,ward_and_allport,,32,,,32,,,25693,,25693.0,,-47181,instruction,poldrack-single-stim,s549
23,1500.0,,,,,ward_and_allport,,-1,,,none,,,-1,,1500.0,,2504,practice_start_block,poldrack-single-stim,s549
24,6332.0,UA_with_intermeidate,,"1,0,0,2,0,0,0,0,0",practice,ward_and_allport,"1,2,3,0,0,0,0,0,0",71,3.0,1.0,"89,71",0.0,,6332,"1,0,0,2,3,0,0,0,0",6332.0,,9339,to_hand,poldrack-single-stim,s549
25,1377.0,UA_with_intermeidate,,"1,0,0,2,0,0,3,0,0",practice,ward_and_allport,"1,2,3,0,0,0,0,0,0",82,3.0,1.0,"89,71,82",0.0,,1377,"1,0,0,2,3,0,0,0,0",1377.0,,10717,to_board,poldrack-single-stim,s549
26,773.0,UA_with_intermeidate,,"1,0,0,0,0,0,3,0,0",practice,ward_and_allport,"1,2,3,0,0,0,0,0,0",71,3.0,2.0,"89,71,82",0.0,,773,"1,0,0,2,3,0,0,0,0",773.0,,11493,to_hand,poldrack-single-stim,s549
27,726.0,UA_with_intermeidate,,"1,2,0,0,0,0,3,0,0",practice,ward_and_allport,"1,2,3,0,0,0,0,0,0",89,3.0,2.0,"89,71,82",0.0,,726,"1,0,0,2,3,0,0,0,0",726.0,,12220,to_board,poldrack-single-stim,s549
28,1336.0,UA_with_intermeidate,,"1,2,0,0,0,0,0,0,0",practice,ward_and_allport,"1,2,3,0,0,0,0,0,0",82,3.0,3.0,"89,82",0.0,,1336,"1,0,0,2,3,0,0,0,0",1336.0,,13557,to_hand,poldrack-single-stim,s549
29,798.0,UA_with_intermeidate,,"1,2,3,0,0,0,0,0,0",practice,ward_and_allport,"1,2,3,0,0,0,0,0,0",89,3.0,3.0,"89,71,82",0.0,,798,"1,0,0,2,3,0,0,0,0",798.0,,14357,to_board,poldrack-single-stim,s549
30,2500.0,,True,,practice,ward_and_allport,,-1,3.0,3.0,none,,14357.0,-1,,1000.0,,16860,feedback,poldrack-single-stim,s549
31,2663.0,UA_with_intermeidate,,"1,0,0,3,0,0,0,0,0",practice,ward_and_allport,"1,3,2,0,0,0,0,0,0",89,3.0,1.0,"89,71",1.0,,2663,"1,2,0,3,0,0,0,0,0",2663.0,,19525,to_hand,poldrack-single-stim,s549
32,743.0,UA_with_intermeidate,,"1,0,0,3,0,0,2,0,0",practice,ward_and_allport,"1,3,2,0,0,0,0,0,0",82,3.0,1.0,"89,71,82",1.0,,743,"1,2,0,3,0,0,0,0,0",743.0,,20269,to_board,poldrack-single-stim,s549
33,653.0,UA_with_intermeidate,,"1,0,0,0,0,0,2,0,0",practice,ward_and_allport,"1,3,2,0,0,0,0,0,0",71,3.0,2.0,"89,71,82",1.0,,653,"1,2,0,3,0,0,0,0,0",653.0,,20924,to_hand,poldrack-single-stim,s549
34,601.0,UA_with_intermeidate,,"1,3,0,0,0,0,2,0,0",practice,ward_and_allport,"1,3,2,0,0,0,0,0,0",89,3.0,2.0,"89,71,82",1.0,,601,"1,2,0,3,0,0,0,0,0",601.0,,21525,to_board,poldrack-single-stim,s549
35,1141.0,UA_with_intermeidate,,"1,3,0,0,0,0,0,0,0",practice,ward_and_allport,"1,3,2,0,0,0,0,0,0",82,3.0,3.0,"89,82",1.0,,1141,"1,2,0,3,0,0,0,0,0",1141.0,,22668,to_hand,poldrack-single-stim,s549
36,1007.0,UA_with_intermeidate,,"1,3,2,0,0,0,0,0,0",practice,ward_and_allport,"1,3,2,0,0,0,0,0,0",89,3.0,3.0,"89,71,82",1.0,,1007,"1,2,0,3,0,0,0,0,0",1007.0,,23676,to_board,poldrack-single-stim,s549
37,2100.0,,True,,practice,ward_and_allport,,-1,3.0,3.0,none,,8918.0,-1,,1000.0,,25779,feedback,poldrack-single-stim,s549
38,4492.0,UA_without_intermeidate,,"0,0,0,1,0,0,3,0,0",practice,ward_and_allport,"3,2,1,0,0,0,0,0,0",71,3.0,1.0,"71,82",2.0,,4492,"0,0,0,1,2,0,3,0,0",4492.0,,30273,to_hand,poldrack-single-stim,s549
39,1342.0,UA_without_intermeidate,,"0,0,0,1,2,0,3,0,0",practice,ward_and_allport,"3,2,1,0,0,0,0,0,0",71,3.0,1.0,"89,71,82",2.0,,1342,"0,0,0,1,2,0,3,0,0",1342.0,,31615,to_board,poldrack-single-stim,s549
