,block_duration,condition,correct,current_position,exp_stage,experiment_exp_id,goal_state,key_press,min_moves,num_moves_made,possible_responses,problem_id,problem_time,rt,start_state,stim_duration,text,time_elapsed,trial_id,trial_type,worker_id
49,255.0,UA_without_intermeidate,,"2,3,0,0,0,0,0,0,0",practice,ward_and_allport,"2,3,1,0,0,0,0,0,0",71,3.0,3.0,"89,71",3.0,,255,"0,0,0,1,2,0,3,0,0",255.0,,29523,to_hand,poldrack-single-stim,s524
50,269.0,UA_without_intermeidate,,"2,3,1,0,0,0,0,0,0",practice,ward_and_allport,"2,3,1,0,0,0,0,0,0",89,3.0,3.0,"89,71,82",3.0,,269,"0,0,0,1,2,0,3,0,0",269.0,,29794,to_board,poldrack-single-stim,s524
51,2000.0,,True,,practice,ward_and_allport,,-1,3.0,3.0,none,,6580.0,-1,,1000.0,,31797,feedback,poldrack-single-stim,s524
52,1500.0,,,,,ward_and_allport,,-1,,,none,,,-1,,1500.0,,33300,test_start_block,poldrack-single-stim,s524
53,4077.0,PA_with_intermediate,,"1,2,0,0,0,0,0,0,0",practice,ward_and_allport,"1,3,0,0,0,0,2,0,0",89,3.0,1.0,89,0.0,,4077,"1,2,3,0,0,0,0,0,0",4077.0,,37879,to_hand,poldrack-single-stim,s524
54,285.0,PA_with_intermediate,,"1,2,0,3,0,0,0,0,0",practice,ward_and_allport,"1,3,0,0,0,0,2,0,0",71,3.0,1.0,"89,71,82",0.0,,285,"1,2,3,0,0,0,0,0,0",285.0,,38166,to_board,poldrack-single-stim,s524
55,1090.0,PA_with_intermediate,,"1,0,0,3,0,0,0,0,0",practice,ward_and_allport,"1,3,0,0,0,0,2,0,0",89,3.0,2.0,"89,71",0.0,,1090,"1,2,3,0,0,0,0,0,0",1090.0,,39258,to_hand,poldrack-single-stim,s524
56,275.0,PA_with_intermediate,,"1,0,0,3,0,0,2,0,0",practice,ward_and_allport,"1,3,0,0,0,0,2,0,0",82,3.0,2.0,"89,71,82",0.0,,275,"1,2,3,0,0,0,0,0,0",275.0,,39534,to_board,poldrack-single-stim,s524
57,591.0,PA_with_intermediate,,"1,0,0,0,0,0,2,0,0",practice,ward_and_allport,"1,3,0,0,0,0,2,0,0",71,3.0,3.0,"89,71,82",0.0,,591,"1,2,3,0,0,0,0,0,0",591.0,,40127,to_hand,poldrack-single-stim,s524
58,234.0,PA_with_intermediate,,"1,3,0,0,0,0,2,0,0",practice,ward_and_allport,"1,3,0,0,0,0,2,0,0",89,3.0,3.0,"89,71,82",0.0,,234,"1,2,3,0,0,0,0,0,0",234.0,,40362,to_board,poldrack-single-stim,s524
59,4176.0,,True,,test,ward_and_allport,,-1,3.0,3.0,none,,11241.0,-1,,1000.0,,44541,feedback,poldrack-single-stim,s524
60,3130.0,PA_with_intermediate,,"0,0,0,1,2,0,0,0,0",practice,ward_and_allport,"0,0,0,1,3,0,2,0,0",71,3.0,1.0,71,1.0,,3130,"0,0,0,1,2,3,0,0,0",3130.0,,47674,to_hand,poldrack-single-stim,s524
61,332.0,PA_with_intermediate,,"3,0,0,1,2,0,0,0,0",practice,ward_and_allport,"0,0,0,1,3,0,2,0,0",89,3.0,1.0,"89,71,82",1.0,,332,"0,0,0,1,2,3,0,0,0",332.0,,48008,to_board,poldrack-single-stim,s524
62,496.0,PA_with_intermediate,,"3,0,0,1,0,0,0,0,0",practice,ward_and_allport,"0,0,0,1,3,0,2,0,0",71,3.0,2.0,"89,71",1.0,,496,"0,0,0,1,2,3,0,0,0",496.0,,48507,to_hand,poldrack-single-stim,s524
63,492.0,PA_with_intermediate,,"3,0,0,1,0,0,2,0,0",practice,ward_and_allport,"0,0,0,1,3,0,2,0,0",82,3.0,2.0,"89,71,82",1.0,,492,"0,0,0,1,2,3,0,0,0",492.0,,49000,to_board,poldrack-single-stim,s524
64,293.0,PA_with_intermediate,,"0,0,0,1,0,0,2,0,0",practice,ward_and_allport,"0,0,0,1,3,0,2,0,0",89,3.0,3.0,"89,71,82",1.0,,293,"0,0,0,1,2,3,0,0,0",293.0,,49296,to_hand,poldrack-single-stim,s524
65,273.0,PA_with_intermediate,,"0,0,0,1,3,0,2,0,0",practice,ward_and_allport,"0,0,0,1,3,0,2,0,0",71,3.0,3.0,"89,71,82",1.0,,273,"0,0,0,1,2,3,0,0,0",273.0,,49570,to_board,poldrack-single-stim,s524
66,3360.0,,True,,test,ward_and_allport,,-1,3.0,3.0,none,,8392.0,-1,,1000.0,,52933,feedback,poldrack-single-stim,s524
67,3134.0,PA_with_intermediate,,"0,0,0,1,2,0,0,0,0",practice,ward_and_allport,"2,3,0,1,0,0,0,0,0",71,3.0,1.0,71,2.0,,3134,"0,0,0,1,2,3,0,0,0",3134.0,,56071,to_hand,poldrack-single-stim,s524
68,316.0,PA_with_intermediate,,"0,0,0,1,2,0,3,0,0",practice,ward_and_allport,"2,3,0,1,0,0,0,0,0",82,3.0,1.0,"89,71,82",2.0,,316,"0,0,0,1,2,3,0,0,0",316.0,,56387,to_board,poldrack-single-stim,s524
69,314.0,PA_with_intermediate,,"0,0,0,1,0,0,3,0,0",practice,ward_and_allport,"2,3,0,1,0,0,0,0,0",71,3.0,2.0,"71,82",2.0,,314,"0,0,0,1,2,3,0,0,0",314.0,,56704,to_hand,poldrack-single-stim,s524
70,286.0,PA_with_intermediate,,"2,0,0,1,0,0,3,0,0",practice,ward_and_allport,"2,3,0,1,0,0,0,0,0",89,3.0,2.0,"89,71,82",2.0,,286,"0,0,0,1,2,3,0,0,0",286.0,,56992,to_board,poldrack-single-stim,s524
71,322.0,PA_with_intermediate,,"2,0,0,1,0,0,0,0,0",practice,ward_and_allport,"2,3,0,1,0,0,0,0,0",82,3.0,3.0,"89,71,82",2.0,,322,"0,0,0,1,2,3,0,0,0",322.0,,57316,to_hand,poldrack-single-stim,s524
72,274.0,PA_with_intermediate,,"2,3,0,1,0,0,0,0,0",practice,ward_and_allport,"2,3,0,1,0,0,0,0,0",89,3.0,3.0,"89,71,82",2.0,,274,"0,0,0,1,2,3,0,0,0",274.0,,57591,to_board,poldrack-single-stim,s524
73,2000.0,,True,,test,ward_and_allport,,-1,3.0,3.0,none,,6662.0,-1,,1000.0,,59595,feedback,poldrack-single-stim,s524
74,3032.0,PA_without_intermediate,,"1,2,0,0,0,0,0,0,0",practice,ward_and_allport,"0,0,0,1,0,0,3,2,0",89,3.0,1.0,89,3.0,,3032,"1,2,3,0,0,0,0,0,0",3032.0,,62630,to_hand,poldrack-single-stim,s524
75,317.0,PA_without_intermediate,,"1,2,0,0,0,0,3,0,0",practice,ward_and_allport,"0,0,0,1,0,0,3,2,0",82,3.0,1.0,"89,71,82",3.0,,317,"1,2,3,0,0,0,0,0,0",317.0,,62948,to_board,poldrack-single-stim,s524
76,304.0,PA_without_intermediate,,"1,0,0,0,0,0,3,0,0",practice,ward_and_allport,"0,0,0,1,0,0,3,2,0",89,3.0,2.0,"89,82",3.0,,304,"1,2,3,0,0,0,0,0,0",304.0,,63255,to_hand,poldrack-single-stim,s524
77,304.0,PA_without_intermediate,,"1,0,0,0,0,0,3,2,0",practice,ward_and_allport,"0,0,0,1,0,0,3,2,0",82,3.0,2.0,"89,71,82",3.0,,304,"1,2,3,0,0,0,0,0,0",304.0,,63560,to_board,poldrack-single-stim,s524
78,307.0,PA_without_intermediate,,"0,0,0,0,0,0,3,2,0",practice,ward_and_allport,"0,0,0,1,0,0,3,2,0",89,3.0,3.0,"89,82",3.0,,307,"1,2,3,0,0,0,0,0,0",307.0,,63870,to_hand,poldrack-single-stim,s524
79,295.0,PA_without_intermediate,,"0,0,0,1,0,0,3,2,0",practice,ward_and_allport,"0,0,0,1,0,0,3,2,0",71,3.0,3.0,"89,71,82",3.0,,295,"1,2,3,0,0,0,0,0,0",295.0,,64166,to_board,poldrack-single-stim,s524
80,2408.0,,True,,test,ward_and_allport,,-1,3.0,3.0,none,,6983.0,-1,,1000.0,,66578,feedback,poldrack-single-stim,s524
81,4038.0,PA_with_intermediate,,"0,0,0,1,2,0,0,0,0",practice,ward_and_allport,"0,0,0,1,3,0,2,0,0",71,3.0,1.0,71,4.0,,4038,"0,0,0,1,2,3,0,0,0",4038.0,,70619,to_hand,poldrack-single-stim,s524
82,269.0,PA_with_intermediate,,"3,0,0,1,2,0,0,0,0",practice,ward_and_allport,"0,0,0,1,3,0,2,0,0",89,3.0,1.0,"89,71,82",4.0,,269,"0,0,0,1,2,3,0,0,0",269.0,,70890,to_board,poldrack-single-stim,s524
83,326.0,PA_with_intermediate,,"3,0,0,1,0,0,0,0,0",practice,ward_and_allport,"0,0,0,1,3,0,2,0,0",71,3.0,2.0,"89,71",4.0,,326,"0,0,0,1,2,3,0,0,0",326.0,,71219,to_hand,poldrack-single-stim,s524
84,316.0,PA_with_intermediate,,"3,0,0,1,0,0,2,0,0",practice,ward_and_allport,"0,0,0,1,3,0,2,0,0",82,3.0,2.0,"89,71,82",4.0,,316,"0,0,0,1,2,3,0,0,0",316.0,,71536,to_board,poldrack-single-stim,s524
85,294.0,PA_with_intermediate,,"0,0,0,1,0,0,2,0,0",practice,ward_and_allport,"0,0,0,1,3,0,2,0,0",89,3.0,3.0,"89,71,82",4.0,,294,"0,0,0,1,2,3,0,0,0",294.0,,71833,to_hand,poldrack-single-stim,s524
86,270.0,PA_with_intermediate,,"0,0,0,1,3,0,2,0,0",practice,ward_and_allport,"0,0,0,1,3,0,2,0,0",71,3.0,3.0,"89,71,82",4.0,,270,"0,0,0,1,2,3,0,0,0",270.0,,72104,to_board,poldrack-single-stim,s524
87,2816.0,,True,,test,ward_and_allport,,-1,3.0,3.0,none,,8347.0,-1,,1000.0,,74925,feedback,poldrack-single-stim,s524
88,3114.0,PA_without_intermediate,,"1,2,0,0,0,0,0,0,0",practice,ward_and_allport,"0,0,0,3,2,0,1,0,0",89,3.0,1.0,89,5.0,,3114,"1,2,3,0,0,0,0,0,0",3114.0,,78041,to_hand,poldrack-single-stim,s524
89,277.0,PA_without_intermediate,,"1,2,0,3,0,0,0,0,0",practice,ward_and_allport,"0,0,0,3,2,0,1,0,0",71,3.0,1.0,"89,71,82",5.0,,277,"1,2,3,0,0,0,0,0,0",277.0,,78320,to_board,poldrack-single-stim,s524
90,285.0,PA_without_intermediate,,"1,0,0,3,0,0,0,0,0",practice,ward_and_allport,"0,0,0,3,2,0,1,0,0",89,3.0,2.0,"89,71",5.0,,285,"1,2,3,0,0,0,0,0,0",285.0,,78609,to_hand,poldrack-single-stim,s524
91,269.0,PA_without_intermediate,,"1,0,0,3,2,0,0,0,0",practice,ward_and_allport,"0,0,0,3,2,0,1,0,0",71,3.0,2.0,"89,71,82",5.0,,269,"1,2,3,0,0,0,0,0,0",269.0,,78879,to_board,poldrack-single-stim,s524
92,283.0,PA_without_intermediate,,"0,0,0,3,2,0,0,0,0",practice,ward_and_allport,"0,0,0,3,2,0,1,0,0",89,3.0,3.0,"89,71",5.0,,283,"1,2,3,0,0,0,0,0,0",283.0,,79165,to_hand,poldrack-single-stim,s524
93,435.0,PA_without_intermediate,,"0,0,0,3,2,0,1,0,0",practice,ward_and_allport,"0,0,0,3,2,0,1,0,0",82,3.0,3.0,"89,71,82",5.0,,435,"1,2,3,0,0,0,0,0,0",435.0,,79602,to_board,poldrack-single-stim,s524
94,3088.0,,True,,test,ward_and_allport,,-1,3.0,3.0,none,,7769.0,-1,,1000.0,,82694,feedback,poldrack-single-stim,s524
95,3139.0,PA_without_intermediate,,"0,0,0,0,0,0,1,2,0",practice,ward_and_allport,"2,0,0,3,1,0,0,0,0",82,3.0,1.0,82,6.0,,3139,"0,0,0,0,0,0,1,2,3",3139.0,,85836,to_hand,poldrack-single-stim,s524
96,297.0,PA_without_intermediate,,"0,0,0,3,0,0,1,2,0",practice,ward_and_allport,"2,0,0,3,1,0,0,0,0",71,3.0,1.0,"89,71,82",6.0,,297,"0,0,0,0,0,0,1,2,3",297.0,,86135,to_board,poldrack-single-stim,s524
97,295.0,PA_without_intermediate,,"0,0,0,3,0,0,1,0,0",practice,ward_and_allport,"2,0,0,3,1,0,0,0,0",82,3.0,2.0,"71,82",6.0,,295,"0,0,0,0,0,0,1,2,3",295.0,,86433,to_hand,poldrack-single-stim,s524
98,281.0,PA_without_intermediate,,"2,0,0,3,0,0,1,0,0",practice,ward_and_allport,"2,0,0,3,1,0,0,0,0",89,3.0,2.0,"89,71,82",6.0,,281,"0,0,0,0,0,0,1,2,3",281.0,,86715,to_board,poldrack-single-stim,s524
99,361.0,PA_without_intermediate,,"2,0,0,3,0,0,0,0,0",practice,ward_and_allport,"2,0,0,3,1,0,0,0,0",82,3.0,3.0,"89,71,82",6.0,,361,"0,0,0,0,0,0,1,2,3",361.0,,87080,to_hand,poldrack-single-stim,s524
100,829.0,PA_without_intermediate,,"2,0,0,3,1,0,0,0,0",practice,ward_and_allport,"2,0,0,3,1,0,0,0,0",71,3.0,3.0,"89,71,82",6.0,,829,"0,0,0,0,0,0,1,2,3",829.0,,87910,to_board,poldrack-single-stim,s524
101,2136.0,,True,,test,ward_and_allport,,-1,3.0,3.0,none,,7356.0,-1,,1000.0,,90050,feedback,poldrack-single-stim,s524
102,2603.0,PA_without_intermediate,,"0,0,0,1,2,0,0,0,0",practice,ward_and_allport,"3,2,0,0,0,0,1,0,0",71,3.0,1.0,71,7.0,,2603,"0,0,0,1,2,3,0,0,0",2603.0,,92657,to_hand,poldrack-single-stim,s524
103,246.0,PA_without_intermediate,,"3,0,0,1,2,0,0,0,0",practice,ward_and_allport,"3,2,0,0,0,0,1,0,0",89,3.0,1.0,"89,71,82",7.0,,246,"0,0,0,1,2,3,0,0,0",246.0,,92905,to_board,poldrack-single-stim,s524
104,263.0,PA_without_intermediate,,"3,0,0,1,0,0,0,0,0",practice,ward_and_allport,"3,2,0,0,0,0,1,0,0",71,3.0,2.0,"89,71",7.0,,263,"0,0,0,1,2,3,0,0,0",263.0,,93172,to_hand,poldrack-single-stim,s524
105,277.0,PA_without_intermediate,,"3,2,0,1,0,0,0,0,0",practice,ward_and_allport,"3,2,0,0,0,0,1,0,0",89,3.0,2.0,"89,71,82",7.0,,277,"0,0,0,1,2,3,0,0,0",277.0,,93450,to_board,poldrack-single-stim,s524
106,280.0,PA_without_intermediate,,"3,2,0,0,0,0,0,0,0",practice,ward_and_allport,"3,2,0,0,0,0,1,0,0",71,3.0,3.0,"89,71",7.0,,280,"0,0,0,1,2,3,0,0,0",280.0,,93734,to_hand,poldrack-single-stim,s524
107,254.0,PA_without_intermediate,,"3,2,0,0,0,0,1,0,0",practice,ward_and_allport,"3,2,0,0,0,0,1,0,0",82,3.0,3.0,"89,71,82",7.0,,254,"0,0,0,1,2,3,0,0,0",254.0,,93989,to_board,poldrack-single-stim,s524
108,7168.0,,True,,test,ward_and_allport,,-1,3.0,3.0,none,,11112.0,-1,,1000.0,,101162,feedback,poldrack-single-stim,s524
109,3218.0,PA_without_intermediate,,"0,0,0,0,0,0,1,2,0",practice,ward_and_allport,"3,2,0,1,0,0,0,0,0",82,3.0,1.0,82,8.0,,3218,"0,0,0,0,0,0,1,2,3",3218.0,,104384,to_hand,poldrack-single-stim,s524
110,302.0,PA_without_intermediate,,"3,0,0,0,0,0,1,2,0",practice,ward_and_allport,"3,2,0,1,0,0,0,0,0",89,3.0,1.0,"89,71,82",8.0,,302,"0,0,0,0,0,0,1,2,3",302.0,,104688,to_board,poldrack-single-stim,s524
111,259.0,PA_without_intermediate,,"3,0,0,0,0,0,1,0,0",practice,ward_and_allport,"3,2,0,1,0,0,0,0,0",82,3.0,2.0,"89,82",8.0,,259,"0,0,0,0,0,0,1,2,3",259.0,,104951,to_hand,poldrack-single-stim,s524
112,267.0,PA_without_intermediate,,"3,2,0,0,0,0,1,0,0",practice,ward_and_allport,"3,2,0,1,0,0,0,0,0",89,3.0,2.0,"89,71,82",8.0,,267,"0,0,0,0,0,0,1,2,3",267.0,,105219,to_board,poldrack-single-stim,s524
113,275.0,PA_without_intermediate,,"3,2,0,0,0,0,0,0,0",practice,ward_and_allport,"3,2,0,1,0,0,0,0,0",82,3.0,3.0,"89,82",8.0,,275,"0,0,0,0,0,0,1,2,3",275.0,,105498,to_hand,poldrack-single-stim,s524
114,238.0,PA_without_intermediate,,"3,2,0,1,0,0,0,0,0",practice,ward_and_allport,"3,2,0,1,0,0,0,0,0",71,3.0,3.0,"89,71,82",8.0,,238,"0,0,0,0,0,0,1,2,3",238.0,,105738,to_board,poldrack-single-stim,s524
115,2816.0,,True,,test,ward_and_allport,,-1,3.0,3.0,none,,7396.0,-1,,1000.0,,108558,feedback,poldrack-single-stim,s524
116,2889.0,PA_with_intermediate,,"0,0,0,1,2,0,0,0,0",practice,ward_and_allport,"0,0,0,1,0,0,2,3,0",71,3.0,1.0,71,9.0,,2889,"0,0,0,1,2,3,0,0,0",2889.0,,111451,to_hand,poldrack-single-stim,s524
117,253.0,PA_with_intermediate,,"3,0,0,1,2,0,0,0,0",practice,ward_and_allport,"0,0,0,1,0,0,2,3,0",89,3.0,1.0,"89,71,82",9.0,,253,"0,0,0,1,2,3,0,0,0",253.0,,111705,to_board,poldrack-single-stim,s524
118,275.0,PA_with_intermediate,,"3,0,0,1,0,0,0,0,0",practice,ward_and_allport,"0,0,0,1,0,0,2,3,0",71,3.0,2.0,"89,71",9.0,,275,"0,0,0,1,2,3,0,0,0",275.0,,111983,to_hand,poldrack-single-stim,s524
119,264.0,PA_with_intermediate,,"3,0,0,1,0,0,2,0,0",practice,ward_and_allport,"0,0,0,1,0,0,2,3,0",82,3.0,2.0,"89,71,82",9.0,,264,"0,0,0,1,2,3,0,0,0",264.0,,112248,to_board,poldrack-single-stim,s524
120,235.0,PA_with_intermediate,,"0,0,0,1,0,0,2,0,0",practice,ward_and_allport,"0,0,0,1,0,0,2,3,0",89,3.0,3.0,"89,71,82",9.0,,235,"0,0,0,1,2,3,0,0,0",235.0,,112487,to_hand,poldrack-single-stim,s524
121,256.0,PA_with_intermediate,,"0,0,0,1,0,0,2,3,0",practice,ward_and_allport,"0,0,0,1,0,0,2,3,0",82,3.0,3.0,"89,71,82",9.0,,256,"0,0,0,1,2,3,0,0,0",256.0,,112744,to_board,poldrack-single-stim,s524
122,2952.0,,True,,test,ward_and_allport,,-1,3.0,3.0,none,,7143.0,-1,,1000.0,,115701,feedback,poldrack-single-stim,s524
123,3203.0,PA_with_intermediate,,"0,0,0,0,0,0,1,2,0",practice,ward_and_allport,"2,3,0,0,0,0,1,0,0",82,3.0,1.0,82,10.0,,3203,"0,0,0,0,0,0,1,2,3",3203.0,,118908,to_hand,poldrack-single-stim,s524
124,291.0,PA_with_intermediate,,"0,0,0,3,0,0,1,2,0",practice,ward_and_allport,"2,3,0,0,0,0,1,0,0",71,3.0,1.0,"89,71,82",10.0,,291,"0,0,0,0,0,0,1,2,3",291.0,,119200,to_board,poldrack-single-stim,s524
125,274.0,PA_with_intermediate,,"0,0,0,3,0,0,1,0,0",practice,ward_and_allport,"2,3,0,0,0,0,1,0,0",82,3.0,2.0,"71,82",10.0,,274,"0,0,0,0,0,0,1,2,3",274.0,,119480,to_hand,poldrack-single-stim,s524
126,270.0,PA_with_intermediate,,"2,0,0,3,0,0,1,0,0",practice,ward_and_allport,"2,3,0,0,0,0,1,0,0",89,3.0,2.0,"89,71,82",10.0,,270,"0,0,0,0,0,0,1,2,3",270.0,,119751,to_board,poldrack-single-stim,s524
127,300.0,PA_with_intermediate,,"2,0,0,0,0,0,1,0,0",practice,ward_and_allport,"2,3,0,0,0,0,1,0,0",71,3.0,3.0,"89,71,82",10.0,,300,"0,0,0,0,0,0,1,2,3",300.0,,120056,to_hand,poldrack-single-stim,s524
128,322.0,PA_with_intermediate,,"2,3,0,0,0,0,1,0,0",practice,ward_and_allport,"2,3,0,0,0,0,1,0,0",89,3.0,3.0,"89,71,82",10.0,,322,"0,0,0,0,0,0,1,2,3",322.0,,120379,to_board,poldrack-single-stim,s524
129,2136.0,,True,,test,ward_and_allport,,-1,3.0,3.0,none,,6819.0,-1,,1000.0,,122520,feedback,poldrack-single-stim,s524
130,3849.0,PA_without_intermediate,,"0,0,0,1,2,0,0,0,0",practice,ward_and_allport,"3,1,0,0,0,0,2,0,0",71,3.0,1.0,71,11.0,,3849,"0,0,0,1,2,3,0,0,0",3849.0,,126374,to_hand,poldrack-single-stim,s524
131,266.0,PA_without_intermediate,,"3,0,0,1,2,0,0,0,0",practice,ward_and_allport,"3,1,0,0,0,0,2,0,0",89,3.0,1.0,"89,71,82",11.0,,266,"0,0,0,1,2,3,0,0,0",266.0,,126642,to_board,poldrack-single-stim,s524
132,252.0,PA_without_intermediate,,"3,0,0,1,0,0,0,0,0",practice,ward_and_allport,"3,1,0,0,0,0,2,0,0",71,3.0,2.0,"89,71",11.0,,252,"0,0,0,1,2,3,0,0,0",252.0,,126900,to_hand,poldrack-single-stim,s524
