block_duration,condition,correct,current_position,exp_stage,experiment_exp_id,goal_state,key_press,min_moves,num_moves_made,possible_responses,problem_id,problem_time,rt,start_state,stim_duration,text,time_elapsed,timing_post_trial,trial_id,trial_type,worker_id
6456.0,UA_with_intermeidate,,"1,0,0,2,0,0,0,0,0",practice,ward_and_allport,"1,2,3,0,0,0,0,0,0",71,3.0,1.0,"89,71",0.0,,6456,"1,0,0,2,3,0,0,0,0",6456.0,,9463,0.0,to_hand,poldrack-single-stim,s251
1362.0,UA_with_intermeidate,,"1,0,0,2,0,0,3,0,0",practice,ward_and_allport,"1,2,3,0,0,0,0,0,0",82,3.0,1.0,"89,71,82",0.0,,1362,"1,0,0,2,3,0,0,0,0",1362.0,,10827,0.0,to_board,poldrack-single-stim,s251
1251.0,UA_with_intermeidate,,"1,0,0,0,0,0,3,0,0",practice,ward_and_allport,"1,2,3,0,0,0,0,0,0",71,3.0,2.0,"89,71,82",0.0,,1251,"1,0,0,2,3,0,0,0,0",1251.0,,12080,0.0,to_hand,poldrack-single-stim,s251
573.0,UA_with_intermeidate,,"1,2,0,0,0,0,3,0,0",practice,ward_and_allport,"1,2,3,0,0,0,0,0,0",89,3.0,2.0,"89,71,82",0.0,,573,"1,0,0,2,3,0,0,0,0",573.0,,12655,0.0,to_board,poldrack-single-stim,s251
1054.0,UA_with_intermeidate,,"1,2,0,0,0,0,0,0,0",practice,ward_and_allport,"1,2,3,0,0,0,0,0,0",82,3.0,3.0,"89,82",0.0,,1054,"1,0,0,2,3,0,0,0,0",1054.0,,13710,0.0,to_hand,poldrack-single-stim,s251
805.0,UA_with_intermeidate,,"1,2,3,0,0,0,0,0,0",practice,ward_and_allport,"1,2,3,0,0,0,0,0,0",89,3.0,3.0,"89,71,82",0.0,,805,"1,0,0,2,3,0,0,0,0",805.0,,14516,0.0,to_board,poldrack-single-stim,s251
2500.0,UA_with_intermeidate,True,,practice,ward_and_allport,,-1,3.0,3.0,none,0.0,14515.0,-1,,1000.0,,17019,0.0,feedback,poldrack-single-stim,s251
3946.0,UA_with_intermeidate,,"1,0,0,3,0,0,0,0,0",practice,ward_and_allport,"1,3,2,0,0,0,0,0,0",89,3.0,1.0,"89,71",1.0,,3946,"1,2,0,3,0,0,0,0,0",3946.0,,20966,0.0,to_hand,poldrack-single-stim,s251
871.0,UA_with_intermeidate,,"1,0,0,3,0,0,2,0,0",practice,ward_and_allport,"1,3,2,0,0,0,0,0,0",82,3.0,1.0,"89,71,82",1.0,,871,"1,2,0,3,0,0,0,0,0",871.0,,21838,0.0,to_board,poldrack-single-stim,s251
782.0,UA_with_intermeidate,,"1,0,0,0,0,0,2,0,0",practice,ward_and_allport,"1,3,2,0,0,0,0,0,0",71,3.0,2.0,"89,71,82",1.0,,782,"1,2,0,3,0,0,0,0,0",782.0,,22623,0.0,to_hand,poldrack-single-stim,s251
479.0,UA_with_intermeidate,,"1,3,0,0,0,0,2,0,0",practice,ward_and_allport,"1,3,2,0,0,0,0,0,0",89,3.0,2.0,"89,71,82",1.0,,479,"1,2,0,3,0,0,0,0,0",479.0,,23103,0.0,to_board,poldrack-single-stim,s251
622.0,UA_with_intermeidate,,"1,3,0,0,0,0,0,0,0",practice,ward_and_allport,"1,3,2,0,0,0,0,0,0",82,3.0,3.0,"89,82",1.0,,622,"1,2,0,3,0,0,0,0,0",622.0,,23725,0.0,to_hand,poldrack-single-stim,s251
537.0,UA_with_intermeidate,,"1,3,2,0,0,0,0,0,0",practice,ward_and_allport,"1,3,2,0,0,0,0,0,0",89,3.0,3.0,"89,71,82",1.0,,537,"1,2,0,3,0,0,0,0,0",537.0,,24263,0.0,to_board,poldrack-single-stim,s251
2100.0,UA_with_intermeidate,True,,practice,ward_and_allport,,-1,3.0,3.0,none,1.0,9347.0,-1,,1000.0,,26366,0.0,feedback,poldrack-single-stim,s251
3351.0,UA_without_intermeidate,,"0,0,0,1,2,0,0,0,0",practice,ward_and_allport,"3,2,1,0,0,0,0,0,0",82,3.0,1.0,"71,82",2.0,,3351,"0,0,0,1,2,0,3,0,0",3351.0,,29718,0.0,to_hand,poldrack-single-stim,s251
707.0,UA_without_intermeidate,,"3,0,0,1,2,0,0,0,0",practice,ward_and_allport,"3,2,1,0,0,0,0,0,0",89,3.0,1.0,"89,71,82",2.0,,707,"0,0,0,1,2,0,3,0,0",707.0,,30426,0.0,to_board,poldrack-single-stim,s251
751.0,UA_without_intermeidate,,"3,0,0,1,0,0,0,0,0",practice,ward_and_allport,"3,2,1,0,0,0,0,0,0",71,3.0,2.0,"89,71",2.0,,751,"0,0,0,1,2,0,3,0,0",751.0,,31180,0.0,to_hand,poldrack-single-stim,s251
