,CTI,block_duration,correct,correct_response,cue,cue_switch,exp_stage,experiment_exp_id,feedback_duration,key_press,possible_responses,rt,stim_color,stim_duration,stim_number,task,task_switch,text,time_elapsed,trial_id,trial_num,trial_type,worker_id
148,100.0,2000.0,True,89.0,Orange-Blue,,practice,twobytwo,500.0,89.0,"89,71",916.0,orange,1000.0,1.0,color,switch,,-52864,stim,12.0,poldrack-categorize,s573
153,100.0,2000.0,True,71.0,Magnitude,,practice,twobytwo,500.0,71.0,"89,71",814.0,orange,1000.0,7.0,magnitude,switch,,-49247,stim,13.0,poldrack-categorize,s573
158,100.0,2000.0,True,89.0,High-Low,switch,practice,twobytwo,500.0,89.0,"89,71",822.0,orange,1000.0,3.0,magnitude,stay,,-45631,stim,14.0,poldrack-categorize,s573
163,900.0,2000.0,True,89.0,Orange-Blue,,practice,twobytwo,500.0,89.0,"89,71",967.0,orange,1000.0,7.0,color,switch,,-41210,stim,15.0,poldrack-categorize,s573
187,100.0,2272.0,True,89.0,High-Low,stay,test,twobytwo,,89.0,"89,71",832.0,#1F45FC,1000.0,1.0,magnitude,stay,,5891,stim,0.0,poldrack-single-stim,s573
190,900.0,2136.0,True,89.0,Color,,test,twobytwo,,89.0,"89,71",616.0,orange,1000.0,3.0,color,switch,,8936,stim,1.0,poldrack-single-stim,s573
193,100.0,2000.0,False,89.0,Orange-Blue,switch,test,twobytwo,,71.0,"89,71",1352.0,orange,1000.0,8.0,color,stay,,11043,stim,2.0,poldrack-single-stim,s573
196,900.0,2000.0,True,89.0,High-Low,,test,twobytwo,,89.0,"89,71",563.0,#1F45FC,1000.0,1.0,magnitude,switch,,13950,stim,3.0,poldrack-single-stim,s573
199,900.0,2136.0,True,71.0,Orange-Blue,,test,twobytwo,,71.0,"89,71",584.0,#1F45FC,1000.0,4.0,color,switch,,16995,stim,4.0,poldrack-single-stim,s573
202,100.0,2000.0,True,71.0,High-Low,,test,twobytwo,,71.0,"89,71",1256.0,orange,1000.0,8.0,magnitude,switch,,19107,stim,5.0,poldrack-single-stim,s573
205,100.0,2136.0,True,71.0,Color,,test,twobytwo,,71.0,"89,71",762.0,#1F45FC,1000.0,7.0,color,switch,,21352,stim,6.0,poldrack-single-stim,s573
208,900.0,2408.0,False,71.0,Color,stay,test,twobytwo,,89.0,"89,71",773.0,#1F45FC,1000.0,4.0,color,stay,,24664,stim,7.0,poldrack-single-stim,s573
211,100.0,2136.0,True,89.0,High-Low,,test,twobytwo,,89.0,"89,71",647.0,orange,1000.0,2.0,magnitude,switch,,26907,stim,8.0,poldrack-single-stim,s573
214,100.0,2000.0,True,89.0,Orange-Blue,,test,twobytwo,,89.0,"89,71",1233.0,orange,1000.0,3.0,color,switch,,29016,stim,9.0,poldrack-single-stim,s573
217,100.0,2136.0,True,89.0,High-Low,,test,twobytwo,,89.0,"89,71",801.0,#1F45FC,1000.0,1.0,magnitude,switch,,31262,stim,10.0,poldrack-single-stim,s573
220,900.0,2272.0,False,71.0,High-Low,stay,test,twobytwo,,89.0,"89,71",1038.0,orange,1000.0,8.0,magnitude,stay,,34441,stim,11.0,poldrack-single-stim,s573
223,100.0,2000.0,True,89.0,Color,,test,twobytwo,,89.0,"89,71",929.0,orange,1000.0,1.0,color,switch,,36544,stim,12.0,poldrack-single-stim,s573
226,900.0,2408.0,True,71.0,High-Low,,test,twobytwo,,71.0,"89,71",824.0,orange,1000.0,7.0,magnitude,switch,,39860,stim,13.0,poldrack-single-stim,s573
229,100.0,2000.0,True,89.0,Magnitude,switch,test,twobytwo,,89.0,"89,71",821.0,orange,1000.0,3.0,magnitude,stay,,41966,stim,14.0,poldrack-single-stim,s573
232,900.0,2136.0,True,89.0,Orange-Blue,,test,twobytwo,,89.0,"89,71",712.0,orange,1000.0,7.0,color,switch,,45007,stim,15.0,poldrack-single-stim,s573
235,100.0,2408.0,True,71.0,High-Low,,test,twobytwo,,71.0,"89,71",900.0,orange,1000.0,8.0,magnitude,switch,,47518,stim,16.0,poldrack-single-stim,s573
238,900.0,2136.0,True,89.0,Orange-Blue,,test,twobytwo,,89.0,"89,71",997.0,orange,1000.0,8.0,color,switch,,50561,stim,17.0,poldrack-single-stim,s573
241,100.0,2408.0,True,89.0,High-Low,,test,twobytwo,,89.0,"89,71",760.0,orange,1000.0,1.0,magnitude,switch,,53076,stim,18.0,poldrack-single-stim,s573
244,100.0,2136.0,True,71.0,Color,,test,twobytwo,,71.0,"89,71",622.0,#1F45FC,1000.0,9.0,color,switch,,55316,stim,19.0,poldrack-single-stim,s573
247,900.0,2000.0,True,71.0,Orange-Blue,switch,test,twobytwo,,71.0,"89,71",475.0,#1F45FC,1000.0,8.0,color,stay,,58228,stim,20.0,poldrack-single-stim,s573
250,900.0,2272.0,True,89.0,Orange-Blue,stay,test,twobytwo,,89.0,"89,71",668.0,orange,1000.0,8.0,color,stay,,61407,stim,21.0,poldrack-single-stim,s573
253,100.0,2000.0,True,89.0,High-Low,,test,twobytwo,,89.0,"89,71",850.0,orange,1000.0,4.0,magnitude,switch,,63514,stim,22.0,poldrack-single-stim,s573
256,100.0,2272.0,True,71.0,Color,,test,twobytwo,,71.0,"89,71",1127.0,#1F45FC,1000.0,8.0,color,switch,,65892,stim,23.0,poldrack-single-stim,s573
259,100.0,2272.0,True,89.0,Orange-Blue,switch,test,twobytwo,,89.0,"89,71",1011.0,orange,1000.0,6.0,color,stay,,68271,stim,24.0,poldrack-single-stim,s573
262,100.0,2952.0,False,71.0,Color,switch,test,twobytwo,,89.0,"89,71",696.0,#1F45FC,1000.0,1.0,color,stay,,71327,stim,25.0,poldrack-single-stim,s573
265,900.0,2680.0,True,89.0,Color,stay,test,twobytwo,,89.0,"89,71",644.0,orange,1000.0,2.0,color,stay,,74911,stim,26.0,poldrack-single-stim,s573
268,100.0,2136.0,True,89.0,Color,stay,test,twobytwo,,89.0,"89,71",795.0,orange,1000.0,1.0,color,stay,,77151,stim,27.0,poldrack-single-stim,s573
271,900.0,2272.0,True,89.0,Color,stay,test,twobytwo,,89.0,"89,71",596.0,orange,1000.0,2.0,color,stay,,80330,stim,28.0,poldrack-single-stim,s573
274,900.0,2272.0,True,89.0,Orange-Blue,switch,test,twobytwo,,89.0,"89,71",981.0,orange,1000.0,6.0,color,stay,,83509,stim,29.0,poldrack-single-stim,s573
277,100.0,2136.0,True,71.0,High-Low,,test,twobytwo,,71.0,"89,71",912.0,#1F45FC,1000.0,6.0,magnitude,switch,,85754,stim,30.0,poldrack-single-stim,s573
280,900.0,2408.0,True,89.0,Magnitude,switch,test,twobytwo,,89.0,"89,71",662.0,orange,1000.0,3.0,magnitude,stay,,89066,stim,31.0,poldrack-single-stim,s573
283,900.0,2136.0,True,89.0,High-Low,switch,test,twobytwo,,89.0,"89,71",1138.0,#1F45FC,1000.0,4.0,magnitude,stay,,92107,stim,32.0,poldrack-single-stim,s573
286,900.0,2136.0,True,89.0,Magnitude,switch,test,twobytwo,,89.0,"89,71",1142.0,#1F45FC,1000.0,4.0,magnitude,stay,,95152,stim,33.0,poldrack-single-stim,s573
289,100.0,2000.0,True,71.0,High-Low,switch,test,twobytwo,,71.0,"89,71",875.0,#1F45FC,1000.0,9.0,magnitude,stay,,97259,stim,34.0,poldrack-single-stim,s573
292,900.0,2000.0,True,89.0,High-Low,stay,test,twobytwo,,89.0,"89,71",586.0,orange,1000.0,3.0,magnitude,stay,,100171,stim,35.0,poldrack-single-stim,s573
295,100.0,2000.0,True,71.0,Magnitude,switch,test,twobytwo,,71.0,"89,71",815.0,#1F45FC,1000.0,6.0,magnitude,stay,,102277,stim,36.0,poldrack-single-stim,s573
298,100.0,2000.0,True,71.0,High-Low,switch,test,twobytwo,,71.0,"89,71",1390.0,orange,1000.0,7.0,magnitude,stay,,104384,stim,37.0,poldrack-single-stim,s573
301,900.0,2000.0,True,89.0,Magnitude,switch,test,twobytwo,,89.0,"89,71",633.0,orange,1000.0,2.0,magnitude,stay,,107291,stim,38.0,poldrack-single-stim,s573
304,100.0,2272.0,False,89.0,High-Low,switch,test,twobytwo,,71.0,"89,71",925.0,#1F45FC,1000.0,2.0,magnitude,stay,,109670,stim,39.0,poldrack-single-stim,s573
307,100.0,2408.0,True,71.0,Magnitude,switch,test,twobytwo,,71.0,"89,71",716.0,#1F45FC,1000.0,9.0,magnitude,stay,,112182,stim,40.0,poldrack-single-stim,s573
310,100.0,2000.0,True,71.0,Magnitude,stay,test,twobytwo,,71.0,"89,71",994.0,orange,1000.0,8.0,magnitude,stay,,114288,stim,41.0,poldrack-single-stim,s573
313,900.0,2136.0,True,71.0,Orange-Blue,,test,twobytwo,,71.0,"89,71",806.0,#1F45FC,1000.0,3.0,color,switch,,117329,stim,42.0,poldrack-single-stim,s573
316,100.0,2000.0,True,89.0,Color,switch,test,twobytwo,,89.0,"89,71",837.0,orange,1000.0,2.0,color,stay,,119435,stim,43.0,poldrack-single-stim,s573
319,100.0,2136.0,True,89.0,Magnitude,,test,twobytwo,,89.0,"89,71",731.0,#1F45FC,1000.0,1.0,magnitude,switch,,121676,stim,44.0,poldrack-single-stim,s573
322,100.0,2544.0,True,89.0,Orange-Blue,,test,twobytwo,,89.0,"89,71",1054.0,orange,1000.0,3.0,color,switch,,124323,stim,45.0,poldrack-single-stim,s573
325,900.0,2680.0,True,89.0,Magnitude,,test,twobytwo,,89.0,"89,71",690.0,#1F45FC,1000.0,4.0,magnitude,switch,,127910,stim,46.0,poldrack-single-stim,s573
328,100.0,3088.0,True,71.0,High-Low,switch,test,twobytwo,,71.0,"89,71",958.0,orange,1000.0,6.0,magnitude,stay,,131105,stim,47.0,poldrack-single-stim,s573
331,100.0,2136.0,True,71.0,Magnitude,switch,test,twobytwo,,71.0,"89,71",810.0,orange,1000.0,6.0,magnitude,stay,,133351,stim,48.0,poldrack-single-stim,s573
334,100.0,2544.0,True,71.0,High-Low,switch,test,twobytwo,,71.0,"89,71",652.0,orange,1000.0,9.0,magnitude,stay,,136001,stim,49.0,poldrack-single-stim,s573
337,900.0,2000.0,True,89.0,Magnitude,switch,test,twobytwo,,89.0,"89,71",423.0,orange,1000.0,2.0,magnitude,stay,,138908,stim,50.0,poldrack-single-stim,s573
340,100.0,2136.0,True,89.0,Color,,test,twobytwo,,89.0,"89,71",587.0,orange,1000.0,1.0,color,switch,,141152,stim,51.0,poldrack-single-stim,s573
343,900.0,2000.0,True,71.0,High-Low,,test,twobytwo,,71.0,"89,71",803.0,#1F45FC,1000.0,9.0,magnitude,switch,,144060,stim,52.0,poldrack-single-stim,s573
346,900.0,2408.0,True,71.0,Color,,test,twobytwo,,71.0,"89,71",421.0,#1F45FC,1000.0,2.0,color,switch,,147376,stim,53.0,poldrack-single-stim,s573
349,900.0,2000.0,True,71.0,Orange-Blue,switch,test,twobytwo,,71.0,"89,71",571.0,#1F45FC,1000.0,1.0,color,stay,,150280,stim,54.0,poldrack-single-stim,s573
352,100.0,2000.0,True,89.0,Orange-Blue,stay,test,twobytwo,,89.0,"89,71",674.0,orange,1000.0,6.0,color,stay,,152386,stim,55.0,poldrack-single-stim,s573
355,900.0,2000.0,False,89.0,High-Low,,test,twobytwo,,71.0,"89,71",787.0,#1F45FC,1000.0,3.0,magnitude,switch,,155298,stim,56.0,poldrack-single-stim,s573
358,100.0,2680.0,True,71.0,High-Low,stay,test,twobytwo,,71.0,"89,71",812.0,#1F45FC,1000.0,8.0,magnitude,stay,,158082,stim,57.0,poldrack-single-stim,s573
361,900.0,2272.0,True,89.0,Magnitude,switch,test,twobytwo,,89.0,"89,71",712.0,#1F45FC,1000.0,1.0,magnitude,stay,,161266,stim,58.0,poldrack-single-stim,s573
364,900.0,2408.0,True,71.0,Magnitude,stay,test,twobytwo,,71.0,"89,71",911.0,#1F45FC,1000.0,7.0,magnitude,stay,,164578,stim,59.0,poldrack-single-stim,s573
367,100.0,3224.0,True,89.0,Magnitude,stay,test,twobytwo,,89.0,"89,71",716.0,orange,1000.0,1.0,magnitude,stay,,167912,stim,60.0,poldrack-single-stim,s573
370,100.0,2408.0,True,71.0,Orange-Blue,,test,twobytwo,,71.0,"89,71",1043.0,#1F45FC,1000.0,8.0,color,switch,,170426,stim,61.0,poldrack-single-stim,s573
373,900.0,2816.0,True,71.0,High-Low,,test,twobytwo,,71.0,"89,71",492.0,#1F45FC,1000.0,7.0,magnitude,switch,,174151,stim,62.0,poldrack-single-stim,s573
376,100.0,2408.0,True,89.0,Color,,test,twobytwo,,89.0,"89,71",732.0,orange,1000.0,8.0,color,switch,,176664,stim,63.0,poldrack-single-stim,s573
379,100.0,2136.0,True,71.0,High-Low,,test,twobytwo,,71.0,"89,71",787.0,#1F45FC,1000.0,7.0,magnitude,switch,,178904,stim,64.0,poldrack-single-stim,s573
382,100.0,2136.0,True,71.0,High-Low,stay,test,twobytwo,,71.0,"89,71",814.0,#1F45FC,1000.0,8.0,magnitude,stay,,181144,stim,65.0,poldrack-single-stim,s573
385,100.0,2000.0,True,71.0,Magnitude,switch,test,twobytwo,,71.0,"89,71",824.0,#1F45FC,1000.0,8.0,magnitude,stay,,183251,stim,66.0,poldrack-single-stim,s573
388,100.0,2000.0,True,71.0,High-Low,switch,test,twobytwo,,71.0,"89,71",787.0,#1F45FC,1000.0,9.0,magnitude,stay,,185358,stim,67.0,poldrack-single-stim,s573
391,100.0,2272.0,True,89.0,Orange-Blue,,test,twobytwo,,89.0,"89,71",620.0,orange,1000.0,1.0,color,switch,,187736,stim,68.0,poldrack-single-stim,s573
394,900.0,2408.0,True,89.0,High-Low,,test,twobytwo,,89.0,"89,71",706.0,#1F45FC,1000.0,4.0,magnitude,switch,,191054,stim,69.0,poldrack-single-stim,s573
397,900.0,2000.0,True,71.0,Orange-Blue,,test,twobytwo,,71.0,"89,71",962.0,#1F45FC,1000.0,8.0,color,switch,,193961,stim,70.0,poldrack-single-stim,s573
400,100.0,2136.0,True,71.0,Color,switch,test,twobytwo,,71.0,"89,71",661.0,#1F45FC,1000.0,7.0,color,stay,,196206,stim,71.0,poldrack-single-stim,s573
403,900.0,2000.0,True,71.0,Magnitude,,test,twobytwo,,71.0,"89,71",806.0,#1F45FC,1000.0,7.0,magnitude,switch,,199112,stim,72.0,poldrack-single-stim,s573
406,900.0,2408.0,True,89.0,Color,,test,twobytwo,,89.0,"89,71",672.0,orange,1000.0,4.0,color,switch,,202425,stim,73.0,poldrack-single-stim,s573
409,100.0,2272.0,True,89.0,Orange-Blue,switch,test,twobytwo,,89.0,"89,71",901.0,orange,1000.0,4.0,color,stay,,204803,stim,74.0,poldrack-single-stim,s573
412,900.0,2000.0,True,89.0,Magnitude,,test,twobytwo,,89.0,"89,71",917.0,#1F45FC,1000.0,1.0,magnitude,switch,,207712,stim,75.0,poldrack-single-stim,s573
415,100.0,2272.0,True,71.0,High-Low,switch,test,twobytwo,,71.0,"89,71",1238.0,#1F45FC,1000.0,6.0,magnitude,stay,,210094,stim,76.0,poldrack-single-stim,s573
418,100.0,2000.0,True,71.0,Orange-Blue,,test,twobytwo,,71.0,"89,71",737.0,#1F45FC,1000.0,6.0,color,switch,,212201,stim,77.0,poldrack-single-stim,s573
421,100.0,2000.0,True,71.0,Magnitude,,test,twobytwo,,71.0,"89,71",819.0,orange,1000.0,8.0,magnitude,switch,,214308,stim,78.0,poldrack-single-stim,s573
424,900.0,2272.0,True,71.0,Magnitude,stay,test,twobytwo,,71.0,"89,71",599.0,#1F45FC,1000.0,9.0,magnitude,stay,,217487,stim,79.0,poldrack-single-stim,s573
425,,10000.0,,,,,,twobytwo,,-1.0,none,-1.0,,10000.0,,,,,227492,rest_block,,poldrack-single-stim,s573
430,100.0,2136.0,True,89.0,Magnitude,stay,test,twobytwo,,89.0,"89,71",796.0,#1F45FC,1000.0,1.0,magnitude,stay,,233247,stim,0.0,poldrack-single-stim,s573
433,900.0,2000.0,True,89.0,Color,,test,twobytwo,,89.0,"89,71",661.0,orange,1000.0,3.0,color,switch,,236154,stim,1.0,poldrack-single-stim,s573
436,100.0,2000.0,True,89.0,Orange-Blue,switch,test,twobytwo,,89.0,"89,71",809.0,orange,1000.0,8.0,color,stay,,238261,stim,2.0,poldrack-single-stim,s573
439,900.0,2000.0,True,89.0,High-Low,,test,twobytwo,,89.0,"89,71",694.0,#1F45FC,1000.0,1.0,magnitude,switch,,241168,stim,3.0,poldrack-single-stim,s573
442,900.0,2000.0,True,71.0,Color,,test,twobytwo,,71.0,"89,71",443.0,#1F45FC,1000.0,4.0,color,switch,,244079,stim,4.0,poldrack-single-stim,s573
445,100.0,2000.0,True,71.0,Magnitude,,test,twobytwo,,71.0,"89,71",639.0,orange,1000.0,8.0,magnitude,switch,,246186,stim,5.0,poldrack-single-stim,s573
448,100.0,2136.0,True,71.0,Color,,test,twobytwo,,71.0,"89,71",627.0,#1F45FC,1000.0,7.0,color,switch,,248431,stim,6.0,poldrack-single-stim,s573
451,900.0,2000.0,True,71.0,Color,stay,test,twobytwo,,71.0,"89,71",491.0,#1F45FC,1000.0,4.0,color,stay,,251338,stim,7.0,poldrack-single-stim,s573
454,100.0,2000.0,True,89.0,High-Low,,test,twobytwo,,89.0,"89,71",694.0,orange,1000.0,2.0,magnitude,switch,,253442,stim,8.0,poldrack-single-stim,s573
457,100.0,2136.0,False,89.0,Orange-Blue,,test,twobytwo,,71.0,"89,71",989.0,orange,1000.0,3.0,color,switch,,255685,stim,9.0,poldrack-single-stim,s573
460,100.0,2000.0,True,89.0,High-Low,,test,twobytwo,,89.0,"89,71",770.0,#1F45FC,1000.0,1.0,magnitude,switch,,257792,stim,10.0,poldrack-single-stim,s573
463,900.0,2136.0,True,71.0,High-Low,stay,test,twobytwo,,71.0,"89,71",667.0,orange,1000.0,8.0,magnitude,stay,,260832,stim,11.0,poldrack-single-stim,s573
466,100.0,2680.0,True,89.0,Orange-Blue,,test,twobytwo,,89.0,"89,71",806.0,orange,1000.0,1.0,color,switch,,263616,stim,12.0,poldrack-single-stim,s573
469,900.0,2272.0,True,71.0,Magnitude,,test,twobytwo,,71.0,"89,71",488.0,orange,1000.0,7.0,magnitude,switch,,266795,stim,13.0,poldrack-single-stim,s573
472,100.0,2136.0,True,89.0,High-Low,switch,test,twobytwo,,89.0,"89,71",930.0,orange,1000.0,3.0,magnitude,stay,,269040,stim,14.0,poldrack-single-stim,s573
475,900.0,2000.0,True,89.0,Orange-Blue,,test,twobytwo,,89.0,"89,71",769.0,orange,1000.0,7.0,color,switch,,271947,stim,15.0,poldrack-single-stim,s573
478,100.0,2136.0,True,71.0,Magnitude,,test,twobytwo,,71.0,"89,71",1049.0,orange,1000.0,8.0,magnitude,switch,,274193,stim,16.0,poldrack-single-stim,s573
481,900.0,2680.0,True,89.0,Color,,test,twobytwo,,89.0,"89,71",925.0,orange,1000.0,8.0,color,switch,,277782,stim,17.0,poldrack-single-stim,s573
484,100.0,2272.0,True,89.0,Magnitude,,test,twobytwo,,89.0,"89,71",634.0,orange,1000.0,1.0,magnitude,switch,,280160,stim,18.0,poldrack-single-stim,s573
487,100.0,2000.0,True,71.0,Orange-Blue,,test,twobytwo,,71.0,"89,71",655.0,#1F45FC,1000.0,9.0,color,switch,,282267,stim,19.0,poldrack-single-stim,s573
490,900.0,2000.0,True,71.0,Color,switch,test,twobytwo,,71.0,"89,71",542.0,#1F45FC,1000.0,8.0,color,stay,,285174,stim,20.0,poldrack-single-stim,s573
493,900.0,2136.0,True,89.0,Color,stay,test,twobytwo,,89.0,"89,71",514.0,orange,1000.0,8.0,color,stay,,288220,stim,21.0,poldrack-single-stim,s573
496,100.0,2000.0,True,89.0,High-Low,,test,twobytwo,,89.0,"89,71",843.0,orange,1000.0,4.0,magnitude,switch,,290326,stim,22.0,poldrack-single-stim,s573
499,100.0,2000.0,True,71.0,Color,,test,twobytwo,,71.0,"89,71",697.0,#1F45FC,1000.0,8.0,color,switch,,292433,stim,23.0,poldrack-single-stim,s573
502,100.0,2000.0,True,89.0,Orange-Blue,switch,test,twobytwo,,89.0,"89,71",780.0,orange,1000.0,6.0,color,stay,,294540,stim,24.0,poldrack-single-stim,s573
505,100.0,2272.0,False,71.0,Color,switch,test,twobytwo,,89.0,"89,71",569.0,#1F45FC,1000.0,1.0,color,stay,,296918,stim,25.0,poldrack-single-stim,s573
508,900.0,2408.0,True,89.0,Color,stay,test,twobytwo,,89.0,"89,71",540.0,orange,1000.0,2.0,color,stay,,300230,stim,26.0,poldrack-single-stim,s573
511,100.0,2000.0,True,89.0,Color,stay,test,twobytwo,,89.0,"89,71",611.0,orange,1000.0,1.0,color,stay,,302337,stim,27.0,poldrack-single-stim,s573
514,900.0,2000.0,True,89.0,Color,stay,test,twobytwo,,89.0,"89,71",485.0,orange,1000.0,2.0,color,stay,,305244,stim,28.0,poldrack-single-stim,s573
517,900.0,2000.0,True,89.0,Orange-Blue,switch,test,twobytwo,,89.0,"89,71",498.0,orange,1000.0,6.0,color,stay,,308156,stim,29.0,poldrack-single-stim,s573
520,100.0,2272.0,True,71.0,High-Low,,test,twobytwo,,71.0,"89,71",979.0,#1F45FC,1000.0,6.0,magnitude,switch,,310535,stim,30.0,poldrack-single-stim,s573
523,900.0,2136.0,True,89.0,Magnitude,switch,test,twobytwo,,89.0,"89,71",561.0,orange,1000.0,3.0,magnitude,stay,,313578,stim,31.0,poldrack-single-stim,s573
526,900.0,2000.0,True,89.0,High-Low,switch,test,twobytwo,,89.0,"89,71",818.0,#1F45FC,1000.0,4.0,magnitude,stay,,316484,stim,32.0,poldrack-single-stim,s573
529,900.0,2544.0,True,89.0,Magnitude,switch,test,twobytwo,,89.0,"89,71",650.0,#1F45FC,1000.0,4.0,magnitude,stay,,319938,stim,33.0,poldrack-single-stim,s573
532,100.0,2272.0,True,71.0,High-Low,switch,test,twobytwo,,71.0,"89,71",694.0,#1F45FC,1000.0,9.0,magnitude,stay,,322316,stim,34.0,poldrack-single-stim,s573
535,900.0,2272.0,True,89.0,High-Low,stay,test,twobytwo,,89.0,"89,71",695.0,orange,1000.0,3.0,magnitude,stay,,325495,stim,35.0,poldrack-single-stim,s573
538,100.0,2000.0,True,71.0,Magnitude,switch,test,twobytwo,,71.0,"89,71",729.0,#1F45FC,1000.0,6.0,magnitude,stay,,327602,stim,36.0,poldrack-single-stim,s573
