block_duration,choice,exp_stage,experiment_exp_id,key_press,large_amount,later_delay,possible_responses,rt,small_amount,stim_duration,text,time_elapsed,timing_post_trial,trial_id,trial_type,worker_id
2394.0,,practice,discount_fixed,89,,,"89,71",2394,,2394.0,,-40768,1000.0,stim,poldrack-single-stim,s497
5316.0,smaller_sooner,,discount_fixed,71,31.0,76.0,"89,71",1379,20.0,4000.0,,8325,0.0,,poldrack-single-stim,s497
4568.0,smaller_sooner,,discount_fixed,71,43.0,19.0,"89,71",1927,20.0,4000.0,,12896,0.0,,poldrack-single-stim,s497
4636.0,larger_later,,discount_fixed,89,60.0,124.0,"89,71",2080,20.0,4000.0,,17534,0.0,,poldrack-single-stim,s497
4908.0,smaller_sooner,,discount_fixed,71,27.0,142.0,"89,71",1360,20.0,4000.0,,22444,0.0,,poldrack-single-stim,s497
4500.0,smaller_sooner,,discount_fixed,71,25.0,70.0,"89,71",1993,20.0,4000.0,,26945,0.0,,poldrack-single-stim,s497
4976.0,larger_later,,discount_fixed,89,44.0,92.0,"89,71",1149,20.0,4000.0,,31924,0.0,,poldrack-single-stim,s497
4908.0,larger_later,,discount_fixed,89,41.0,27.0,"89,71",1844,20.0,4000.0,,36834,0.0,,poldrack-single-stim,s497
4568.0,larger_later,,discount_fixed,89,64.0,89.0,"89,71",1529,20.0,4000.0,,41403,0.0,,poldrack-single-stim,s497
4500.0,larger_later,,discount_fixed,89,78.0,108.0,"89,71",1241,20.0,4000.0,,45905,0.0,,poldrack-single-stim,s497
6200.0,larger_later,,discount_fixed,89,80.0,145.0,"89,71",1610,20.0,4000.0,,52107,0.0,,poldrack-single-stim,s497
4704.0,smaller_sooner,,discount_fixed,71,41.0,174.0,"89,71",2067,20.0,4000.0,,56813,0.0,,poldrack-single-stim,s497
5044.0,smaller_sooner,,discount_fixed,71,42.0,145.0,"89,71",1315,20.0,4000.0,,61859,0.0,,poldrack-single-stim,s497
5044.0,smaller_sooner,,discount_fixed,71,36.0,114.0,"89,71",1144,20.0,4000.0,,66906,0.0,,poldrack-single-stim,s497
5180.0,larger_later,,discount_fixed,89,58.0,55.0,"89,71",1609,20.0,4000.0,,72088,0.0,,poldrack-single-stim,s497
4976.0,larger_later,,discount_fixed,89,81.0,58.0,"89,71",2160,20.0,4000.0,,77066,0.0,,poldrack-single-stim,s497
4772.0,smaller_sooner,,discount_fixed,71,32.0,111.0,"89,71",2672,20.0,4000.0,,81841,0.0,,poldrack-single-stim,s497
4772.0,smaller_sooner,,discount_fixed,71,25.0,141.0,"89,71",1564,20.0,4000.0,,86615,0.0,,poldrack-single-stim,s497
5180.0,larger_later,,discount_fixed,89,67.0,23.0,"89,71",1741,20.0,4000.0,,91797,0.0,,poldrack-single-stim,s497
5180.0,larger_later,,discount_fixed,89,77.0,161.0,"89,71",1664,20.0,4000.0,,96980,0.0,,poldrack-single-stim,s497
5248.0,larger_later,,discount_fixed,89,55.0,163.0,"89,71",2326,20.0,4000.0,,102230,0.0,,poldrack-single-stim,s497
4568.0,smaller_sooner,,discount_fixed,71,40.0,159.0,"89,71",3180,20.0,4000.0,,106800,0.0,,poldrack-single-stim,s497
4500.0,larger_later,,discount_fixed,89,76.0,161.0,"89,71",1248,20.0,4000.0,,111302,0.0,,poldrack-single-stim,s497
4908.0,smaller_sooner,,discount_fixed,71,48.0,128.0,"89,71",1928,20.0,4000.0,,116213,0.0,,poldrack-single-stim,s497
4568.0,smaller_sooner,,discount_fixed,71,39.0,95.0,"89,71",2901,20.0,4000.0,,120783,0.0,,poldrack-single-stim,s497
6200.0,larger_later,,discount_fixed,89,83.0,105.0,"89,71",1097,20.0,4000.0,,126984,0.0,,poldrack-single-stim,s497
4908.0,larger_later,,discount_fixed,89,67.0,41.0,"89,71",1257,20.0,4000.0,,131894,0.0,,poldrack-single-stim,s497
