,block_duration,condition,correct,current_position,exp_stage,experiment_exp_id,goal_state,key_press,min_moves,num_moves_made,possible_responses,problem_id,problem_time,rt,start_state,stim_duration,text,time_elapsed,trial_id,trial_type,worker_id
4,11542.0,,,,,ward_and_allport,,32,,,32,,,11542,,11542.0,,-46309,instruction,poldrack-single-stim,s518
23,1500.0,,,,,ward_and_allport,,-1,,,none,,,-1,,1500.0,,2505,practice_start_block,poldrack-single-stim,s518
24,7923.0,UA_with_intermeidate,,"1,0,0,2,0,0,0,0,0",practice,ward_and_allport,"1,2,3,0,0,0,0,0,0",71,3.0,1.0,"89,71",0.0,,7923,"1,0,0,2,3,0,0,0,0",7923.0,,10931,to_hand,poldrack-single-stim,s518
25,840.0,UA_with_intermeidate,,"1,0,0,2,0,0,3,0,0",practice,ward_and_allport,"1,2,3,0,0,0,0,0,0",82,3.0,1.0,"89,71,82",0.0,,840,"1,0,0,2,3,0,0,0,0",840.0,,11772,to_board,poldrack-single-stim,s518
26,1524.0,UA_with_intermeidate,,"1,0,0,0,0,0,3,0,0",practice,ward_and_allport,"1,2,3,0,0,0,0,0,0",71,3.0,2.0,"89,71,82",0.0,,1524,"1,0,0,2,3,0,0,0,0",1524.0,,13298,to_hand,poldrack-single-stim,s518
27,1775.0,UA_with_intermeidate,,"1,2,0,0,0,0,3,0,0",practice,ward_and_allport,"1,2,3,0,0,0,0,0,0",89,3.0,2.0,"89,71,82",0.0,,1775,"1,0,0,2,3,0,0,0,0",1775.0,,15073,to_board,poldrack-single-stim,s518
28,1249.0,UA_with_intermeidate,,"1,2,0,0,0,0,0,0,0",practice,ward_and_allport,"1,2,3,0,0,0,0,0,0",82,3.0,3.0,"89,82",0.0,,1249,"1,0,0,2,3,0,0,0,0",1249.0,,16323,to_hand,poldrack-single-stim,s518
29,979.0,UA_with_intermeidate,,"1,2,3,0,0,0,0,0,0",practice,ward_and_allport,"1,2,3,0,0,0,0,0,0",89,3.0,3.0,"89,71,82",0.0,,979,"1,0,0,2,3,0,0,0,0",979.0,,17303,to_board,poldrack-single-stim,s518
30,2500.0,,True,,practice,ward_and_allport,,-1,3.0,3.0,none,,17302.0,-1,,1000.0,,19807,feedback,poldrack-single-stim,s518
31,5660.0,UA_with_intermeidate,,"1,0,0,3,0,0,0,0,0",practice,ward_and_allport,"1,3,2,0,0,0,0,0,0",89,3.0,1.0,"89,71",1.0,,5660,"1,2,0,3,0,0,0,0,0",5660.0,,25468,to_hand,poldrack-single-stim,s518
32,1336.0,UA_with_intermeidate,,"1,0,0,3,0,0,2,0,0",practice,ward_and_allport,"1,3,2,0,0,0,0,0,0",82,3.0,1.0,"89,71,82",1.0,,1336,"1,2,0,3,0,0,0,0,0",1336.0,,26806,to_board,poldrack-single-stim,s518
33,928.0,UA_with_intermeidate,,"1,0,0,0,0,0,2,0,0",practice,ward_and_allport,"1,3,2,0,0,0,0,0,0",71,3.0,2.0,"89,71,82",1.0,,928,"1,2,0,3,0,0,0,0,0",928.0,,27737,to_hand,poldrack-single-stim,s518
34,773.0,UA_with_intermeidate,,"1,3,0,0,0,0,2,0,0",practice,ward_and_allport,"1,3,2,0,0,0,0,0,0",89,3.0,2.0,"89,71,82",1.0,,773,"1,2,0,3,0,0,0,0,0",773.0,,28511,to_board,poldrack-single-stim,s518
35,1205.0,UA_with_intermeidate,,"1,3,0,0,0,0,0,0,0",practice,ward_and_allport,"1,3,2,0,0,0,0,0,0",82,3.0,3.0,"89,82",1.0,,1205,"1,2,0,3,0,0,0,0,0",1205.0,,29717,to_hand,poldrack-single-stim,s518
36,555.0,UA_with_intermeidate,,"1,3,2,0,0,0,0,0,0",practice,ward_and_allport,"1,3,2,0,0,0,0,0,0",89,3.0,3.0,"89,71,82",1.0,,555,"1,2,0,3,0,0,0,0,0",555.0,,30272,to_board,poldrack-single-stim,s518
37,2100.0,,True,,practice,ward_and_allport,,-1,3.0,3.0,none,,12568.0,-1,,1000.0,,32375,feedback,poldrack-single-stim,s518
38,2789.0,UA_without_intermeidate,,"0,0,0,1,2,0,0,0,0",practice,ward_and_allport,"3,2,1,0,0,0,0,0,0",82,3.0,1.0,"71,82",2.0,,2789,"0,0,0,1,2,0,3,0,0",2789.0,,35166,to_hand,poldrack-single-stim,s518
39,653.0,UA_without_intermeidate,,"3,0,0,1,2,0,0,0,0",practice,ward_and_allport,"3,2,1,0,0,0,0,0,0",89,3.0,1.0,"89,71,82",2.0,,653,"0,0,0,1,2,0,3,0,0",653.0,,35819,to_board,poldrack-single-stim,s518
40,1449.0,UA_without_intermeidate,,"3,0,0,1,0,0,0,0,0",practice,ward_and_allport,"3,2,1,0,0,0,0,0,0",71,3.0,2.0,"89,71",2.0,,1449,"0,0,0,1,2,0,3,0,0",1449.0,,37270,to_hand,poldrack-single-stim,s518
41,709.0,UA_without_intermeidate,,"3,2,0,1,0,0,0,0,0",practice,ward_and_allport,"3,2,1,0,0,0,0,0,0",89,3.0,2.0,"89,71,82",2.0,,709,"0,0,0,1,2,0,3,0,0",709.0,,37980,to_board,poldrack-single-stim,s518
42,930.0,UA_without_intermeidate,,"3,2,0,0,0,0,0,0,0",practice,ward_and_allport,"3,2,1,0,0,0,0,0,0",71,3.0,3.0,"89,71",2.0,,930,"0,0,0,1,2,0,3,0,0",930.0,,38914,to_hand,poldrack-single-stim,s518
43,451.0,UA_without_intermeidate,,"3,2,1,0,0,0,0,0,0",practice,ward_and_allport,"3,2,1,0,0,0,0,0,0",89,3.0,3.0,"89,71,82",2.0,,451,"0,0,0,1,2,0,3,0,0",451.0,,39366,to_board,poldrack-single-stim,s518
44,2200.0,,True,,practice,ward_and_allport,,-1,3.0,3.0,none,,9193.0,-1,,1000.0,,41568,feedback,poldrack-single-stim,s518
45,2877.0,UA_without_intermeidate,,"0,0,0,1,0,0,3,0,0",practice,ward_and_allport,"2,3,1,0,0,0,0,0,0",71,3.0,1.0,"71,82",3.0,,2877,"0,0,0,1,2,0,3,0,0",2877.0,,44447,to_hand,poldrack-single-stim,s518
46,1307.0,UA_without_intermeidate,,"2,0,0,1,0,0,3,0,0",practice,ward_and_allport,"2,3,1,0,0,0,0,0,0",89,3.0,1.0,"89,71,82",3.0,,1307,"0,0,0,1,2,0,3,0,0",1307.0,,45755,to_board,poldrack-single-stim,s518
47,1276.0,UA_without_intermeidate,,"2,0,0,1,0,0,0,0,0",practice,ward_and_allport,"2,3,1,0,0,0,0,0,0",82,3.0,2.0,"89,71,82",3.0,,1276,"0,0,0,1,2,0,3,0,0",1276.0,,47034,to_hand,poldrack-single-stim,s518
48,581.0,UA_without_intermeidate,,"2,3,0,1,0,0,0,0,0",practice,ward_and_allport,"2,3,1,0,0,0,0,0,0",89,3.0,2.0,"89,71,82",3.0,,581,"0,0,0,1,2,0,3,0,0",581.0,,47616,to_board,poldrack-single-stim,s518
49,577.0,UA_without_intermeidate,,"2,3,0,0,0,0,0,0,0",practice,ward_and_allport,"2,3,1,0,0,0,0,0,0",71,3.0,3.0,"89,71",3.0,,577,"0,0,0,1,2,0,3,0,0",577.0,,48195,to_hand,poldrack-single-stim,s518
50,392.0,UA_without_intermeidate,,"2,3,1,0,0,0,0,0,0",practice,ward_and_allport,"2,3,1,0,0,0,0,0,0",89,3.0,3.0,"89,71,82",3.0,,392,"0,0,0,1,2,0,3,0,0",392.0,,48588,to_board,poldrack-single-stim,s518
51,2000.0,,True,,practice,ward_and_allport,,-1,3.0,3.0,none,,9023.0,-1,,1000.0,,50591,feedback,poldrack-single-stim,s518
52,1500.0,,,,,ward_and_allport,,-1,,,none,,,-1,,1500.0,,52094,test_start_block,poldrack-single-stim,s518
53,7666.0,PA_with_intermediate,,"0,0,0,0,0,0,1,2,0",practice,ward_and_allport,"0,0,0,2,3,0,1,0,0",82,3.0,1.0,82,0.0,,7666,"0,0,0,0,0,0,1,2,3",7666.0,,60263,to_hand,poldrack-single-stim,s518
54,1046.0,PA_with_intermediate,,"3,0,0,0,0,0,1,2,0",practice,ward_and_allport,"0,0,0,2,3,0,1,0,0",89,3.0,1.0,"89,71,82",0.0,,1046,"0,0,0,0,0,0,1,2,3",1046.0,,61311,to_board,poldrack-single-stim,s518
55,2695.0,PA_with_intermediate,,"3,0,0,0,0,0,1,0,0",practice,ward_and_allport,"0,0,0,2,3,0,1,0,0",82,3.0,2.0,"89,82",0.0,,2695,"0,0,0,0,0,0,1,2,3",2695.0,,64008,to_hand,poldrack-single-stim,s518
56,630.0,PA_with_intermediate,,"3,0,0,2,0,0,1,0,0",practice,ward_and_allport,"0,0,0,2,3,0,1,0,0",71,3.0,2.0,"89,71,82",0.0,,630,"0,0,0,0,0,0,1,2,3",630.0,,64638,to_board,poldrack-single-stim,s518
57,2669.0,PA_with_intermediate,,"0,0,0,2,0,0,1,0,0",practice,ward_and_allport,"0,0,0,2,3,0,1,0,0",89,3.0,3.0,"89,71,82",0.0,,2669,"0,0,0,0,0,0,1,2,3",2669.0,,67310,to_hand,poldrack-single-stim,s518
58,508.0,PA_with_intermediate,,"0,0,0,2,3,0,1,0,0",practice,ward_and_allport,"0,0,0,2,3,0,1,0,0",71,3.0,3.0,"89,71,82",0.0,,508,"0,0,0,0,0,0,1,2,3",508.0,,67818,to_board,poldrack-single-stim,s518
59,4176.0,,True,,test,ward_and_allport,,-1,3.0,3.0,none,,19904.0,-1,,1000.0,,71998,feedback,poldrack-single-stim,s518
60,4441.0,PA_with_intermediate,,"1,2,0,0,0,0,0,0,0",practice,ward_and_allport,"1,0,0,0,0,0,2,3,0",89,3.0,1.0,89,1.0,,4441,"1,2,3,0,0,0,0,0,0",4441.0,,76441,to_hand,poldrack-single-stim,s518
61,1653.0,PA_with_intermediate,,"1,2,0,3,0,0,0,0,0",practice,ward_and_allport,"1,0,0,0,0,0,2,3,0",71,3.0,1.0,"89,71,82",1.0,,1653,"1,2,3,0,0,0,0,0,0",1653.0,,78095,to_board,poldrack-single-stim,s518
