,block_duration,condition,correct,correct_response,exp_stage,experiment_exp_id,key_press,possible_responses,rt,stim_duration,text,time_elapsed,trial_id,trial_num,trial_type,worker_id
270,1636.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",485,500.0,,253292,probe,14.0,poldrack-single-stim,s553
273,2452.0,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",375,500.0,,258249,probe,15.0,poldrack-single-stim,s553
276,1500.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",810,500.0,,262255,probe,16.0,poldrack-single-stim,s553
279,1500.0,BY,0.0,71.0,test,dot_pattern_expectancy,-1.0,"89,71",-1,500.0,,266261,probe,17.0,poldrack-single-stim,s553
282,1636.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",572,500.0,,270404,probe,18.0,poldrack-single-stim,s553
285,1636.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",1344,500.0,,274546,probe,19.0,poldrack-single-stim,s553
288,1636.0,AY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",726,500.0,,278687,probe,20.0,poldrack-single-stim,s553
291,1500.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",605,500.0,,282693,probe,21.0,poldrack-single-stim,s553
294,1500.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",1027,500.0,,286700,probe,22.0,poldrack-single-stim,s553
297,1772.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",517,500.0,,290979,probe,23.0,poldrack-single-stim,s553
300,2180.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",497,500.0,,295665,probe,24.0,poldrack-single-stim,s553
303,1772.0,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",219,500.0,,299943,probe,25.0,poldrack-single-stim,s553
306,1500.0,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",338,500.0,,303951,probe,26.0,poldrack-single-stim,s553
309,1500.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",446,500.0,,307958,probe,27.0,poldrack-single-stim,s553
312,1636.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",705,500.0,,312099,probe,28.0,poldrack-single-stim,s553
315,2180.0,AY,0.0,71.0,test,dot_pattern_expectancy,89.0,"89,71",688,500.0,,316785,probe,29.0,poldrack-single-stim,s553
318,2316.0,AY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",873,500.0,,321606,probe,30.0,poldrack-single-stim,s553
321,1636.0,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",318,500.0,,325748,probe,31.0,poldrack-single-stim,s553
324,2180.0,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",310,500.0,,330433,probe,32.0,poldrack-single-stim,s553
327,2044.0,AY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",950,500.0,,334983,probe,33.0,poldrack-single-stim,s553
330,1772.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",1012,500.0,,339260,probe,34.0,poldrack-single-stim,s553
333,1500.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",969,500.0,,343266,probe,35.0,poldrack-single-stim,s553
336,2180.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",1173,500.0,,347951,probe,36.0,poldrack-single-stim,s553
339,2452.0,AY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",832,500.0,,352908,probe,37.0,poldrack-single-stim,s553
342,1636.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",520,500.0,,357051,probe,38.0,poldrack-single-stim,s553
345,1908.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",788,500.0,,361466,probe,39.0,poldrack-single-stim,s553
346,7500.0,,,,,dot_pattern_expectancy,-1.0,none,-1,7500.0,,368968,rest_block,,poldrack-single-stim,s553
350,1772.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",1058,500.0,,376252,probe,0.0,poldrack-single-stim,s553
353,1500.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",674,500.0,,380259,probe,1.0,poldrack-single-stim,s553
356,2452.0,AY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",540,500.0,,385216,probe,2.0,poldrack-single-stim,s553
359,1772.0,AY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",768,500.0,,389495,probe,3.0,poldrack-single-stim,s553
362,1908.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",997,500.0,,393909,probe,4.0,poldrack-single-stim,s553
365,1908.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",672,500.0,,398323,probe,5.0,poldrack-single-stim,s553
368,2588.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",804,500.0,,403417,probe,6.0,poldrack-single-stim,s553
371,1500.0,AY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",1298,500.0,,407423,probe,7.0,poldrack-single-stim,s553
374,1500.0,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",324,500.0,,411428,probe,8.0,poldrack-single-stim,s553
377,1500.0,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",557,500.0,,415434,probe,9.0,poldrack-single-stim,s553
380,1636.0,AX,0.0,89.0,test,dot_pattern_expectancy,71.0,"89,71",803,500.0,,419575,probe,10.0,poldrack-single-stim,s553
383,2044.0,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",513,500.0,,424125,probe,11.0,poldrack-single-stim,s553
386,1772.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",1256,500.0,,428403,probe,12.0,poldrack-single-stim,s553
389,2588.0,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",313,500.0,,433498,probe,13.0,poldrack-single-stim,s553
392,1500.0,AY,0.0,71.0,test,dot_pattern_expectancy,-1.0,"89,71",-1,500.0,,437504,probe,14.0,poldrack-single-stim,s553
395,2452.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",660,500.0,,442462,probe,15.0,poldrack-single-stim,s553
398,1636.0,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",334,500.0,,446603,probe,16.0,poldrack-single-stim,s553
401,1636.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",598,500.0,,450743,probe,17.0,poldrack-single-stim,s553
404,1500.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",1011,500.0,,454750,probe,18.0,poldrack-single-stim,s553
407,1636.0,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",297,500.0,,458891,probe,19.0,poldrack-single-stim,s553
410,1500.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",747,500.0,,462896,probe,20.0,poldrack-single-stim,s553
413,2180.0,AY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",1351,500.0,,467582,probe,21.0,poldrack-single-stim,s553
416,1500.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",711,500.0,,471588,probe,22.0,poldrack-single-stim,s553
419,1908.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",833,500.0,,476002,probe,23.0,poldrack-single-stim,s553
422,1636.0,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",353,500.0,,480145,probe,24.0,poldrack-single-stim,s553
425,1636.0,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",405,500.0,,484287,probe,25.0,poldrack-single-stim,s553
428,1636.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",942,500.0,,488430,probe,26.0,poldrack-single-stim,s553
431,1500.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",972,500.0,,492436,probe,27.0,poldrack-single-stim,s553
434,2044.0,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",1346,500.0,,496987,probe,28.0,poldrack-single-stim,s553
437,2180.0,AY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",1648,500.0,,501671,probe,29.0,poldrack-single-stim,s553
440,1636.0,AY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",927,500.0,,505812,probe,30.0,poldrack-single-stim,s553
443,1772.0,AY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",983,500.0,,510091,probe,31.0,poldrack-single-stim,s553
446,1500.0,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",542,500.0,,514097,probe,32.0,poldrack-single-stim,s553
449,1908.0,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",1169,500.0,,518512,probe,33.0,poldrack-single-stim,s553
452,2044.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",603,500.0,,523062,probe,34.0,poldrack-single-stim,s553
455,1636.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",743,500.0,,527203,probe,35.0,poldrack-single-stim,s553
458,1772.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",697,500.0,,531480,probe,36.0,poldrack-single-stim,s553
461,1636.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",721,500.0,,535622,probe,37.0,poldrack-single-stim,s553
464,1772.0,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",357,500.0,,539900,probe,38.0,poldrack-single-stim,s553
467,1500.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",475,500.0,,543907,probe,39.0,poldrack-single-stim,s553
468,7500.0,,,,,dot_pattern_expectancy,-1.0,none,-1,7500.0,,551410,rest_block,,poldrack-single-stim,s553
472,1636.0,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",1220,500.0,,558555,probe,0.0,poldrack-single-stim,s553
475,1500.0,AY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",545,500.0,,562562,probe,1.0,poldrack-single-stim,s553
478,2044.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",654,500.0,,567112,probe,2.0,poldrack-single-stim,s553
481,1772.0,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",330,500.0,,571391,probe,3.0,poldrack-single-stim,s553
484,1636.0,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",350,500.0,,575532,probe,4.0,poldrack-single-stim,s553
487,1636.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",920,500.0,,579674,probe,5.0,poldrack-single-stim,s553
490,1500.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",627,500.0,,583680,probe,6.0,poldrack-single-stim,s553
493,1500.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",565,500.0,,587684,probe,7.0,poldrack-single-stim,s553
496,2044.0,AY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",553,500.0,,592234,probe,8.0,poldrack-single-stim,s553
499,2452.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",921,500.0,,597192,probe,9.0,poldrack-single-stim,s553
502,1908.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",1137,500.0,,601605,probe,10.0,poldrack-single-stim,s553
505,1500.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",762,500.0,,605611,probe,11.0,poldrack-single-stim,s553
508,1908.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",1722,500.0,,610025,probe,12.0,poldrack-single-stim,s553
511,2180.0,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",524,500.0,,614710,probe,13.0,poldrack-single-stim,s553
514,1500.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",1079,500.0,,618715,probe,14.0,poldrack-single-stim,s553
517,1908.0,BY,0.0,71.0,test,dot_pattern_expectancy,-1.0,"89,71",-1,500.0,,623129,probe,15.0,poldrack-single-stim,s553
520,2316.0,BX,0.0,71.0,test,dot_pattern_expectancy,-1.0,"89,71",-1,500.0,,627951,probe,16.0,poldrack-single-stim,s553
523,2316.0,AY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",764,500.0,,632774,probe,17.0,poldrack-single-stim,s553
526,1636.0,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",557,500.0,,636917,probe,18.0,poldrack-single-stim,s553
529,1500.0,AY,0.0,71.0,test,dot_pattern_expectancy,-1.0,"89,71",-1,500.0,,640924,probe,19.0,poldrack-single-stim,s553
532,1908.0,BY,0.0,71.0,test,dot_pattern_expectancy,-1.0,"89,71",-1,500.0,,645338,probe,20.0,poldrack-single-stim,s553
535,1500.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",977,500.0,,649344,probe,21.0,poldrack-single-stim,s553
538,2316.0,AY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",1154,500.0,,654167,probe,22.0,poldrack-single-stim,s553
541,1500.0,AX,0.0,89.0,test,dot_pattern_expectancy,71.0,"89,71",943,500.0,,658173,probe,23.0,poldrack-single-stim,s553
544,2724.0,AY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",1881,500.0,,663402,probe,24.0,poldrack-single-stim,s553
547,1500.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",954,500.0,,667409,probe,25.0,poldrack-single-stim,s553
550,1636.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",984,500.0,,671552,probe,26.0,poldrack-single-stim,s553
553,1636.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",968,500.0,,675694,probe,27.0,poldrack-single-stim,s553
556,1772.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",824,500.0,,679971,probe,28.0,poldrack-single-stim,s553
559,1772.0,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",661,500.0,,684249,probe,29.0,poldrack-single-stim,s553
562,1500.0,AX,0.0,89.0,test,dot_pattern_expectancy,71.0,"89,71",938,500.0,,688254,probe,30.0,poldrack-single-stim,s553
565,2452.0,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",552,500.0,,693212,probe,31.0,poldrack-single-stim,s553
568,1636.0,AX,0.0,89.0,test,dot_pattern_expectancy,-1.0,"89,71",-1,500.0,,697353,probe,32.0,poldrack-single-stim,s553
571,1636.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",786,500.0,,701495,probe,33.0,poldrack-single-stim,s553
574,1500.0,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",429,500.0,,705501,probe,34.0,poldrack-single-stim,s553
577,1500.0,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",595,500.0,,709508,probe,35.0,poldrack-single-stim,s553
580,2316.0,AX,0.0,89.0,test,dot_pattern_expectancy,71.0,"89,71",1093,500.0,,714331,probe,36.0,poldrack-single-stim,s553
583,2044.0,AY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",1313,500.0,,718881,probe,37.0,poldrack-single-stim,s553
586,3948.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",875,500.0,,725336,probe,38.0,poldrack-single-stim,s553
589,1636.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",840,500.0,,729479,probe,39.0,poldrack-single-stim,s553
