block_duration,choice,exp_stage,experiment_exp_id,key_press,large_amount,later_delay,possible_responses,rt,small_amount,stim_duration,text,time_elapsed,timing_post_trial,trial_id,trial_type,worker_id
1862.0,,practice,discount_fixed,89,,,"89,71",1862,,1862.0,,-48110,1000.0,stim,poldrack-single-stim,s526
4636.0,larger_later,,discount_fixed,89,67.0,74.0,"89,71",1043,20.0,4000.0,,7644,0.0,,poldrack-single-stim,s526
5316.0,smaller_sooner,,discount_fixed,71,29.0,58.0,"89,71",2942,20.0,4000.0,,12963,0.0,,poldrack-single-stim,s526
4976.0,larger_later,,discount_fixed,89,39.0,104.0,"89,71",889,20.0,4000.0,,17941,0.0,,poldrack-single-stim,s526
4568.0,larger_later,,discount_fixed,89,33.0,103.0,"89,71",2623,20.0,4000.0,,22512,0.0,,poldrack-single-stim,s526
5520.0,larger_later,,discount_fixed,89,33.0,78.0,"89,71",2071,20.0,4000.0,,28033,0.0,,poldrack-single-stim,s526
5588.0,larger_later,,discount_fixed,89,74.0,52.0,"89,71",1410,20.0,4000.0,,33623,0.0,,poldrack-single-stim,s526
5792.0,smaller_sooner,,discount_fixed,71,28.0,132.0,"89,71",3435,20.0,4000.0,,39417,0.0,,poldrack-single-stim,s526
4568.0,larger_later,,discount_fixed,89,28.0,59.0,"89,71",1577,20.0,4000.0,,43987,0.0,,poldrack-single-stim,s526
5112.0,smaller_sooner,,discount_fixed,71,28.0,163.0,"89,71",2020,20.0,4000.0,,49101,0.0,,poldrack-single-stim,s526
4500.0,larger_later,,discount_fixed,89,32.0,74.0,"89,71",1882,20.0,4000.0,,53602,0.0,,poldrack-single-stim,s526
4840.0,larger_later,,discount_fixed,89,57.0,89.0,"89,71",1604,20.0,4000.0,,58444,0.0,,poldrack-single-stim,s526
4568.0,larger_later,,discount_fixed,89,70.0,108.0,"89,71",897,20.0,4000.0,,63015,0.0,,poldrack-single-stim,s526
5384.0,larger_later,,discount_fixed,89,72.0,95.0,"89,71",559,20.0,4000.0,,68401,0.0,,poldrack-single-stim,s526
5044.0,larger_later,,discount_fixed,89,30.0,36.0,"89,71",1978,20.0,4000.0,,73448,0.0,,poldrack-single-stim,s526
4704.0,larger_later,,discount_fixed,89,41.0,129.0,"89,71",1368,20.0,4000.0,,78154,0.0,,poldrack-single-stim,s526
4908.0,larger_later,,discount_fixed,89,78.0,129.0,"89,71",1384,20.0,4000.0,,83064,0.0,,poldrack-single-stim,s526
4908.0,larger_later,,discount_fixed,89,71.0,88.0,"89,71",1142,20.0,4000.0,,87974,0.0,,poldrack-single-stim,s526
4840.0,larger_later,,discount_fixed,89,65.0,159.0,"89,71",1686,20.0,4000.0,,92817,0.0,,poldrack-single-stim,s526
5112.0,smaller_sooner,,discount_fixed,71,24.0,125.0,"89,71",2213,20.0,4000.0,,97931,0.0,,poldrack-single-stim,s526
5112.0,larger_later,,discount_fixed,89,58.0,36.0,"89,71",961,20.0,4000.0,,103046,0.0,,poldrack-single-stim,s526
4704.0,larger_later,,discount_fixed,89,63.0,37.0,"89,71",826,20.0,4000.0,,107751,0.0,,poldrack-single-stim,s526
4840.0,larger_later,,discount_fixed,89,75.0,41.0,"89,71",953,20.0,4000.0,,112592,0.0,,poldrack-single-stim,s526
4840.0,larger_later,,discount_fixed,89,45.0,72.0,"89,71",1263,20.0,4000.0,,117434,0.0,,poldrack-single-stim,s526
6880.0,larger_later,,discount_fixed,89,25.0,74.0,"89,71",2905,20.0,4000.0,,124316,0.0,,poldrack-single-stim,s526
4568.0,larger_later,,discount_fixed,89,65.0,137.0,"89,71",932,20.0,4000.0,,128886,0.0,,poldrack-single-stim,s526
4772.0,larger_later,,discount_fixed,89,49.0,140.0,"89,71",1762,20.0,4000.0,,133659,0.0,,poldrack-single-stim,s526
7016.0,larger_later,,discount_fixed,89,67.0,103.0,"89,71",1178,20.0,4000.0,,140677,0.0,,poldrack-single-stim,s526
4704.0,larger_later,,discount_fixed,89,69.0,172.0,"89,71",879,20.0,4000.0,,145384,0.0,,poldrack-single-stim,s526
5180.0,larger_later,,discount_fixed,89,66.0,71.0,"89,71",770,20.0,4000.0,,150565,0.0,,poldrack-single-stim,s526
5044.0,larger_later,,discount_fixed,89,71.0,176.0,"89,71",681,20.0,4000.0,,155611,0.0,,poldrack-single-stim,s526
5316.0,larger_later,,discount_fixed,89,31.0,76.0,"89,71",2595,20.0,4000.0,,160928,0.0,,poldrack-single-stim,s526
4568.0,larger_later,,discount_fixed,89,43.0,19.0,"89,71",2941,20.0,4000.0,,165498,0.0,,poldrack-single-stim,s526
4636.0,larger_later,,discount_fixed,89,60.0,124.0,"89,71",1718,20.0,4000.0,,170137,0.0,,poldrack-single-stim,s526
4908.0,smaller_sooner,,discount_fixed,71,27.0,142.0,"89,71",3182,20.0,4000.0,,175046,0.0,,poldrack-single-stim,s526
4500.0,larger_later,,discount_fixed,89,25.0,70.0,"89,71",2659,20.0,4000.0,,179548,0.0,,poldrack-single-stim,s526
