block_duration,condition,correct,current_position,exp_stage,experiment_exp_id,goal_state,key_press,min_moves,num_moves_made,possible_responses,problem_id,problem_time,rt,start_state,stim_duration,text,time_elapsed,timing_post_trial,trial_id,trial_type,worker_id
2901.0,UA_with_intermeidate,,"1,0,0,2,0,0,0,0,0",practice,ward_and_allport,"1,2,3,0,0,0,0,0,0",71,3.0,1.0,"89,71",0.0,,2901,"1,0,0,2,3,0,0,0,0",2901.0,,5915,0.0,to_hand,poldrack-single-stim,s491
440.0,UA_with_intermeidate,,"1,0,0,2,0,0,3,0,0",practice,ward_and_allport,"1,2,3,0,0,0,0,0,0",82,3.0,1.0,"89,71,82",0.0,,440,"1,0,0,2,3,0,0,0,0",440.0,,6359,0.0,to_board,poldrack-single-stim,s491
986.0,UA_with_intermeidate,,"1,0,0,0,0,0,3,0,0",practice,ward_and_allport,"1,2,3,0,0,0,0,0,0",71,3.0,2.0,"89,71,82",0.0,,986,"1,0,0,2,3,0,0,0,0",986.0,,7349,0.0,to_hand,poldrack-single-stim,s491
326.0,UA_with_intermeidate,,"1,2,0,0,0,0,3,0,0",practice,ward_and_allport,"1,2,3,0,0,0,0,0,0",89,3.0,2.0,"89,71,82",0.0,,326,"1,0,0,2,3,0,0,0,0",326.0,,7677,0.0,to_board,poldrack-single-stim,s491
957.0,UA_with_intermeidate,,"1,2,0,0,0,0,0,0,0",practice,ward_and_allport,"1,2,3,0,0,0,0,0,0",82,3.0,3.0,"89,82",0.0,,957,"1,0,0,2,3,0,0,0,0",957.0,,8637,0.0,to_hand,poldrack-single-stim,s491
291.0,UA_with_intermeidate,,"1,2,3,0,0,0,0,0,0",practice,ward_and_allport,"1,2,3,0,0,0,0,0,0",89,3.0,3.0,"89,71,82",0.0,,291,"1,0,0,2,3,0,0,0,0",291.0,,8930,0.0,to_board,poldrack-single-stim,s491
2500.0,UA_with_intermeidate,True,,practice,ward_and_allport,,-1,3.0,3.0,none,0.0,8926.0,-1,,1000.0,,11435,0.0,feedback,poldrack-single-stim,s491
2419.0,UA_with_intermeidate,,"1,2,0,0,0,0,0,0,0",practice,ward_and_allport,"1,3,2,0,0,0,0,0,0",71,3.0,1.0,"89,71",1.0,,2419,"1,2,0,3,0,0,0,0,0",2419.0,,13859,0.0,to_hand,poldrack-single-stim,s491
269.0,UA_with_intermeidate,,"1,2,3,0,0,0,0,0,0",practice,ward_and_allport,"1,3,2,0,0,0,0,0,0",89,3.0,1.0,"89,71,82",1.0,,269,"1,2,0,3,0,0,0,0,0",269.0,,14131,0.0,to_board,poldrack-single-stim,s491
1793.0,UA_with_intermeidate,,"1,2,0,0,0,0,0,0,0",practice,ward_and_allport,"1,3,2,0,0,0,0,0,0",89,3.0,2.0,89,1.0,,1793,"1,2,0,3,0,0,0,0,0",1793.0,,15929,0.0,to_hand,poldrack-single-stim,s491
423.0,UA_with_intermeidate,,"1,2,0,0,0,0,3,0,0",practice,ward_and_allport,"1,3,2,0,0,0,0,0,0",82,3.0,2.0,"89,71,82",1.0,,423,"1,2,0,3,0,0,0,0,0",423.0,,16354,0.0,to_board,poldrack-single-stim,s491
1250.0,UA_with_intermeidate,,"1,0,0,0,0,0,3,0,0",practice,ward_and_allport,"1,3,2,0,0,0,0,0,0",89,3.0,3.0,"89,82",1.0,,1250,"1,2,0,3,0,0,0,0,0",1250.0,,17608,0.0,to_hand,poldrack-single-stim,s491
276.0,UA_with_intermeidate,,"1,0,0,2,0,0,3,0,0",practice,ward_and_allport,"1,3,2,0,0,0,0,0,0",71,3.0,3.0,"89,71,82",1.0,,276,"1,2,0,3,0,0,0,0,0",276.0,,17886,0.0,to_board,poldrack-single-stim,s491
734.0,UA_with_intermeidate,,"0,0,0,2,0,0,3,0,0",practice,ward_and_allport,"1,3,2,0,0,0,0,0,0",89,3.0,4.0,"89,71,82",1.0,,734,"1,2,0,3,0,0,0,0,0",734.0,,18624,0.0,to_hand,poldrack-single-stim,s491
820.0,UA_with_intermeidate,,"1,0,0,2,0,0,3,0,0",practice,ward_and_allport,"1,3,2,0,0,0,0,0,0",89,3.0,4.0,"89,71,82",1.0,,820,"1,2,0,3,0,0,0,0,0",820.0,,19446,0.0,to_board,poldrack-single-stim,s491
802.0,UA_with_intermeidate,,"1,0,0,0,0,0,3,0,0",practice,ward_and_allport,"1,3,2,0,0,0,0,0,0",71,3.0,5.0,"89,71,82",1.0,,802,"1,2,0,3,0,0,0,0,0",802.0,,20254,0.0,to_hand,poldrack-single-stim,s491
676.0,UA_with_intermeidate,,"1,0,0,2,0,0,3,0,0",practice,ward_and_allport,"1,3,2,0,0,0,0,0,0",71,3.0,5.0,"89,71,82",1.0,,676,"1,2,0,3,0,0,0,0,0",676.0,,20932,0.0,to_board,poldrack-single-stim,s491
431.0,UA_with_intermeidate,,"1,0,0,2,0,0,0,0,0",practice,ward_and_allport,"1,3,2,0,0,0,0,0,0",82,3.0,6.0,"89,71,82",1.0,,431,"1,2,0,3,0,0,0,0,0",431.0,,21367,0.0,to_hand,poldrack-single-stim,s491
362.0,UA_with_intermeidate,,"1,3,0,2,0,0,0,0,0",practice,ward_and_allport,"1,3,2,0,0,0,0,0,0",89,3.0,6.0,"89,71,82",1.0,,362,"1,2,0,3,0,0,0,0,0",362.0,,21731,0.0,to_board,poldrack-single-stim,s491
580.0,UA_with_intermeidate,,"1,3,0,0,0,0,0,0,0",practice,ward_and_allport,"1,3,2,0,0,0,0,0,0",71,3.0,7.0,"89,71",1.0,,580,"1,2,0,3,0,0,0,0,0",580.0,,22318,0.0,to_hand,poldrack-single-stim,s491
332.0,UA_with_intermeidate,,"1,3,2,0,0,0,0,0,0",practice,ward_and_allport,"1,3,2,0,0,0,0,0,0",89,3.0,7.0,"89,71,82",1.0,,332,"1,2,0,3,0,0,0,0,0",332.0,,22653,0.0,to_board,poldrack-single-stim,s491
2100.0,UA_with_intermeidate,True,,practice,ward_and_allport,,-1,3.0,7.0,none,1.0,13323.0,-1,,1000.0,,24758,0.0,feedback,poldrack-single-stim,s491
3213.0,UA_without_intermeidate,,"0,0,0,1,0,0,3,0,0",practice,ward_and_allport,"3,2,1,0,0,0,0,0,0",71,3.0,1.0,"71,82",2.0,,3213,"0,0,0,1,2,0,3,0,0",3213.0,,27975,0.0,to_hand,poldrack-single-stim,s491
322.0,UA_without_intermeidate,,"0,0,0,1,0,0,3,2,0",practice,ward_and_allport,"3,2,1,0,0,0,0,0,0",82,3.0,1.0,"89,71,82",2.0,,322,"0,0,0,1,2,0,3,0,0",322.0,,28299,0.0,to_board,poldrack-single-stim,s491
416.0,UA_without_intermeidate,,"0,0,0,0,0,0,3,2,0",practice,ward_and_allport,"3,2,1,0,0,0,0,0,0",71,3.0,2.0,"71,82",2.0,,416,"0,0,0,1,2,0,3,0,0",416.0,,28719,0.0,to_hand,poldrack-single-stim,s491
