block_duration,condition,correct,current_position,exp_stage,experiment_exp_id,goal_state,key_press,min_moves,num_moves_made,possible_responses,problem_id,problem_time,rt,start_state,stim_duration,text,time_elapsed,timing_post_trial,trial_id,trial_type,worker_id
4737.0,UA_with_intermeidate,,"1,0,0,2,0,0,0,0,0",practice,ward_and_allport,"1,2,3,0,0,0,0,0,0",71,3.0,1.0,"89,71",0.0,,4737,"1,0,0,2,3,0,0,0,0",4737.0,,7745,0.0,to_hand,poldrack-single-stim,s358
1603.0,UA_with_intermeidate,,"1,0,0,2,0,0,3,0,0",practice,ward_and_allport,"1,2,3,0,0,0,0,0,0",82,3.0,1.0,"89,71,82",0.0,,1603,"1,0,0,2,3,0,0,0,0",1603.0,,9349,0.0,to_board,poldrack-single-stim,s358
548.0,UA_with_intermeidate,,"1,0,0,0,0,0,3,0,0",practice,ward_and_allport,"1,2,3,0,0,0,0,0,0",71,3.0,2.0,"89,71,82",0.0,,548,"1,0,0,2,3,0,0,0,0",548.0,,9899,0.0,to_hand,poldrack-single-stim,s358
773.0,UA_with_intermeidate,,"1,2,0,0,0,0,3,0,0",practice,ward_and_allport,"1,2,3,0,0,0,0,0,0",89,3.0,2.0,"89,71,82",0.0,,773,"1,0,0,2,3,0,0,0,0",773.0,,10673,0.0,to_board,poldrack-single-stim,s358
1055.0,UA_with_intermeidate,,"1,2,0,0,0,0,0,0,0",practice,ward_and_allport,"1,2,3,0,0,0,0,0,0",82,3.0,3.0,"89,82",0.0,,1055,"1,0,0,2,3,0,0,0,0",1055.0,,11728,0.0,to_hand,poldrack-single-stim,s358
490.0,UA_with_intermeidate,,"1,2,3,0,0,0,0,0,0",practice,ward_and_allport,"1,2,3,0,0,0,0,0,0",89,3.0,3.0,"89,71,82",0.0,,490,"1,0,0,2,3,0,0,0,0",490.0,,12219,0.0,to_board,poldrack-single-stim,s358
2500.0,UA_with_intermeidate,True,,practice,ward_and_allport,,-1,3.0,3.0,none,0.0,12217.0,-1,,1000.0,,14722,0.0,feedback,poldrack-single-stim,s358
8030.0,UA_with_intermeidate,,"1,0,0,3,0,0,0,0,0",practice,ward_and_allport,"1,3,2,0,0,0,0,0,0",89,3.0,1.0,"89,71",1.0,,8030,"1,2,0,3,0,0,0,0,0",8030.0,,22754,0.0,to_hand,poldrack-single-stim,s358
547.0,UA_with_intermeidate,,"1,0,0,3,0,0,2,0,0",practice,ward_and_allport,"1,3,2,0,0,0,0,0,0",82,3.0,1.0,"89,71,82",1.0,,547,"1,2,0,3,0,0,0,0,0",547.0,,23302,0.0,to_board,poldrack-single-stim,s358
1010.0,UA_with_intermeidate,,"1,0,0,0,0,0,2,0,0",practice,ward_and_allport,"1,3,2,0,0,0,0,0,0",71,3.0,2.0,"89,71,82",1.0,,1010,"1,2,0,3,0,0,0,0,0",1010.0,,24315,0.0,to_hand,poldrack-single-stim,s358
349.0,UA_with_intermeidate,,"1,3,0,0,0,0,2,0,0",practice,ward_and_allport,"1,3,2,0,0,0,0,0,0",89,3.0,2.0,"89,71,82",1.0,,349,"1,2,0,3,0,0,0,0,0",349.0,,24664,0.0,to_board,poldrack-single-stim,s358
536.0,UA_with_intermeidate,,"1,3,0,0,0,0,0,0,0",practice,ward_and_allport,"1,3,2,0,0,0,0,0,0",82,3.0,3.0,"89,82",1.0,,536,"1,2,0,3,0,0,0,0,0",536.0,,25202,0.0,to_hand,poldrack-single-stim,s358
313.0,UA_with_intermeidate,,"1,3,2,0,0,0,0,0,0",practice,ward_and_allport,"1,3,2,0,0,0,0,0,0",89,3.0,3.0,"89,71,82",1.0,,313,"1,2,0,3,0,0,0,0,0",313.0,,25516,0.0,to_board,poldrack-single-stim,s358
2100.0,UA_with_intermeidate,True,,practice,ward_and_allport,,-1,3.0,3.0,none,1.0,12897.0,-1,,1000.0,,27619,0.0,feedback,poldrack-single-stim,s358
4796.0,UA_without_intermeidate,,"0,0,0,1,2,0,0,0,0",practice,ward_and_allport,"3,2,1,0,0,0,0,0,0",82,3.0,1.0,"71,82",2.0,,4796,"0,0,0,1,2,0,3,0,0",4796.0,,32416,0.0,to_hand,poldrack-single-stim,s358
763.0,UA_without_intermeidate,,"3,0,0,1,2,0,0,0,0",practice,ward_and_allport,"3,2,1,0,0,0,0,0,0",89,3.0,1.0,"89,71,82",2.0,,763,"0,0,0,1,2,0,3,0,0",763.0,,33179,0.0,to_board,poldrack-single-stim,s358
916.0,UA_without_intermeidate,,"3,0,0,1,0,0,0,0,0",practice,ward_and_allport,"3,2,1,0,0,0,0,0,0",71,3.0,2.0,"89,71",2.0,,916,"0,0,0,1,2,0,3,0,0",916.0,,34096,0.0,to_hand,poldrack-single-stim,s358
490.0,UA_without_intermeidate,,"3,2,0,1,0,0,0,0,0",practice,ward_and_allport,"3,2,1,0,0,0,0,0,0",89,3.0,2.0,"89,71,82",2.0,,490,"0,0,0,1,2,0,3,0,0",490.0,,34587,0.0,to_board,poldrack-single-stim,s358
783.0,UA_without_intermeidate,,"3,2,0,0,0,0,0,0,0",practice,ward_and_allport,"3,2,1,0,0,0,0,0,0",71,3.0,3.0,"89,71",2.0,,783,"0,0,0,1,2,0,3,0,0",783.0,,35373,0.0,to_hand,poldrack-single-stim,s358
250.0,UA_without_intermeidate,,"3,2,1,0,0,0,0,0,0",practice,ward_and_allport,"3,2,1,0,0,0,0,0,0",89,3.0,3.0,"89,71,82",2.0,,250,"0,0,0,1,2,0,3,0,0",250.0,,35624,0.0,to_board,poldrack-single-stim,s358
2200.0,UA_without_intermeidate,True,,practice,ward_and_allport,,-1,3.0,3.0,none,2.0,10209.0,-1,,1000.0,,37828,0.0,feedback,poldrack-single-stim,s358
3907.0,UA_without_intermeidate,,"0,0,0,1,0,0,3,0,0",practice,ward_and_allport,"2,3,1,0,0,0,0,0,0",71,3.0,1.0,"71,82",3.0,,3907,"0,0,0,1,2,0,3,0,0",3907.0,,41737,0.0,to_hand,poldrack-single-stim,s358
