,block_duration,condition,correct,current_position,exp_stage,experiment_exp_id,goal_state,key_press,min_moves,num_moves_made,possible_responses,problem_id,problem_time,rt,start_state,stim_duration,text,time_elapsed,trial_id,trial_type,worker_id
4,4725.0,,,,,ward_and_allport,,32,,,32,,,4725,,4725.0,,-38237,instruction,poldrack-single-stim,s445
23,1500.0,,,,,ward_and_allport,,-1,,,none,,,-1,,1500.0,,2504,practice_start_block,poldrack-single-stim,s445
24,4715.0,UA_with_intermeidate,,"1,0,0,2,0,0,0,0,0",practice,ward_and_allport,"1,2,3,0,0,0,0,0,0",71,3.0,1.0,"89,71",0.0,,4715,"1,0,0,2,3,0,0,0,0",4715.0,,7722,to_hand,poldrack-single-stim,s445
25,1642.0,UA_with_intermeidate,,"1,0,0,2,0,0,3,0,0",practice,ward_and_allport,"1,2,3,0,0,0,0,0,0",82,3.0,1.0,"89,71,82",0.0,,1642,"1,0,0,2,3,0,0,0,0",1642.0,,9364,to_board,poldrack-single-stim,s445
26,817.0,UA_with_intermeidate,,"1,0,0,0,0,0,3,0,0",practice,ward_and_allport,"1,2,3,0,0,0,0,0,0",71,3.0,2.0,"89,71,82",0.0,,817,"1,0,0,2,3,0,0,0,0",817.0,,10184,to_hand,poldrack-single-stim,s445
27,310.0,UA_with_intermeidate,,"1,2,0,0,0,0,3,0,0",practice,ward_and_allport,"1,2,3,0,0,0,0,0,0",89,3.0,2.0,"89,71,82",0.0,,310,"1,0,0,2,3,0,0,0,0",310.0,,10495,to_board,poldrack-single-stim,s445
28,1161.0,UA_with_intermeidate,,"1,2,0,0,0,0,0,0,0",practice,ward_and_allport,"1,2,3,0,0,0,0,0,0",82,3.0,3.0,"89,82",0.0,,1161,"1,0,0,2,3,0,0,0,0",1161.0,,11658,to_hand,poldrack-single-stim,s445
29,324.0,UA_with_intermeidate,,"1,2,3,0,0,0,0,0,0",practice,ward_and_allport,"1,2,3,0,0,0,0,0,0",89,3.0,3.0,"89,71,82",0.0,,324,"1,0,0,2,3,0,0,0,0",324.0,,11983,to_board,poldrack-single-stim,s445
30,2500.0,,True,,practice,ward_and_allport,,-1,3.0,3.0,none,,11983.0,-1,,1000.0,,14486,feedback,poldrack-single-stim,s445
31,2332.0,UA_with_intermeidate,,"1,0,0,3,0,0,0,0,0",practice,ward_and_allport,"1,3,2,0,0,0,0,0,0",89,3.0,1.0,"89,71",1.0,,2332,"1,2,0,3,0,0,0,0,0",2332.0,,16821,to_hand,poldrack-single-stim,s445
32,1163.0,UA_with_intermeidate,,"1,0,0,3,0,0,2,0,0",practice,ward_and_allport,"1,3,2,0,0,0,0,0,0",82,3.0,1.0,"89,71,82",1.0,,1163,"1,2,0,3,0,0,0,0,0",1163.0,,17985,to_board,poldrack-single-stim,s445
33,464.0,UA_with_intermeidate,,"1,0,0,0,0,0,2,0,0",practice,ward_and_allport,"1,3,2,0,0,0,0,0,0",71,3.0,2.0,"89,71,82",1.0,,464,"1,2,0,3,0,0,0,0,0",464.0,,18451,to_hand,poldrack-single-stim,s445
34,381.0,UA_with_intermeidate,,"1,3,0,0,0,0,2,0,0",practice,ward_and_allport,"1,3,2,0,0,0,0,0,0",89,3.0,2.0,"89,71,82",1.0,,381,"1,2,0,3,0,0,0,0,0",381.0,,18833,to_board,poldrack-single-stim,s445
35,832.0,UA_with_intermeidate,,"1,3,0,0,0,0,0,0,0",practice,ward_and_allport,"1,3,2,0,0,0,0,0,0",82,3.0,3.0,"89,82",1.0,,832,"1,2,0,3,0,0,0,0,0",832.0,,19666,to_hand,poldrack-single-stim,s445
36,221.0,UA_with_intermeidate,,"1,3,2,0,0,0,0,0,0",practice,ward_and_allport,"1,3,2,0,0,0,0,0,0",89,3.0,3.0,"89,71,82",1.0,,221,"1,2,0,3,0,0,0,0,0",221.0,,19888,to_board,poldrack-single-stim,s445
37,2100.0,,True,,practice,ward_and_allport,,-1,3.0,3.0,none,,7504.0,-1,,1000.0,,21991,feedback,poldrack-single-stim,s445
38,2058.0,UA_without_intermeidate,,"0,0,0,1,2,0,0,0,0",practice,ward_and_allport,"3,2,1,0,0,0,0,0,0",82,3.0,1.0,"71,82",2.0,,2058,"0,0,0,1,2,0,3,0,0",2058.0,,24051,to_hand,poldrack-single-stim,s445
39,326.0,UA_without_intermeidate,,"3,0,0,1,2,0,0,0,0",practice,ward_and_allport,"3,2,1,0,0,0,0,0,0",89,3.0,1.0,"89,71,82",2.0,,326,"0,0,0,1,2,0,3,0,0",326.0,,24377,to_board,poldrack-single-stim,s445
40,1438.0,UA_without_intermeidate,,"3,0,0,1,0,0,0,0,0",practice,ward_and_allport,"3,2,1,0,0,0,0,0,0",71,3.0,2.0,"89,71",2.0,,1438,"0,0,0,1,2,0,3,0,0",1438.0,,25817,to_hand,poldrack-single-stim,s445
41,289.0,UA_without_intermeidate,,"3,2,0,1,0,0,0,0,0",practice,ward_and_allport,"3,2,1,0,0,0,0,0,0",89,3.0,2.0,"89,71,82",2.0,,289,"0,0,0,1,2,0,3,0,0",289.0,,26107,to_board,poldrack-single-stim,s445
42,488.0,UA_without_intermeidate,,"3,2,0,0,0,0,0,0,0",practice,ward_and_allport,"3,2,1,0,0,0,0,0,0",71,3.0,3.0,"89,71",2.0,,488,"0,0,0,1,2,0,3,0,0",488.0,,26597,to_hand,poldrack-single-stim,s445
43,232.0,UA_without_intermeidate,,"3,2,1,0,0,0,0,0,0",practice,ward_and_allport,"3,2,1,0,0,0,0,0,0",89,3.0,3.0,"89,71,82",2.0,,232,"0,0,0,1,2,0,3,0,0",232.0,,26830,to_board,poldrack-single-stim,s445
44,2200.0,,True,,practice,ward_and_allport,,-1,3.0,3.0,none,,7042.0,-1,,1000.0,,29033,feedback,poldrack-single-stim,s445
45,1886.0,UA_without_intermeidate,,"0,0,0,1,0,0,3,0,0",practice,ward_and_allport,"2,3,1,0,0,0,0,0,0",71,3.0,1.0,"71,82",3.0,,1886,"0,0,0,1,2,0,3,0,0",1886.0,,30920,to_hand,poldrack-single-stim,s445
46,341.0,UA_without_intermeidate,,"2,0,0,1,0,0,3,0,0",practice,ward_and_allport,"2,3,1,0,0,0,0,0,0",89,3.0,1.0,"89,71,82",3.0,,341,"0,0,0,1,2,0,3,0,0",341.0,,31262,to_board,poldrack-single-stim,s445
47,965.0,UA_without_intermeidate,,"2,0,0,1,0,0,0,0,0",practice,ward_and_allport,"2,3,1,0,0,0,0,0,0",82,3.0,2.0,"89,71,82",3.0,,965,"0,0,0,1,2,0,3,0,0",965.0,,32229,to_hand,poldrack-single-stim,s445
48,281.0,UA_without_intermeidate,,"2,3,0,1,0,0,0,0,0",practice,ward_and_allport,"2,3,1,0,0,0,0,0,0",89,3.0,2.0,"89,71,82",3.0,,281,"0,0,0,1,2,0,3,0,0",281.0,,32511,to_board,poldrack-single-stim,s445
49,526.0,UA_without_intermeidate,,"2,3,0,0,0,0,0,0,0",practice,ward_and_allport,"2,3,1,0,0,0,0,0,0",71,3.0,3.0,"89,71",3.0,,526,"0,0,0,1,2,0,3,0,0",526.0,,33038,to_hand,poldrack-single-stim,s445
50,256.0,UA_without_intermeidate,,"2,3,1,0,0,0,0,0,0",practice,ward_and_allport,"2,3,1,0,0,0,0,0,0",89,3.0,3.0,"89,71,82",3.0,,256,"0,0,0,1,2,0,3,0,0",256.0,,33295,to_board,poldrack-single-stim,s445
51,2000.0,,True,,practice,ward_and_allport,,-1,3.0,3.0,none,,6266.0,-1,,1000.0,,35299,feedback,poldrack-single-stim,s445
52,1500.0,,,,,ward_and_allport,,-1,,,none,,,-1,,1500.0,,36802,test_start_block,poldrack-single-stim,s445
53,3313.0,PA_without_intermediate,,"0,0,0,0,0,0,1,2,0",practice,ward_and_allport,"3,1,0,2,0,0,0,0,0",82,3.0,1.0,82,0.0,,3313,"0,0,0,0,0,0,1,2,3",3313.0,,40619,to_hand,poldrack-single-stim,s445
54,576.0,PA_without_intermediate,,"3,0,0,0,0,0,1,2,0",practice,ward_and_allport,"3,1,0,2,0,0,0,0,0",89,3.0,1.0,"89,71,82",0.0,,576,"0,0,0,0,0,0,1,2,3",576.0,,41195,to_board,poldrack-single-stim,s445
55,2126.0,PA_without_intermediate,,"3,0,0,0,0,0,1,0,0",practice,ward_and_allport,"3,1,0,2,0,0,0,0,0",82,3.0,2.0,"89,82",0.0,,2126,"0,0,0,0,0,0,1,2,3",2126.0,,43324,to_hand,poldrack-single-stim,s445
56,409.0,PA_without_intermediate,,"3,0,0,2,0,0,1,0,0",practice,ward_and_allport,"3,1,0,2,0,0,0,0,0",71,3.0,2.0,"89,71,82",0.0,,409,"0,0,0,0,0,0,1,2,3",409.0,,43734,to_board,poldrack-single-stim,s445
