,block_duration,condition,correct,correct_response,exp_stage,experiment_exp_id,key_press,possible_responses,rt,stim_duration,text,time_elapsed,trial_id,trial_num,trial_type,worker_id
147,1636.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",673,500.0,,124443,probe,27.0,poldrack-single-stim,s581
150,1772.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",635,500.0,,128731,probe,28.0,poldrack-single-stim,s581
153,1772.0,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",850,500.0,,133014,probe,29.0,poldrack-single-stim,s581
156,1500.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",606,500.0,,137027,probe,30.0,poldrack-single-stim,s581
159,2452.0,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",391,500.0,,141990,probe,31.0,poldrack-single-stim,s581
162,1636.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",440,500.0,,146139,probe,32.0,poldrack-single-stim,s581
165,1636.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",666,500.0,,150289,probe,33.0,poldrack-single-stim,s581
168,1500.0,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",326,500.0,,154302,probe,34.0,poldrack-single-stim,s581
171,1500.0,BX,0.0,71.0,test,dot_pattern_expectancy,89.0,"89,71",561,500.0,,158310,probe,35.0,poldrack-single-stim,s581
174,2316.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",415,500.0,,163137,probe,36.0,poldrack-single-stim,s581
177,2044.0,AY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",641,500.0,,167692,probe,37.0,poldrack-single-stim,s581
180,3948.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",512,500.0,,174156,probe,38.0,poldrack-single-stim,s581
183,1636.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",844,500.0,,178306,probe,39.0,poldrack-single-stim,s581
184,7500.0,,,,,dot_pattern_expectancy,-1.0,none,-1,7500.0,,185810,rest_block,,poldrack-single-stim,s581
188,1636.0,AY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",767,500.0,,192967,probe,0.0,poldrack-single-stim,s581
191,1636.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",438,500.0,,197117,probe,1.0,poldrack-single-stim,s581
194,1500.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",697,500.0,,201130,probe,2.0,poldrack-single-stim,s581
197,1500.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",601,500.0,,205146,probe,3.0,poldrack-single-stim,s581
200,1908.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",545,500.0,,209565,probe,4.0,poldrack-single-stim,s581
203,1636.0,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",416,500.0,,213709,probe,5.0,poldrack-single-stim,s581
206,2044.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",434,500.0,,218264,probe,6.0,poldrack-single-stim,s581
209,1772.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",469,500.0,,222547,probe,7.0,poldrack-single-stim,s581
212,1500.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",617,500.0,,226560,probe,8.0,poldrack-single-stim,s581
215,2180.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",778,500.0,,231251,probe,9.0,poldrack-single-stim,s581
218,1500.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",630,500.0,,235263,probe,10.0,poldrack-single-stim,s581
221,3676.0,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",379,500.0,,241454,probe,11.0,poldrack-single-stim,s581
224,1636.0,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",523,500.0,,245607,probe,12.0,poldrack-single-stim,s581
227,1636.0,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",561,500.0,,249753,probe,13.0,poldrack-single-stim,s581
230,1500.0,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",302,500.0,,253764,probe,14.0,poldrack-single-stim,s581
233,1908.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",465,500.0,,258185,probe,15.0,poldrack-single-stim,s581
236,1636.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",637,500.0,,262329,probe,16.0,poldrack-single-stim,s581
239,1500.0,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",503,500.0,,266345,probe,17.0,poldrack-single-stim,s581
242,1908.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",379,500.0,,270767,probe,18.0,poldrack-single-stim,s581
245,2180.0,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",759,500.0,,275455,probe,19.0,poldrack-single-stim,s581
248,1772.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",337,500.0,,279743,probe,20.0,poldrack-single-stim,s581
251,1500.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",478,500.0,,283759,probe,21.0,poldrack-single-stim,s581
254,1500.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",496,500.0,,287772,probe,22.0,poldrack-single-stim,s581
257,2044.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",521,500.0,,292330,probe,23.0,poldrack-single-stim,s581
260,2860.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",443,500.0,,297701,probe,24.0,poldrack-single-stim,s581
263,1500.0,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",765,500.0,,301712,probe,25.0,poldrack-single-stim,s581
266,1772.0,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",435,500.0,,305997,probe,26.0,poldrack-single-stim,s581
269,1772.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",659,500.0,,310276,probe,27.0,poldrack-single-stim,s581
272,2860.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",467,500.0,,315649,probe,28.0,poldrack-single-stim,s581
275,1772.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",468,500.0,,319934,probe,29.0,poldrack-single-stim,s581
278,1636.0,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",492,500.0,,324080,probe,30.0,poldrack-single-stim,s581
281,2452.0,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",818,500.0,,329040,probe,31.0,poldrack-single-stim,s581
284,1636.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",457,500.0,,333190,probe,32.0,poldrack-single-stim,s581
287,1500.0,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",477,500.0,,337199,probe,33.0,poldrack-single-stim,s581
290,1636.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",566,500.0,,341349,probe,34.0,poldrack-single-stim,s581
293,1636.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",492,500.0,,345494,probe,35.0,poldrack-single-stim,s581
296,2180.0,BY,0.0,71.0,test,dot_pattern_expectancy,89.0,"89,71",488,500.0,,350183,probe,36.0,poldrack-single-stim,s581
299,1500.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",531,500.0,,354198,probe,37.0,poldrack-single-stim,s581
302,1636.0,AY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",697,500.0,,358341,probe,38.0,poldrack-single-stim,s581
305,1636.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",466,500.0,,362487,probe,39.0,poldrack-single-stim,s581
306,7500.0,,,,,dot_pattern_expectancy,-1.0,none,-1,7500.0,,369991,rest_block,,poldrack-single-stim,s581
310,2180.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",378,500.0,,377693,probe,0.0,poldrack-single-stim,s581
313,2316.0,AY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",789,500.0,,382519,probe,1.0,poldrack-single-stim,s581
316,1636.0,AY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",683,500.0,,386669,probe,2.0,poldrack-single-stim,s581
319,1908.0,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",486,500.0,,391089,probe,3.0,poldrack-single-stim,s581
322,3540.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",631,500.0,,397138,probe,4.0,poldrack-single-stim,s581
325,1636.0,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",438,500.0,,401283,probe,5.0,poldrack-single-stim,s581
328,1500.0,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",746,500.0,,405293,probe,6.0,poldrack-single-stim,s581
331,1500.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",573,500.0,,409309,probe,7.0,poldrack-single-stim,s581
334,1772.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",556,500.0,,413592,probe,8.0,poldrack-single-stim,s581
337,2452.0,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",486,500.0,,418552,probe,9.0,poldrack-single-stim,s581
340,1908.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",479,500.0,,422975,probe,10.0,poldrack-single-stim,s581
343,1636.0,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",428,500.0,,427123,probe,11.0,poldrack-single-stim,s581
346,1500.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",1000,500.0,,431134,probe,12.0,poldrack-single-stim,s581
349,1636.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",402,500.0,,435284,probe,13.0,poldrack-single-stim,s581
352,1636.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",667,500.0,,439428,probe,14.0,poldrack-single-stim,s581
355,2452.0,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",568,500.0,,444393,probe,15.0,poldrack-single-stim,s581
358,1500.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",761,500.0,,448406,probe,16.0,poldrack-single-stim,s581
361,1500.0,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",609,500.0,,452422,probe,17.0,poldrack-single-stim,s581
364,1636.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",290,500.0,,456570,probe,18.0,poldrack-single-stim,s581
367,1636.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",616,500.0,,460719,probe,19.0,poldrack-single-stim,s581
370,1636.0,AY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",835,500.0,,464868,probe,20.0,poldrack-single-stim,s581
373,1500.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",495,500.0,,468885,probe,21.0,poldrack-single-stim,s581
376,1500.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",535,500.0,,472897,probe,22.0,poldrack-single-stim,s581
379,1772.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",630,500.0,,477183,probe,23.0,poldrack-single-stim,s581
382,2180.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",804,500.0,,481872,probe,24.0,poldrack-single-stim,s581
385,1772.0,BX,0.0,71.0,test,dot_pattern_expectancy,-1.0,"89,71",-1,500.0,,486154,probe,25.0,poldrack-single-stim,s581
388,1500.0,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",1440,500.0,,490167,probe,26.0,poldrack-single-stim,s581
391,1500.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",592,500.0,,494184,probe,27.0,poldrack-single-stim,s581
394,1636.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",437,500.0,,498331,probe,28.0,poldrack-single-stim,s581
397,2180.0,AY,0.0,71.0,test,dot_pattern_expectancy,89.0,"89,71",351,500.0,,503024,probe,29.0,poldrack-single-stim,s581
400,2316.0,AY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",614,500.0,,507851,probe,30.0,poldrack-single-stim,s581
403,1636.0,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",324,500.0,,511997,probe,31.0,poldrack-single-stim,s581
406,2180.0,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",752,500.0,,516689,probe,32.0,poldrack-single-stim,s581
409,2044.0,AY,0.0,71.0,test,dot_pattern_expectancy,89.0,"89,71",470,500.0,,521249,probe,33.0,poldrack-single-stim,s581
412,1772.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",444,500.0,,525537,probe,34.0,poldrack-single-stim,s581
415,1500.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",848,500.0,,529555,probe,35.0,poldrack-single-stim,s581
418,2180.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",528,500.0,,534247,probe,36.0,poldrack-single-stim,s581
421,2452.0,AY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",609,500.0,,539212,probe,37.0,poldrack-single-stim,s581
424,1636.0,AX,0.0,89.0,test,dot_pattern_expectancy,71.0,"89,71",476,500.0,,543361,probe,38.0,poldrack-single-stim,s581
427,1908.0,AX,0.0,89.0,test,dot_pattern_expectancy,71.0,"89,71",623,500.0,,547788,probe,39.0,poldrack-single-stim,s581
428,7500.0,,,,,dot_pattern_expectancy,-1.0,none,-1,7500.0,,555292,rest_block,,poldrack-single-stim,s581
432,1772.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",566,500.0,,562589,probe,0.0,poldrack-single-stim,s581
435,1500.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",860,500.0,,566599,probe,1.0,poldrack-single-stim,s581
438,2452.0,AY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",692,500.0,,571560,probe,2.0,poldrack-single-stim,s581
441,1772.0,AY,0.0,71.0,test,dot_pattern_expectancy,89.0,"89,71",328,500.0,,575840,probe,3.0,poldrack-single-stim,s581
444,1908.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",509,500.0,,580258,probe,4.0,poldrack-single-stim,s581
447,1908.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",654,500.0,,584675,probe,5.0,poldrack-single-stim,s581
450,2588.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",456,500.0,,589772,probe,6.0,poldrack-single-stim,s581
453,1500.0,AY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",810,500.0,,593779,probe,7.0,poldrack-single-stim,s581
456,1500.0,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",549,500.0,,597789,probe,8.0,poldrack-single-stim,s581
459,1500.0,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",501,500.0,,601796,probe,9.0,poldrack-single-stim,s581
462,1636.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",378,500.0,,605944,probe,10.0,poldrack-single-stim,s581
465,2044.0,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",440,500.0,,610499,probe,11.0,poldrack-single-stim,s581
468,1772.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",433,500.0,,614785,probe,12.0,poldrack-single-stim,s581
471,2588.0,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",505,500.0,,619886,probe,13.0,poldrack-single-stim,s581
474,1500.0,AY,0.0,71.0,test,dot_pattern_expectancy,89.0,"89,71",437,500.0,,623902,probe,14.0,poldrack-single-stim,s581
477,2452.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",416,500.0,,628863,probe,15.0,poldrack-single-stim,s581
480,1636.0,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",261,500.0,,633012,probe,16.0,poldrack-single-stim,s581
483,1636.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",491,500.0,,637161,probe,17.0,poldrack-single-stim,s581
486,1500.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",576,500.0,,641177,probe,18.0,poldrack-single-stim,s581
489,1636.0,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",326,500.0,,645322,probe,19.0,poldrack-single-stim,s581
492,1500.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",506,500.0,,649332,probe,20.0,poldrack-single-stim,s581
495,2180.0,AY,0.0,71.0,test,dot_pattern_expectancy,89.0,"89,71",636,500.0,,654021,probe,21.0,poldrack-single-stim,s581
498,1500.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",374,500.0,,658033,probe,22.0,poldrack-single-stim,s581
501,1908.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",543,500.0,,662453,probe,23.0,poldrack-single-stim,s581
504,1636.0,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",486,500.0,,666597,probe,24.0,poldrack-single-stim,s581
507,1636.0,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",929,500.0,,670741,probe,25.0,poldrack-single-stim,s581
510,1636.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",475,500.0,,674885,probe,26.0,poldrack-single-stim,s581
513,1500.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",438,500.0,,678896,probe,27.0,poldrack-single-stim,s581
516,2044.0,BY,0.0,71.0,test,dot_pattern_expectancy,-1.0,"89,71",-1,500.0,,683451,probe,28.0,poldrack-single-stim,s581
519,2180.0,AY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",604,500.0,,688139,probe,29.0,poldrack-single-stim,s581
522,1636.0,AY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",937,500.0,,692283,probe,30.0,poldrack-single-stim,s581
525,1772.0,AY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",752,500.0,,696566,probe,31.0,poldrack-single-stim,s581
528,1500.0,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",599,500.0,,700579,probe,32.0,poldrack-single-stim,s581
531,1908.0,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",379,500.0,,704993,probe,33.0,poldrack-single-stim,s581
534,2044.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",746,500.0,,709547,probe,34.0,poldrack-single-stim,s581
537,1636.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",610,500.0,,713692,probe,35.0,poldrack-single-stim,s581
540,1772.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",337,500.0,,717980,probe,36.0,poldrack-single-stim,s581
543,1636.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",530,500.0,,722129,probe,37.0,poldrack-single-stim,s581
546,1772.0,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",692,500.0,,726412,probe,38.0,poldrack-single-stim,s581
549,1500.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",348,500.0,,730423,probe,39.0,poldrack-single-stim,s581
