,block_duration,condition,correct,correct_response,exp_stage,experiment_exp_id,feedback_duration,key_press,possible_responses,rt,stim_color,stim_duration,stim_word,text,time_elapsed,trial_id,trial_num,trial_type,worker_id
5,1500.0,incongruent,1.0,71.0,practice,stroop,500.0,71,"89,71,82",1210,blue,1500.0,red,,-53211,stim,1.0,poldrack-categorize,512
7,1500.0,congruent,1.0,82.0,practice,stroop,500.0,82,"89,71,82",570,green,1500.0,green,,-50956,stim,2.0,poldrack-categorize,512
9,1500.0,incongruent,1.0,89.0,practice,stroop,500.0,89,"89,71,82",288,red,1500.0,green,,-48702,stim,3.0,poldrack-categorize,512
11,1500.0,incongruent,1.0,71.0,practice,stroop,500.0,71,"89,71,82",651,blue,1500.0,green,,-46448,stim,4.0,poldrack-categorize,512
13,1500.0,incongruent,1.0,82.0,practice,stroop,500.0,82,"89,71,82",341,green,1500.0,red,,-44191,stim,5.0,poldrack-categorize,512
15,1500.0,incongruent,1.0,89.0,practice,stroop,500.0,89,"89,71,82",633,red,1500.0,blue,,-41936,stim,6.0,poldrack-categorize,512
17,1500.0,incongruent,1.0,82.0,practice,stroop,500.0,82,"89,71,82",450,green,1500.0,blue,,-39681,stim,7.0,poldrack-categorize,512
19,1500.0,congruent,1.0,89.0,practice,stroop,500.0,89,"89,71,82",475,red,1500.0,red,,-37427,stim,8.0,poldrack-categorize,512
21,1500.0,congruent,1.0,71.0,practice,stroop,500.0,71,"89,71,82",405,blue,1500.0,blue,,-35173,stim,9.0,poldrack-categorize,512
43,2000.0,incongruent,1.0,71.0,test,stroop,,71,"89,71,82",791,blue,1500.0,green,,5508,stim,0.0,poldrack-single-stim,512
44,2000.0,congruent,1.0,89.0,test,stroop,,89,"89,71,82",405,red,1500.0,red,,7510,stim,1.0,poldrack-single-stim,512
45,2272.0,incongruent,1.0,82.0,test,stroop,,82,"89,71,82",378,green,1500.0,red,,9785,stim,2.0,poldrack-single-stim,512
46,2000.0,incongruent,1.0,89.0,test,stroop,,89,"89,71,82",514,red,1500.0,green,,11786,stim,3.0,poldrack-single-stim,512
47,2136.0,congruent,1.0,82.0,test,stroop,,82,"89,71,82",485,green,1500.0,green,,13924,stim,4.0,poldrack-single-stim,512
48,2000.0,congruent,1.0,89.0,test,stroop,,89,"89,71,82",453,red,1500.0,red,,15926,stim,5.0,poldrack-single-stim,512
49,2136.0,congruent,1.0,71.0,test,stroop,,71,"89,71,82",362,blue,1500.0,blue,,18065,stim,6.0,poldrack-single-stim,512
50,2000.0,congruent,0.0,71.0,test,stroop,,89,"89,71,82",456,blue,1500.0,blue,,20068,stim,7.0,poldrack-single-stim,512
51,2000.0,congruent,1.0,82.0,test,stroop,,82,"89,71,82",791,green,1500.0,green,,22069,stim,8.0,poldrack-single-stim,512
