,block_duration,choice,exp_stage,experiment_exp_id,key_press,large_amount,later_delay,possible_responses,rt,small_amount,stim_duration,text,time_elapsed,trial_id,trial_type,worker_id
4,2896.0,,practice,discount_fixed,89,,,"89,71",2896,,2896.0,,-36912,stim,poldrack-single-stim,s581
24,5316.0,smaller_sooner,,discount_fixed,71,31.0,76.0,"89,71",1637,20.0,4000.0,,8327,,poldrack-single-stim,s581
25,4568.0,smaller_sooner,,discount_fixed,71,43.0,19.0,"89,71",1691,20.0,4000.0,,12897,,poldrack-single-stim,s581
26,4636.0,smaller_sooner,,discount_fixed,71,60.0,124.0,"89,71",1523,20.0,4000.0,,17539,,poldrack-single-stim,s581
27,4908.0,smaller_sooner,,discount_fixed,71,27.0,142.0,"89,71",1587,20.0,4000.0,,22450,,poldrack-single-stim,s581
28,4500.0,smaller_sooner,,discount_fixed,71,25.0,70.0,"89,71",1258,20.0,4000.0,,26951,,poldrack-single-stim,s581
29,4976.0,smaller_sooner,,discount_fixed,71,44.0,92.0,"89,71",1574,20.0,4000.0,,31931,,poldrack-single-stim,s581
30,4908.0,smaller_sooner,,discount_fixed,71,41.0,27.0,"89,71",1366,20.0,4000.0,,36845,,poldrack-single-stim,s581
31,4568.0,smaller_sooner,,discount_fixed,71,64.0,89.0,"89,71",1626,20.0,4000.0,,41416,,poldrack-single-stim,s581
32,4500.0,smaller_sooner,,discount_fixed,71,78.0,108.0,"89,71",2238,20.0,4000.0,,45917,,poldrack-single-stim,s581
33,6200.0,smaller_sooner,,discount_fixed,71,80.0,145.0,"89,71",2065,20.0,4000.0,,52120,,poldrack-single-stim,s581
34,4704.0,smaller_sooner,,discount_fixed,71,41.0,174.0,"89,71",1163,20.0,4000.0,,56829,,poldrack-single-stim,s581
35,5044.0,smaller_sooner,,discount_fixed,71,42.0,145.0,"89,71",1560,20.0,4000.0,,61875,,poldrack-single-stim,s581
36,5044.0,smaller_sooner,,discount_fixed,71,36.0,114.0,"89,71",1591,20.0,4000.0,,66921,,poldrack-single-stim,s581
37,5180.0,smaller_sooner,,discount_fixed,71,58.0,55.0,"89,71",1521,20.0,4000.0,,72105,,poldrack-single-stim,s581
38,4976.0,smaller_sooner,,discount_fixed,71,81.0,58.0,"89,71",1520,20.0,4000.0,,77086,,poldrack-single-stim,s581
39,4772.0,smaller_sooner,,discount_fixed,71,32.0,111.0,"89,71",1467,20.0,4000.0,,81860,,poldrack-single-stim,s581
40,4772.0,smaller_sooner,,discount_fixed,71,25.0,141.0,"89,71",1639,20.0,4000.0,,86633,,poldrack-single-stim,s581
41,5180.0,smaller_sooner,,discount_fixed,71,67.0,23.0,"89,71",1473,20.0,4000.0,,91817,,poldrack-single-stim,s581
42,5180.0,smaller_sooner,,discount_fixed,71,77.0,161.0,"89,71",1232,20.0,4000.0,,97001,,poldrack-single-stim,s581
43,5248.0,smaller_sooner,,discount_fixed,71,55.0,163.0,"89,71",1117,20.0,4000.0,,102255,,poldrack-single-stim,s581
44,4568.0,smaller_sooner,,discount_fixed,71,40.0,159.0,"89,71",998,20.0,4000.0,,106825,,poldrack-single-stim,s581
45,4500.0,smaller_sooner,,discount_fixed,71,76.0,161.0,"89,71",1323,20.0,4000.0,,111327,,poldrack-single-stim,s581
46,4908.0,smaller_sooner,,discount_fixed,71,48.0,128.0,"89,71",837,20.0,4000.0,,116239,,poldrack-single-stim,s581
47,4568.0,smaller_sooner,,discount_fixed,71,39.0,95.0,"89,71",1007,20.0,4000.0,,120810,,poldrack-single-stim,s581
48,6200.0,smaller_sooner,,discount_fixed,71,83.0,105.0,"89,71",1627,20.0,4000.0,,127013,,poldrack-single-stim,s581
49,4908.0,smaller_sooner,,discount_fixed,71,67.0,41.0,"89,71",1188,20.0,4000.0,,131923,,poldrack-single-stim,s581
50,5248.0,smaller_sooner,,discount_fixed,71,56.0,172.0,"89,71",1096,20.0,4000.0,,137173,,poldrack-single-stim,s581
51,5044.0,smaller_sooner,,discount_fixed,71,28.0,123.0,"89,71",1277,20.0,4000.0,,142219,,poldrack-single-stim,s581
52,4636.0,smaller_sooner,,discount_fixed,71,50.0,129.0,"89,71",1837,20.0,4000.0,,146857,,poldrack-single-stim,s581
53,4704.0,smaller_sooner,,discount_fixed,71,23.0,61.0,"89,71",1562,20.0,4000.0,,151563,,poldrack-single-stim,s581
54,4636.0,smaller_sooner,,discount_fixed,71,79.0,92.0,"89,71",1736,20.0,4000.0,,156203,,poldrack-single-stim,s581
55,4568.0,smaller_sooner,,discount_fixed,71,61.0,141.0,"89,71",1326,20.0,4000.0,,160774,,poldrack-single-stim,s581
56,4568.0,smaller_sooner,,discount_fixed,71,43.0,38.0,"89,71",1013,20.0,4000.0,,165348,,poldrack-single-stim,s581
57,4908.0,smaller_sooner,,discount_fixed,71,66.0,145.0,"89,71",977,20.0,4000.0,,170257,,poldrack-single-stim,s581
58,4840.0,smaller_sooner,,discount_fixed,71,30.0,23.0,"89,71",1228,20.0,4000.0,,175102,,poldrack-single-stim,s581
59,5248.0,smaller_sooner,,discount_fixed,71,32.0,57.0,"89,71",1123,20.0,4000.0,,180353,,poldrack-single-stim,s581
60,4772.0,smaller_sooner,,discount_fixed,71,27.0,91.0,"89,71",1184,20.0,4000.0,,185126,,poldrack-single-stim,s581
61,5996.0,smaller_sooner,,discount_fixed,71,43.0,120.0,"89,71",1255,20.0,4000.0,,191125,,poldrack-single-stim,s581
62,5588.0,smaller_sooner,,discount_fixed,71,75.0,60.0,"89,71",882,20.0,4000.0,,196716,,poldrack-single-stim,s581
63,4568.0,smaller_sooner,,discount_fixed,71,34.0,176.0,"89,71",1124,20.0,4000.0,,201287,,poldrack-single-stim,s581
64,5112.0,smaller_sooner,,discount_fixed,71,24.0,38.0,"89,71",1633,20.0,4000.0,,206402,,poldrack-single-stim,s581
65,5656.0,smaller_sooner,,discount_fixed,71,82.0,74.0,"89,71",1022,20.0,4000.0,,212060,,poldrack-single-stim,s581
66,4568.0,smaller_sooner,,discount_fixed,71,58.0,53.0,"89,71",773,20.0,4000.0,,216631,,poldrack-single-stim,s581
67,4772.0,smaller_sooner,,discount_fixed,71,54.0,23.0,"89,71",658,20.0,4000.0,,221406,,poldrack-single-stim,s581
68,5044.0,smaller_sooner,,discount_fixed,71,41.0,55.0,"89,71",743,20.0,4000.0,,226455,,poldrack-single-stim,s581
69,4840.0,smaller_sooner,,discount_fixed,71,77.0,142.0,"89,71",1595,20.0,4000.0,,231299,,poldrack-single-stim,s581
70,5180.0,smaller_sooner,,discount_fixed,71,25.0,108.0,"89,71",1153,20.0,4000.0,,236483,,poldrack-single-stim,s581
71,5044.0,smaller_sooner,,discount_fixed,71,33.0,163.0,"89,71",1810,20.0,4000.0,,241531,,poldrack-single-stim,s581
72,4976.0,smaller_sooner,,discount_fixed,71,29.0,75.0,"89,71",1868,20.0,4000.0,,246510,,poldrack-single-stim,s581
73,4976.0,smaller_sooner,,discount_fixed,71,45.0,157.0,"89,71",1660,20.0,4000.0,,251491,,poldrack-single-stim,s581
