block_duration,condition,correct,correct_response,exp_stage,experiment_exp_id,key_press,possible_responses,rt,stim_duration,text,time_elapsed,timing_post_trial,trial_id,trial_num,trial_type,worker_id
1500.0,BX,1.0,71.0,practice,dot_pattern_expectancy,71.0,"89,71",280,500.0,,-93183,0.0,probe,0.0,poldrack-single-stim,s568
1900.0,BY,1.0,71.0,practice,dot_pattern_expectancy,71.0,"89,71",319,500.0,,-88259,0.0,probe,1.0,poldrack-single-stim,s568
2300.0,AY,0.0,71.0,practice,dot_pattern_expectancy,89.0,"89,71",391,500.0,,-82942,0.0,probe,2.0,poldrack-single-stim,s568
1500.0,AX,1.0,89.0,practice,dot_pattern_expectancy,89.0,"89,71",606,500.0,,-78429,0.0,probe,3.0,poldrack-single-stim,s568
1500.0,AY,1.0,71.0,practice,dot_pattern_expectancy,71.0,"89,71",524,500.0,,-73917,0.0,probe,4.0,poldrack-single-stim,s568
2500.0,AX,1.0,89.0,practice,dot_pattern_expectancy,89.0,"89,71",546,500.0,,-68404,0.0,probe,5.0,poldrack-single-stim,s568
1500.0,AX,1.0,89.0,practice,dot_pattern_expectancy,89.0,"89,71",488,500.0,,-63885,0.0,probe,6.0,poldrack-single-stim,s568
2100.0,BX,0.0,71.0,practice,dot_pattern_expectancy,89.0,"89,71",409,500.0,,-58775,0.0,probe,7.0,poldrack-single-stim,s568
1500.0,BY,1.0,71.0,practice,dot_pattern_expectancy,71.0,"89,71",497,500.0,,-54264,0.0,probe,8.0,poldrack-single-stim,s568
1700.0,AX,1.0,89.0,practice,dot_pattern_expectancy,89.0,"89,71",492,500.0,,-49554,0.0,probe,9.0,poldrack-single-stim,s568
2180.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",523,500.0,,-1824,0.0,probe,0.0,poldrack-single-stim,s568
2316.0,AY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",509,500.0,,2997,0.0,probe,1.0,poldrack-single-stim,s568
1636.0,AY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",481,500.0,,7142,0.0,probe,2.0,poldrack-single-stim,s568
1908.0,BX,0.0,71.0,test,dot_pattern_expectancy,89.0,"89,71",448,500.0,,11558,0.0,probe,3.0,poldrack-single-stim,s568
3540.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",579,500.0,,17606,0.0,probe,4.0,poldrack-single-stim,s568
1636.0,BX,0.0,71.0,test,dot_pattern_expectancy,89.0,"89,71",1010,500.0,,21750,0.0,probe,5.0,poldrack-single-stim,s568
1500.0,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",486,500.0,,25755,0.0,probe,6.0,poldrack-single-stim,s568
1500.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",576,500.0,,29764,0.0,probe,7.0,poldrack-single-stim,s568
1772.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",625,500.0,,34044,0.0,probe,8.0,poldrack-single-stim,s568
2452.0,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",317,500.0,,39004,0.0,probe,9.0,poldrack-single-stim,s568
1908.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",581,500.0,,43420,0.0,probe,10.0,poldrack-single-stim,s568
1636.0,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",382,500.0,,47564,0.0,probe,11.0,poldrack-single-stim,s568
1500.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",497,500.0,,51568,0.0,probe,12.0,poldrack-single-stim,s568
1636.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",834,500.0,,55714,0.0,probe,13.0,poldrack-single-stim,s568
1636.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",923,500.0,,59858,0.0,probe,14.0,poldrack-single-stim,s568
2452.0,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",814,500.0,,64818,0.0,probe,15.0,poldrack-single-stim,s568
1500.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",722,500.0,,68826,0.0,probe,16.0,poldrack-single-stim,s568
1500.0,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",439,500.0,,72836,0.0,probe,17.0,poldrack-single-stim,s568
