,block_duration,correct,correct_response,cue,exp_stage,experiment_exp_id,feedback_duration,flanker_location,flanker_middle_direction,flanker_type,key_press,possible_responses,rt,stim_duration,text,time_elapsed,trial_id,trial_num,trial_type,worker_id
142,2100.136,1.0,89.0,double,test,attention_network_task,,up,left,congruent,89,"89,71",577,1700.0,,76107,stim,27.0,poldrack-single-stim,s577
145,2100.0,1.0,89.0,double,test,attention_network_task,,down,left,incongruent,89,"89,71",957,1700.0,,78715,stim,28.0,poldrack-single-stim,s577
148,2100.136,1.0,71.0,double,test,attention_network_task,,up,right,incongruent,71,"89,71",937,1700.0,,81323,stim,29.0,poldrack-single-stim,s577
151,2100.0,1.0,71.0,spatial,test,attention_network_task,,down,right,congruent,71,"89,71",729,1700.0,,83931,stim,30.0,poldrack-single-stim,s577
154,2100.272,0.0,71.0,double,test,attention_network_task,,up,right,congruent,-1,"89,71",-1,1700.0,,86545,stim,31.0,poldrack-single-stim,s577
157,2100.0,1.0,71.0,spatial,test,attention_network_task,,down,right,incongruent,71,"89,71",711,1700.0,,89153,stim,32.0,poldrack-single-stim,s577
160,2100.0,1.0,89.0,spatial,test,attention_network_task,,up,left,incongruent,89,"89,71",671,1700.0,,91766,stim,33.0,poldrack-single-stim,s577
163,2100.136,1.0,89.0,spatial,test,attention_network_task,,down,left,congruent,89,"89,71",795,1700.0,,94374,stim,34.0,poldrack-single-stim,s577
166,2100.272,1.0,89.0,spatial,test,attention_network_task,,up,left,congruent,89,"89,71",643,1700.0,,96982,stim,35.0,poldrack-single-stim,s577
169,2100.408,1.0,71.0,double,test,attention_network_task,,up,right,incongruent,71,"89,71",725,1700.0,,99590,stim,36.0,poldrack-single-stim,s577
172,2100.0,1.0,89.0,double,test,attention_network_task,,up,left,congruent,89,"89,71",916,1700.0,,102201,stim,37.0,poldrack-single-stim,s577
175,2100.136,1.0,89.0,double,test,attention_network_task,,up,left,congruent,89,"89,71",1302,1700.0,,104812,stim,38.0,poldrack-single-stim,s577
178,2100.136,1.0,89.0,spatial,test,attention_network_task,,up,left,congruent,89,"89,71",754,1700.0,,107420,stim,39.0,poldrack-single-stim,s577
181,2100.0,1.0,89.0,double,test,attention_network_task,,down,left,congruent,89,"89,71",636,1700.0,,110031,stim,40.0,poldrack-single-stim,s577
184,2100.408,1.0,71.0,double,test,attention_network_task,,down,right,incongruent,71,"89,71",735,1700.0,,112642,stim,41.0,poldrack-single-stim,s577
187,2100.544,1.0,89.0,spatial,test,attention_network_task,,down,left,congruent,89,"89,71",807,1700.0,,115250,stim,42.0,poldrack-single-stim,s577
190,2100.136,0.0,89.0,spatial,test,attention_network_task,,down,left,congruent,-1,"89,71",-1,1700.0,,117865,stim,43.0,poldrack-single-stim,s577
193,2100.136,1.0,71.0,spatial,test,attention_network_task,,down,right,congruent,71,"89,71",957,1700.0,,120476,stim,44.0,poldrack-single-stim,s577
196,2100.0,1.0,71.0,spatial,test,attention_network_task,,up,right,incongruent,71,"89,71",684,1700.0,,123084,stim,45.0,poldrack-single-stim,s577
199,2100.0,1.0,89.0,double,test,attention_network_task,,up,left,congruent,89,"89,71",566,1700.0,,125698,stim,46.0,poldrack-single-stim,s577
202,2100.136,1.0,71.0,double,test,attention_network_task,,up,right,congruent,71,"89,71",690,1700.0,,128311,stim,47.0,poldrack-single-stim,s577
205,2100.0,1.0,89.0,double,test,attention_network_task,,down,left,congruent,89,"89,71",592,1700.0,,130919,stim,48.0,poldrack-single-stim,s577
208,2100.136,1.0,71.0,double,test,attention_network_task,,down,right,congruent,71,"89,71",607,1700.0,,133527,stim,49.0,poldrack-single-stim,s577
211,2100.0,0.0,71.0,double,test,attention_network_task,,down,right,congruent,-1,"89,71",-1,1700.0,,136141,stim,50.0,poldrack-single-stim,s577
214,2100.408,1.0,71.0,spatial,test,attention_network_task,,down,right,congruent,71,"89,71",809,1700.0,,138749,stim,51.0,poldrack-single-stim,s577
217,2100.0,1.0,89.0,spatial,test,attention_network_task,,down,left,incongruent,89,"89,71",505,1700.0,,141357,stim,52.0,poldrack-single-stim,s577
220,2100.8160000000003,1.0,71.0,double,test,attention_network_task,,up,right,incongruent,71,"89,71",736,1700.0,,143965,stim,53.0,poldrack-single-stim,s577
223,2100.68,1.0,89.0,spatial,test,attention_network_task,,down,left,congruent,89,"89,71",639,1700.0,,146578,stim,54.0,poldrack-single-stim,s577
226,2100.0,1.0,71.0,spatial,test,attention_network_task,,up,right,congruent,71,"89,71",1227,1700.0,,149192,stim,55.0,poldrack-single-stim,s577
229,2100.136,1.0,71.0,spatial,test,attention_network_task,,up,right,congruent,71,"89,71",418,1700.0,,151800,stim,56.0,poldrack-single-stim,s577
232,2100.136,1.0,89.0,double,test,attention_network_task,,down,left,incongruent,89,"89,71",666,1700.0,,154414,stim,57.0,poldrack-single-stim,s577
235,2100.136,0.0,89.0,double,test,attention_network_task,,up,left,incongruent,71,"89,71",1293,1700.0,,157021,stim,58.0,poldrack-single-stim,s577
238,2100.0,1.0,89.0,double,test,attention_network_task,,down,left,incongruent,89,"89,71",547,1700.0,,159630,stim,59.0,poldrack-single-stim,s577
241,2100.136,1.0,89.0,spatial,test,attention_network_task,,up,left,incongruent,89,"89,71",525,1700.0,,162243,stim,60.0,poldrack-single-stim,s577
244,2100.952,1.0,89.0,spatial,test,attention_network_task,,down,left,incongruent,89,"89,71",539,1700.0,,164856,stim,61.0,poldrack-single-stim,s577
247,2100.136,1.0,71.0,double,test,attention_network_task,,down,right,incongruent,71,"89,71",651,1700.0,,167470,stim,62.0,poldrack-single-stim,s577
250,2100.408,1.0,89.0,double,test,attention_network_task,,down,left,incongruent,89,"89,71",768,1700.0,,170079,stim,63.0,poldrack-single-stim,s577
251,7500.0,,,,,attention_network_task,,,,,-1,none,-1,7500.0,,177581,rest_block,,poldrack-single-stim,s577
255,2100.952,1.0,89.0,spatial,test,attention_network_task,,down,left,incongruent,89,"89,71",515,1700.0,,183198,stim,64.0,poldrack-single-stim,s577
258,2100.136,1.0,71.0,double,test,attention_network_task,,down,right,incongruent,71,"89,71",757,1700.0,,185806,stim,65.0,poldrack-single-stim,s577
261,2100.272,1.0,89.0,double,test,attention_network_task,,up,left,incongruent,89,"89,71",961,1700.0,,188414,stim,66.0,poldrack-single-stim,s577
264,2100.272,1.0,89.0,double,test,attention_network_task,,down,left,incongruent,89,"89,71",670,1700.0,,191022,stim,67.0,poldrack-single-stim,s577
267,2100.0,1.0,71.0,double,test,attention_network_task,,up,right,congruent,71,"89,71",1009,1700.0,,193631,stim,68.0,poldrack-single-stim,s577
270,2100.0,1.0,71.0,spatial,test,attention_network_task,,up,right,incongruent,71,"89,71",617,1700.0,,196239,stim,69.0,poldrack-single-stim,s577
273,2100.272,1.0,89.0,spatial,test,attention_network_task,,up,left,congruent,89,"89,71",672,1700.0,,198847,stim,70.0,poldrack-single-stim,s577
276,2100.0,1.0,89.0,spatial,test,attention_network_task,,down,left,congruent,89,"89,71",532,1700.0,,201455,stim,71.0,poldrack-single-stim,s577
279,2100.0,1.0,71.0,spatial,test,attention_network_task,,up,right,incongruent,71,"89,71",676,1700.0,,204063,stim,72.0,poldrack-single-stim,s577
282,2100.272,1.0,89.0,double,test,attention_network_task,,up,left,congruent,89,"89,71",960,1700.0,,206675,stim,73.0,poldrack-single-stim,s577
285,2100.0,1.0,89.0,spatial,test,attention_network_task,,down,left,incongruent,89,"89,71",1584,1700.0,,209284,stim,74.0,poldrack-single-stim,s577
288,2100.136,1.0,71.0,spatial,test,attention_network_task,,up,right,congruent,71,"89,71",618,1700.0,,211898,stim,75.0,poldrack-single-stim,s577
291,2100.272,1.0,71.0,spatial,test,attention_network_task,,up,right,congruent,71,"89,71",528,1700.0,,214506,stim,76.0,poldrack-single-stim,s577
294,2100.0,1.0,89.0,spatial,test,attention_network_task,,up,left,congruent,89,"89,71",580,1700.0,,217114,stim,77.0,poldrack-single-stim,s577
297,2100.0,1.0,71.0,double,test,attention_network_task,,down,right,incongruent,71,"89,71",1180,1700.0,,219722,stim,78.0,poldrack-single-stim,s577
300,2100.0,1.0,71.0,double,test,attention_network_task,,up,right,congruent,71,"89,71",921,1700.0,,222330,stim,79.0,poldrack-single-stim,s577
303,2100.0,1.0,89.0,spatial,test,attention_network_task,,down,left,incongruent,89,"89,71",764,1700.0,,224946,stim,80.0,poldrack-single-stim,s577
306,2100.0,1.0,89.0,double,test,attention_network_task,,down,left,congruent,89,"89,71",750,1700.0,,227557,stim,81.0,poldrack-single-stim,s577
309,2100.0,1.0,89.0,spatial,test,attention_network_task,,down,left,incongruent,89,"89,71",1699,1700.0,,230165,stim,82.0,poldrack-single-stim,s577
312,2100.272,1.0,71.0,double,test,attention_network_task,,down,right,congruent,71,"89,71",471,1700.0,,232778,stim,83.0,poldrack-single-stim,s577
315,2100.136,1.0,71.0,double,test,attention_network_task,,down,right,incongruent,71,"89,71",543,1700.0,,235392,stim,84.0,poldrack-single-stim,s577
318,2101.0879999999997,1.0,89.0,double,test,attention_network_task,,up,left,incongruent,89,"89,71",661,1700.0,,238001,stim,85.0,poldrack-single-stim,s577
321,2100.272,1.0,89.0,spatial,test,attention_network_task,,up,left,congruent,89,"89,71",1001,1700.0,,240613,stim,86.0,poldrack-single-stim,s577
324,2100.136,1.0,89.0,spatial,test,attention_network_task,,up,left,congruent,89,"89,71",707,1700.0,,243225,stim,87.0,poldrack-single-stim,s577
327,2100.136,1.0,71.0,double,test,attention_network_task,,up,right,congruent,71,"89,71",637,1700.0,,245835,stim,88.0,poldrack-single-stim,s577
330,2100.0,1.0,89.0,double,test,attention_network_task,,down,left,congruent,89,"89,71",771,1700.0,,248448,stim,89.0,poldrack-single-stim,s577
333,2100.0,1.0,89.0,spatial,test,attention_network_task,,up,left,incongruent,89,"89,71",730,1700.0,,251056,stim,90.0,poldrack-single-stim,s577
336,2100.0,1.0,71.0,spatial,test,attention_network_task,,down,right,congruent,71,"89,71",537,1700.0,,253664,stim,91.0,poldrack-single-stim,s577
339,2100.0,1.0,71.0,double,test,attention_network_task,,up,right,incongruent,71,"89,71",702,1700.0,,256272,stim,92.0,poldrack-single-stim,s577
342,2100.136,0.0,71.0,spatial,test,attention_network_task,,up,right,incongruent,-1,"89,71",-1,1700.0,,258885,stim,93.0,poldrack-single-stim,s577
345,2100.272,1.0,71.0,double,test,attention_network_task,,up,right,incongruent,71,"89,71",1330,1700.0,,261494,stim,94.0,poldrack-single-stim,s577
348,2100.136,1.0,89.0,spatial,test,attention_network_task,,up,left,congruent,89,"89,71",589,1700.0,,264110,stim,95.0,poldrack-single-stim,s577
351,2100.136,1.0,71.0,double,test,attention_network_task,,up,right,congruent,71,"89,71",495,1700.0,,266719,stim,96.0,poldrack-single-stim,s577
354,2100.0,1.0,89.0,double,test,attention_network_task,,up,left,incongruent,89,"89,71",566,1700.0,,269323,stim,97.0,poldrack-single-stim,s577
357,2100.0,1.0,71.0,spatial,test,attention_network_task,,up,right,congruent,71,"89,71",464,1700.0,,271937,stim,98.0,poldrack-single-stim,s577
360,2100.408,1.0,71.0,double,test,attention_network_task,,down,right,congruent,71,"89,71",744,1700.0,,274545,stim,99.0,poldrack-single-stim,s577
363,2100.544,1.0,89.0,double,test,attention_network_task,,down,left,congruent,89,"89,71",950,1700.0,,277158,stim,100.0,poldrack-single-stim,s577
366,2100.408,1.0,89.0,spatial,test,attention_network_task,,down,left,incongruent,89,"89,71",493,1700.0,,279766,stim,101.0,poldrack-single-stim,s577
369,2100.0,1.0,89.0,spatial,test,attention_network_task,,down,left,congruent,89,"89,71",575,1700.0,,282374,stim,102.0,poldrack-single-stim,s577
372,2100.408,1.0,89.0,double,test,attention_network_task,,up,left,congruent,89,"89,71",1327,1700.0,,284985,stim,103.0,poldrack-single-stim,s577
375,2100.0,1.0,71.0,spatial,test,attention_network_task,,up,right,congruent,71,"89,71",575,1700.0,,287596,stim,104.0,poldrack-single-stim,s577
378,2100.408,1.0,71.0,spatial,test,attention_network_task,,down,right,congruent,71,"89,71",1015,1700.0,,290204,stim,105.0,poldrack-single-stim,s577
381,2100.0,1.0,89.0,spatial,test,attention_network_task,,up,left,incongruent,89,"89,71",1417,1700.0,,292820,stim,106.0,poldrack-single-stim,s577
384,2100.0,0.0,71.0,spatial,test,attention_network_task,,up,right,incongruent,-1,"89,71",-1,1700.0,,295431,stim,107.0,poldrack-single-stim,s577
387,2100.408,1.0,71.0,spatial,test,attention_network_task,,down,right,incongruent,71,"89,71",565,1700.0,,298039,stim,108.0,poldrack-single-stim,s577
390,2100.136,1.0,89.0,spatial,test,attention_network_task,,up,left,incongruent,89,"89,71",562,1700.0,,300647,stim,109.0,poldrack-single-stim,s577
393,2100.272,1.0,89.0,double,test,attention_network_task,,up,left,incongruent,89,"89,71",1221,1700.0,,303256,stim,110.0,poldrack-single-stim,s577
396,2100.544,1.0,71.0,double,test,attention_network_task,,up,right,incongruent,71,"89,71",745,1700.0,,305871,stim,111.0,poldrack-single-stim,s577
399,2100.272,1.0,71.0,spatial,test,attention_network_task,,up,right,incongruent,71,"89,71",511,1700.0,,308482,stim,112.0,poldrack-single-stim,s577
402,2100.0,1.0,71.0,spatial,test,attention_network_task,,down,right,incongruent,71,"89,71",587,1700.0,,311095,stim,113.0,poldrack-single-stim,s577
405,2100.408,1.0,89.0,spatial,test,attention_network_task,,up,left,incongruent,89,"89,71",586,1700.0,,313703,stim,114.0,poldrack-single-stim,s577
408,2100.0,1.0,89.0,spatial,test,attention_network_task,,up,left,congruent,89,"89,71",651,1700.0,,316312,stim,115.0,poldrack-single-stim,s577
411,2100.0,1.0,71.0,double,test,attention_network_task,,down,right,congruent,71,"89,71",487,1700.0,,318927,stim,116.0,poldrack-single-stim,s577
414,2100.544,1.0,89.0,double,test,attention_network_task,,down,left,incongruent,89,"89,71",848,1700.0,,321538,stim,117.0,poldrack-single-stim,s577
417,2100.408,1.0,71.0,spatial,test,attention_network_task,,down,right,congruent,71,"89,71",484,1700.0,,324146,stim,118.0,poldrack-single-stim,s577
420,2100.0,1.0,71.0,spatial,test,attention_network_task,,down,right,congruent,71,"89,71",931,1700.0,,326760,stim,119.0,poldrack-single-stim,s577
423,2100.136,1.0,71.0,spatial,test,attention_network_task,,down,right,congruent,71,"89,71",653,1700.0,,329371,stim,120.0,poldrack-single-stim,s577
426,2100.8160000000003,1.0,71.0,spatial,test,attention_network_task,,up,right,incongruent,71,"89,71",913,1700.0,,331981,stim,121.0,poldrack-single-stim,s577
429,2100.136,1.0,89.0,double,test,attention_network_task,,up,left,congruent,89,"89,71",1067,1700.0,,334595,stim,122.0,poldrack-single-stim,s577
432,2100.0,0.0,89.0,spatial,test,attention_network_task,,down,left,congruent,-1,"89,71",-1,1700.0,,337203,stim,123.0,poldrack-single-stim,s577
435,2100.136,1.0,71.0,double,test,attention_network_task,,up,right,incongruent,71,"89,71",468,1700.0,,339811,stim,124.0,poldrack-single-stim,s577
438,2100.136,1.0,89.0,spatial,test,attention_network_task,,up,left,incongruent,89,"89,71",1194,1700.0,,342416,stim,125.0,poldrack-single-stim,s577
441,2100.136,1.0,71.0,double,test,attention_network_task,,down,right,incongruent,71,"89,71",791,1700.0,,345027,stim,126.0,poldrack-single-stim,s577
444,2100.544,1.0,89.0,spatial,test,attention_network_task,,up,left,congruent,89,"89,71",515,1700.0,,347635,stim,127.0,poldrack-single-stim,s577
