,CTI,block_duration,correct,correct_response,cue,cue_switch,exp_stage,experiment_exp_id,feedback_duration,key_press,possible_responses,rt,stim_color,stim_duration,stim_number,task,task_switch,text,time_elapsed,trial_id,trial_num,trial_type,worker_id
110,900.0,2408.0,True,89.0,Magnitude,,test,twobytwo,,89.0,"89,71",370.0,#1F45FC,1000.0,8.0,magnitude,switch,,10162,stim,1.0,poldrack-single-stim,s572
113,900.0,2816.0,True,71.0,Orange-Blue,,test,twobytwo,,71.0,"89,71",336.0,#1F45FC,1000.0,2.0,color,switch,,13890,stim,2.0,poldrack-single-stim,s572
116,100.0,2408.0,True,71.0,High-Low,,test,twobytwo,,71.0,"89,71",800.0,#1F45FC,1000.0,4.0,magnitude,switch,,16402,stim,3.0,poldrack-single-stim,s572
119,100.0,2136.0,True,89.0,Color,,test,twobytwo,,89.0,"89,71",628.0,orange,1000.0,8.0,color,switch,,18648,stim,4.0,poldrack-single-stim,s572
122,900.0,2136.0,True,89.0,Color,stay,test,twobytwo,,89.0,"89,71",454.0,orange,1000.0,7.0,color,stay,,21688,stim,5.0,poldrack-single-stim,s572
125,900.0,2000.0,True,71.0,Orange-Blue,switch,test,twobytwo,,71.0,"89,71",367.0,#1F45FC,1000.0,7.0,color,stay,,24595,stim,6.0,poldrack-single-stim,s572
128,900.0,2000.0,True,89.0,Color,switch,test,twobytwo,,89.0,"89,71",338.0,orange,1000.0,9.0,color,stay,,27501,stim,7.0,poldrack-single-stim,s572
131,900.0,2272.0,True,71.0,Magnitude,,test,twobytwo,,71.0,"89,71",481.0,#1F45FC,1000.0,1.0,magnitude,switch,,30680,stim,8.0,poldrack-single-stim,s572
134,900.0,2408.0,True,89.0,Orange-Blue,,test,twobytwo,,89.0,"89,71",440.0,orange,1000.0,7.0,color,switch,,33997,stim,9.0,poldrack-single-stim,s572
137,900.0,2000.0,True,89.0,Magnitude,,test,twobytwo,,89.0,"89,71",506.0,orange,1000.0,9.0,magnitude,switch,,36904,stim,10.0,poldrack-single-stim,s572
140,100.0,2136.0,True,71.0,High-Low,switch,test,twobytwo,,71.0,"89,71",655.0,#1F45FC,1000.0,2.0,magnitude,stay,,39150,stim,11.0,poldrack-single-stim,s572
143,900.0,2000.0,True,89.0,Orange-Blue,,test,twobytwo,,89.0,"89,71",840.0,orange,1000.0,1.0,color,switch,,42061,stim,12.0,poldrack-single-stim,s572
146,100.0,2408.0,True,89.0,Magnitude,,test,twobytwo,,89.0,"89,71",732.0,#1F45FC,1000.0,8.0,magnitude,switch,,44574,stim,13.0,poldrack-single-stim,s572
149,900.0,2272.0,True,71.0,High-Low,switch,test,twobytwo,,71.0,"89,71",597.0,#1F45FC,1000.0,4.0,magnitude,stay,,47753,stim,14.0,poldrack-single-stim,s572
152,900.0,2000.0,True,89.0,Orange-Blue,,test,twobytwo,,89.0,"89,71",471.0,orange,1000.0,2.0,color,switch,,50659,stim,15.0,poldrack-single-stim,s572
155,900.0,2272.0,True,71.0,Color,switch,test,twobytwo,,71.0,"89,71",328.0,#1F45FC,1000.0,3.0,color,stay,,53837,stim,16.0,poldrack-single-stim,s572
158,900.0,2000.0,True,89.0,High-Low,,test,twobytwo,,89.0,"89,71",566.0,#1F45FC,1000.0,9.0,magnitude,switch,,56743,stim,17.0,poldrack-single-stim,s572
161,100.0,2000.0,True,89.0,Color,,test,twobytwo,,89.0,"89,71",614.0,orange,1000.0,4.0,color,switch,,58852,stim,18.0,poldrack-single-stim,s572
164,100.0,2272.0,True,89.0,Color,stay,test,twobytwo,,89.0,"89,71",457.0,orange,1000.0,6.0,color,stay,,61229,stim,19.0,poldrack-single-stim,s572
167,900.0,2136.0,True,89.0,High-Low,,test,twobytwo,,89.0,"89,71",908.0,orange,1000.0,6.0,magnitude,switch,,64270,stim,20.0,poldrack-single-stim,s572
170,100.0,2000.0,True,89.0,Color,,test,twobytwo,,89.0,"89,71",480.0,orange,1000.0,9.0,color,switch,,66382,stim,21.0,poldrack-single-stim,s572
173,900.0,2000.0,True,71.0,Color,stay,test,twobytwo,,71.0,"89,71",382.0,#1F45FC,1000.0,6.0,color,stay,,69289,stim,22.0,poldrack-single-stim,s572
176,900.0,2000.0,True,89.0,Magnitude,,test,twobytwo,,89.0,"89,71",548.0,#1F45FC,1000.0,8.0,magnitude,switch,,72196,stim,23.0,poldrack-single-stim,s572
179,100.0,2000.0,True,71.0,High-Low,switch,test,twobytwo,,71.0,"89,71",1082.0,orange,1000.0,4.0,magnitude,stay,,74303,stim,24.0,poldrack-single-stim,s572
182,900.0,2000.0,True,89.0,High-Low,stay,test,twobytwo,,89.0,"89,71",565.0,#1F45FC,1000.0,7.0,magnitude,stay,,77210,stim,25.0,poldrack-single-stim,s572
185,100.0,2136.0,True,89.0,Color,,test,twobytwo,,89.0,"89,71",647.0,orange,1000.0,3.0,color,switch,,79455,stim,26.0,poldrack-single-stim,s572
188,900.0,2000.0,True,89.0,Color,stay,test,twobytwo,,89.0,"89,71",429.0,orange,1000.0,8.0,color,stay,,82362,stim,27.0,poldrack-single-stim,s572
191,900.0,2000.0,True,71.0,Magnitude,,test,twobytwo,,71.0,"89,71",588.0,#1F45FC,1000.0,1.0,magnitude,switch,,85268,stim,28.0,poldrack-single-stim,s572
194,100.0,2136.0,True,71.0,High-Low,switch,test,twobytwo,,71.0,"89,71",671.0,#1F45FC,1000.0,4.0,magnitude,stay,,87514,stim,29.0,poldrack-single-stim,s572
197,100.0,2000.0,True,89.0,Magnitude,switch,test,twobytwo,,89.0,"89,71",1030.0,#1F45FC,1000.0,8.0,magnitude,stay,,89621,stim,30.0,poldrack-single-stim,s572
200,100.0,2136.0,True,89.0,Orange-Blue,,test,twobytwo,,89.0,"89,71",628.0,orange,1000.0,3.0,color,switch,,91866,stim,31.0,poldrack-single-stim,s572
203,900.0,2680.0,True,89.0,High-Low,,test,twobytwo,,89.0,"89,71",639.0,#1F45FC,1000.0,8.0,magnitude,switch,,95450,stim,32.0,poldrack-single-stim,s572
206,900.0,2272.0,True,89.0,High-Low,stay,test,twobytwo,,89.0,"89,71",409.0,#1F45FC,1000.0,7.0,magnitude,stay,,98626,stim,33.0,poldrack-single-stim,s572
209,100.0,2136.0,True,89.0,High-Low,stay,test,twobytwo,,89.0,"89,71",465.0,#1F45FC,1000.0,8.0,magnitude,stay,,100869,stim,34.0,poldrack-single-stim,s572
212,900.0,2000.0,True,89.0,Color,,test,twobytwo,,89.0,"89,71",306.0,orange,1000.0,2.0,color,switch,,103776,stim,35.0,poldrack-single-stim,s572
215,900.0,2136.0,True,71.0,Magnitude,,test,twobytwo,,71.0,"89,71",555.0,orange,1000.0,4.0,magnitude,switch,,106816,stim,36.0,poldrack-single-stim,s572
218,900.0,2680.0,True,89.0,Color,,test,twobytwo,,89.0,"89,71",481.0,orange,1000.0,8.0,color,switch,,110405,stim,37.0,poldrack-single-stim,s572
221,900.0,2272.0,True,71.0,Magnitude,,test,twobytwo,,71.0,"89,71",469.0,#1F45FC,1000.0,3.0,magnitude,switch,,113580,stim,38.0,poldrack-single-stim,s572
224,900.0,2000.0,True,71.0,High-Low,switch,test,twobytwo,,71.0,"89,71",445.0,#1F45FC,1000.0,3.0,magnitude,stay,,116491,stim,39.0,poldrack-single-stim,s572
227,100.0,2000.0,True,71.0,Color,,test,twobytwo,,71.0,"89,71",553.0,#1F45FC,1000.0,1.0,color,switch,,118600,stim,40.0,poldrack-single-stim,s572
230,100.0,2136.0,True,71.0,Color,stay,test,twobytwo,,71.0,"89,71",492.0,#1F45FC,1000.0,9.0,color,stay,,120845,stim,41.0,poldrack-single-stim,s572
233,100.0,2000.0,True,71.0,Color,stay,test,twobytwo,,71.0,"89,71",515.0,#1F45FC,1000.0,7.0,color,stay,,122955,stim,42.0,poldrack-single-stim,s572
236,100.0,2000.0,True,71.0,Color,stay,test,twobytwo,,71.0,"89,71",531.0,#1F45FC,1000.0,1.0,color,stay,,125062,stim,43.0,poldrack-single-stim,s572
239,100.0,2000.0,True,71.0,Orange-Blue,switch,test,twobytwo,,71.0,"89,71",547.0,#1F45FC,1000.0,7.0,color,stay,,127165,stim,44.0,poldrack-single-stim,s572
242,900.0,2272.0,True,71.0,High-Low,,test,twobytwo,,71.0,"89,71",537.0,orange,1000.0,4.0,magnitude,switch,,130347,stim,45.0,poldrack-single-stim,s572
245,100.0,2408.0,True,71.0,Color,,test,twobytwo,,71.0,"89,71",550.0,#1F45FC,1000.0,3.0,color,switch,,132859,stim,46.0,poldrack-single-stim,s572
248,900.0,2000.0,True,89.0,Color,stay,test,twobytwo,,89.0,"89,71",308.0,orange,1000.0,7.0,color,stay,,135766,stim,47.0,poldrack-single-stim,s572
251,100.0,2000.0,True,89.0,Color,stay,test,twobytwo,,89.0,"89,71",414.0,orange,1000.0,6.0,color,stay,,137873,stim,48.0,poldrack-single-stim,s572
254,900.0,2000.0,True,89.0,High-Low,,test,twobytwo,,89.0,"89,71",395.0,orange,1000.0,8.0,magnitude,switch,,140778,stim,49.0,poldrack-single-stim,s572
257,100.0,2272.0,True,71.0,Orange-Blue,,test,twobytwo,,71.0,"89,71",519.0,#1F45FC,1000.0,3.0,color,switch,,143158,stim,50.0,poldrack-single-stim,s572
260,900.0,2136.0,True,89.0,Orange-Blue,stay,test,twobytwo,,89.0,"89,71",347.0,orange,1000.0,1.0,color,stay,,146199,stim,51.0,poldrack-single-stim,s572
263,900.0,2000.0,True,71.0,High-Low,,test,twobytwo,,71.0,"89,71",651.0,#1F45FC,1000.0,3.0,magnitude,switch,,149107,stim,52.0,poldrack-single-stim,s572
266,900.0,2544.0,True,89.0,Magnitude,switch,test,twobytwo,,89.0,"89,71",452.0,#1F45FC,1000.0,9.0,magnitude,stay,,152561,stim,53.0,poldrack-single-stim,s572
269,100.0,2272.0,True,71.0,Orange-Blue,,test,twobytwo,,71.0,"89,71",803.0,#1F45FC,1000.0,8.0,color,switch,,154938,stim,54.0,poldrack-single-stim,s572
272,100.0,2272.0,True,89.0,Orange-Blue,stay,test,twobytwo,,89.0,"89,71",615.0,orange,1000.0,6.0,color,stay,,157313,stim,55.0,poldrack-single-stim,s572
275,100.0,2000.0,True,71.0,Color,switch,test,twobytwo,,71.0,"89,71",548.0,#1F45FC,1000.0,6.0,color,stay,,159420,stim,56.0,poldrack-single-stim,s572
278,900.0,2000.0,True,89.0,Color,stay,test,twobytwo,,89.0,"89,71",344.0,orange,1000.0,1.0,color,stay,,162327,stim,57.0,poldrack-single-stim,s572
281,900.0,2136.0,True,89.0,High-Low,,test,twobytwo,,89.0,"89,71",433.0,orange,1000.0,7.0,magnitude,switch,,165367,stim,58.0,poldrack-single-stim,s572
284,100.0,2000.0,True,89.0,Orange-Blue,,test,twobytwo,,89.0,"89,71",515.0,orange,1000.0,9.0,color,switch,,167474,stim,59.0,poldrack-single-stim,s572
287,100.0,2136.0,True,89.0,Color,switch,test,twobytwo,,89.0,"89,71",686.0,orange,1000.0,1.0,color,stay,,169719,stim,60.0,poldrack-single-stim,s572
290,900.0,2272.0,True,71.0,High-Low,,test,twobytwo,,71.0,"89,71",678.0,#1F45FC,1000.0,1.0,magnitude,switch,,172903,stim,61.0,poldrack-single-stim,s572
293,900.0,2136.0,True,71.0,Color,,test,twobytwo,,71.0,"89,71",435.0,#1F45FC,1000.0,3.0,color,switch,,175949,stim,62.0,poldrack-single-stim,s572
296,100.0,2272.0,True,71.0,Color,stay,test,twobytwo,,71.0,"89,71",462.0,#1F45FC,1000.0,8.0,color,stay,,178333,stim,63.0,poldrack-single-stim,s572
299,100.0,2000.0,True,89.0,Magnitude,,test,twobytwo,,89.0,"89,71",745.0,#1F45FC,1000.0,9.0,magnitude,switch,,180440,stim,64.0,poldrack-single-stim,s572
302,100.0,2816.0,True,71.0,Magnitude,stay,test,twobytwo,,71.0,"89,71",569.0,#1F45FC,1000.0,3.0,magnitude,stay,,183362,stim,65.0,poldrack-single-stim,s572
305,100.0,2408.0,True,71.0,High-Low,switch,test,twobytwo,,71.0,"89,71",931.0,orange,1000.0,1.0,magnitude,stay,,185874,stim,66.0,poldrack-single-stim,s572
308,900.0,2000.0,True,71.0,High-Low,stay,test,twobytwo,,71.0,"89,71",556.0,#1F45FC,1000.0,3.0,magnitude,stay,,188781,stim,67.0,poldrack-single-stim,s572
311,900.0,2544.0,True,89.0,High-Low,stay,test,twobytwo,,89.0,"89,71",431.0,#1F45FC,1000.0,8.0,magnitude,stay,,192232,stim,68.0,poldrack-single-stim,s572
314,900.0,2136.0,True,89.0,Orange-Blue,,test,twobytwo,,89.0,"89,71",345.0,orange,1000.0,2.0,color,switch,,195272,stim,69.0,poldrack-single-stim,s572
317,100.0,2000.0,True,89.0,High-Low,,test,twobytwo,,89.0,"89,71",921.0,#1F45FC,1000.0,6.0,magnitude,switch,,197379,stim,70.0,poldrack-single-stim,s572
320,900.0,2000.0,True,89.0,High-Low,stay,test,twobytwo,,89.0,"89,71",442.0,#1F45FC,1000.0,6.0,magnitude,stay,,200286,stim,71.0,poldrack-single-stim,s572
323,100.0,2136.0,True,71.0,Magnitude,switch,test,twobytwo,,71.0,"89,71",595.0,#1F45FC,1000.0,1.0,magnitude,stay,,202528,stim,72.0,poldrack-single-stim,s572
326,100.0,2136.0,True,89.0,Magnitude,stay,test,twobytwo,,89.0,"89,71",577.0,orange,1000.0,9.0,magnitude,stay,,204771,stim,73.0,poldrack-single-stim,s572
329,900.0,2272.0,True,71.0,Orange-Blue,,test,twobytwo,,71.0,"89,71",428.0,#1F45FC,1000.0,3.0,color,switch,,207950,stim,74.0,poldrack-single-stim,s572
332,100.0,3224.0,True,71.0,Color,switch,test,twobytwo,,71.0,"89,71",541.0,#1F45FC,1000.0,6.0,color,stay,,211278,stim,75.0,poldrack-single-stim,s572
335,900.0,2000.0,True,71.0,Orange-Blue,switch,test,twobytwo,,71.0,"89,71",396.0,#1F45FC,1000.0,8.0,color,stay,,214185,stim,76.0,poldrack-single-stim,s572
338,100.0,2000.0,True,89.0,Magnitude,,test,twobytwo,,89.0,"89,71",773.0,#1F45FC,1000.0,6.0,magnitude,switch,,216291,stim,77.0,poldrack-single-stim,s572
341,900.0,2272.0,True,89.0,Color,,test,twobytwo,,89.0,"89,71",267.0,orange,1000.0,8.0,color,switch,,219470,stim,78.0,poldrack-single-stim,s572
344,100.0,2136.0,True,89.0,High-Low,,test,twobytwo,,89.0,"89,71",840.0,orange,1000.0,6.0,magnitude,switch,,221710,stim,79.0,poldrack-single-stim,s572
345,,10000.0,,,,,,twobytwo,,-1.0,none,-1.0,,10000.0,,,,,231713,rest_block,,poldrack-single-stim,s572
350,100.0,2000.0,True,89.0,Orange-Blue,stay,test,twobytwo,,89.0,"89,71",459.0,orange,1000.0,4.0,color,stay,,237337,stim,0.0,poldrack-single-stim,s572
353,900.0,2000.0,True,89.0,High-Low,,test,twobytwo,,89.0,"89,71",397.0,#1F45FC,1000.0,8.0,magnitude,switch,,240244,stim,1.0,poldrack-single-stim,s572
356,900.0,2000.0,True,71.0,Orange-Blue,,test,twobytwo,,71.0,"89,71",346.0,#1F45FC,1000.0,2.0,color,switch,,243151,stim,2.0,poldrack-single-stim,s572
359,100.0,2680.0,True,71.0,Magnitude,,test,twobytwo,,71.0,"89,71",1100.0,#1F45FC,1000.0,4.0,magnitude,switch,,245940,stim,3.0,poldrack-single-stim,s572
362,100.0,2000.0,True,89.0,Color,,test,twobytwo,,89.0,"89,71",438.0,orange,1000.0,8.0,color,switch,,248046,stim,4.0,poldrack-single-stim,s572
365,900.0,2272.0,True,89.0,Color,stay,test,twobytwo,,89.0,"89,71",555.0,orange,1000.0,7.0,color,stay,,251227,stim,5.0,poldrack-single-stim,s572
368,900.0,2000.0,True,71.0,Orange-Blue,switch,test,twobytwo,,71.0,"89,71",517.0,#1F45FC,1000.0,7.0,color,stay,,254137,stim,6.0,poldrack-single-stim,s572
371,900.0,2272.0,True,89.0,Color,switch,test,twobytwo,,89.0,"89,71",392.0,orange,1000.0,9.0,color,stay,,257313,stim,7.0,poldrack-single-stim,s572
374,900.0,2952.0,True,71.0,Magnitude,,test,twobytwo,,71.0,"89,71",546.0,#1F45FC,1000.0,1.0,magnitude,switch,,261173,stim,8.0,poldrack-single-stim,s572
377,900.0,2000.0,True,89.0,Color,,test,twobytwo,,89.0,"89,71",406.0,orange,1000.0,7.0,color,switch,,264085,stim,9.0,poldrack-single-stim,s572
380,900.0,2000.0,True,89.0,High-Low,,test,twobytwo,,89.0,"89,71",408.0,orange,1000.0,9.0,magnitude,switch,,266992,stim,10.0,poldrack-single-stim,s572
383,100.0,2000.0,True,71.0,Magnitude,switch,test,twobytwo,,71.0,"89,71",675.0,#1F45FC,1000.0,2.0,magnitude,stay,,269099,stim,11.0,poldrack-single-stim,s572
386,900.0,2000.0,True,89.0,Color,,test,twobytwo,,89.0,"89,71",425.0,orange,1000.0,1.0,color,switch,,272002,stim,12.0,poldrack-single-stim,s572
389,100.0,2136.0,True,89.0,High-Low,,test,twobytwo,,89.0,"89,71",681.0,#1F45FC,1000.0,8.0,magnitude,switch,,274245,stim,13.0,poldrack-single-stim,s572
392,900.0,2000.0,True,71.0,Magnitude,switch,test,twobytwo,,71.0,"89,71",592.0,#1F45FC,1000.0,4.0,magnitude,stay,,277152,stim,14.0,poldrack-single-stim,s572
395,900.0,2000.0,True,89.0,Color,,test,twobytwo,,89.0,"89,71",309.0,orange,1000.0,2.0,color,switch,,280064,stim,15.0,poldrack-single-stim,s572
398,900.0,2000.0,True,71.0,Orange-Blue,switch,test,twobytwo,,71.0,"89,71",467.0,#1F45FC,1000.0,3.0,color,stay,,282971,stim,16.0,poldrack-single-stim,s572
401,900.0,2272.0,True,89.0,High-Low,,test,twobytwo,,89.0,"89,71",565.0,#1F45FC,1000.0,9.0,magnitude,switch,,286148,stim,17.0,poldrack-single-stim,s572
404,100.0,2136.0,True,89.0,Color,,test,twobytwo,,89.0,"89,71",491.0,orange,1000.0,4.0,color,switch,,288390,stim,18.0,poldrack-single-stim,s572
407,100.0,2000.0,True,89.0,Color,stay,test,twobytwo,,89.0,"89,71",390.0,orange,1000.0,6.0,color,stay,,290496,stim,19.0,poldrack-single-stim,s572
410,900.0,2136.0,True,89.0,Magnitude,,test,twobytwo,,89.0,"89,71",409.0,orange,1000.0,6.0,magnitude,switch,,293537,stim,20.0,poldrack-single-stim,s572
413,100.0,2816.0,True,89.0,Orange-Blue,,test,twobytwo,,89.0,"89,71",487.0,orange,1000.0,9.0,color,switch,,296460,stim,21.0,poldrack-single-stim,s572
416,900.0,2408.0,True,71.0,Orange-Blue,stay,test,twobytwo,,71.0,"89,71",330.0,#1F45FC,1000.0,6.0,color,stay,,299772,stim,22.0,poldrack-single-stim,s572
419,900.0,2000.0,True,89.0,Magnitude,,test,twobytwo,,89.0,"89,71",372.0,#1F45FC,1000.0,8.0,magnitude,switch,,302678,stim,23.0,poldrack-single-stim,s572
422,100.0,2136.0,True,71.0,High-Low,switch,test,twobytwo,,71.0,"89,71",614.0,orange,1000.0,4.0,magnitude,stay,,304924,stim,24.0,poldrack-single-stim,s572
425,900.0,2136.0,True,89.0,High-Low,stay,test,twobytwo,,89.0,"89,71",401.0,#1F45FC,1000.0,7.0,magnitude,stay,,307964,stim,25.0,poldrack-single-stim,s572
428,100.0,2136.0,True,89.0,Orange-Blue,,test,twobytwo,,89.0,"89,71",827.0,orange,1000.0,3.0,color,switch,,310203,stim,26.0,poldrack-single-stim,s572
431,900.0,2544.0,True,89.0,Orange-Blue,stay,test,twobytwo,,89.0,"89,71",471.0,orange,1000.0,8.0,color,stay,,313655,stim,27.0,poldrack-single-stim,s572
434,900.0,2136.0,True,71.0,Magnitude,,test,twobytwo,,71.0,"89,71",492.0,#1F45FC,1000.0,1.0,magnitude,switch,,316695,stim,28.0,poldrack-single-stim,s572
437,100.0,2000.0,True,71.0,High-Low,switch,test,twobytwo,,71.0,"89,71",695.0,#1F45FC,1000.0,4.0,magnitude,stay,,318801,stim,29.0,poldrack-single-stim,s572
440,100.0,2000.0,True,89.0,Magnitude,switch,test,twobytwo,,89.0,"89,71",572.0,#1F45FC,1000.0,8.0,magnitude,stay,,320908,stim,30.0,poldrack-single-stim,s572
443,100.0,2000.0,True,89.0,Orange-Blue,,test,twobytwo,,89.0,"89,71",548.0,orange,1000.0,3.0,color,switch,,323015,stim,31.0,poldrack-single-stim,s572
446,900.0,2000.0,True,89.0,High-Low,,test,twobytwo,,89.0,"89,71",466.0,#1F45FC,1000.0,8.0,magnitude,switch,,325922,stim,32.0,poldrack-single-stim,s572
449,900.0,2136.0,True,89.0,High-Low,stay,test,twobytwo,,89.0,"89,71",416.0,#1F45FC,1000.0,7.0,magnitude,stay,,328962,stim,33.0,poldrack-single-stim,s572
452,100.0,2000.0,True,89.0,High-Low,stay,test,twobytwo,,89.0,"89,71",438.0,#1F45FC,1000.0,8.0,magnitude,stay,,331069,stim,34.0,poldrack-single-stim,s572
455,900.0,2000.0,True,89.0,Color,,test,twobytwo,,89.0,"89,71",320.0,orange,1000.0,2.0,color,switch,,333978,stim,35.0,poldrack-single-stim,s572
458,900.0,2000.0,True,71.0,High-Low,,test,twobytwo,,71.0,"89,71",645.0,orange,1000.0,4.0,magnitude,switch,,336884,stim,36.0,poldrack-single-stim,s572
461,900.0,2136.0,True,89.0,Color,,test,twobytwo,,89.0,"89,71",495.0,orange,1000.0,8.0,color,switch,,339928,stim,37.0,poldrack-single-stim,s572
464,900.0,2136.0,True,71.0,Magnitude,,test,twobytwo,,71.0,"89,71",516.0,#1F45FC,1000.0,3.0,magnitude,switch,,342973,stim,38.0,poldrack-single-stim,s572
467,900.0,2136.0,True,71.0,High-Low,switch,test,twobytwo,,71.0,"89,71",461.0,#1F45FC,1000.0,3.0,magnitude,stay,,346014,stim,39.0,poldrack-single-stim,s572
470,100.0,2136.0,True,71.0,Color,,test,twobytwo,,71.0,"89,71",661.0,#1F45FC,1000.0,1.0,color,switch,,348259,stim,40.0,poldrack-single-stim,s572
473,100.0,2680.0,True,71.0,Color,stay,test,twobytwo,,71.0,"89,71",479.0,#1F45FC,1000.0,9.0,color,stay,,351043,stim,41.0,poldrack-single-stim,s572
476,100.0,2544.0,True,71.0,Color,stay,test,twobytwo,,71.0,"89,71",489.0,#1F45FC,1000.0,7.0,color,stay,,353693,stim,42.0,poldrack-single-stim,s572
479,100.0,2272.0,True,71.0,Color,stay,test,twobytwo,,71.0,"89,71",494.0,#1F45FC,1000.0,1.0,color,stay,,356076,stim,43.0,poldrack-single-stim,s572
482,100.0,2272.0,True,71.0,Orange-Blue,switch,test,twobytwo,,71.0,"89,71",595.0,#1F45FC,1000.0,7.0,color,stay,,358456,stim,44.0,poldrack-single-stim,s572
485,900.0,2408.0,True,71.0,Magnitude,,test,twobytwo,,71.0,"89,71",498.0,orange,1000.0,4.0,magnitude,switch,,361768,stim,45.0,poldrack-single-stim,s572
488,100.0,2136.0,True,71.0,Color,,test,twobytwo,,71.0,"89,71",543.0,#1F45FC,1000.0,3.0,color,switch,,364008,stim,46.0,poldrack-single-stim,s572
491,900.0,2272.0,True,89.0,Color,stay,test,twobytwo,,89.0,"89,71",328.0,orange,1000.0,7.0,color,stay,,367187,stim,47.0,poldrack-single-stim,s572
494,100.0,2000.0,True,89.0,Color,stay,test,twobytwo,,89.0,"89,71",448.0,orange,1000.0,6.0,color,stay,,369294,stim,48.0,poldrack-single-stim,s572
497,900.0,2136.0,True,89.0,Magnitude,,test,twobytwo,,89.0,"89,71",365.0,orange,1000.0,8.0,magnitude,switch,,372334,stim,49.0,poldrack-single-stim,s572
500,100.0,2272.0,True,71.0,Color,,test,twobytwo,,71.0,"89,71",539.0,#1F45FC,1000.0,3.0,color,switch,,374711,stim,50.0,poldrack-single-stim,s572
503,900.0,2000.0,True,89.0,Color,stay,test,twobytwo,,89.0,"89,71",288.0,orange,1000.0,1.0,color,stay,,377620,stim,51.0,poldrack-single-stim,s572
506,900.0,2680.0,True,71.0,High-Low,,test,twobytwo,,71.0,"89,71",664.0,#1F45FC,1000.0,3.0,magnitude,switch,,381206,stim,52.0,poldrack-single-stim,s572
509,900.0,2000.0,True,89.0,Magnitude,switch,test,twobytwo,,89.0,"89,71",453.0,#1F45FC,1000.0,9.0,magnitude,stay,,384116,stim,53.0,poldrack-single-stim,s572
