,block_duration,correct,correct_response,cue,exp_stage,experiment_exp_id,feedback_duration,flanker_location,flanker_middle_direction,flanker_type,key_press,possible_responses,rt,stim_duration,text,time_elapsed,trial_id,trial_num,trial_type,worker_id
136,2100.136,1.0,71.0,double,test,attention_network_task,,down,right,incongruent,71,"89,71",483,1700.0,,70771,stim,25.0,poldrack-single-stim,s358
139,2100.136,1.0,89.0,double,test,attention_network_task,,down,left,incongruent,89,"89,71",535,1700.0,,73379,stim,26.0,poldrack-single-stim,s358
142,2100.0,1.0,71.0,double,test,attention_network_task,,up,right,incongruent,71,"89,71",684,1700.0,,75985,stim,27.0,poldrack-single-stim,s358
145,2100.136,1.0,89.0,spatial,test,attention_network_task,,down,left,incongruent,89,"89,71",854,1700.0,,78590,stim,28.0,poldrack-single-stim,s358
148,2100.952,1.0,89.0,spatial,test,attention_network_task,,down,left,incongruent,89,"89,71",679,1700.0,,81196,stim,29.0,poldrack-single-stim,s358
151,2100.136,1.0,71.0,double,test,attention_network_task,,down,right,incongruent,71,"89,71",629,1700.0,,83801,stim,30.0,poldrack-single-stim,s358
154,2100.408,1.0,71.0,double,test,attention_network_task,,up,right,incongruent,71,"89,71",664,1700.0,,86409,stim,31.0,poldrack-single-stim,s358
157,2100.952,1.0,89.0,spatial,test,attention_network_task,,down,left,incongruent,89,"89,71",636,1700.0,,89015,stim,32.0,poldrack-single-stim,s358
160,2100.136,1.0,71.0,double,test,attention_network_task,,down,right,incongruent,71,"89,71",617,1700.0,,91621,stim,33.0,poldrack-single-stim,s358
163,2100.272,1.0,89.0,double,test,attention_network_task,,down,left,incongruent,89,"89,71",581,1700.0,,94225,stim,34.0,poldrack-single-stim,s358
166,2100.272,1.0,89.0,double,test,attention_network_task,,up,left,incongruent,89,"89,71",671,1700.0,,96831,stim,35.0,poldrack-single-stim,s358
169,2100.0,1.0,71.0,double,test,attention_network_task,,up,right,congruent,71,"89,71",532,1700.0,,99436,stim,36.0,poldrack-single-stim,s358
172,2100.0,1.0,71.0,spatial,test,attention_network_task,,down,right,incongruent,71,"89,71",608,1700.0,,102042,stim,37.0,poldrack-single-stim,s358
175,2100.272,1.0,89.0,spatial,test,attention_network_task,,down,left,congruent,89,"89,71",482,1700.0,,104650,stim,38.0,poldrack-single-stim,s358
178,2100.0,1.0,89.0,spatial,test,attention_network_task,,up,left,congruent,89,"89,71",750,1700.0,,107255,stim,39.0,poldrack-single-stim,s358
181,2100.0,1.0,71.0,spatial,test,attention_network_task,,down,right,incongruent,71,"89,71",725,1700.0,,109861,stim,40.0,poldrack-single-stim,s358
184,2100.272,1.0,71.0,double,test,attention_network_task,,up,right,congruent,71,"89,71",621,1700.0,,112469,stim,41.0,poldrack-single-stim,s358
187,2100.0,1.0,71.0,spatial,test,attention_network_task,,up,right,incongruent,71,"89,71",656,1700.0,,115074,stim,42.0,poldrack-single-stim,s358
190,2100.136,1.0,89.0,spatial,test,attention_network_task,,down,left,congruent,89,"89,71",680,1700.0,,117680,stim,43.0,poldrack-single-stim,s358
193,2100.272,1.0,71.0,spatial,test,attention_network_task,,up,right,congruent,71,"89,71",587,1700.0,,120285,stim,44.0,poldrack-single-stim,s358
196,2100.0,1.0,89.0,spatial,test,attention_network_task,,up,left,congruent,89,"89,71",854,1700.0,,122891,stim,45.0,poldrack-single-stim,s358
199,2100.0,1.0,89.0,double,test,attention_network_task,,down,left,incongruent,89,"89,71",794,1700.0,,125496,stim,46.0,poldrack-single-stim,s358
202,2100.0,1.0,89.0,double,test,attention_network_task,,up,left,congruent,89,"89,71",701,1700.0,,128102,stim,47.0,poldrack-single-stim,s358
205,2100.0,1.0,71.0,spatial,test,attention_network_task,,down,right,incongruent,71,"89,71",668,1700.0,,130707,stim,48.0,poldrack-single-stim,s358
208,2100.0,1.0,71.0,double,test,attention_network_task,,up,right,congruent,71,"89,71",823,1700.0,,133313,stim,49.0,poldrack-single-stim,s358
211,2100.0,1.0,71.0,spatial,test,attention_network_task,,down,right,incongruent,71,"89,71",922,1700.0,,135918,stim,50.0,poldrack-single-stim,s358
214,2100.272,1.0,89.0,double,test,attention_network_task,,down,left,congruent,89,"89,71",657,1700.0,,138524,stim,51.0,poldrack-single-stim,s358
217,2100.136,1.0,71.0,double,test,attention_network_task,,down,right,incongruent,71,"89,71",821,1700.0,,141132,stim,52.0,poldrack-single-stim,s358
220,2101.0879999999997,1.0,71.0,double,test,attention_network_task,,up,right,incongruent,71,"89,71",1045,1700.0,,143741,stim,53.0,poldrack-single-stim,s358
223,2100.272,1.0,89.0,spatial,test,attention_network_task,,down,left,congruent,89,"89,71",745,1700.0,,146347,stim,54.0,poldrack-single-stim,s358
226,2100.136,1.0,71.0,spatial,test,attention_network_task,,up,right,congruent,71,"89,71",1099,1700.0,,148953,stim,55.0,poldrack-single-stim,s358
229,2100.136,1.0,71.0,double,test,attention_network_task,,down,right,congruent,71,"89,71",580,1700.0,,151559,stim,56.0,poldrack-single-stim,s358
232,2100.0,1.0,89.0,double,test,attention_network_task,,up,left,congruent,89,"89,71",744,1700.0,,154164,stim,57.0,poldrack-single-stim,s358
235,2100.0,1.0,89.0,spatial,test,attention_network_task,,up,left,incongruent,89,"89,71",1087,1700.0,,156770,stim,58.0,poldrack-single-stim,s358
238,2100.0,1.0,89.0,spatial,test,attention_network_task,,down,left,congruent,89,"89,71",659,1700.0,,159375,stim,59.0,poldrack-single-stim,s358
241,2100.0,1.0,71.0,double,test,attention_network_task,,down,right,incongruent,71,"89,71",519,1700.0,,161982,stim,60.0,poldrack-single-stim,s358
244,2100.136,1.0,71.0,spatial,test,attention_network_task,,down,right,incongruent,71,"89,71",587,1700.0,,164589,stim,61.0,poldrack-single-stim,s358
247,2100.272,1.0,89.0,double,test,attention_network_task,,down,left,incongruent,89,"89,71",522,1700.0,,167194,stim,62.0,poldrack-single-stim,s358
250,2100.136,1.0,89.0,spatial,test,attention_network_task,,down,left,congruent,89,"89,71",480,1700.0,,169800,stim,63.0,poldrack-single-stim,s358
251,7500.0,,,,,attention_network_task,,,,,-1,none,-1,7500.0,,177301,rest_block,,poldrack-single-stim,s358
255,2100.136,1.0,89.0,double,test,attention_network_task,,down,left,congruent,89,"89,71",582,1700.0,,182912,stim,64.0,poldrack-single-stim,s358
258,2100.0,1.0,71.0,double,test,attention_network_task,,up,right,incongruent,71,"89,71",656,1700.0,,185517,stim,65.0,poldrack-single-stim,s358
261,2100.0,1.0,89.0,spatial,test,attention_network_task,,up,left,congruent,89,"89,71",581,1700.0,,188123,stim,66.0,poldrack-single-stim,s358
264,2100.408,1.0,89.0,double,test,attention_network_task,,down,left,congruent,89,"89,71",686,1700.0,,190730,stim,67.0,poldrack-single-stim,s358
267,2100.544,1.0,89.0,double,test,attention_network_task,,up,left,congruent,89,"89,71",818,1700.0,,193336,stim,68.0,poldrack-single-stim,s358
270,2100.408,1.0,89.0,spatial,test,attention_network_task,,down,left,incongruent,89,"89,71",666,1700.0,,195942,stim,69.0,poldrack-single-stim,s358
273,2100.0,1.0,71.0,spatial,test,attention_network_task,,up,right,congruent,71,"89,71",661,1700.0,,198547,stim,70.0,poldrack-single-stim,s358
276,2100.408,1.0,89.0,double,test,attention_network_task,,up,left,congruent,89,"89,71",634,1700.0,,201154,stim,71.0,poldrack-single-stim,s358
279,2100.0,1.0,71.0,spatial,test,attention_network_task,,up,right,congruent,71,"89,71",674,1700.0,,203760,stim,72.0,poldrack-single-stim,s358
282,2100.408,1.0,89.0,spatial,test,attention_network_task,,down,left,congruent,89,"89,71",619,1700.0,,206366,stim,73.0,poldrack-single-stim,s358
285,2100.0,1.0,89.0,spatial,test,attention_network_task,,up,left,incongruent,89,"89,71",754,1700.0,,208974,stim,74.0,poldrack-single-stim,s358
288,2100.0,1.0,89.0,spatial,test,attention_network_task,,up,left,incongruent,89,"89,71",679,1700.0,,211580,stim,75.0,poldrack-single-stim,s358
291,2100.408,1.0,71.0,spatial,test,attention_network_task,,up,right,incongruent,71,"89,71",1112,1700.0,,214186,stim,76.0,poldrack-single-stim,s358
294,2100.136,1.0,89.0,spatial,test,attention_network_task,,up,left,incongruent,89,"89,71",555,1700.0,,216792,stim,77.0,poldrack-single-stim,s358
297,2100.272,1.0,89.0,double,test,attention_network_task,,down,left,incongruent,89,"89,71",650,1700.0,,219399,stim,78.0,poldrack-single-stim,s358
300,2100.544,1.0,89.0,double,test,attention_network_task,,up,left,incongruent,89,"89,71",905,1700.0,,222004,stim,79.0,poldrack-single-stim,s358
303,2100.272,1.0,71.0,spatial,test,attention_network_task,,up,right,incongruent,71,"89,71",690,1700.0,,224612,stim,80.0,poldrack-single-stim,s358
306,2100.0,1.0,71.0,spatial,test,attention_network_task,,up,right,incongruent,71,"89,71",597,1700.0,,227218,stim,81.0,poldrack-single-stim,s358
309,2100.408,1.0,71.0,spatial,test,attention_network_task,,up,right,incongruent,71,"89,71",546,1700.0,,229824,stim,82.0,poldrack-single-stim,s358
312,2100.0,1.0,89.0,spatial,test,attention_network_task,,up,left,congruent,89,"89,71",567,1700.0,,232429,stim,83.0,poldrack-single-stim,s358
315,2100.0,1.0,71.0,double,test,attention_network_task,,down,right,congruent,71,"89,71",647,1700.0,,235034,stim,84.0,poldrack-single-stim,s358
318,2100.544,1.0,71.0,double,test,attention_network_task,,up,right,incongruent,71,"89,71",716,1700.0,,237639,stim,85.0,poldrack-single-stim,s358
321,2100.408,1.0,89.0,spatial,test,attention_network_task,,down,left,congruent,89,"89,71",759,1700.0,,240245,stim,86.0,poldrack-single-stim,s358
324,2100.0,1.0,71.0,spatial,test,attention_network_task,,down,right,congruent,71,"89,71",692,1700.0,,242853,stim,87.0,poldrack-single-stim,s358
327,2100.136,1.0,71.0,spatial,test,attention_network_task,,up,right,congruent,71,"89,71",680,1700.0,,245459,stim,88.0,poldrack-single-stim,s358
330,2100.8160000000003,1.0,89.0,spatial,test,attention_network_task,,down,left,incongruent,89,"89,71",637,1700.0,,248064,stim,89.0,poldrack-single-stim,s358
333,2100.136,1.0,89.0,double,test,attention_network_task,,down,left,congruent,89,"89,71",594,1700.0,,250672,stim,90.0,poldrack-single-stim,s358
336,2100.0,1.0,89.0,spatial,test,attention_network_task,,up,left,congruent,89,"89,71",581,1700.0,,253278,stim,91.0,poldrack-single-stim,s358
339,2100.136,1.0,71.0,double,test,attention_network_task,,up,right,incongruent,71,"89,71",660,1700.0,,255883,stim,92.0,poldrack-single-stim,s358
342,2100.136,1.0,71.0,spatial,test,attention_network_task,,up,right,incongruent,71,"89,71",598,1700.0,,258490,stim,93.0,poldrack-single-stim,s358
345,2100.136,1.0,89.0,double,test,attention_network_task,,up,left,incongruent,89,"89,71",635,1700.0,,261096,stim,94.0,poldrack-single-stim,s358
348,2100.544,1.0,89.0,spatial,test,attention_network_task,,down,left,congruent,89,"89,71",744,1700.0,,263702,stim,95.0,poldrack-single-stim,s358
351,2100.0,1.0,89.0,spatial,test,attention_network_task,,up,left,congruent,89,"89,71",677,1700.0,,266310,stim,96.0,poldrack-single-stim,s358
354,2100.272,1.0,71.0,double,test,attention_network_task,,down,right,incongruent,71,"89,71",698,1700.0,,268915,stim,97.0,poldrack-single-stim,s358
357,2100.0,1.0,71.0,spatial,test,attention_network_task,,down,right,congruent,71,"89,71",566,1700.0,,271521,stim,98.0,poldrack-single-stim,s358
360,2100.136,1.0,71.0,spatial,test,attention_network_task,,down,right,congruent,71,"89,71",563,1700.0,,274126,stim,99.0,poldrack-single-stim,s358
363,2100.408,1.0,71.0,double,test,attention_network_task,,up,right,incongruent,71,"89,71",688,1700.0,,276733,stim,100.0,poldrack-single-stim,s358
366,2100.544,1.0,71.0,double,test,attention_network_task,,down,right,congruent,71,"89,71",613,1700.0,,279340,stim,101.0,poldrack-single-stim,s358
369,2100.0,1.0,89.0,double,test,attention_network_task,,down,left,incongruent,89,"89,71",554,1700.0,,281945,stim,102.0,poldrack-single-stim,s358
372,2100.136,1.0,89.0,spatial,test,attention_network_task,,down,left,incongruent,89,"89,71",550,1700.0,,284551,stim,103.0,poldrack-single-stim,s358
375,2100.136,1.0,89.0,double,test,attention_network_task,,up,left,incongruent,89,"89,71",648,1700.0,,287156,stim,104.0,poldrack-single-stim,s358
378,2100.136,1.0,71.0,spatial,test,attention_network_task,,down,right,incongruent,71,"89,71",543,1700.0,,289762,stim,105.0,poldrack-single-stim,s358
381,2100.136,1.0,89.0,double,test,attention_network_task,,up,left,congruent,89,"89,71",583,1700.0,,292369,stim,106.0,poldrack-single-stim,s358
384,2100.272,1.0,71.0,spatial,test,attention_network_task,,down,right,incongruent,71,"89,71",558,1700.0,,294975,stim,107.0,poldrack-single-stim,s358
387,2100.136,1.0,71.0,spatial,test,attention_network_task,,up,right,incongruent,71,"89,71",628,1700.0,,297580,stim,108.0,poldrack-single-stim,s358
390,2100.408,1.0,89.0,spatial,test,attention_network_task,,up,left,incongruent,89,"89,71",641,1700.0,,300186,stim,109.0,poldrack-single-stim,s358
393,2100.0,1.0,71.0,double,test,attention_network_task,,up,right,incongruent,71,"89,71",704,1700.0,,302793,stim,110.0,poldrack-single-stim,s358
396,2100.136,1.0,89.0,double,test,attention_network_task,,down,left,congruent,89,"89,71",606,1700.0,,305400,stim,111.0,poldrack-single-stim,s358
399,2100.0,1.0,71.0,spatial,test,attention_network_task,,down,right,congruent,71,"89,71",568,1700.0,,308007,stim,112.0,poldrack-single-stim,s358
402,2100.136,1.0,89.0,double,test,attention_network_task,,down,left,incongruent,89,"89,71",653,1700.0,,310613,stim,113.0,poldrack-single-stim,s358
405,2100.952,1.0,89.0,spatial,test,attention_network_task,,up,left,congruent,89,"89,71",705,1700.0,,313221,stim,114.0,poldrack-single-stim,s358
408,2100.272,1.0,71.0,double,test,attention_network_task,,down,right,congruent,71,"89,71",534,1700.0,,315827,stim,115.0,poldrack-single-stim,s358
411,2100.136,1.0,71.0,double,test,attention_network_task,,down,right,congruent,71,"89,71",465,1700.0,,318434,stim,116.0,poldrack-single-stim,s358
414,2100.0,1.0,89.0,double,test,attention_network_task,,up,left,incongruent,89,"89,71",641,1700.0,,321040,stim,117.0,poldrack-single-stim,s358
417,2100.136,1.0,71.0,spatial,test,attention_network_task,,down,right,incongruent,71,"89,71",540,1700.0,,323646,stim,118.0,poldrack-single-stim,s358
420,2100.0,1.0,89.0,double,test,attention_network_task,,up,left,congruent,89,"89,71",510,1700.0,,326254,stim,119.0,poldrack-single-stim,s358
423,2100.136,1.0,89.0,spatial,test,attention_network_task,,down,left,incongruent,89,"89,71",611,1700.0,,328860,stim,120.0,poldrack-single-stim,s358
426,2100.272,1.0,89.0,double,test,attention_network_task,,up,left,incongruent,89,"89,71",706,1700.0,,331467,stim,121.0,poldrack-single-stim,s358
429,2100.272,1.0,89.0,spatial,test,attention_network_task,,down,left,incongruent,89,"89,71",615,1700.0,,334073,stim,122.0,poldrack-single-stim,s358
432,2100.136,1.0,71.0,double,test,attention_network_task,,up,right,congruent,71,"89,71",688,1700.0,,336678,stim,123.0,poldrack-single-stim,s358
435,2100.0,1.0,89.0,double,test,attention_network_task,,up,left,incongruent,89,"89,71",543,1700.0,,339284,stim,124.0,poldrack-single-stim,s358
438,2100.136,1.0,71.0,double,test,attention_network_task,,down,right,incongruent,71,"89,71",569,1700.0,,341889,stim,125.0,poldrack-single-stim,s358
441,2100.0,1.0,89.0,spatial,test,attention_network_task,,up,left,congruent,89,"89,71",617,1700.0,,344494,stim,126.0,poldrack-single-stim,s358
444,2100.272,1.0,71.0,double,test,attention_network_task,,down,right,congruent,71,"89,71",570,1700.0,,347101,stim,127.0,poldrack-single-stim,s358
