,block_duration,condition,correct,current_position,exp_stage,experiment_exp_id,goal_state,key_press,min_moves,num_moves_made,possible_responses,problem_id,problem_time,rt,start_state,stim_duration,text,time_elapsed,trial_id,trial_type,worker_id
4,9596.0,,,,,ward_and_allport,,32,,,32,,,9596,,9596.0,,-38590,instruction,poldrack-single-stim,s465
23,1500.0,,,,,ward_and_allport,,-1,,,none,,,-1,,1500.0,,2504,practice_start_block,poldrack-single-stim,s465
24,3717.0,UA_with_intermeidate,,"1,0,0,2,0,0,0,0,0",practice,ward_and_allport,"1,2,3,0,0,0,0,0,0",71,3.0,1.0,"89,71",0.0,,3717,"1,0,0,2,3,0,0,0,0",3717.0,,6723,to_hand,poldrack-single-stim,s465
25,2341.0,UA_with_intermeidate,,"1,0,0,2,0,0,3,0,0",practice,ward_and_allport,"1,2,3,0,0,0,0,0,0",82,3.0,1.0,"89,71,82",0.0,,2341,"1,0,0,2,3,0,0,0,0",2341.0,,9065,to_board,poldrack-single-stim,s465
26,894.0,UA_with_intermeidate,,"1,0,0,0,0,0,3,0,0",practice,ward_and_allport,"1,2,3,0,0,0,0,0,0",71,3.0,2.0,"89,71,82",0.0,,894,"1,0,0,2,3,0,0,0,0",894.0,,9962,to_hand,poldrack-single-stim,s465
27,707.0,UA_with_intermeidate,,"1,2,0,0,0,0,3,0,0",practice,ward_and_allport,"1,2,3,0,0,0,0,0,0",89,3.0,2.0,"89,71,82",0.0,,707,"1,0,0,2,3,0,0,0,0",707.0,,10670,to_board,poldrack-single-stim,s465
28,1194.0,UA_with_intermeidate,,"1,2,0,0,0,0,0,0,0",practice,ward_and_allport,"1,2,3,0,0,0,0,0,0",82,3.0,3.0,"89,82",0.0,,1194,"1,0,0,2,3,0,0,0,0",1194.0,,11864,to_hand,poldrack-single-stim,s465
29,466.0,UA_with_intermeidate,,"1,2,3,0,0,0,0,0,0",practice,ward_and_allport,"1,2,3,0,0,0,0,0,0",89,3.0,3.0,"89,71,82",0.0,,466,"1,0,0,2,3,0,0,0,0",466.0,,12331,to_board,poldrack-single-stim,s465
30,2500.0,,True,,practice,ward_and_allport,,-1,3.0,3.0,none,,12331.0,-1,,1000.0,,14835,feedback,poldrack-single-stim,s465
31,3288.0,UA_with_intermeidate,,"1,0,0,3,0,0,0,0,0",practice,ward_and_allport,"1,3,2,0,0,0,0,0,0",89,3.0,1.0,"89,71",1.0,,3288,"1,2,0,3,0,0,0,0,0",3288.0,,18126,to_hand,poldrack-single-stim,s465
32,1219.0,UA_with_intermeidate,,"1,0,0,3,0,0,2,0,0",practice,ward_and_allport,"1,3,2,0,0,0,0,0,0",82,3.0,1.0,"89,71,82",1.0,,1219,"1,2,0,3,0,0,0,0,0",1219.0,,19346,to_board,poldrack-single-stim,s465
33,747.0,UA_with_intermeidate,,"1,0,0,0,0,0,2,0,0",practice,ward_and_allport,"1,3,2,0,0,0,0,0,0",71,3.0,2.0,"89,71,82",1.0,,747,"1,2,0,3,0,0,0,0,0",747.0,,20096,to_hand,poldrack-single-stim,s465
34,439.0,UA_with_intermeidate,,"1,3,0,0,0,0,2,0,0",practice,ward_and_allport,"1,3,2,0,0,0,0,0,0",89,3.0,2.0,"89,71,82",1.0,,439,"1,2,0,3,0,0,0,0,0",439.0,,20536,to_board,poldrack-single-stim,s465
35,839.0,UA_with_intermeidate,,"1,3,0,0,0,0,0,0,0",practice,ward_and_allport,"1,3,2,0,0,0,0,0,0",82,3.0,3.0,"89,82",1.0,,839,"1,2,0,3,0,0,0,0,0",839.0,,21377,to_hand,poldrack-single-stim,s465
36,340.0,UA_with_intermeidate,,"1,3,2,0,0,0,0,0,0",practice,ward_and_allport,"1,3,2,0,0,0,0,0,0",89,3.0,3.0,"89,71,82",1.0,,340,"1,2,0,3,0,0,0,0,0",340.0,,21717,to_board,poldrack-single-stim,s465
37,2100.0,,True,,practice,ward_and_allport,,-1,3.0,3.0,none,,8983.0,-1,,1000.0,,23819,feedback,poldrack-single-stim,s465
38,4275.0,UA_without_intermeidate,,"0,0,0,1,2,0,0,0,0",practice,ward_and_allport,"3,2,1,0,0,0,0,0,0",82,3.0,1.0,"71,82",2.0,,4275,"0,0,0,1,2,0,3,0,0",4275.0,,28096,to_hand,poldrack-single-stim,s465
39,327.0,UA_without_intermeidate,,"3,0,0,1,2,0,0,0,0",practice,ward_and_allport,"3,2,1,0,0,0,0,0,0",89,3.0,1.0,"89,71,82",2.0,,327,"0,0,0,1,2,0,3,0,0",327.0,,28423,to_board,poldrack-single-stim,s465
40,1116.0,UA_without_intermeidate,,"3,0,0,1,0,0,0,0,0",practice,ward_and_allport,"3,2,1,0,0,0,0,0,0",71,3.0,2.0,"89,71",2.0,,1116,"0,0,0,1,2,0,3,0,0",1116.0,,29541,to_hand,poldrack-single-stim,s465
41,238.0,UA_without_intermeidate,,"3,2,0,1,0,0,0,0,0",practice,ward_and_allport,"3,2,1,0,0,0,0,0,0",89,3.0,2.0,"89,71,82",2.0,,238,"0,0,0,1,2,0,3,0,0",238.0,,29779,to_board,poldrack-single-stim,s465
42,757.0,UA_without_intermeidate,,"3,2,0,0,0,0,0,0,0",practice,ward_and_allport,"3,2,1,0,0,0,0,0,0",71,3.0,3.0,"89,71",2.0,,757,"0,0,0,1,2,0,3,0,0",757.0,,30538,to_hand,poldrack-single-stim,s465
43,142.0,UA_without_intermeidate,,"3,2,1,0,0,0,0,0,0",practice,ward_and_allport,"3,2,1,0,0,0,0,0,0",89,3.0,3.0,"89,71,82",2.0,,142,"0,0,0,1,2,0,3,0,0",142.0,,30680,to_board,poldrack-single-stim,s465
44,2200.0,,True,,practice,ward_and_allport,,-1,3.0,3.0,none,,9065.0,-1,,1000.0,,32884,feedback,poldrack-single-stim,s465
45,2254.0,UA_without_intermeidate,,"0,0,0,1,0,0,3,0,0",practice,ward_and_allport,"2,3,1,0,0,0,0,0,0",71,3.0,1.0,"71,82",3.0,,2254,"0,0,0,1,2,0,3,0,0",2254.0,,35140,to_hand,poldrack-single-stim,s465
