block_duration,condition,correct,current_position,exp_stage,experiment_exp_id,goal_state,key_press,min_moves,num_moves_made,possible_responses,problem_id,problem_time,rt,start_state,stim_duration,text,time_elapsed,timing_post_trial,trial_id,trial_type,worker_id
2559.0,UA_with_intermeidate,,"0,0,0,2,3,0,0,0,0",practice,ward_and_allport,"1,2,3,0,0,0,0,0,0",89,3.0,1.0,"89,71",0.0,,2559,"1,0,0,2,3,0,0,0,0",2559.0,,5566,0.0,to_hand,poldrack-single-stim,s172
563.0,UA_with_intermeidate,,"0,0,0,2,3,0,1,0,0",practice,ward_and_allport,"1,2,3,0,0,0,0,0,0",82,3.0,1.0,"89,71,82",0.0,,563,"1,0,0,2,3,0,0,0,0",563.0,,6130,0.0,to_board,poldrack-single-stim,s172
1330.0,UA_with_intermeidate,,"0,0,0,2,0,0,1,0,0",practice,ward_and_allport,"1,2,3,0,0,0,0,0,0",71,3.0,2.0,"71,82",0.0,,1330,"1,0,0,2,3,0,0,0,0",1330.0,,7462,0.0,to_hand,poldrack-single-stim,s172
333.0,UA_with_intermeidate,,"3,0,0,2,0,0,1,0,0",practice,ward_and_allport,"1,2,3,0,0,0,0,0,0",89,3.0,2.0,"89,71,82",0.0,,333,"1,0,0,2,3,0,0,0,0",333.0,,7795,0.0,to_board,poldrack-single-stim,s172
895.0,UA_with_intermeidate,,"3,0,0,0,0,0,1,0,0",practice,ward_and_allport,"1,2,3,0,0,0,0,0,0",71,3.0,3.0,"89,71,82",0.0,,895,"1,0,0,2,3,0,0,0,0",895.0,,8692,0.0,to_hand,poldrack-single-stim,s172
371.0,UA_with_intermeidate,,"3,2,0,0,0,0,1,0,0",practice,ward_and_allport,"1,2,3,0,0,0,0,0,0",89,3.0,3.0,"89,71,82",0.0,,371,"1,0,0,2,3,0,0,0,0",371.0,,9064,0.0,to_board,poldrack-single-stim,s172
354.0,UA_with_intermeidate,,"3,2,0,0,0,0,0,0,0",practice,ward_and_allport,"1,2,3,0,0,0,0,0,0",82,3.0,4.0,"89,82",0.0,,354,"1,0,0,2,3,0,0,0,0",354.0,,9420,0.0,to_hand,poldrack-single-stim,s172
471.0,UA_with_intermeidate,,"3,2,0,1,0,0,0,0,0",practice,ward_and_allport,"1,2,3,0,0,0,0,0,0",71,3.0,4.0,"89,71,82",0.0,,471,"1,0,0,2,3,0,0,0,0",471.0,,9892,0.0,to_board,poldrack-single-stim,s172
731.0,UA_with_intermeidate,,"3,2,0,0,0,0,0,0,0",practice,ward_and_allport,"1,2,3,0,0,0,0,0,0",71,3.0,5.0,"89,71",0.0,,731,"1,0,0,2,3,0,0,0,0",731.0,,10625,0.0,to_hand,poldrack-single-stim,s172
558.0,UA_with_intermeidate,,"3,2,0,1,0,0,0,0,0",practice,ward_and_allport,"1,2,3,0,0,0,0,0,0",71,3.0,5.0,"89,71,82",0.0,,558,"1,0,0,2,3,0,0,0,0",558.0,,11184,0.0,to_board,poldrack-single-stim,s172
341.0,UA_with_intermeidate,,"3,0,0,1,0,0,0,0,0",practice,ward_and_allport,"1,2,3,0,0,0,0,0,0",89,3.0,6.0,"89,71",0.0,,341,"1,0,0,2,3,0,0,0,0",341.0,,11528,0.0,to_hand,poldrack-single-stim,s172
311.0,UA_with_intermeidate,,"3,0,0,1,2,0,0,0,0",practice,ward_and_allport,"1,2,3,0,0,0,0,0,0",71,3.0,6.0,"89,71,82",0.0,,311,"1,0,0,2,3,0,0,0,0",311.0,,11840,0.0,to_board,poldrack-single-stim,s172
451.0,UA_with_intermeidate,,"0,0,0,1,2,0,0,0,0",practice,ward_and_allport,"1,2,3,0,0,0,0,0,0",89,3.0,7.0,"89,71",0.0,,451,"1,0,0,2,3,0,0,0,0",451.0,,12291,0.0,to_hand,poldrack-single-stim,s172
324.0,UA_with_intermeidate,,"0,0,0,1,2,3,0,0,0",practice,ward_and_allport,"1,2,3,0,0,0,0,0,0",71,3.0,7.0,"89,71,82",0.0,,324,"1,0,0,2,3,0,0,0,0",324.0,,12617,0.0,to_board,poldrack-single-stim,s172
13449.0,UA_with_intermeidate,,"0,0,0,1,2,0,0,0,0",practice,ward_and_allport,"1,2,3,0,0,0,0,0,0",71,3.0,8.0,71,0.0,,13449,"1,0,0,2,3,0,0,0,0",13449.0,,26068,0.0,to_hand,poldrack-single-stim,s172
616.0,UA_with_intermeidate,,"0,0,0,1,2,0,3,0,0",practice,ward_and_allport,"1,2,3,0,0,0,0,0,0",82,3.0,8.0,"89,71,82",0.0,,616,"1,0,0,2,3,0,0,0,0",616.0,,26684,0.0,to_board,poldrack-single-stim,s172
400.0,UA_with_intermeidate,,"0,0,0,1,0,0,3,0,0",practice,ward_and_allport,"1,2,3,0,0,0,0,0,0",71,3.0,9.0,"71,82",0.0,,400,"1,0,0,2,3,0,0,0,0",400.0,,27086,0.0,to_hand,poldrack-single-stim,s172
312.0,UA_with_intermeidate,,"0,0,0,1,0,0,3,2,0",practice,ward_and_allport,"1,2,3,0,0,0,0,0,0",82,3.0,9.0,"89,71,82",0.0,,312,"1,0,0,2,3,0,0,0,0",312.0,,27399,0.0,to_board,poldrack-single-stim,s172
628.0,UA_with_intermeidate,,"0,0,0,0,0,0,3,2,0",practice,ward_and_allport,"1,2,3,0,0,0,0,0,0",71,3.0,10.0,"71,82",0.0,,628,"1,0,0,2,3,0,0,0,0",628.0,,28030,0.0,to_hand,poldrack-single-stim,s172
305.0,UA_with_intermeidate,,"1,0,0,0,0,0,3,2,0",practice,ward_and_allport,"1,2,3,0,0,0,0,0,0",89,3.0,10.0,"89,71,82",0.0,,305,"1,0,0,2,3,0,0,0,0",305.0,,28336,0.0,to_board,poldrack-single-stim,s172
984.0,UA_with_intermeidate,,"1,0,0,0,0,0,3,0,0",practice,ward_and_allport,"1,2,3,0,0,0,0,0,0",82,3.0,11.0,"89,82",0.0,,984,"1,0,0,2,3,0,0,0,0",984.0,,29322,0.0,to_hand,poldrack-single-stim,s172
348.0,UA_with_intermeidate,,"1,2,0,0,0,0,3,0,0",practice,ward_and_allport,"1,2,3,0,0,0,0,0,0",89,3.0,11.0,"89,71,82",0.0,,348,"1,0,0,2,3,0,0,0,0",348.0,,29672,0.0,to_board,poldrack-single-stim,s172
