,block_duration,choice,exp_stage,experiment_exp_id,key_press,large_amount,later_delay,possible_responses,rt,small_amount,stim_duration,text,time_elapsed,trial_id,trial_type,worker_id
4,2924.0,,practice,discount_fixed,89,,,"89,71",2924,,2924.0,,-38362,stim,poldrack-single-stim,s561
24,4636.0,smaller_sooner,,discount_fixed,71,79.0,92.0,"89,71",1331,20.0,4000.0,,7642,,poldrack-single-stim,s561
25,4568.0,smaller_sooner,,discount_fixed,71,61.0,141.0,"89,71",1203,20.0,4000.0,,12213,,poldrack-single-stim,s561
26,4568.0,larger_later,,discount_fixed,89,43.0,38.0,"89,71",1257,20.0,4000.0,,16784,,poldrack-single-stim,s561
27,4908.0,smaller_sooner,,discount_fixed,71,66.0,145.0,"89,71",866,20.0,4000.0,,21693,,poldrack-single-stim,s561
28,4840.0,larger_later,,discount_fixed,89,30.0,23.0,"89,71",1889,20.0,4000.0,,26534,,poldrack-single-stim,s561
29,5248.0,smaller_sooner,,discount_fixed,71,32.0,57.0,"89,71",1160,20.0,4000.0,,31784,,poldrack-single-stim,s561
30,4772.0,smaller_sooner,,discount_fixed,71,27.0,91.0,"89,71",1303,20.0,4000.0,,36558,,poldrack-single-stim,s561
31,5996.0,smaller_sooner,,discount_fixed,71,43.0,120.0,"89,71",1072,20.0,4000.0,,42557,,poldrack-single-stim,s561
32,5588.0,larger_later,,discount_fixed,89,75.0,60.0,"89,71",2951,20.0,4000.0,,48147,,poldrack-single-stim,s561
33,4568.0,smaller_sooner,,discount_fixed,71,34.0,176.0,"89,71",1142,20.0,4000.0,,52718,,poldrack-single-stim,s561
34,5112.0,smaller_sooner,,discount_fixed,71,24.0,38.0,"89,71",1403,20.0,4000.0,,57832,,poldrack-single-stim,s561
35,5656.0,smaller_sooner,,discount_fixed,71,82.0,74.0,"89,71",1591,20.0,4000.0,,63491,,poldrack-single-stim,s561
36,4568.0,larger_later,,discount_fixed,89,58.0,53.0,"89,71",1608,20.0,4000.0,,68060,,poldrack-single-stim,s561
37,4772.0,larger_later,,discount_fixed,89,54.0,23.0,"89,71",1291,20.0,4000.0,,72834,,poldrack-single-stim,s561
38,5044.0,smaller_sooner,,discount_fixed,71,41.0,55.0,"89,71",1660,20.0,4000.0,,77881,,poldrack-single-stim,s561
39,4840.0,smaller_sooner,,discount_fixed,71,77.0,142.0,"89,71",1169,20.0,4000.0,,82723,,poldrack-single-stim,s561
40,5180.0,smaller_sooner,,discount_fixed,71,25.0,108.0,"89,71",793,20.0,4000.0,,87905,,poldrack-single-stim,s561
41,5044.0,smaller_sooner,,discount_fixed,71,33.0,163.0,"89,71",918,20.0,4000.0,,92950,,poldrack-single-stim,s561
42,4976.0,smaller_sooner,,discount_fixed,71,29.0,75.0,"89,71",907,20.0,4000.0,,97928,,poldrack-single-stim,s561
43,4976.0,smaller_sooner,,discount_fixed,71,45.0,157.0,"89,71",839,20.0,4000.0,,102907,,poldrack-single-stim,s561
44,5316.0,smaller_sooner,,discount_fixed,71,31.0,74.0,"89,71",1249,20.0,4000.0,,108225,,poldrack-single-stim,s561
45,4500.0,larger_later,,discount_fixed,89,80.0,39.0,"89,71",1766,20.0,4000.0,,112727,,poldrack-single-stim,s561
46,5044.0,larger_later,,discount_fixed,89,22.0,21.0,"89,71",974,20.0,4000.0,,117772,,poldrack-single-stim,s561
47,4704.0,smaller_sooner,,discount_fixed,71,52.0,139.0,"89,71",818,20.0,4000.0,,122478,,poldrack-single-stim,s561
48,4840.0,smaller_sooner,,discount_fixed,71,54.0,126.0,"89,71",777,20.0,4000.0,,127319,,poldrack-single-stim,s561
49,6744.0,smaller_sooner,,discount_fixed,71,23.0,176.0,"89,71",673,20.0,4000.0,,134066,,poldrack-single-stim,s561
50,4500.0,smaller_sooner,,discount_fixed,71,24.0,87.0,"89,71",935,20.0,4000.0,,138568,,poldrack-single-stim,s561
51,4568.0,smaller_sooner,,discount_fixed,71,36.0,140.0,"89,71",753,20.0,4000.0,,143139,,poldrack-single-stim,s561
52,4704.0,smaller_sooner,,discount_fixed,71,35.0,171.0,"89,71",865,20.0,4000.0,,147845,,poldrack-single-stim,s561
53,4908.0,larger_later,,discount_fixed,89,34.0,43.0,"89,71",1481,20.0,4000.0,,152755,,poldrack-single-stim,s561
54,4568.0,smaller_sooner,,discount_fixed,71,74.0,121.0,"89,71",562,20.0,4000.0,,157325,,poldrack-single-stim,s561
55,4772.0,smaller_sooner,,discount_fixed,71,45.0,107.0,"89,71",806,20.0,4000.0,,162100,,poldrack-single-stim,s561
56,4636.0,larger_later,,discount_fixed,89,77.0,24.0,"89,71",816,20.0,4000.0,,166738,,poldrack-single-stim,s561
57,4568.0,smaller_sooner,,discount_fixed,71,39.0,161.0,"89,71",1187,20.0,4000.0,,171308,,poldrack-single-stim,s561
58,5452.0,smaller_sooner,,discount_fixed,71,62.0,180.0,"89,71",966,20.0,4000.0,,176761,,poldrack-single-stim,s561
59,5384.0,smaller_sooner,,discount_fixed,71,24.0,139.0,"89,71",823,20.0,4000.0,,182148,,poldrack-single-stim,s561
60,4568.0,larger_later,,discount_fixed,89,58.0,72.0,"89,71",1161,20.0,4000.0,,186718,,poldrack-single-stim,s561
