CTI,block_duration,correct,correct_response,cue,cue_switch,exp_stage,experiment_exp_id,feedback_duration,key_press,possible_responses,rt,stim_color,stim_duration,stim_number,task,task_switch,text,time_elapsed,timing_post_trial,trial_id,trial_num,trial_type,worker_id
900.0,2136.0,True,89.0,High-Low,,test,twobytwo,,89.0,"89,71",1065.0,#1F45FC,1000.0,8.0,magnitude,switch,,18641,0.0,stim,4.0,poldrack-single-stim,s061
100.0,2136.0,True,71.0,High-Low,stay,test,twobytwo,,71.0,"89,71",1068.0,#1F45FC,1000.0,2.0,magnitude,stay,,20885,0.0,stim,5.0,poldrack-single-stim,s061
100.0,2000.0,True,89.0,Magnitude,switch,test,twobytwo,,89.0,"89,71",1157.0,orange,1000.0,9.0,magnitude,stay,,22992,0.0,stim,6.0,poldrack-single-stim,s061
900.0,2000.0,True,71.0,High-Low,switch,test,twobytwo,,71.0,"89,71",784.0,orange,1000.0,3.0,magnitude,stay,,25900,0.0,stim,7.0,poldrack-single-stim,s061
100.0,2272.0,True,71.0,Orange-Blue,,test,twobytwo,,71.0,"89,71",1031.0,orange,1000.0,8.0,color,switch,,28280,0.0,stim,8.0,poldrack-single-stim,s061
900.0,2408.0,True,89.0,High-Low,,test,twobytwo,,89.0,"89,71",672.0,orange,1000.0,7.0,magnitude,switch,,31596,0.0,stim,9.0,poldrack-single-stim,s061
900.0,2000.0,True,89.0,Orange-Blue,,test,twobytwo,,89.0,"89,71",556.0,#1F45FC,1000.0,2.0,color,switch,,34503,0.0,stim,10.0,poldrack-single-stim,s061
100.0,2136.0,True,71.0,Color,switch,test,twobytwo,,71.0,"89,71",891.0,orange,1000.0,1.0,color,stay,,36749,0.0,stim,11.0,poldrack-single-stim,s061
900.0,2000.0,True,71.0,High-Low,,test,twobytwo,,71.0,"89,71",936.0,#1F45FC,1000.0,2.0,magnitude,switch,,39657,0.0,stim,12.0,poldrack-single-stim,s061
900.0,2408.0,True,89.0,Orange-Blue,,test,twobytwo,,89.0,"89,71",864.0,#1F45FC,1000.0,8.0,color,switch,,42979,0.0,stim,13.0,poldrack-single-stim,s061
100.0,2272.0,True,89.0,Color,switch,test,twobytwo,,89.0,"89,71",1013.0,#1F45FC,1000.0,8.0,color,stay,,45356,0.0,stim,14.0,poldrack-single-stim,s061
100.0,2000.0,True,89.0,High-Low,,test,twobytwo,,89.0,"89,71",1100.0,orange,1000.0,7.0,magnitude,switch,,47463,0.0,stim,15.0,poldrack-single-stim,s061
