,SS_delay,SS_duration,SS_stimulus,SS_trial_type,correct,correct_response,exp_stage,experiment_exp_id,key_press,passed_check,possible_responses,rt,stopped,text,time_elapsed,trial_id,trial_num,trial_type,worker_id
5,,,,,1.0,89.0,practice,stop_signal,89.0,False,"89,71",1099,False,,-86921,stim,0.0,poldrack-categorize,s512
6,,,,,1.0,71.0,practice,stop_signal,71.0,False,"89,71",437,False,,-84314,stim,1.0,poldrack-categorize,s512
7,,,,,1.0,89.0,practice,stop_signal,89.0,False,"89,71",462,False,,-81709,stim,2.0,poldrack-categorize,s512
8,,,,,1.0,71.0,practice,stop_signal,71.0,False,"89,71",477,False,,-79103,stim,3.0,poldrack-categorize,s512
9,,,,,1.0,89.0,practice,stop_signal,89.0,False,"89,71",609,False,,-76498,stim,4.0,poldrack-categorize,s512
10,,,,,0.0,89.0,practice,stop_signal,71.0,False,"89,71",516,False,,-73891,stim,5.0,poldrack-categorize,s512
11,,,,,1.0,89.0,practice,stop_signal,89.0,False,"89,71",524,False,,-71284,stim,6.0,poldrack-categorize,s512
12,,,,,1.0,71.0,practice,stop_signal,71.0,False,"89,71",694,False,,-68679,stim,7.0,poldrack-categorize,s512
13,,,,,1.0,71.0,practice,stop_signal,71.0,False,"89,71",559,False,,-66074,stim,8.0,poldrack-categorize,s512
14,,,,,1.0,89.0,practice,stop_signal,89.0,False,"89,71",544,False,,-63467,stim,9.0,poldrack-categorize,s512
15,,,,,1.0,71.0,practice,stop_signal,71.0,False,"89,71",567,False,,-60861,stim,10.0,poldrack-categorize,s512
16,,,,,1.0,71.0,practice,stop_signal,71.0,False,"89,71",421,False,,-58255,stim,11.0,poldrack-categorize,s512
36,200.0,500.0,<div class = coverbox></div><div class = stopbox><div class = centered-shape id = stop-signal></div><div class = centered-shape id = stop-signal-inner></div></div>,stop,0.0,89.0,test,stop_signal,-1.0,False,"89,71",-1,True,,5261,stim,0.0,stop-signal,s512
37,250.0,500.0,<div class = coverbox></div><div class = stopbox><div class = centered-shape id = stop-signal></div><div class = centered-shape id = stop-signal-inner></div></div>,go,1.0,89.0,test,stop_signal,89.0,False,"89,71",522,False,,7922,stim,1.0,stop-signal,s512
38,250.0,500.0,<div class = coverbox></div><div class = stopbox><div class = centered-shape id = stop-signal></div><div class = centered-shape id = stop-signal-inner></div></div>,go,1.0,89.0,test,stop_signal,89.0,False,"89,71",507,False,,10583,stim,2.0,stop-signal,s512
39,250.0,500.0,<div class = coverbox></div><div class = stopbox><div class = centered-shape id = stop-signal></div><div class = centered-shape id = stop-signal-inner></div></div>,go,1.0,89.0,test,stop_signal,89.0,False,"89,71",418,False,,12837,stim,3.0,stop-signal,s512
40,250.0,500.0,<div class = coverbox></div><div class = stopbox><div class = centered-shape id = stop-signal></div><div class = centered-shape id = stop-signal-inner></div></div>,go,0.0,89.0,test,stop_signal,71.0,False,"89,71",435,False,,15090,stim,4.0,stop-signal,s512
41,250.0,500.0,<div class = coverbox></div><div class = stopbox><div class = centered-shape id = stop-signal></div><div class = centered-shape id = stop-signal-inner></div></div>,go,0.0,89.0,test,stop_signal,71.0,False,"89,71",435,False,,17478,stim,5.0,stop-signal,s512
42,250.0,500.0,<div class = coverbox></div><div class = stopbox><div class = centered-shape id = stop-signal></div><div class = centered-shape id = stop-signal-inner></div></div>,stop,1.0,71.0,test,stop_signal,71.0,False,"89,71",720,False,,20276,stim,6.0,stop-signal,s512
43,200.0,500.0,<div class = coverbox></div><div class = stopbox><div class = centered-shape id = stop-signal></div><div class = centered-shape id = stop-signal-inner></div></div>,stop,0.0,71.0,test,stop_signal,-1.0,False,"89,71",-1,True,,22665,stim,7.0,stop-signal,s512
44,250.0,500.0,<div class = coverbox></div><div class = stopbox><div class = centered-shape id = stop-signal></div><div class = centered-shape id = stop-signal-inner></div></div>,stop,1.0,89.0,test,stop_signal,89.0,False,"89,71",429,False,,24917,stim,8.0,stop-signal,s512
45,200.0,500.0,<div class = coverbox></div><div class = stopbox><div class = centered-shape id = stop-signal></div><div class = centered-shape id = stop-signal-inner></div></div>,stop,0.0,71.0,test,stop_signal,-1.0,False,"89,71",-1,True,,27170,stim,9.0,stop-signal,s512
46,250.0,500.0,<div class = coverbox></div><div class = stopbox><div class = centered-shape id = stop-signal></div><div class = centered-shape id = stop-signal-inner></div></div>,stop,1.0,89.0,test,stop_signal,89.0,False,"89,71",443,False,,29423,stim,10.0,stop-signal,s512
47,200.0,500.0,<div class = coverbox></div><div class = stopbox><div class = centered-shape id = stop-signal></div><div class = centered-shape id = stop-signal-inner></div></div>,go,1.0,71.0,test,stop_signal,71.0,False,"89,71",694,False,,32084,stim,11.0,stop-signal,s512
48,200.0,500.0,<div class = coverbox></div><div class = stopbox><div class = centered-shape id = stop-signal></div><div class = centered-shape id = stop-signal-inner></div></div>,go,1.0,71.0,test,stop_signal,71.0,False,"89,71",468,False,,34745,stim,12.0,stop-signal,s512
49,200.0,500.0,<div class = coverbox></div><div class = stopbox><div class = centered-shape id = stop-signal></div><div class = centered-shape id = stop-signal-inner></div></div>,go,1.0,89.0,test,stop_signal,89.0,False,"89,71",561,False,,36998,stim,13.0,stop-signal,s512
50,200.0,500.0,<div class = coverbox></div><div class = stopbox><div class = centered-shape id = stop-signal></div><div class = centered-shape id = stop-signal-inner></div></div>,go,1.0,89.0,test,stop_signal,89.0,False,"89,71",575,False,,39522,stim,14.0,stop-signal,s512
51,200.0,500.0,<div class = coverbox></div><div class = stopbox><div class = centered-shape id = stop-signal></div><div class = centered-shape id = stop-signal-inner></div></div>,go,1.0,89.0,test,stop_signal,89.0,False,"89,71",437,False,,41775,stim,15.0,stop-signal,s512
52,200.0,500.0,<div class = coverbox></div><div class = stopbox><div class = centered-shape id = stop-signal></div><div class = centered-shape id = stop-signal-inner></div></div>,stop,0.0,71.0,test,stop_signal,-1.0,False,"89,71",-1,True,,44300,stim,16.0,stop-signal,s512
53,250.0,500.0,<div class = coverbox></div><div class = stopbox><div class = centered-shape id = stop-signal></div><div class = centered-shape id = stop-signal-inner></div></div>,go,0.0,89.0,test,stop_signal,-1.0,False,"89,71",-1,True,,46825,stim,17.0,stop-signal,s512
54,250.0,500.0,<div class = coverbox></div><div class = stopbox><div class = centered-shape id = stop-signal></div><div class = centered-shape id = stop-signal-inner></div></div>,stop,0.0,71.0,test,stop_signal,-1.0,False,"89,71",-1,True,,49350,stim,18.0,stop-signal,s512
55,300.0,500.0,<div class = coverbox></div><div class = stopbox><div class = centered-shape id = stop-signal></div><div class = centered-shape id = stop-signal-inner></div></div>,stop,0.0,89.0,test,stop_signal,-1.0,False,"89,71",-1,True,,51738,stim,19.0,stop-signal,s512
56,350.0,500.0,<div class = coverbox></div><div class = stopbox><div class = centered-shape id = stop-signal></div><div class = centered-shape id = stop-signal-inner></div></div>,stop,0.0,71.0,test,stop_signal,-1.0,False,"89,71",-1,True,,54264,stim,20.0,stop-signal,s512
57,400.0,500.0,<div class = coverbox></div><div class = stopbox><div class = centered-shape id = stop-signal></div><div class = centered-shape id = stop-signal-inner></div></div>,go,0.0,89.0,test,stop_signal,-1.0,False,"89,71",-1,True,,56789,stim,21.0,stop-signal,s512
58,400.0,500.0,<div class = coverbox></div><div class = stopbox><div class = centered-shape id = stop-signal></div><div class = centered-shape id = stop-signal-inner></div></div>,go,0.0,71.0,test,stop_signal,-1.0,False,"89,71",-1,True,,59178,stim,22.0,stop-signal,s512
59,400.0,500.0,<div class = coverbox></div><div class = stopbox><div class = centered-shape id = stop-signal></div><div class = centered-shape id = stop-signal-inner></div></div>,go,0.0,71.0,test,stop_signal,-1.0,False,"89,71",-1,True,,61431,stim,23.0,stop-signal,s512
60,400.0,500.0,<div class = coverbox></div><div class = stopbox><div class = centered-shape id = stop-signal></div><div class = centered-shape id = stop-signal-inner></div></div>,go,0.0,89.0,test,stop_signal,-1.0,False,"89,71",-1,True,,63955,stim,24.0,stop-signal,s512
61,400.0,500.0,<div class = coverbox></div><div class = stopbox><div class = centered-shape id = stop-signal></div><div class = centered-shape id = stop-signal-inner></div></div>,go,0.0,71.0,test,stop_signal,-1.0,False,"89,71",-1,True,,66752,stim,25.0,stop-signal,s512
62,400.0,500.0,<div class = coverbox></div><div class = stopbox><div class = centered-shape id = stop-signal></div><div class = centered-shape id = stop-signal-inner></div></div>,stop,0.0,89.0,test,stop_signal,-1.0,False,"89,71",-1,True,,69277,stim,26.0,stop-signal,s512
63,450.0,500.0,<div class = coverbox></div><div class = stopbox><div class = centered-shape id = stop-signal></div><div class = centered-shape id = stop-signal-inner></div></div>,stop,0.0,89.0,test,stop_signal,-1.0,False,"89,71",-1,True,,71665,stim,27.0,stop-signal,s512
64,500.0,500.0,<div class = coverbox></div><div class = stopbox><div class = centered-shape id = stop-signal></div><div class = centered-shape id = stop-signal-inner></div></div>,go,0.0,89.0,test,stop_signal,-1.0,False,"89,71",-1,True,,73919,stim,28.0,stop-signal,s512
65,500.0,500.0,<div class = coverbox></div><div class = stopbox><div class = centered-shape id = stop-signal></div><div class = centered-shape id = stop-signal-inner></div></div>,stop,0.0,89.0,test,stop_signal,-1.0,False,"89,71",-1,True,,76172,stim,29.0,stop-signal,s512
66,550.0,500.0,<div class = coverbox></div><div class = stopbox><div class = centered-shape id = stop-signal></div><div class = centered-shape id = stop-signal-inner></div></div>,stop,0.0,89.0,test,stop_signal,-1.0,False,"89,71",-1,True,,78425,stim,30.0,stop-signal,s512
67,600.0,500.0,<div class = coverbox></div><div class = stopbox><div class = centered-shape id = stop-signal></div><div class = centered-shape id = stop-signal-inner></div></div>,stop,0.0,71.0,test,stop_signal,-1.0,False,"89,71",-1,True,,80678,stim,31.0,stop-signal,s512
68,650.0,500.0,<div class = coverbox></div><div class = stopbox><div class = centered-shape id = stop-signal></div><div class = centered-shape id = stop-signal-inner></div></div>,go,0.0,71.0,test,stop_signal,-1.0,False,"89,71",-1,True,,83203,stim,32.0,stop-signal,s512
69,650.0,500.0,<div class = coverbox></div><div class = stopbox><div class = centered-shape id = stop-signal></div><div class = centered-shape id = stop-signal-inner></div></div>,go,0.0,89.0,test,stop_signal,-1.0,False,"89,71",-1,True,,85456,stim,33.0,stop-signal,s512
70,650.0,500.0,<div class = coverbox></div><div class = stopbox><div class = centered-shape id = stop-signal></div><div class = centered-shape id = stop-signal-inner></div></div>,stop,0.0,89.0,test,stop_signal,-1.0,False,"89,71",-1,True,,87710,stim,34.0,stop-signal,s512
71,700.0,500.0,<div class = coverbox></div><div class = stopbox><div class = centered-shape id = stop-signal></div><div class = centered-shape id = stop-signal-inner></div></div>,go,0.0,71.0,test,stop_signal,-1.0,False,"89,71",-1,True,,89963,stim,35.0,stop-signal,s512
72,700.0,500.0,<div class = coverbox></div><div class = stopbox><div class = centered-shape id = stop-signal></div><div class = centered-shape id = stop-signal-inner></div></div>,go,0.0,89.0,test,stop_signal,-1.0,False,"89,71",-1,True,,92215,stim,36.0,stop-signal,s512
73,700.0,500.0,<div class = coverbox></div><div class = stopbox><div class = centered-shape id = stop-signal></div><div class = centered-shape id = stop-signal-inner></div></div>,go,0.0,89.0,test,stop_signal,-1.0,False,"89,71",-1,True,,94604,stim,37.0,stop-signal,s512
74,700.0,500.0,<div class = coverbox></div><div class = stopbox><div class = centered-shape id = stop-signal></div><div class = centered-shape id = stop-signal-inner></div></div>,go,0.0,71.0,test,stop_signal,-1.0,False,"89,71",-1,True,,96858,stim,38.0,stop-signal,s512
75,700.0,500.0,<div class = coverbox></div><div class = stopbox><div class = centered-shape id = stop-signal></div><div class = centered-shape id = stop-signal-inner></div></div>,stop,0.0,71.0,test,stop_signal,-1.0,False,"89,71",-1,True,,99111,stim,39.0,stop-signal,s512
76,750.0,500.0,<div class = coverbox></div><div class = stopbox><div class = centered-shape id = stop-signal></div><div class = centered-shape id = stop-signal-inner></div></div>,go,0.0,89.0,test,stop_signal,-1.0,False,"89,71",-1,True,,101364,stim,40.0,stop-signal,s512
77,,,,,0.0,,,stop_signal,-1.0,False,none,-1,True,,108867,rest_block,,poldrack-single-stim,s512
79,750.0,500.0,<div class = coverbox></div><div class = stopbox><div class = centered-shape id = stop-signal></div><div class = centered-shape id = stop-signal-inner></div></div>,stop,0.0,71.0,test,stop_signal,-1.0,False,"89,71",-1,True,,114124,stim,41.0,stop-signal,s512
80,800.0,500.0,<div class = coverbox></div><div class = stopbox><div class = centered-shape id = stop-signal></div><div class = centered-shape id = stop-signal-inner></div></div>,stop,0.0,71.0,test,stop_signal,-1.0,False,"89,71",-1,True,,116649,stim,42.0,stop-signal,s512
81,850.0,500.0,<div class = coverbox></div><div class = stopbox><div class = centered-shape id = stop-signal></div><div class = centered-shape id = stop-signal-inner></div></div>,go,0.0,71.0,test,stop_signal,-1.0,False,"89,71",-1,True,,119038,stim,43.0,stop-signal,s512
82,850.0,500.0,<div class = coverbox></div><div class = stopbox><div class = centered-shape id = stop-signal></div><div class = centered-shape id = stop-signal-inner></div></div>,go,0.0,71.0,test,stop_signal,-1.0,False,"89,71",-1,True,,121563,stim,44.0,stop-signal,s512
