,block_duration,correct,correct_response,cue,exp_stage,experiment_exp_id,feedback_duration,flanker_location,flanker_middle_direction,flanker_type,key_press,possible_responses,rt,stim_duration,text,time_elapsed,trial_id,trial_num,trial_type,worker_id
109,2100.0,1.0,71.0,spatial,test,attention_network_task,,down,right,congruent,71,"89,71",528,1700.0,,47323,stim,16.0,poldrack-single-stim,s445
112,2100.136,1.0,71.0,double,test,attention_network_task,,up,right,incongruent,71,"89,71",747,1700.0,,49931,stim,17.0,poldrack-single-stim,s445
115,2100.952,1.0,89.0,spatial,test,attention_network_task,,up,left,congruent,89,"89,71",604,1700.0,,52537,stim,18.0,poldrack-single-stim,s445
118,2100.272,1.0,89.0,double,test,attention_network_task,,down,left,congruent,89,"89,71",580,1700.0,,55144,stim,19.0,poldrack-single-stim,s445
121,2100.136,1.0,89.0,double,test,attention_network_task,,up,left,congruent,89,"89,71",630,1700.0,,57751,stim,20.0,poldrack-single-stim,s445
124,2100.0,1.0,89.0,double,test,attention_network_task,,down,left,incongruent,89,"89,71",567,1700.0,,60360,stim,21.0,poldrack-single-stim,s445
127,2100.136,1.0,71.0,spatial,test,attention_network_task,,down,right,incongruent,71,"89,71",578,1700.0,,62965,stim,22.0,poldrack-single-stim,s445
130,2100.0,1.0,71.0,double,test,attention_network_task,,up,right,congruent,71,"89,71",665,1700.0,,65573,stim,23.0,poldrack-single-stim,s445
133,2100.136,1.0,89.0,spatial,test,attention_network_task,,down,left,incongruent,89,"89,71",544,1700.0,,68181,stim,24.0,poldrack-single-stim,s445
136,2100.272,1.0,89.0,double,test,attention_network_task,,down,left,incongruent,89,"89,71",584,1700.0,,70788,stim,25.0,poldrack-single-stim,s445
139,2100.272,1.0,89.0,spatial,test,attention_network_task,,up,left,incongruent,89,"89,71",700,1700.0,,73395,stim,26.0,poldrack-single-stim,s445
142,2100.136,1.0,71.0,double,test,attention_network_task,,down,right,congruent,71,"89,71",575,1700.0,,76004,stim,27.0,poldrack-single-stim,s445
145,2100.0,1.0,71.0,double,test,attention_network_task,,down,right,incongruent,71,"89,71",538,1700.0,,78611,stim,28.0,poldrack-single-stim,s445
148,2100.136,1.0,89.0,double,test,attention_network_task,,up,left,incongruent,89,"89,71",543,1700.0,,81218,stim,29.0,poldrack-single-stim,s445
151,2100.0,1.0,71.0,spatial,test,attention_network_task,,down,right,congruent,71,"89,71",482,1700.0,,83826,stim,30.0,poldrack-single-stim,s445
154,2100.272,1.0,71.0,double,test,attention_network_task,,down,right,congruent,71,"89,71",515,1700.0,,86432,stim,31.0,poldrack-single-stim,s445
157,2100.0,1.0,71.0,spatial,test,attention_network_task,,down,right,incongruent,71,"89,71",550,1700.0,,89040,stim,32.0,poldrack-single-stim,s445
160,2100.0,1.0,71.0,spatial,test,attention_network_task,,up,right,incongruent,71,"89,71",718,1700.0,,91646,stim,33.0,poldrack-single-stim,s445
163,2100.136,1.0,89.0,spatial,test,attention_network_task,,up,left,congruent,89,"89,71",588,1700.0,,94252,stim,34.0,poldrack-single-stim,s445
166,2100.272,1.0,89.0,spatial,test,attention_network_task,,down,left,congruent,89,"89,71",538,1700.0,,96859,stim,35.0,poldrack-single-stim,s445
169,2100.408,1.0,71.0,double,test,attention_network_task,,up,right,incongruent,71,"89,71",638,1700.0,,99467,stim,36.0,poldrack-single-stim,s445
172,2100.0,1.0,89.0,double,test,attention_network_task,,up,left,congruent,89,"89,71",748,1700.0,,102073,stim,37.0,poldrack-single-stim,s445
175,2100.136,1.0,71.0,double,test,attention_network_task,,down,right,congruent,71,"89,71",582,1700.0,,104681,stim,38.0,poldrack-single-stim,s445
178,2100.136,1.0,71.0,spatial,test,attention_network_task,,down,right,congruent,71,"89,71",537,1700.0,,107289,stim,39.0,poldrack-single-stim,s445
181,2100.0,1.0,71.0,double,test,attention_network_task,,down,right,congruent,71,"89,71",574,1700.0,,109897,stim,40.0,poldrack-single-stim,s445
184,2100.408,1.0,71.0,double,test,attention_network_task,,down,right,incongruent,71,"89,71",689,1700.0,,112502,stim,41.0,poldrack-single-stim,s445
187,2100.544,1.0,89.0,spatial,test,attention_network_task,,down,left,congruent,89,"89,71",539,1700.0,,115109,stim,42.0,poldrack-single-stim,s445
190,2100.136,1.0,89.0,spatial,test,attention_network_task,,up,left,congruent,89,"89,71",518,1700.0,,117716,stim,43.0,poldrack-single-stim,s445
193,2100.136,1.0,71.0,spatial,test,attention_network_task,,up,right,congruent,71,"89,71",539,1700.0,,120324,stim,44.0,poldrack-single-stim,s445
196,2100.0,1.0,89.0,spatial,test,attention_network_task,,up,left,incongruent,89,"89,71",1006,1700.0,,122929,stim,45.0,poldrack-single-stim,s445
199,2100.0,1.0,89.0,double,test,attention_network_task,,up,left,congruent,89,"89,71",697,1700.0,,125535,stim,46.0,poldrack-single-stim,s445
202,2100.136,1.0,71.0,double,test,attention_network_task,,down,right,congruent,71,"89,71",641,1700.0,,128143,stim,47.0,poldrack-single-stim,s445
205,2100.0,1.0,89.0,double,test,attention_network_task,,down,left,congruent,89,"89,71",513,1700.0,,130751,stim,48.0,poldrack-single-stim,s445
208,2100.136,1.0,71.0,double,test,attention_network_task,,up,right,congruent,71,"89,71",532,1700.0,,133359,stim,49.0,poldrack-single-stim,s445
211,2100.0,1.0,89.0,double,test,attention_network_task,,up,left,congruent,89,"89,71",934,1700.0,,135967,stim,50.0,poldrack-single-stim,s445
214,2100.408,1.0,89.0,spatial,test,attention_network_task,,down,left,congruent,89,"89,71",587,1700.0,,138572,stim,51.0,poldrack-single-stim,s445
217,2100.0,1.0,71.0,spatial,test,attention_network_task,,up,right,incongruent,71,"89,71",544,1700.0,,141178,stim,52.0,poldrack-single-stim,s445
220,2100.8160000000003,1.0,89.0,double,test,attention_network_task,,up,left,incongruent,89,"89,71",606,1700.0,,143786,stim,53.0,poldrack-single-stim,s445
223,2100.68,1.0,71.0,spatial,test,attention_network_task,,up,right,congruent,71,"89,71",507,1700.0,,146394,stim,54.0,poldrack-single-stim,s445
226,2100.0,1.0,71.0,spatial,test,attention_network_task,,down,right,congruent,71,"89,71",576,1700.0,,149001,stim,55.0,poldrack-single-stim,s445
229,2100.136,1.0,71.0,spatial,test,attention_network_task,,up,right,congruent,71,"89,71",525,1700.0,,151607,stim,56.0,poldrack-single-stim,s445
232,2100.136,1.0,89.0,double,test,attention_network_task,,up,left,incongruent,89,"89,71",578,1700.0,,154215,stim,57.0,poldrack-single-stim,s445
235,2100.136,1.0,89.0,double,test,attention_network_task,,down,left,incongruent,89,"89,71",532,1700.0,,156822,stim,58.0,poldrack-single-stim,s445
238,2100.0,1.0,71.0,double,test,attention_network_task,,up,right,incongruent,71,"89,71",640,1700.0,,159430,stim,59.0,poldrack-single-stim,s445
241,2100.136,1.0,89.0,spatial,test,attention_network_task,,up,left,incongruent,89,"89,71",500,1700.0,,162038,stim,60.0,poldrack-single-stim,s445
244,2100.952,1.0,71.0,spatial,test,attention_network_task,,up,right,incongruent,71,"89,71",449,1700.0,,164644,stim,61.0,poldrack-single-stim,s445
247,2100.136,1.0,89.0,double,test,attention_network_task,,up,left,incongruent,89,"89,71",533,1700.0,,167254,stim,62.0,poldrack-single-stim,s445
250,2100.408,1.0,71.0,double,test,attention_network_task,,up,right,incongruent,71,"89,71",479,1700.0,,169862,stim,63.0,poldrack-single-stim,s445
251,7500.0,,,,,attention_network_task,,,,,-1,none,-1,7500.0,,177364,rest_block,,poldrack-single-stim,s445
255,2100.952,1.0,71.0,spatial,test,attention_network_task,,down,right,incongruent,71,"89,71",585,1700.0,,182977,stim,64.0,poldrack-single-stim,s445
258,2100.136,1.0,89.0,double,test,attention_network_task,,up,left,incongruent,89,"89,71",507,1700.0,,185582,stim,65.0,poldrack-single-stim,s445
261,2100.272,1.0,71.0,double,test,attention_network_task,,up,right,incongruent,71,"89,71",425,1700.0,,188188,stim,66.0,poldrack-single-stim,s445
264,2100.272,1.0,89.0,double,test,attention_network_task,,down,left,incongruent,89,"89,71",568,1700.0,,190794,stim,67.0,poldrack-single-stim,s445
267,2100.0,1.0,89.0,double,test,attention_network_task,,up,left,congruent,89,"89,71",587,1700.0,,193401,stim,68.0,poldrack-single-stim,s445
270,2100.0,1.0,71.0,spatial,test,attention_network_task,,up,right,incongruent,71,"89,71",488,1700.0,,196008,stim,69.0,poldrack-single-stim,s445
273,2100.272,1.0,89.0,spatial,test,attention_network_task,,up,left,congruent,89,"89,71",622,1700.0,,198615,stim,70.0,poldrack-single-stim,s445
276,2100.0,1.0,89.0,spatial,test,attention_network_task,,up,left,congruent,89,"89,71",436,1700.0,,201222,stim,71.0,poldrack-single-stim,s445
279,2100.0,0.0,89.0,spatial,test,attention_network_task,,up,left,incongruent,71,"89,71",862,1700.0,,203830,stim,72.0,poldrack-single-stim,s445
282,2100.272,1.0,71.0,double,test,attention_network_task,,up,right,congruent,71,"89,71",580,1700.0,,206436,stim,73.0,poldrack-single-stim,s445
285,2100.0,1.0,89.0,spatial,test,attention_network_task,,down,left,incongruent,89,"89,71",550,1700.0,,209044,stim,74.0,poldrack-single-stim,s445
288,2100.136,1.0,89.0,spatial,test,attention_network_task,,down,left,congruent,89,"89,71",533,1700.0,,211650,stim,75.0,poldrack-single-stim,s445
291,2100.272,1.0,71.0,spatial,test,attention_network_task,,up,right,congruent,71,"89,71",597,1700.0,,214258,stim,76.0,poldrack-single-stim,s445
294,2100.0,1.0,71.0,spatial,test,attention_network_task,,down,right,congruent,71,"89,71",670,1700.0,,216865,stim,77.0,poldrack-single-stim,s445
297,2100.0,1.0,89.0,double,test,attention_network_task,,down,left,incongruent,89,"89,71",663,1700.0,,219471,stim,78.0,poldrack-single-stim,s445
300,2100.0,1.0,89.0,double,test,attention_network_task,,down,left,congruent,89,"89,71",495,1700.0,,222076,stim,79.0,poldrack-single-stim,s445
303,2100.0,1.0,89.0,spatial,test,attention_network_task,,up,left,incongruent,89,"89,71",623,1700.0,,224682,stim,80.0,poldrack-single-stim,s445
306,2100.0,1.0,89.0,double,test,attention_network_task,,down,left,congruent,89,"89,71",568,1700.0,,227287,stim,81.0,poldrack-single-stim,s445
309,2100.0,1.0,71.0,spatial,test,attention_network_task,,up,right,incongruent,71,"89,71",598,1700.0,,229893,stim,82.0,poldrack-single-stim,s445
312,2100.272,1.0,71.0,double,test,attention_network_task,,up,right,congruent,71,"89,71",457,1700.0,,232499,stim,83.0,poldrack-single-stim,s445
315,2100.136,1.0,71.0,double,test,attention_network_task,,down,right,incongruent,71,"89,71",703,1700.0,,235107,stim,84.0,poldrack-single-stim,s445
318,2101.0879999999997,1.0,71.0,double,test,attention_network_task,,down,right,incongruent,71,"89,71",439,1700.0,,237716,stim,85.0,poldrack-single-stim,s445
321,2100.272,1.0,89.0,spatial,test,attention_network_task,,down,left,congruent,89,"89,71",536,1700.0,,240322,stim,86.0,poldrack-single-stim,s445
324,2100.136,1.0,71.0,spatial,test,attention_network_task,,up,right,congruent,71,"89,71",650,1700.0,,242930,stim,87.0,poldrack-single-stim,s445
327,2100.136,1.0,71.0,double,test,attention_network_task,,up,right,congruent,71,"89,71",562,1700.0,,245536,stim,88.0,poldrack-single-stim,s445
330,2100.0,1.0,71.0,double,test,attention_network_task,,down,right,congruent,71,"89,71",607,1700.0,,248141,stim,89.0,poldrack-single-stim,s445
333,2100.0,1.0,71.0,spatial,test,attention_network_task,,down,right,incongruent,71,"89,71",503,1700.0,,250747,stim,90.0,poldrack-single-stim,s445
336,2100.0,1.0,89.0,spatial,test,attention_network_task,,down,left,congruent,89,"89,71",482,1700.0,,253353,stim,91.0,poldrack-single-stim,s445
339,2100.0,1.0,89.0,double,test,attention_network_task,,down,left,incongruent,89,"89,71",464,1700.0,,255960,stim,92.0,poldrack-single-stim,s445
342,2100.136,1.0,71.0,spatial,test,attention_network_task,,up,right,incongruent,71,"89,71",669,1700.0,,258568,stim,93.0,poldrack-single-stim,s445
345,2100.272,1.0,89.0,double,test,attention_network_task,,up,left,incongruent,89,"89,71",663,1700.0,,261174,stim,94.0,poldrack-single-stim,s445
348,2100.136,1.0,89.0,spatial,test,attention_network_task,,down,left,congruent,89,"89,71",654,1700.0,,263781,stim,95.0,poldrack-single-stim,s445
351,2100.136,1.0,71.0,double,test,attention_network_task,,up,right,congruent,71,"89,71",757,1700.0,,266388,stim,96.0,poldrack-single-stim,s445
354,2100.0,1.0,71.0,double,test,attention_network_task,,up,right,incongruent,71,"89,71",846,1700.0,,268996,stim,97.0,poldrack-single-stim,s445
357,2100.0,1.0,89.0,spatial,test,attention_network_task,,up,left,congruent,89,"89,71",939,1700.0,,271604,stim,98.0,poldrack-single-stim,s445
360,2100.408,1.0,89.0,double,test,attention_network_task,,up,left,congruent,89,"89,71",801,1700.0,,274211,stim,99.0,poldrack-single-stim,s445
363,2100.544,1.0,71.0,double,test,attention_network_task,,up,right,congruent,71,"89,71",584,1700.0,,276818,stim,100.0,poldrack-single-stim,s445
366,2100.408,1.0,89.0,spatial,test,attention_network_task,,up,left,incongruent,89,"89,71",1020,1700.0,,279425,stim,101.0,poldrack-single-stim,s445
369,2100.0,1.0,71.0,spatial,test,attention_network_task,,up,right,congruent,71,"89,71",619,1700.0,,282031,stim,102.0,poldrack-single-stim,s445
372,2100.408,1.0,71.0,double,test,attention_network_task,,down,right,congruent,71,"89,71",873,1700.0,,284637,stim,103.0,poldrack-single-stim,s445
375,2100.0,1.0,71.0,spatial,test,attention_network_task,,down,right,congruent,71,"89,71",936,1700.0,,287244,stim,104.0,poldrack-single-stim,s445
378,2100.408,0.0,71.0,spatial,test,attention_network_task,,down,right,congruent,-1,"89,71",-1,1700.0,,289852,stim,105.0,poldrack-single-stim,s445
381,2100.0,1.0,89.0,spatial,test,attention_network_task,,down,left,incongruent,89,"89,71",769,1700.0,,292460,stim,106.0,poldrack-single-stim,s445
384,2100.0,1.0,71.0,spatial,test,attention_network_task,,down,right,incongruent,71,"89,71",655,1700.0,,295065,stim,107.0,poldrack-single-stim,s445
387,2100.408,1.0,89.0,spatial,test,attention_network_task,,down,left,incongruent,89,"89,71",504,1700.0,,297671,stim,108.0,poldrack-single-stim,s445
390,2100.136,1.0,71.0,spatial,test,attention_network_task,,down,right,incongruent,71,"89,71",947,1700.0,,300278,stim,109.0,poldrack-single-stim,s445
393,2100.272,1.0,71.0,double,test,attention_network_task,,down,right,incongruent,71,"89,71",685,1700.0,,302885,stim,110.0,poldrack-single-stim,s445
396,2100.544,1.0,89.0,double,test,attention_network_task,,up,left,incongruent,89,"89,71",729,1700.0,,305493,stim,111.0,poldrack-single-stim,s445
399,2100.272,0.0,71.0,spatial,test,attention_network_task,,up,right,incongruent,89,"89,71",742,1700.0,,308101,stim,112.0,poldrack-single-stim,s445
402,2100.0,1.0,71.0,spatial,test,attention_network_task,,down,right,incongruent,71,"89,71",647,1700.0,,310707,stim,113.0,poldrack-single-stim,s445
405,2100.408,1.0,89.0,spatial,test,attention_network_task,,up,left,incongruent,89,"89,71",638,1700.0,,313314,stim,114.0,poldrack-single-stim,s445
408,2100.0,1.0,71.0,spatial,test,attention_network_task,,down,right,congruent,71,"89,71",776,1700.0,,315919,stim,115.0,poldrack-single-stim,s445
411,2100.0,1.0,71.0,double,test,attention_network_task,,up,right,congruent,71,"89,71",745,1700.0,,318527,stim,116.0,poldrack-single-stim,s445
414,2100.544,0.0,71.0,double,test,attention_network_task,,down,right,incongruent,89,"89,71",750,1700.0,,321136,stim,117.0,poldrack-single-stim,s445
417,2100.408,1.0,89.0,spatial,test,attention_network_task,,down,left,congruent,89,"89,71",637,1700.0,,323743,stim,118.0,poldrack-single-stim,s445
420,2100.0,1.0,89.0,spatial,test,attention_network_task,,down,left,congruent,89,"89,71",527,1700.0,,326349,stim,119.0,poldrack-single-stim,s445
423,2100.136,1.0,89.0,spatial,test,attention_network_task,,up,left,congruent,89,"89,71",598,1700.0,,328956,stim,120.0,poldrack-single-stim,s445
426,2100.8160000000003,0.0,71.0,spatial,test,attention_network_task,,up,right,incongruent,89,"89,71",507,1700.0,,331565,stim,121.0,poldrack-single-stim,s445
429,2100.136,1.0,71.0,double,test,attention_network_task,,down,right,congruent,71,"89,71",632,1700.0,,334171,stim,122.0,poldrack-single-stim,s445
432,2100.0,1.0,89.0,spatial,test,attention_network_task,,up,left,congruent,89,"89,71",654,1700.0,,336779,stim,123.0,poldrack-single-stim,s445
435,2100.136,1.0,89.0,double,test,attention_network_task,,up,left,incongruent,89,"89,71",594,1700.0,,339386,stim,124.0,poldrack-single-stim,s445
438,2100.136,1.0,71.0,spatial,test,attention_network_task,,up,right,incongruent,71,"89,71",486,1700.0,,341992,stim,125.0,poldrack-single-stim,s445
441,2100.136,1.0,89.0,double,test,attention_network_task,,down,left,incongruent,89,"89,71",861,1700.0,,344599,stim,126.0,poldrack-single-stim,s445
444,2100.544,1.0,71.0,spatial,test,attention_network_task,,down,right,congruent,71,"89,71",579,1700.0,,347206,stim,127.0,poldrack-single-stim,s445
