block_duration,condition,correct,current_position,exp_stage,experiment_exp_id,goal_state,key_press,min_moves,num_moves_made,possible_responses,problem_id,problem_time,rt,start_state,stim_duration,text,time_elapsed,timing_post_trial,trial_id,trial_type,worker_id
2557.0,UA_with_intermeidate,,"1,0,0,2,0,0,0,0,0",practice,ward_and_allport,"1,2,3,0,0,0,0,0,0",71,3.0,1.0,"89,71",0.0,,2557,"1,0,0,2,3,0,0,0,0",2557.0,,-3951,0.0,to_hand,poldrack-single-stim,s561
794.0,UA_with_intermeidate,,"1,0,0,2,0,0,3,0,0",practice,ward_and_allport,"1,2,3,0,0,0,0,0,0",82,3.0,1.0,"89,71,82",0.0,,794,"1,0,0,2,3,0,0,0,0",794.0,,-3156,0.0,to_board,poldrack-single-stim,s561
379.0,UA_with_intermeidate,,"1,0,0,0,0,0,3,0,0",practice,ward_and_allport,"1,2,3,0,0,0,0,0,0",71,3.0,2.0,"89,71,82",0.0,,379,"1,0,0,2,3,0,0,0,0",379.0,,-2775,0.0,to_hand,poldrack-single-stim,s561
780.0,UA_with_intermeidate,,"1,2,0,0,0,0,3,0,0",practice,ward_and_allport,"1,2,3,0,0,0,0,0,0",89,3.0,2.0,"89,71,82",0.0,,780,"1,0,0,2,3,0,0,0,0",780.0,,-1994,0.0,to_board,poldrack-single-stim,s561
669.0,UA_with_intermeidate,,"1,2,0,0,0,0,0,0,0",practice,ward_and_allport,"1,2,3,0,0,0,0,0,0",82,3.0,3.0,"89,82",0.0,,669,"1,0,0,2,3,0,0,0,0",669.0,,-1324,0.0,to_hand,poldrack-single-stim,s561
466.0,UA_with_intermeidate,,"1,2,3,0,0,0,0,0,0",practice,ward_and_allport,"1,2,3,0,0,0,0,0,0",89,3.0,3.0,"89,71,82",0.0,,466,"1,0,0,2,3,0,0,0,0",466.0,,-856,0.0,to_board,poldrack-single-stim,s561
2500.0,UA_with_intermeidate,True,,practice,ward_and_allport,,-1,3.0,3.0,none,0.0,8656.0,-1,,1000.0,,1646,0.0,feedback,poldrack-single-stim,s561
2122.0,UA_with_intermeidate,,"1,0,0,3,0,0,0,0,0",practice,ward_and_allport,"1,3,2,0,0,0,0,0,0",89,3.0,1.0,"89,71",1.0,,2122,"1,2,0,3,0,0,0,0,0",2122.0,,3770,0.0,to_hand,poldrack-single-stim,s561
524.0,UA_with_intermeidate,,"1,0,0,3,0,0,2,0,0",practice,ward_and_allport,"1,3,2,0,0,0,0,0,0",82,3.0,1.0,"89,71,82",1.0,,524,"1,2,0,3,0,0,0,0,0",524.0,,4294,0.0,to_board,poldrack-single-stim,s561
431.0,UA_with_intermeidate,,"1,0,0,0,0,0,2,0,0",practice,ward_and_allport,"1,3,2,0,0,0,0,0,0",71,3.0,2.0,"89,71,82",1.0,,431,"1,2,0,3,0,0,0,0,0",431.0,,4727,0.0,to_hand,poldrack-single-stim,s561
