"rt","key_press","trial_type","trial_index","time_elapsed","internal_node_id","subject","text","block_duration","timing_post_trial","trial_id","stimulus","possible_responses","stim_duration","correct","correct_response","feedback_duration","condition","stim_color","stim_word","trial_num","exp_stage","exp_id"
"1534","13","text","0","1537","0.0-0.0","s622","","","","","","","","","","","","","","","",""
"2042","89","poldrack-text","1","4583","0.0-1.0","s622","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your index finger</p></div>","2042","500","fmri_response_test","","","","","","","","","","","",""
"684","71","poldrack-text","2","5768","0.0-2.0","s622","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your middle finger</p></div>","684","500","fmri_response_test","","","","","","","","","","","",""
"850","82","poldrack-text","3","7123","0.0-3.0","s622","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your ring finger</p></div>","850","500","fmri_response_test","","","","","","","","","","","",""
"22152","32","poldrack-single-stim","4","29781","0.0-4.0","s622","","22152","500","instructions","<div class = centerbox><div class = center-text>Respond to the <strong>ink color</strong> of the word!<br><br><span style = ""color:red;padding-left:30px"">WORD</span>: Index<br><span style = ""color:#1F45FC;padding-left:65px"">WORD</span>: Middle<br><span style = ""color:#4FE829;"">WORD</span>: Ring<br><br>We will start with practice</div></div>","32","22152","","","","","","","","",""
"1371","89","poldrack-categorize","5","32290","0.0-5.0-0.0-0.0","s622","","1500","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">BLUE</div></div>","89,71,82","1500","true","89","500","incongruent","red","blue","1","practice",""
"-1","-1","poldrack-single-stim","6","32546","0.0-5.0-1.0","s622","","250","0","fixation","<div class = centerbox><div class = fixation>+</div></div>","none","250","","","","","","","","",""
"824","82","poldrack-categorize","7","34551","0.0-5.0-2.0-0.0","s622","","1500","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#4FE829"">BLUE</div></div>","89,71,82","1500","true","82","500","incongruent","green","blue","2","practice",""
"-1","-1","poldrack-single-stim","8","34807","0.0-5.0-3.0","s622","","250","0","fixation","<div class = centerbox><div class = fixation>+</div></div>","none","250","","","","","","","","",""
"718","89","poldrack-categorize","9","36812","0.0-5.0-4.0-0.0","s622","","1500","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">GREEN</div></div>","89,71,82","1500","true","89","500","incongruent","red","green","3","practice",""
"-1","-1","poldrack-single-stim","10","37065","0.0-5.0-5.0","s622","","250","0","fixation","<div class = centerbox><div class = fixation>+</div></div>","none","250","","","","","","","","",""
"623","71","poldrack-categorize","11","39068","0.0-5.0-6.0-0.0","s622","","1500","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#1F45FC"">GREEN</div></div>","89,71,82","1500","true","71","500","incongruent","blue","green","4","practice",""
"-1","-1","poldrack-single-stim","12","39323","0.0-5.0-7.0","s622","","250","0","fixation","<div class = centerbox><div class = fixation>+</div></div>","none","250","","","","","","","","",""
"712","71","poldrack-categorize","13","41330","0.0-5.0-8.0-0.0","s622","","1500","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#1F45FC"">RED</div></div>","89,71,82","1500","true","71","500","incongruent","blue","red","5","practice",""
"-1","-1","poldrack-single-stim","14","41582","0.0-5.0-9.0","s622","","250","0","fixation","<div class = centerbox><div class = fixation>+</div></div>","none","250","","","","","","","","",""
