"rt","key_press","trial_type","trial_index","time_elapsed","internal_node_id","subject","text","block_duration","timing_post_trial","trial_id","stimulus","possible_responses","stim_duration","correct","correct_response","feedback_duration","condition","stim_color","stim_word","trial_num","exp_stage","exp_id"
"2851","13","text","0","2853","0.0-0.0","s524","","","","","","","","","","","","","","","",""
"1217","89","poldrack-text","1","5073","0.0-1.0","s524","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your index finger</p></div>","1217","500","fmri_response_test","","","","","","","","","","","",""
"699","71","poldrack-text","2","6274","0.0-2.0","s524","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your middle finger</p></div>","699","500","fmri_response_test","","","","","","","","","","","",""
"878","82","poldrack-text","3","7654","0.0-3.0","s524","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your ring finger</p></div>","878","500","fmri_response_test","","","","","","","","","","","",""
"17107","32","poldrack-single-stim","4","25266","0.0-4.0","s524","","17107","500","instructions","<div class = centerbox><div class = center-text>Respond to the <strong>ink color</strong> of the word!<br><br><span style = ""color:red;padding-left:30px"">WORD</span>: Index<br><span style = ""color:#1F45FC;padding-left:65px"">WORD</span>: Middle<br><span style = ""color:#4FE829;"">WORD</span>: Ring<br><br>We will start with practice</div></div>","32","17107","","","","","","","","",""
"1152","82","poldrack-categorize","5","27772","0.0-5.0-0.0-0.0","s524","","1500","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#4FE829"">GREEN</div></div>","89,71,82","1500","true","82","500","congruent","green","green","1","practice",""
"-1","-1","poldrack-single-stim","6","28026","0.0-5.0-1.0","s524","","250","0","fixation","<div class = centerbox><div class = fixation>+</div></div>","none","250","","","","","","","","",""
"780","89","poldrack-categorize","7","30030","0.0-5.0-2.0-0.0","s524","","1500","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">BLUE</div></div>","89,71,82","1500","true","89","500","incongruent","red","blue","2","practice",""
"-1","-1","poldrack-single-stim","8","30282","0.0-5.0-3.0","s524","","250","0","fixation","<div class = centerbox><div class = fixation>+</div></div>","none","250","","","","","","","","",""
"1227","82","poldrack-categorize","9","32285","0.0-5.0-4.0-0.0","s524","","1500","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#4FE829"">RED</div></div>","89,71,82","1500","true","82","500","incongruent","green","red","3","practice",""
"-1","-1","poldrack-single-stim","10","32538","0.0-5.0-5.0","s524","","250","0","fixation","<div class = centerbox><div class = fixation>+</div></div>","none","250","","","","","","","","",""
"589","71","poldrack-categorize","11","34541","0.0-5.0-6.0-0.0","s524","","1500","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#1F45FC"">BLUE</div></div>","89,71,82","1500","true","71","500","congruent","blue","blue","4","practice",""
"-1","-1","poldrack-single-stim","12","34793","0.0-5.0-7.0","s524","","250","0","fixation","<div class = centerbox><div class = fixation>+</div></div>","none","250","","","","","","","","",""
"739","89","poldrack-categorize","13","36797","0.0-5.0-8.0-0.0","s524","","1500","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">GREEN</div></div>","89,71,82","1500","true","89","500","incongruent","red","green","5","practice",""
"-1","-1","poldrack-single-stim","14","37049","0.0-5.0-9.0","s524","","250","0","fixation","<div class = centerbox><div class = fixation>+</div></div>","none","250","","","","","","","","",""
"532","71","poldrack-categorize","15","39053","0.0-5.0-10.0-0.0","s524","","1500","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#1F45FC"">RED</div></div>","89,71,82","1500","true","71","500","incongruent","blue","red","6","practice",""
"-1","-1","poldrack-single-stim","16","39306","0.0-5.0-11.0","s524","","250","0","fixation","<div class = centerbox><div class = fixation>+</div></div>","none","250","","","","","","","","",""
"957","82","poldrack-categorize","17","41310","0.0-5.0-12.0-0.0","s524","","1500","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#4FE829"">BLUE</div></div>","89,71,82","1500","true","82","500","incongruent","green","blue","7","practice",""
"-1","-1","poldrack-single-stim","18","41562","0.0-5.0-13.0","s524","","250","0","fixation","<div class = centerbox><div class = fixation>+</div></div>","none","250","","","","","","","","",""
"833","71","poldrack-categorize","19","43566","0.0-5.0-14.0-0.0","s524","","1500","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#1F45FC"">GREEN</div></div>","89,71,82","1500","true","71","500","incongruent","blue","green","8","practice",""
"-1","-1","poldrack-single-stim","20","43818","0.0-5.0-15.0","s524","","250","0","fixation","<div class = centerbox><div class = fixation>+</div></div>","none","250","","","","","","","","",""
"626","89","poldrack-categorize","21","45822","0.0-5.0-16.0-0.0","s524","","1500","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">RED</div></div>","89,71,82","1500","true","89","500","congruent","red","red","9","practice",""
"-1","-1","poldrack-single-stim","22","46074","0.0-5.0-17.0","s524","","250","0","fixation","<div class = centerbox><div class = fixation>+</div></div>","none","250","","","","","","","","",""
"21013","32","poldrack-text","23","67088","0.0-6.0","s524","<div class = centerbox><div  class = center-text>Scanner Setup</div></div>","21013","0","fmri_scanner_wait","","","","","","","","","","","",""
"4729","84","poldrack-text","24","71817","0.0-7.0","s524","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","4729","0","fmri_trigger_wait","","","","","","","","","","","",""
"680","84","poldrack-text","25","72497","0.0-8.0","s524","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","680","0","fmri_trigger_wait","","","","","","","","","","","",""
"679","84","poldrack-text","26","73177","0.0-9.0","s524","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","","","",""
"679","84","poldrack-text","27","73857","0.0-10.0","s524","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","","","",""
"680","84","poldrack-text","28","74537","0.0-11.0","s524","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","680","0","fmri_trigger_wait","","","","","","","","","","","",""
"680","84","poldrack-text","29","75217","0.0-12.0","s524","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","680","0","fmri_trigger_wait","","","","","","","","","","","",""
"680","84","poldrack-text","30","75897","0.0-13.0","s524","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","680","0","fmri_trigger_wait","","","","","","","","","","","",""
"680","84","poldrack-text","31","76577","0.0-14.0","s524","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","680","0","fmri_trigger_wait","","","","","","","","","","","",""
"679","84","poldrack-text","32","77257","0.0-15.0","s524","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","","","",""
"680","84","poldrack-text","33","77937","0.0-16.0","s524","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","680","0","fmri_trigger_wait","","","","","","","","","","","",""
