"rt","key_press","trial_type","trial_index","time_elapsed","internal_node_id","subject","text","block_duration","timing_post_trial","trial_id","stimulus","possible_responses","stim_duration","exp_stage","small_amount","large_amount","later_delay","choice","exp_id","bonus"
"2855","13","text","0","2857","0.0-0.0","s635","","","","","","","","","","","","","",""
"1819","89","poldrack-text","1","5677","0.0-1.0","s635","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your index finger</p></div>","1819","500","fmri_response_test","","","","","","","","","",""
"849","71","poldrack-text","2","7027","0.0-2.0","s635","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your middle finger</p></div>","849","500","fmri_response_test","","","","","","","","","",""
"31923","32","poldrack-single-stim","3","39451","0.0-3.0","s635","","31923","500","instructions","<div class = centerbox><div class = center-text>Choose between <strong>$20 today</strong> or the presented option.<br><br><strong>Index:</strong> Accept option on screen (reject $20 today). <br><br><strong>Middle:</strong> Reject option on screen (accept $20 today)<br><br>We will start with a practice trial.</div></div>","32","31923","","","","","","",""
"1301","89","poldrack-single-stim","4","41253","0.0-4.0","s635","","1301","1000","stim","<div class = dd-stim><div class = amtbox style = ""color:white"">$53.75</div><br><br><div class = delbox style = ""color:white"">34 days</div></div>","89,71","1301","practice","","","","","",""
"23944","32","poldrack-text","5","66198","0.0-5.0","s635","<div class = centerbox><div  class = center-text>Scanner Setup</div></div>","23944","0","fmri_scanner_wait","","","","","","","","","",""
"1053","84","poldrack-text","6","67252","0.0-6.0","s635","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","1053","0","fmri_trigger_wait","","","","","","","","","",""
"679","84","poldrack-text","7","67932","0.0-7.0","s635","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","",""
"680","84","poldrack-text","8","68612","0.0-8.0","s635","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","680","0","fmri_trigger_wait","","","","","","","","","",""
"680","84","poldrack-text","9","69292","0.0-9.0","s635","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","680","0","fmri_trigger_wait","","","","","","","","","",""
"680","84","poldrack-text","10","69972","0.0-10.0","s635","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","680","0","fmri_trigger_wait","","","","","","","","","",""
"680","84","poldrack-text","11","70652","0.0-11.0","s635","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","680","0","fmri_trigger_wait","","","","","","","","","",""
"680","84","poldrack-text","12","71332","0.0-12.0","s635","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","680","0","fmri_trigger_wait","","","","","","","","","",""
"680","84","poldrack-text","13","72012","0.0-13.0","s635","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","680","0","fmri_trigger_wait","","","","","","","","","",""
"680","84","poldrack-text","14","72692","0.0-14.0","s635","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","680","0","fmri_trigger_wait","","","","","","","","","",""
"680","84","poldrack-text","15","73372","0.0-15.0","s635","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","680","0","fmri_trigger_wait","","","","","","","","","",""
"679","84","poldrack-text","16","74051","0.0-16.0","s635","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","",""
"680","84","poldrack-text","17","74731","0.0-17.0","s635","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","680","0","fmri_trigger_wait","","","","","","","","","",""
"680","84","poldrack-text","18","75411","0.0-18.0","s635","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","680","0","fmri_trigger_wait","","","","","","","","","",""
"680","84","poldrack-text","19","76091","0.0-19.0","s635","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","680","0","fmri_trigger_wait","","","","","","","","","",""
"679","84","poldrack-text","20","76772","0.0-20.0","s635","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","",""
"679","84","poldrack-text","21","77451","0.0-21.0","s635","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","",""
"-1","-1","poldrack-single-stim","22","78453","0.0-22.0","s635","","1000","0","fmri_buffer","","none","1000","","","","","","",""
"-1","-1","poldrack-single-stim","23","79954","0.0-23.0","s635","","1500","500","test_start_block","<div class = centerbox><div class = center-text>Get ready!</p></div>","none","1500","","","","","","",""
"946","89","poldrack-single-stim","24","85092","0.0-24.0","s635","","4636","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">$79</div><br><br><div class = delbox style = ""color:white"">92 days</div></div>","89,71","4000","","20","79","92","larger_later","",""
