rt,key_press,trial_type,trial_index,time_elapsed,internal_node_id,subject,text,block_duration,timing_post_trial,trial_id,stimulus,possible_responses,stim_duration,survey,item_responses,item_coding,item_text,options,response,coded_response,exp_id
9180,13,text,0,9183,0.0-0.0,s637,,,,,,,,,,,,,,,
7663,66,poldrack-text,1,17852,0.0-1.0,s637,<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your thumb</p></div>,7663.0,500.0,fmri_response_test,,,,,,,,,,,
789,89,poldrack-text,2,19147,0.0-2.0,s637,<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your index finger</p></div>,789.0,500.0,fmri_response_test,,,,,,,,,,,
565,71,poldrack-text,3,20218,0.0-3.0,s637,<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your middle finger</p></div>,565.0,500.0,fmri_response_test,,,,,,,,,,,
976,82,poldrack-text,4,21700,0.0-4.0,s637,<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your ring finger</p></div>,976.0,500.0,fmri_response_test,,,,,,,,,,,
785,77,poldrack-text,5,22991,0.0-5.0,s637,<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your pinky finger</p></div>,785.0,500.0,fmri_response_test,,,,,,,,,,,
10884,32,poldrack-single-stim,6,34381,0.0-6.0,s637,,10884.0,0.0,instructions,<div class = centerbox><div class = center-text>Respond to the questions!</div></div>,32,10884.0,,,,,,,,
25496,32,poldrack-text,7,59878,0.0-7.0,s637,<div class = centerbox><div  class = center-text>Scanner Setup</div></div>,25496.0,0.0,fmri_scanner_wait,,,,,,,,,,,
1301,84,poldrack-text,8,61179,0.0-8.0,s637,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,1301.0,0.0,fmri_trigger_wait,,,,,,,,,,,
679,84,poldrack-text,9,61860,0.0-9.0,s637,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,679.0,0.0,fmri_trigger_wait,,,,,,,,,,,
679,84,poldrack-text,10,62539,0.0-10.0,s637,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,679.0,0.0,fmri_trigger_wait,,,,,,,,,,,
679,84,poldrack-text,11,63220,0.0-11.0,s637,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,679.0,0.0,fmri_trigger_wait,,,,,,,,,,,
679,84,poldrack-text,12,63900,0.0-12.0,s637,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,679.0,0.0,fmri_trigger_wait,,,,,,,,,,,
679,84,poldrack-text,13,64580,0.0-13.0,s637,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,679.0,0.0,fmri_trigger_wait,,,,,,,,,,,
679,84,poldrack-text,14,65260,0.0-14.0,s637,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,679.0,0.0,fmri_trigger_wait,,,,,,,,,,,
679,84,poldrack-text,15,65940,0.0-15.0,s637,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,679.0,0.0,fmri_trigger_wait,,,,,,,,,,,
679,84,poldrack-text,16,66620,0.0-16.0,s637,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,679.0,0.0,fmri_trigger_wait,,,,,,,,,,,
679,84,poldrack-text,17,67300,0.0-17.0,s637,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,679.0,0.0,fmri_trigger_wait,,,,,,,,,,,
679,84,poldrack-text,18,67980,0.0-18.0,s637,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,679.0,0.0,fmri_trigger_wait,,,,,,,,,,,
679,84,poldrack-text,19,68660,0.0-19.0,s637,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,679.0,0.0,fmri_trigger_wait,,,,,,,,,,,
680,84,poldrack-text,20,69340,0.0-20.0,s637,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,680.0,0.0,fmri_trigger_wait,,,,,,,,,,,
681,84,poldrack-text,21,70021,0.0-21.0,s637,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,681.0,0.0,fmri_trigger_wait,,,,,,,,,,,
678,84,poldrack-text,22,70700,0.0-22.0,s637,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,678.0,0.0,fmri_trigger_wait,,,,,,,,,,,
680,84,poldrack-text,23,71380,0.0-23.0,s637,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,680.0,0.0,fmri_trigger_wait,,,,,,,,,,,
-1,-1,poldrack-single-stim,24,72385,0.0-24.0,s637,,1000.0,0.0,fmri_buffer,,none,1000.0,,,,,,,,
3755,71,poldrack-single-stim,25,82751,0.0-25.0-0.0,s637,,10360.0,0.0,,"<div class = centerbox><p class=item-text>Pleasure and fun sometimes keep me from getting work done.</p></div><div class=response-text><div class=response-item><span style=""font-weight: normal; font-size: 30px"">Not at all</span></div><div class=response-item>1</div><div class=response-item>2</div><div class=response-item>3</div><div class=response-item>4</div><div class=response-item>5</div><div class=response-item><span style=""font-weight: normal; font-size: 30px"">Very much</span></div></div>","66,89,71,82,77",8500.0,brief,"66,89,71,82,77",reverse,Pleasure and fun sometimes keep me from getting work done.,"<span style=""font-weight: normal; font-size: 30px"">Not at all</span>,1,2,3,4,5,<span style=""font-weight: normal; font-size: 30px"">Very much</span>",3.0,3.0,
5880,82,poldrack-single-stim,26,92438,0.0-25.0-1.0,s637,,9680.0,0.0,,"<div class = centerbox><p class=item-text>Sometimes when I feel bad, I can't seem to stop what I am doing even though it is making me feel worse.</p></div><div class=response-text><div class=response-item><span style=""font-size: 30px"">Disagree Strongly</span></div><div class=response-item><span style=""font-size: 30px"">Disagree Some</span></div><div class=response-item><span style=""font-size: 30px"">Agree Some</span></div><div class=response-item><span style=""font-size: 30px"">Agree Strongly</span></div></div>","66,89,71,82,77",8500.0,upps,"66,89,71,82",forward,"Sometimes when I feel bad, I can't seem to stop what I am doing even though it is making me feel worse.","<span style=""font-size: 30px"">Disagree Strongly</span>,<span style=""font-size: 30px"">Disagree Some</span>,<span style=""font-size: 30px"">Agree Some</span>,<span style=""font-size: 30px"">Agree Strongly</span>",4.0,4.0,
3534,89,poldrack-single-stim,27,102601,0.0-25.0-2.0,s637,,10156.0,0.0,,"<div class = centerbox><p class=item-text>I am good at resisting temptation.</p></div><div class=response-text><div class=response-item><span style=""font-weight: normal; font-size: 30px"">Not at all</span></div><div class=response-item>1</div><div class=response-item>2</div><div class=response-item>3</div><div class=response-item>4</div><div class=response-item>5</div><div class=response-item><span style=""font-weight: normal; font-size: 30px"">Very much</span></div></div>","66,89,71,82,77",8500.0,brief,"66,89,71,82,77",forward,I am good at resisting temptation.,"<span style=""font-weight: normal; font-size: 30px"">Not at all</span>,1,2,3,4,5,<span style=""font-weight: normal; font-size: 30px"">Very much</span>",2.0,2.0,
4805,66,poldrack-single-stim,28,111811,0.0-25.0-3.0,s637,,9204.0,0.0,,"<div class = centerbox><p class=item-text>New ideas and projects sometimes distract me from previous ones.</p></div><div class=response-text><div class=response-item><span style=""font-weight: normal; font-size: 30px"">Not at all like me</span></div><div class=response-item>1</div><div class=response-item>2</div><div class=response-item>3</div><div class=response-item>4</div><div class=response-item>5</div><div class=response-item><span style=""font-weight: normal; font-size: 30px"">Very much like me</span></div></div>","66,89,71,82,77",8500.0,grit,"66,89,71,82,77",reverse,New ideas and projects sometimes distract me from previous ones.,"<span style=""font-weight: normal; font-size: 30px"">Not at all like me</span>,1,2,3,4,5,<span style=""font-weight: normal; font-size: 30px"">Very much like me</span>",1.0,5.0,
