"rt","key_press","trial_type","trial_index","time_elapsed","internal_node_id","subject","text","block_duration","timing_post_trial","trial_id","responses","stimulus","possible_responses","stim_duration","correct","correct_response","feedback_duration","exp_stage","trial_num","SS_stimulus","SS_delay","SS_trial_type","SS_duration","exp_id"
"3450","13","text","0","3454","0.0-0.0","s612","","","","","","","","","","","","","","","","","",""
"3452","89","poldrack-text","1","7909","0.0-1.0","s612","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your index finger</p></div>","3452","500","fmri_response_test","","","","","","","","","","","","","",""
"647","71","poldrack-text","2","9060","0.0-2.0","s612","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your middle finger</p></div>","647","500","fmri_response_test","","","","","","","","","","","","","",""
"31133","","survey-text","3","40704","0.0-3.0","s612","","","","task_setup","{""Q0"":""200""}","","","","","","","","","","","","",""
"41442","32","poldrack-single-stim","4","83180","0.0-4.0","s612","","41442","0","instructions","","<div class = instructbox><p class = instruct-text>Only one key is correct for each shape. The correct keys are as follows:<ul list-text><li><div class = prompt_container><img class = prompt_stim src = /static/experiments/stop_signal/images/moon.png></img>index finger</div></li></li><li><div class = prompt_container><img class = prompt_stim src = /static/experiments/stop_signal/images/oval.png></img>index finger</div></li> </li><li><div class = prompt_container><img class = prompt_stim src = /static/experiments/stop_signal/images/rectangle.png></img>middle finger</div></li> </li><li><div class = prompt_container><img class = prompt_stim src = /static/experiments/stop_signal/images/trapezoid.png></img>middle finger</div></li></ul></p><p class = instruct-text><strong>Do not respond if you see the red star!</strong></p><p class = instruct-text>We will start with practice</p></div>","32","41442","","","","","","","","","",""
"946","89","poldrack-categorize","5","85536","0.0-5.0-0.0-0.0","s612","","1850","250","stim","","<div class = coverbox></div><div class = shapebox><img class = stim src = /static/experiments/stop_signal/images/oval.png></img></div>","89,71","850","true","89","500","practice","0","","","","",""
"652","89","poldrack-categorize","6","88143","0.0-5.0-0.0-1.0","s612","","1850","250","stim","","<div class = coverbox></div><div class = shapebox><img class = stim src = /static/experiments/stop_signal/images/moon.png></img></div>","89,71","850","true","89","500","practice","1","","","","",""
"665","71","poldrack-categorize","7","90752","0.0-5.0-0.0-2.0","s612","","1850","250","stim","","<div class = coverbox></div><div class = shapebox><img class = stim src = /static/experiments/stop_signal/images/rectangle.png></img></div>","89,71","850","true","71","500","practice","2","","","","",""
"531","71","poldrack-categorize","8","93357","0.0-5.0-0.0-3.0","s612","","1850","250","stim","","<div class = coverbox></div><div class = shapebox><img class = stim src = /static/experiments/stop_signal/images/rectangle.png></img></div>","89,71","850","true","71","500","practice","3","","","","",""
"741","71","poldrack-categorize","9","95962","0.0-5.0-0.0-4.0","s612","","1850","250","stim","","<div class = coverbox></div><div class = shapebox><img class = stim src = /static/experiments/stop_signal/images/trapezoid.png></img></div>","89,71","850","true","71","500","practice","4","","","","",""
"894","89","poldrack-categorize","10","98571","0.0-5.0-0.0-5.0","s612","","1850","250","stim","","<div class = coverbox></div><div class = shapebox><img class = stim src = /static/experiments/stop_signal/images/moon.png></img></div>","89,71","850","true","89","500","practice","5","","","","",""
"708","89","poldrack-categorize","11","101174","0.0-5.0-0.0-6.0","s612","","1850","250","stim","","<div class = coverbox></div><div class = shapebox><img class = stim src = /static/experiments/stop_signal/images/oval.png></img></div>","89,71","850","true","89","500","practice","6","","","","",""
"704","71","poldrack-categorize","12","103775","0.0-5.0-0.0-7.0","s612","","1850","250","stim","","<div class = coverbox></div><div class = shapebox><img class = stim src = /static/experiments/stop_signal/images/trapezoid.png></img></div>","89,71","850","true","71","500","practice","7","","","","",""
"665","89","poldrack-categorize","13","106379","0.0-5.0-0.0-8.0","s612","","1850","250","stim","","<div class = coverbox></div><div class = shapebox><img class = stim src = /static/experiments/stop_signal/images/oval.png></img></div>","89,71","850","true","89","500","practice","8","","","","",""
"758","71","poldrack-categorize","14","108987","0.0-5.0-0.0-9.0","s612","","1850","250","stim","","<div class = coverbox></div><div class = shapebox><img class = stim src = /static/experiments/stop_signal/images/trapezoid.png></img></div>","89,71","850","true","71","500","practice","9","","","","",""
"1008","89","poldrack-categorize","15","111594","0.0-5.0-0.0-10.0","s612","","1850","250","stim","","<div class = coverbox></div><div class = shapebox><img class = stim src = /static/experiments/stop_signal/images/moon.png></img></div>","89,71","850","true","89","500","practice","10","","","","",""
"626","71","poldrack-categorize","16","114198","0.0-5.0-0.0-11.0","s612","","1850","250","stim","","<div class = coverbox></div><div class = shapebox><img class = stim src = /static/experiments/stop_signal/images/rectangle.png></img></div>","89,71","850","true","71","500","practice","11","","","","",""
"29377","32","poldrack-text","17","143827","0.0-6.0","s612","<div class = centerbox><div  class = center-text>Scanner Setup</div></div>","29377","0","fmri_scanner_wait","","","","","","","","","","","","","",""
"1400","84","poldrack-text","18","145229","0.0-7.0","s612","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","1400","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"679","84","poldrack-text","19","145908","0.0-8.0","s612","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"679","84","poldrack-text","20","146589","0.0-9.0","s612","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"679","84","poldrack-text","21","147269","0.0-10.0","s612","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"679","84","poldrack-text","22","147949","0.0-11.0","s612","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","","","","","",""
