"rt","key_press","trial_type","trial_index","time_elapsed","internal_node_id","subject","text","block_duration","timing_post_trial","trial_id","stimulus","possible_responses","stim_duration","correct","correct_response","feedback_duration","condition","stim_color","stim_word","trial_num","exp_stage","exp_id"
"2026","13","text","0","2027","0.0-0.0","s358","","","","","","","","","","","","","","","",""
"1241","89","poldrack-text","1","4272","0.0-1.0","s358","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your index finger</p></div>","1241","500","fmri_response_test","","","","","","","","","","","",""
"908","71","poldrack-text","2","5682","0.0-2.0","s358","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your middle finger</p></div>","908","500","fmri_response_test","","","","","","","","","","","",""
"563","82","poldrack-text","3","6746","0.0-3.0","s358","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your ring finger</p></div>","563","500","fmri_response_test","","","","","","","","","","","",""
"10917","32","poldrack-single-stim","4","18167","0.0-4.0","s358","","10917","500","instructions","<div class = centerbox><div class = center-text>Respond to the <strong>ink color</strong> of the word!<br><br><span style = ""color:red;padding-left:30px"">WORD</span>: Index<br><span style = ""color:#1F45FC;padding-left:65px"">WORD</span>: Middle<br><span style = ""color:#4FE829;"">WORD</span>: Ring<br><br>We will start with practice</div></div>","32","10917","","","","","","","","",""
"1051","71","poldrack-categorize","5","20673","0.0-5.0-0.0-0.0","s358","","1500","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#1F45FC"">RED</div></div>","89,71,82","1500","true","71","500","incongruent","blue","red","1","practice",""
"-1","-1","poldrack-single-stim","6","20927","0.0-5.0-1.0","s358","","250","0","fixation","<div class = centerbox><div class = fixation>+</div></div>","none","250","","","","","","","","",""
"521","82","poldrack-categorize","7","22931","0.0-5.0-2.0-0.0","s358","","1500","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#4FE829"">GREEN</div></div>","89,71,82","1500","true","82","500","congruent","green","green","2","practice",""
"-1","-1","poldrack-single-stim","8","23183","0.0-5.0-3.0","s358","","250","0","fixation","<div class = centerbox><div class = fixation>+</div></div>","none","250","","","","","","","","",""
"497","71","poldrack-categorize","9","25187","0.0-5.0-4.0-0.0","s358","","1500","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#1F45FC"">GREEN</div></div>","89,71,82","1500","true","71","500","incongruent","blue","green","3","practice",""
"-1","-1","poldrack-single-stim","10","25439","0.0-5.0-5.0","s358","","250","0","fixation","<div class = centerbox><div class = fixation>+</div></div>","none","250","","","","","","","","",""
"430","89","poldrack-categorize","11","27443","0.0-5.0-6.0-0.0","s358","","1500","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">BLUE</div></div>","89,71,82","1500","true","89","500","incongruent","red","blue","4","practice",""
"-1","-1","poldrack-single-stim","12","27695","0.0-5.0-7.0","s358","","250","0","fixation","<div class = centerbox><div class = fixation>+</div></div>","none","250","","","","","","","","",""
"592","71","poldrack-categorize","13","29699","0.0-5.0-8.0-0.0","s358","","1500","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#1F45FC"">BLUE</div></div>","89,71,82","1500","true","71","500","congruent","blue","blue","5","practice",""
"-1","-1","poldrack-single-stim","14","29951","0.0-5.0-9.0","s358","","250","0","fixation","<div class = centerbox><div class = fixation>+</div></div>","none","250","","","","","","","","",""
"682","82","poldrack-categorize","15","31955","0.0-5.0-10.0-0.0","s358","","1500","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#4FE829"">RED</div></div>","89,71,82","1500","true","82","500","incongruent","green","red","6","practice",""
"-1","-1","poldrack-single-stim","16","32207","0.0-5.0-11.0","s358","","250","0","fixation","<div class = centerbox><div class = fixation>+</div></div>","none","250","","","","","","","","",""
"504","82","poldrack-categorize","17","34211","0.0-5.0-12.0-0.0","s358","","1500","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#4FE829"">BLUE</div></div>","89,71,82","1500","true","82","500","incongruent","green","blue","7","practice",""
"-1","-1","poldrack-single-stim","18","34463","0.0-5.0-13.0","s358","","250","0","fixation","<div class = centerbox><div class = fixation>+</div></div>","none","250","","","","","","","","",""
"503","89","poldrack-categorize","19","36467","0.0-5.0-14.0-0.0","s358","","1500","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">GREEN</div></div>","89,71,82","1500","true","89","500","incongruent","red","green","8","practice",""
"-1","-1","poldrack-single-stim","20","36719","0.0-5.0-15.0","s358","","250","0","fixation","<div class = centerbox><div class = fixation>+</div></div>","none","250","","","","","","","","",""
"454","89","poldrack-categorize","21","38723","0.0-5.0-16.0-0.0","s358","","1500","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">RED</div></div>","89,71,82","1500","true","89","500","congruent","red","red","9","practice",""
"-1","-1","poldrack-single-stim","22","38974","0.0-5.0-17.0","s358","","250","0","fixation","<div class = centerbox><div class = fixation>+</div></div>","none","250","","","","","","","","",""
"16797","32","poldrack-text","23","55772","0.0-6.0","s358","<div class = centerbox><div  class = center-text>Scanner Setup</div></div>","16797","0","fmri_scanner_wait","","","","","","","","","","","",""
"3285","84","poldrack-text","24","59057","0.0-7.0","s358","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","3285","0","fmri_trigger_wait","","","","","","","","","","","",""
"680","84","poldrack-text","25","59738","0.0-8.0","s358","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","680","0","fmri_trigger_wait","","","","","","","","","","","",""
"679","84","poldrack-text","26","60417","0.0-9.0","s358","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","","","",""
"680","84","poldrack-text","27","61098","0.0-10.0","s358","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","680","0","fmri_trigger_wait","","","","","","","","","","","",""
"679","84","poldrack-text","28","61777","0.0-11.0","s358","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","","","",""
