"rt","key_press","trial_type","trial_index","time_elapsed","internal_node_id","subject","text","block_duration","timing_post_trial","trial_id","responses","stimulus","possible_responses","stim_duration","correct","correct_response","feedback_duration","exp_stage","trial_num","SS_stimulus","SS_delay","SS_trial_type","SS_duration","exp_id"
"1710","13","text","0","1711","0.0-0.0","s358","","","","","","","","","","","","","","","","","",""
"1453","89","poldrack-text","1","4167","0.0-1.0","s358","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your index finger</p></div>","1453","500","fmri_response_test","","","","","","","","","","","","","",""
"1388","71","poldrack-text","2","6057","0.0-2.0","s358","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your middle finger</p></div>","1388","500","fmri_response_test","","","","","","","","","","","","","",""
"12482","","survey-text","3","19044","0.0-3.0","s358","","","","task_setup","{""Q0"":""300""}","","","","","","","","","","","","",""
"49836","32","poldrack-single-stim","4","69907","0.0-4.0","s358","","49836","0","instructions","","<div class = instructbox><p class = instruct-text>Only one key is correct for each shape. The correct keys are as follows:<ul list-text><li><div class = prompt_container><img class = prompt_stim src = /static/experiments/stop_signal/images/moon.png></img>middle finger</div></li></li><li><div class = prompt_container><img class = prompt_stim src = /static/experiments/stop_signal/images/oval.png></img>middle finger</div></li> </li><li><div class = prompt_container><img class = prompt_stim src = /static/experiments/stop_signal/images/rectangle.png></img>index finger</div></li> </li><li><div class = prompt_container><img class = prompt_stim src = /static/experiments/stop_signal/images/trapezoid.png></img>index finger</div></li></ul></p><p class = instruct-text><strong>Do not respond if you see the red star!</strong></p><p class = instruct-text>We will start with practice</p></div>","32","49836","","","","","","","","","",""
"1049","89","poldrack-categorize","5","72262","0.0-5.0-0.0-0.0","s358","","1850","250","stim","","<div class = coverbox></div><div class = shapebox><img class = stim src = /static/experiments/stop_signal/images/trapezoid.png></img></div>","89,71","850","true","89","500","practice","0","","","","",""
"431","89","poldrack-categorize","6","74866","0.0-5.0-0.0-1.0","s358","","1850","250","stim","","<div class = coverbox></div><div class = shapebox><img class = stim src = /static/experiments/stop_signal/images/trapezoid.png></img></div>","89,71","850","true","89","500","practice","1","","","","",""
"611","89","poldrack-categorize","7","77471","0.0-5.0-0.0-2.0","s358","","1850","250","stim","","<div class = coverbox></div><div class = shapebox><img class = stim src = /static/experiments/stop_signal/images/rectangle.png></img></div>","89,71","850","true","89","500","practice","2","","","","",""
"433","71","poldrack-categorize","8","80075","0.0-5.0-0.0-3.0","s358","","1850","250","stim","","<div class = coverbox></div><div class = shapebox><img class = stim src = /static/experiments/stop_signal/images/oval.png></img></div>","89,71","850","true","71","500","practice","3","","","","",""
"369","71","poldrack-categorize","9","82680","0.0-5.0-0.0-4.0","s358","","1850","250","stim","","<div class = coverbox></div><div class = shapebox><img class = stim src = /static/experiments/stop_signal/images/moon.png></img></div>","89,71","850","true","71","500","practice","4","","","","",""
"551","89","poldrack-categorize","10","85285","0.0-5.0-0.0-5.0","s358","","1850","250","stim","","<div class = coverbox></div><div class = shapebox><img class = stim src = /static/experiments/stop_signal/images/rectangle.png></img></div>","89,71","850","true","89","500","practice","5","","","","",""
"593","71","poldrack-categorize","11","87891","0.0-5.0-0.0-6.0","s358","","1850","250","stim","","<div class = coverbox></div><div class = shapebox><img class = stim src = /static/experiments/stop_signal/images/oval.png></img></div>","89,71","850","true","71","500","practice","6","","","","",""
"563","89","poldrack-categorize","12","90495","0.0-5.0-0.0-7.0","s358","","1850","250","stim","","<div class = coverbox></div><div class = shapebox><img class = stim src = /static/experiments/stop_signal/images/rectangle.png></img></div>","89,71","850","true","89","500","practice","7","","","","",""
"500","71","poldrack-categorize","13","93100","0.0-5.0-0.0-8.0","s358","","1850","250","stim","","<div class = coverbox></div><div class = shapebox><img class = stim src = /static/experiments/stop_signal/images/moon.png></img></div>","89,71","850","true","71","500","practice","8","","","","",""
"560","89","poldrack-categorize","14","95704","0.0-5.0-0.0-9.0","s358","","1850","250","stim","","<div class = coverbox></div><div class = shapebox><img class = stim src = /static/experiments/stop_signal/images/trapezoid.png></img></div>","89,71","850","true","89","500","practice","9","","","","",""
"495","71","poldrack-categorize","15","98308","0.0-5.0-0.0-10.0","s358","","1850","250","stim","","<div class = coverbox></div><div class = shapebox><img class = stim src = /static/experiments/stop_signal/images/oval.png></img></div>","89,71","850","true","71","500","practice","10","","","","",""
"621","71","poldrack-categorize","16","100914","0.0-5.0-0.0-11.0","s358","","1850","250","stim","","<div class = coverbox></div><div class = shapebox><img class = stim src = /static/experiments/stop_signal/images/moon.png></img></div>","89,71","850","true","71","500","practice","11","","","","",""
"44736","32","poldrack-text","17","145902","0.0-6.0","s358","<div class = centerbox><div  class = center-text>Scanner Setup</div></div>","44736","0","fmri_scanner_wait","","","","","","","","","","","","","",""
"1599","84","poldrack-text","18","147501","0.0-7.0","s358","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","1599","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"679","84","poldrack-text","19","148181","0.0-8.0","s358","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"679","84","poldrack-text","20","148860","0.0-9.0","s358","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"680","84","poldrack-text","21","149540","0.0-10.0","s358","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","680","0","fmri_trigger_wait","","","","","","","","","","","","","",""
