rt,key_press,trial_type,trial_index,time_elapsed,internal_node_id,subject,text,block_duration,timing_post_trial,trial_id,stimulus,possible_responses,stim_duration,survey,item_responses,item_coding,item_text,options,response,coded_response,exp_id
1947,13,text,0,1949,0.0-0.0,s643,,,,,,,,,,,,,,,
1106,66,poldrack-text,1,4060,0.0-1.0,s643,<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your thumb</p></div>,1106.0,500.0,fmri_response_test,,,,,,,,,,,
962,89,poldrack-text,2,5528,0.0-2.0,s643,<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your index finger</p></div>,962.0,500.0,fmri_response_test,,,,,,,,,,,
725,71,poldrack-text,3,6758,0.0-3.0,s643,<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your middle finger</p></div>,725.0,500.0,fmri_response_test,,,,,,,,,,,
650,82,poldrack-text,4,7911,0.0-4.0,s643,<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your ring finger</p></div>,650.0,500.0,fmri_response_test,,,,,,,,,,,
724,77,poldrack-text,5,9140,0.0-5.0,s643,<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your pinky finger</p></div>,724.0,500.0,fmri_response_test,,,,,,,,,,,
17913,32,poldrack-single-stim,6,27559,0.0-6.0,s643,,17913.0,0.0,instructions,<div class = centerbox><div class = center-text>Respond to the questions!</div></div>,32,17913.0,,,,,,,,
21157,32,poldrack-text,7,48716,0.0-7.0,s643,<div class = centerbox><div  class = center-text>Scanner Setup</div></div>,21157.0,0.0,fmri_scanner_wait,,,,,,,,,,,
2214,84,poldrack-text,8,50930,0.0-8.0,s643,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,2214.0,0.0,fmri_trigger_wait,,,,,,,,,,,
679,84,poldrack-text,9,51611,0.0-9.0,s643,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,679.0,0.0,fmri_trigger_wait,,,,,,,,,,,
679,84,poldrack-text,10,52290,0.0-10.0,s643,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,679.0,0.0,fmri_trigger_wait,,,,,,,,,,,
680,84,poldrack-text,11,52970,0.0-11.0,s643,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,680.0,0.0,fmri_trigger_wait,,,,,,,,,,,
679,84,poldrack-text,12,53650,0.0-12.0,s643,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,679.0,0.0,fmri_trigger_wait,,,,,,,,,,,
679,84,poldrack-text,13,54331,0.0-13.0,s643,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,679.0,0.0,fmri_trigger_wait,,,,,,,,,,,
679,84,poldrack-text,14,55011,0.0-14.0,s643,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,679.0,0.0,fmri_trigger_wait,,,,,,,,,,,
679,84,poldrack-text,15,55691,0.0-15.0,s643,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,679.0,0.0,fmri_trigger_wait,,,,,,,,,,,
678,84,poldrack-text,16,56370,0.0-16.0,s643,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,678.0,0.0,fmri_trigger_wait,,,,,,,,,,,
680,84,poldrack-text,17,57051,0.0-17.0,s643,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,680.0,0.0,fmri_trigger_wait,,,,,,,,,,,
679,84,poldrack-text,18,57731,0.0-18.0,s643,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,679.0,0.0,fmri_trigger_wait,,,,,,,,,,,
679,84,poldrack-text,19,58411,0.0-19.0,s643,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,679.0,0.0,fmri_trigger_wait,,,,,,,,,,,
681,84,poldrack-text,20,59092,0.0-20.0,s643,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,681.0,0.0,fmri_trigger_wait,,,,,,,,,,,
678,84,poldrack-text,21,59771,0.0-21.0,s643,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,678.0,0.0,fmri_trigger_wait,,,,,,,,,,,
679,84,poldrack-text,22,60451,0.0-22.0,s643,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,679.0,0.0,fmri_trigger_wait,,,,,,,,,,,
679,84,poldrack-text,23,61131,0.0-23.0,s643,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,679.0,0.0,fmri_trigger_wait,,,,,,,,,,,
