"rt","key_press","trial_type","trial_index","time_elapsed","internal_node_id","subject","text","block_duration","timing_post_trial","trial_id","stimulus","possible_responses","stim_duration","correct","correct_response","feedback_duration","condition","stim_color","stim_word","trial_num","exp_stage","exp_id"
"1846","13","text","0","1848","0.0-0.0","s643","","","","","","","","","","","","","","","",""
"1566","89","poldrack-text","1","4420","0.0-1.0","s643","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your index finger</p></div>","1566","500","fmri_response_test","","","","","","","","","","","",""
"1120","71","poldrack-text","2","6044","0.0-2.0","s643","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your middle finger</p></div>","1120","500","fmri_response_test","","","","","","","","","","","",""
"580","82","poldrack-text","3","7131","0.0-3.0","s643","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your ring finger</p></div>","580","500","fmri_response_test","","","","","","","","","","","",""
"13636","32","poldrack-single-stim","4","21273","0.0-4.0","s643","","13636","500","instructions","<div class = centerbox><div class = center-text>Respond to the <strong>ink color</strong> of the word!<br><br><span style = ""color:red;padding-left:30px"">WORD</span>: Index<br><span style = ""color:#1F45FC;padding-left:65px"">WORD</span>: Middle<br><span style = ""color:#4FE829;"">WORD</span>: Ring<br><br>We will start with practice</div></div>","32","13636","","","","","","","","",""
"-1","-1","poldrack-categorize","5","23790","0.0-5.0-0.0-0.0","s643","","1500","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#4FE829"">BLUE</div></div>","89,71,82","1500","false","82","500","incongruent","green","blue","1","practice",""
"-1","-1","poldrack-single-stim","6","24047","0.0-5.0-1.0","s643","","250","0","fixation","<div class = centerbox><div class = fixation>+</div></div>","none","250","","","","","","","","",""
"971","82","poldrack-categorize","7","26058","0.0-5.0-2.0-0.0","s643","","1500","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#4FE829"">RED</div></div>","89,71,82","1500","true","82","500","incongruent","green","red","2","practice",""
"-1","-1","poldrack-single-stim","8","26313","0.0-5.0-3.0","s643","","250","0","fixation","<div class = centerbox><div class = fixation>+</div></div>","none","250","","","","","","","","",""
"970","89","poldrack-categorize","9","28324","0.0-5.0-4.0-0.0","s643","","1500","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">BLUE</div></div>","89,71,82","1500","true","89","500","incongruent","red","blue","3","practice",""
"-1","-1","poldrack-single-stim","10","28580","0.0-5.0-5.0","s643","","250","0","fixation","<div class = centerbox><div class = fixation>+</div></div>","none","250","","","","","","","","",""
"749","89","poldrack-categorize","11","30591","0.0-5.0-6.0-0.0","s643","","1500","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">GREEN</div></div>","89,71,82","1500","true","89","500","incongruent","red","green","4","practice",""
"-1","-1","poldrack-single-stim","12","30846","0.0-5.0-7.0","s643","","250","0","fixation","<div class = centerbox><div class = fixation>+</div></div>","none","250","","","","","","","","",""
