"rt","key_press","trial_type","trial_index","time_elapsed","internal_node_id","subject","text","block_duration","timing_post_trial","trial_id","stimulus","possible_responses","stim_duration","exp_stage","small_amount","large_amount","later_delay","choice","exp_id","bonus"
"2529","13","text","0","2532","0.0-0.0","s610","","","","","","","","","","","","","",""
"1025","89","poldrack-text","1","4564","0.0-1.0","s610","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your index finger</p></div>","1025","500","fmri_response_test","","","","","","","","","",""
"870","71","poldrack-text","2","5939","0.0-2.0","s610","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your middle finger</p></div>","870","500","fmri_response_test","","","","","","","","","",""
"29913","32","poldrack-single-stim","3","36360","0.0-3.0","s610","","29913","500","instructions","<div class = centerbox><div class = center-text>Choose between <strong>$20 today</strong> or the presented option.<br><br><strong>Index:</strong> Accept option on screen (reject $20 today). <br><br><strong>Middle:</strong> Reject option on screen (accept $20 today)<br><br>We will start with a practice trial.</div></div>","32","29913","","","","","","",""
"1660","71","poldrack-single-stim","4","38525","0.0-4.0","s610","","1660","1000","stim","<div class = dd-stim><div class = amtbox style = ""color:white"">$53.75</div><br><br><div class = delbox style = ""color:white"">34 days</div></div>","89,71","1660","practice","","","","","",""
"25955","32","poldrack-text","5","65486","0.0-5.0","s610","<div class = centerbox><div  class = center-text>Scanner Setup</div></div>","25955","0","fmri_scanner_wait","","","","","","","","","",""
"1360","84","poldrack-text","6","66846","0.0-6.0","s610","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","1360","0","fmri_trigger_wait","","","","","","","","","",""
"680","84","poldrack-text","7","67526","0.0-7.0","s610","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","680","0","fmri_trigger_wait","","","","","","","","","",""
"679","84","poldrack-text","8","68206","0.0-8.0","s610","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","",""
"680","84","poldrack-text","9","68887","0.0-9.0","s610","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","680","0","fmri_trigger_wait","","","","","","","","","",""
"679","84","poldrack-text","10","69567","0.0-10.0","s610","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","",""
"679","84","poldrack-text","11","70247","0.0-11.0","s610","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","",""
"679","84","poldrack-text","12","70926","0.0-12.0","s610","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","",""
"679","84","poldrack-text","13","71606","0.0-13.0","s610","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","",""
"679","84","poldrack-text","14","72287","0.0-14.0","s610","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","",""
"679","84","poldrack-text","15","72967","0.0-15.0","s610","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","",""
"679","84","poldrack-text","16","73646","0.0-16.0","s610","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","",""
"679","84","poldrack-text","17","74326","0.0-17.0","s610","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","",""
"680","84","poldrack-text","18","75006","0.0-18.0","s610","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","680","0","fmri_trigger_wait","","","","","","","","","",""
"680","84","poldrack-text","19","75687","0.0-19.0","s610","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","680","0","fmri_trigger_wait","","","","","","","","","",""
"678","84","poldrack-text","20","76366","0.0-20.0","s610","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","678","0","fmri_trigger_wait","","","","","","","","","",""
"679","84","poldrack-text","21","77046","0.0-21.0","s610","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","",""
"-1","-1","poldrack-single-stim","22","78053","0.0-22.0","s610","","1000","0","fmri_buffer","","none","1000","","","","","","",""
"-1","-1","poldrack-single-stim","23","79557","0.0-23.0","s610","","1500","500","test_start_block","<div class = centerbox><div class = center-text>Get ready!</p></div>","none","1500","","","","","","",""
"1865","71","poldrack-single-stim","24","84698","0.0-24.0","s610","","4636","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">$79</div><br><br><div class = delbox style = ""color:white"">92 days</div></div>","89,71","4000","","20","79","92","smaller_sooner","",""
