"rt","key_press","trial_type","trial_index","time_elapsed","internal_node_id","subject","text","block_duration","timing_post_trial","trial_id","stimulus","possible_responses","stim_duration","correct","correct_response","feedback_duration","condition","stim_color","stim_word","trial_num","exp_stage","exp_id"
"1659","13","text","0","1660","0.0-0.0","s554","","","","","","","","","","","","","","","",""
"1642","89","poldrack-text","1","4305","0.0-1.0","s554","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your index finger</p></div>","1642","500","fmri_response_test","","","","","","","","","","","",""
"791","71","poldrack-text","2","5598","0.0-2.0","s554","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your middle finger</p></div>","791","500","fmri_response_test","","","","","","","","","","","",""
"645","82","poldrack-text","3","6745","0.0-3.0","s554","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your ring finger</p></div>","645","500","fmri_response_test","","","","","","","","","","","",""
"6814","32","poldrack-single-stim","4","14063","0.0-4.0","s554","","6814","500","instructions","<div class = centerbox><div class = center-text>Respond to the <strong>ink color</strong> of the word!<br><br><span style = ""color:red;padding-left:30px"">WORD</span>: Index<br><span style = ""color:#1F45FC;padding-left:65px"">WORD</span>: Middle<br><span style = ""color:#4FE829;"">WORD</span>: Ring<br><br>We will start with practice</div></div>","32","6814","","","","","","","","",""
"846","71","poldrack-categorize","5","16570","0.0-5.0-0.0-0.0","s554","","1500","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#1F45FC"">GREEN</div></div>","89,71,82","1500","true","71","500","incongruent","blue","green","1","practice",""
"-1","-1","poldrack-single-stim","6","16823","0.0-5.0-1.0","s554","","250","0","fixation","<div class = centerbox><div class = fixation>+</div></div>","none","250","","","","","","","","",""
"575","89","poldrack-categorize","7","18826","0.0-5.0-2.0-0.0","s554","","1500","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">BLUE</div></div>","89,71,82","1500","true","89","500","incongruent","red","blue","2","practice",""
"-1","-1","poldrack-single-stim","8","19079","0.0-5.0-3.0","s554","","250","0","fixation","<div class = centerbox><div class = fixation>+</div></div>","none","250","","","","","","","","",""
"589","89","poldrack-categorize","9","21082","0.0-5.0-4.0-0.0","s554","","1500","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">GREEN</div></div>","89,71,82","1500","true","89","500","incongruent","red","green","3","practice",""
"-1","-1","poldrack-single-stim","10","21335","0.0-5.0-5.0","s554","","250","0","fixation","<div class = centerbox><div class = fixation>+</div></div>","none","250","","","","","","","","",""
"536","82","poldrack-categorize","11","23338","0.0-5.0-6.0-0.0","s554","","1500","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#4FE829"">RED</div></div>","89,71,82","1500","true","82","500","incongruent","green","red","4","practice",""
"-1","-1","poldrack-single-stim","12","23590","0.0-5.0-7.0","s554","","250","0","fixation","<div class = centerbox><div class = fixation>+</div></div>","none","250","","","","","","","","",""
"388","71","poldrack-categorize","13","25594","0.0-5.0-8.0-0.0","s554","","1500","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#1F45FC"">RED</div></div>","89,71,82","1500","true","71","500","incongruent","blue","red","5","practice",""
"-1","-1","poldrack-single-stim","14","25846","0.0-5.0-9.0","s554","","250","0","fixation","<div class = centerbox><div class = fixation>+</div></div>","none","250","","","","","","","","",""
"415","71","poldrack-categorize","15","27850","0.0-5.0-10.0-0.0","s554","","1500","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#1F45FC"">BLUE</div></div>","89,71,82","1500","true","71","500","congruent","blue","blue","6","practice",""
"-1","-1","poldrack-single-stim","16","28102","0.0-5.0-11.0","s554","","250","0","fixation","<div class = centerbox><div class = fixation>+</div></div>","none","250","","","","","","","","",""
"377","82","poldrack-categorize","17","30106","0.0-5.0-12.0-0.0","s554","","1500","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#4FE829"">BLUE</div></div>","89,71,82","1500","true","82","500","incongruent","green","blue","7","practice",""
"-1","-1","poldrack-single-stim","18","30359","0.0-5.0-13.0","s554","","250","0","fixation","<div class = centerbox><div class = fixation>+</div></div>","none","250","","","","","","","","",""
"337","89","poldrack-categorize","19","32362","0.0-5.0-14.0-0.0","s554","","1500","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">RED</div></div>","89,71,82","1500","true","89","500","congruent","red","red","8","practice",""
"-1","-1","poldrack-single-stim","20","32615","0.0-5.0-15.0","s554","","250","0","fixation","<div class = centerbox><div class = fixation>+</div></div>","none","250","","","","","","","","",""
