"rt","key_press","trial_type","trial_index","time_elapsed","internal_node_id","subject","text","block_duration","timing_post_trial","trial_id","stimulus","possible_responses","stim_duration","exp_stage","current_position","num_moves_made","min_moves","start_state","goal_state","condition","problem_id","problem_time","correct","exp_id"
"2104","13","text","0","2106","0.0-0.0","s554","","","","","","","","","","","","","","","","","",""
"943","89","poldrack-text","1","4053","0.0-1.0","s554","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your index finger</p></div>","943","500","fmri_response_test","","","","","","","","","","","","","",""
"827","71","poldrack-text","2","5382","0.0-2.0","s554","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your middle finger</p></div>","827","500","fmri_response_test","","","","","","","","","","","","","",""
"1360","82","poldrack-text","3","7243","0.0-3.0","s554","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your ring finger</p></div>","1360","500","fmri_response_test","","","","","","","","","","","","","",""
"27329","32","poldrack-single-stim","4","35075","0.0-4.0","s554","","27329","0","instructions","<div class = centerbox><div class = center-text>Solve the Tower Tasks!<br><br>Plan ahead first and work swiftly!<br><br>We'll start with some practice.</div></div>","32","27329","","","","","","","","","","",""
"24758","32","poldrack-text","5","59833","0.0-5.0","s554","<div class = centerbox><div  class = center-text>Scanner Setup</div></div>","24758","0","fmri_scanner_wait","","","","","","","","","","","","","",""
"4173","84","poldrack-text","6","64006","0.0-6.0","s554","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","4173","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"680","84","poldrack-text","7","64686","0.0-7.0","s554","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","680","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"680","84","poldrack-text","8","65366","0.0-8.0","s554","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","680","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"680","84","poldrack-text","9","66046","0.0-9.0","s554","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","680","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"680","84","poldrack-text","10","66726","0.0-10.0","s554","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","680","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"681","84","poldrack-text","11","67407","0.0-11.0","s554","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","681","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"679","84","poldrack-text","12","68086","0.0-12.0","s554","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"680","84","poldrack-text","13","68766","0.0-13.0","s554","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","680","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"680","84","poldrack-text","14","69446","0.0-14.0","s554","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","680","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"681","84","poldrack-text","15","70127","0.0-15.0","s554","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","681","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"679","84","poldrack-text","16","70806","0.0-16.0","s554","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"680","84","poldrack-text","17","71486","0.0-17.0","s554","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","680","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"679","84","poldrack-text","18","72166","0.0-18.0","s554","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"681","84","poldrack-text","19","72847","0.0-19.0","s554","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","681","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"679","84","poldrack-text","20","73526","0.0-20.0","s554","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"680","84","poldrack-text","21","74206","0.0-21.0","s554","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","680","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","22","75209","0.0-22.0","s554","","1000","0","fmri_buffer","","none","1000","","","","","","","","","","",""
