rt,key_press,trial_type,trial_index,time_elapsed,internal_node_id,subject,text,block_duration,timing_post_trial,trial_id,stimulus,possible_responses,stim_duration,survey,item_responses,item_coding,item_text,options,response,coded_response,exp_id
1894,13,text,0,1896,0.0-0.0,s641,,,,,,,,,,,,,,,
1037,66,poldrack-text,1,3937,0.0-1.0,s641,<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your thumb</p></div>,1037.0,500.0,fmri_response_test,,,,,,,,,,,
319,89,poldrack-text,2,4761,0.0-2.0,s641,<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your index finger</p></div>,319.0,500.0,fmri_response_test,,,,,,,,,,,
250,71,poldrack-text,3,5516,0.0-3.0,s641,<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your middle finger</p></div>,250.0,500.0,fmri_response_test,,,,,,,,,,,
484,82,poldrack-text,4,6505,0.0-4.0,s641,<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your ring finger</p></div>,484.0,500.0,fmri_response_test,,,,,,,,,,,
369,77,poldrack-text,5,7378,0.0-5.0,s641,<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your pinky finger</p></div>,369.0,500.0,fmri_response_test,,,,,,,,,,,
6722,32,poldrack-single-stim,6,14606,0.0-6.0,s641,,6722.0,0.0,instructions,<div class = centerbox><div class = center-text>Respond to the questions!</div></div>,32,6722.0,,,,,,,,
23556,32,poldrack-text,7,38162,0.0-7.0,s641,<div class = centerbox><div  class = center-text>Scanner Setup</div></div>,23556.0,0.0,fmri_scanner_wait,,,,,,,,,,,
1357,84,poldrack-text,8,39519,0.0-8.0,s641,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,1357.0,0.0,fmri_trigger_wait,,,,,,,,,,,
679,84,poldrack-text,9,40199,0.0-9.0,s641,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,679.0,0.0,fmri_trigger_wait,,,,,,,,,,,
