"rt","key_press","trial_type","trial_index","time_elapsed","internal_node_id","subject","text","block_duration","timing_post_trial","trial_id","stimulus","possible_responses","stim_duration","correct","correct_response","feedback_duration","condition","stim_color","stim_word","trial_num","exp_stage","exp_id"
"28634","13","text","0","28636","0.0-0.0","s647","","","","","","","","","","","","","","","",""
"1752","89","poldrack-text","1","31395","0.0-1.0","s647","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your index finger</p></div>","1752","500","fmri_response_test","","","","","","","","","","","",""
"946","71","poldrack-text","2","32848","0.0-2.0","s647","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your middle finger</p></div>","946","500","fmri_response_test","","","","","","","","","","","",""
"861","82","poldrack-text","3","34215","0.0-3.0","s647","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your ring finger</p></div>","861","500","fmri_response_test","","","","","","","","","","","",""
"18485","32","poldrack-single-stim","4","53207","0.0-4.0","s647","","18485","500","instructions","<div class = centerbox><div class = center-text>Respond to the <strong>ink color</strong> of the word!<br><br><span style = ""color:red;padding-left:30px"">WORD</span>: Index<br><span style = ""color:#1F45FC;padding-left:65px"">WORD</span>: Middle<br><span style = ""color:#4FE829;"">WORD</span>: Ring<br><br>We will start with practice</div></div>","32","18485","","","","","","","","",""
"626","71","poldrack-categorize","5","55721","0.0-5.0-0.0-0.0","s647","","1500","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#4FE829"">BLUE</div></div>","89,71,82","1500","false","82","500","incongruent","green","blue","1","practice",""
"-1","-1","poldrack-single-stim","6","55978","0.0-5.0-1.0","s647","","250","0","fixation","<div class = centerbox><div class = fixation>+</div></div>","none","250","","","","","","","","",""
"544","82","poldrack-categorize","7","57983","0.0-5.0-2.0-0.0","s647","","1500","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#4FE829"">GREEN</div></div>","89,71,82","1500","true","82","500","congruent","green","green","2","practice",""
"-1","-1","poldrack-single-stim","8","58239","0.0-5.0-3.0","s647","","250","0","fixation","<div class = centerbox><div class = fixation>+</div></div>","none","250","","","","","","","","",""
"583","89","poldrack-categorize","9","60249","0.0-5.0-4.0-0.0","s647","","1500","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">GREEN</div></div>","89,71,82","1500","true","89","500","incongruent","red","green","3","practice",""
"-1","-1","poldrack-single-stim","10","60504","0.0-5.0-5.0","s647","","250","0","fixation","<div class = centerbox><div class = fixation>+</div></div>","none","250","","","","","","","","",""
"356","71","poldrack-categorize","11","62511","0.0-5.0-6.0-0.0","s647","","1500","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#1F45FC"">RED</div></div>","89,71,82","1500","true","71","500","incongruent","blue","red","4","practice",""
"-1","-1","poldrack-single-stim","12","62767","0.0-5.0-7.0","s647","","250","0","fixation","<div class = centerbox><div class = fixation>+</div></div>","none","250","","","","","","","","",""
"638","71","poldrack-categorize","13","64777","0.0-5.0-8.0-0.0","s647","","1500","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#1F45FC"">GREEN</div></div>","89,71,82","1500","true","71","500","incongruent","blue","green","5","practice",""
"-1","-1","poldrack-single-stim","14","65033","0.0-5.0-9.0","s647","","250","0","fixation","<div class = centerbox><div class = fixation>+</div></div>","none","250","","","","","","","","",""
"537","71","poldrack-categorize","15","67043","0.0-5.0-10.0-0.0","s647","","1500","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#1F45FC"">BLUE</div></div>","89,71,82","1500","true","71","500","congruent","blue","blue","6","practice",""
"-1","-1","poldrack-single-stim","16","67300","0.0-5.0-11.0","s647","","250","0","fixation","<div class = centerbox><div class = fixation>+</div></div>","none","250","","","","","","","","",""
"469","82","poldrack-categorize","17","69310","0.0-5.0-12.0-0.0","s647","","1500","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#4FE829"">RED</div></div>","89,71,82","1500","true","82","500","incongruent","green","red","7","practice",""
"-1","-1","poldrack-single-stim","18","69566","0.0-5.0-13.0","s647","","250","0","fixation","<div class = centerbox><div class = fixation>+</div></div>","none","250","","","","","","","","",""
"369","89","poldrack-categorize","19","71577","0.0-5.0-14.0-0.0","s647","","1500","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">RED</div></div>","89,71,82","1500","true","89","500","congruent","red","red","8","practice",""
"-1","-1","poldrack-single-stim","20","71833","0.0-5.0-15.0","s647","","250","0","fixation","<div class = centerbox><div class = fixation>+</div></div>","none","250","","","","","","","","",""
"399","89","poldrack-categorize","21","73843","0.0-5.0-16.0-0.0","s647","","1500","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">BLUE</div></div>","89,71,82","1500","true","89","500","incongruent","red","blue","9","practice",""
"-1","-1","poldrack-single-stim","22","74099","0.0-5.0-17.0","s647","","250","0","fixation","<div class = centerbox><div class = fixation>+</div></div>","none","250","","","","","","","","",""
"26918","32","poldrack-text","23","101020","0.0-6.0","s647","<div class = centerbox><div  class = center-text>Scanner Setup</div></div>","26918","0","fmri_scanner_wait","","","","","","","","","","","",""
"857","84","poldrack-text","24","101878","0.0-7.0","s647","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","857","0","fmri_trigger_wait","","","","","","","","","","","",""
