rt,key_press,trial_type,trial_index,time_elapsed,internal_node_id,subject,text,block_duration,timing_post_trial,trial_id,stimulus,possible_responses,stim_duration,survey,item_coding,item_text,options,response,coded_response,exp_id
2253,13,text,0,2255,0.0-0.0,s251,,,,,,,,,,,,,,
2020,66,poldrack-text,1,5278,0.0-1.0,s251,<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your thumb finger</p></div>,2020.0,500.0,fmri_response_test,,,,,,,,,,
980,89,poldrack-text,2,6759,0.0-2.0,s251,<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your index finger</p></div>,980.0,500.0,fmri_response_test,,,,,,,,,,
662,71,poldrack-text,3,7923,0.0-3.0,s251,<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your middle finger</p></div>,662.0,500.0,fmri_response_test,,,,,,,,,,
754,82,poldrack-text,4,9180,0.0-4.0,s251,<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your ring finger</p></div>,754.0,500.0,fmri_response_test,,,,,,,,,,
1337,77,poldrack-text,5,11018,0.0-5.0,s251,<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your pinky finger</p></div>,1337.0,500.0,fmri_response_test,,,,,,,,,,
25610,32,poldrack-single-stim,6,37132,0.0-6.0,s251,,25610.0,0.0,instructions,<div class = centerbox><div class = center-text>Respond to the questions!</div></div>,32,25610.0,,,,,,,
22525,32,poldrack-text,7,59657,0.0-7.0,s251,<div class = centerbox><div  class = center-text>Scanner Setup</div></div>,22525.0,0.0,fmri_scanner_wait,,,,,,,,,,
3180,84,poldrack-text,8,62837,0.0-8.0,s251,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,3180.0,0.0,fmri_trigger_wait,,,,,,,,,,
680,84,poldrack-text,9,63517,0.0-9.0,s251,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,680.0,0.0,fmri_trigger_wait,,,,,,,,,,
680,84,poldrack-text,10,64197,0.0-10.0,s251,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,680.0,0.0,fmri_trigger_wait,,,,,,,,,,
680,84,poldrack-text,11,64878,0.0-11.0,s251,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,680.0,0.0,fmri_trigger_wait,,,,,,,,,,
678,84,poldrack-text,12,65557,0.0-12.0,s251,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,678.0,0.0,fmri_trigger_wait,,,,,,,,,,
680,84,poldrack-text,13,66237,0.0-13.0,s251,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,680.0,0.0,fmri_trigger_wait,,,,,,,,,,
680,84,poldrack-text,14,66917,0.0-14.0,s251,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,680.0,0.0,fmri_trigger_wait,,,,,,,,,,
680,84,poldrack-text,15,67597,0.0-15.0,s251,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,680.0,0.0,fmri_trigger_wait,,,,,,,,,,
680,84,poldrack-text,16,68277,0.0-16.0,s251,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,680.0,0.0,fmri_trigger_wait,,,,,,,,,,
680,84,poldrack-text,17,68957,0.0-17.0,s251,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,680.0,0.0,fmri_trigger_wait,,,,,,,,,,
680,84,poldrack-text,18,69637,0.0-18.0,s251,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,680.0,0.0,fmri_trigger_wait,,,,,,,,,,
681,84,poldrack-text,19,70318,0.0-19.0,s251,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,681.0,0.0,fmri_trigger_wait,,,,,,,,,,
679,84,poldrack-text,20,70997,0.0-20.0,s251,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,679.0,0.0,fmri_trigger_wait,,,,,,,,,,
680,84,poldrack-text,21,71678,0.0-21.0,s251,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,680.0,0.0,fmri_trigger_wait,,,,,,,,,,
679,84,poldrack-text,22,72357,0.0-22.0,s251,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,679.0,0.0,fmri_trigger_wait,,,,,,,,,,
680,84,poldrack-text,23,73038,0.0-23.0,s251,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,680.0,0.0,fmri_trigger_wait,,,,,,,,,,
