"rt","key_press","trial_type","trial_index","time_elapsed","internal_node_id","subject","text","block_duration","timing_post_trial","trial_id","stimulus","possible_responses","stim_duration","exp_stage","small_amount","large_amount","later_delay","choice","exp_id","bonus"
"1553","13","text","0","1555","0.0-0.0","s584","","","","","","","","","","","","","",""
"2607","89","poldrack-text","1","5168","0.0-1.0","s584","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your index finger</p></div>","2607","500","fmri_response_test","","","","","","","","","",""
"644","71","poldrack-text","2","6315","0.0-2.0","s584","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your middle finger</p></div>","644","500","fmri_response_test","","","","","","","","","",""
"27869","32","poldrack-single-stim","3","34688","0.0-3.0","s584","","27869","500","instructions","<div class = centerbox><div class = center-text>Choose between <strong>$20 today</strong> or the presented option.<br><br><strong>Index:</strong> Accept option on screen (reject $20 today). <br><br><strong>Middle:</strong> Reject option on screen (accept $20 today)<br><br>We will start with a practice trial.</div></div>","32","27869","","","","","","",""
"1534","89","poldrack-single-stim","4","36726","0.0-4.0","s584","","1534","1000","stim","<div class = dd-stim><div class = amtbox style = ""color:white"">$53.75</div><br><br><div class = delbox style = ""color:white"">34 days</div></div>","89,71","1534","practice","","","","","",""
"28044","32","poldrack-text","5","65776","0.0-5.0","s584","<div class = centerbox><div  class = center-text>Scanner Setup</div></div>","28044","0","fmri_scanner_wait","","","","","","","","","",""
"1673","84","poldrack-text","6","67450","0.0-6.0","s584","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","1673","0","fmri_trigger_wait","","","","","","","","","",""
"678","84","poldrack-text","7","68128","0.0-7.0","s584","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","678","0","fmri_trigger_wait","","","","","","","","","",""
"680","84","poldrack-text","8","68808","0.0-8.0","s584","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","680","0","fmri_trigger_wait","","","","","","","","","",""
"679","84","poldrack-text","9","69488","0.0-9.0","s584","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","",""
"679","84","poldrack-text","10","70167","0.0-10.0","s584","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","",""
"681","84","poldrack-text","11","70848","0.0-11.0","s584","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","681","0","fmri_trigger_wait","","","","","","","","","",""
"679","84","poldrack-text","12","71528","0.0-12.0","s584","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","",""
"679","84","poldrack-text","13","72208","0.0-13.0","s584","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","",""
"679","84","poldrack-text","14","72888","0.0-14.0","s584","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","",""
"679","84","poldrack-text","15","73568","0.0-15.0","s584","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","",""
"679","84","poldrack-text","16","74247","0.0-16.0","s584","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","",""
"679","84","poldrack-text","17","74928","0.0-17.0","s584","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","",""
"679","84","poldrack-text","18","75607","0.0-18.0","s584","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","",""
"679","84","poldrack-text","19","76288","0.0-19.0","s584","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","",""
"679","84","poldrack-text","20","76968","0.0-20.0","s584","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","",""
"680","84","poldrack-text","21","77649","0.0-21.0","s584","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","680","0","fmri_trigger_wait","","","","","","","","","",""
"-1","-1","poldrack-single-stim","22","78656","0.0-22.0","s584","","1000","0","fmri_buffer","","none","1000","","","","","","",""
"-1","-1","poldrack-single-stim","23","80160","0.0-23.0","s584","","1500","500","test_start_block","<div class = centerbox><div class = center-text>Get ready!</p></div>","none","1500","","","","","","",""
"1000","89","poldrack-single-stim","24","85231","0.0-24.0","s584","","4568","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">$74</div><br><br><div class = delbox style = ""color:white"">121 days</div></div>","89,71","4000","","20","74","121","larger_later","",""
