rt,key_press,trial_type,trial_index,time_elapsed,internal_node_id,subject,text,block_duration,timing_post_trial,trial_id,stimulus,possible_responses,stim_duration,survey,item_coding,item_text,options,response,coded_response,exp_id
1561,13,text,0,1564,0.0-0.0,s596,,,,,,,,,,,,,,
5172,66,poldrack-text,1,7743,0.0-1.0,s596,<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your thumb finger</p></div>,5172.0,500.0,fmri_response_test,,,,,,,,,,
933,89,poldrack-text,2,9178,0.0-2.0,s596,<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your index finger</p></div>,933.0,500.0,fmri_response_test,,,,,,,,,,
429,71,poldrack-text,3,10107,0.0-3.0,s596,<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your middle finger</p></div>,429.0,500.0,fmri_response_test,,,,,,,,,,
1065,82,poldrack-text,4,11674,0.0-4.0,s596,<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your ring finger</p></div>,1065.0,500.0,fmri_response_test,,,,,,,,,,
707,77,poldrack-text,5,12883,0.0-5.0,s596,<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your pinky finger</p></div>,707.0,500.0,fmri_response_test,,,,,,,,,,
11920,32,poldrack-single-stim,6,25307,0.0-6.0,s596,,11920.0,0.0,instructions,<div class = centerbox><div class = center-text>Respond to the questions!</div></div>,32,11920.0,,,,,,,
19774,32,poldrack-text,7,45082,0.0-7.0,s596,<div class = centerbox><div  class = center-text>Scanner Setup</div></div>,19774.0,0.0,fmri_scanner_wait,,,,,,,,,,
1519,84,poldrack-text,8,46601,0.0-8.0,s596,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,1519.0,0.0,fmri_trigger_wait,,,,,,,,,,
680,84,poldrack-text,9,47281,0.0-9.0,s596,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,680.0,0.0,fmri_trigger_wait,,,,,,,,,,
679,84,poldrack-text,10,47961,0.0-10.0,s596,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,679.0,0.0,fmri_trigger_wait,,,,,,,,,,
679,84,poldrack-text,11,48642,0.0-11.0,s596,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,679.0,0.0,fmri_trigger_wait,,,,,,,,,,
679,84,poldrack-text,12,49321,0.0-12.0,s596,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,679.0,0.0,fmri_trigger_wait,,,,,,,,,,
679,84,poldrack-text,13,50001,0.0-13.0,s596,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,679.0,0.0,fmri_trigger_wait,,,,,,,,,,
679,84,poldrack-text,14,50681,0.0-14.0,s596,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,679.0,0.0,fmri_trigger_wait,,,,,,,,,,
679,84,poldrack-text,15,51362,0.0-15.0,s596,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,679.0,0.0,fmri_trigger_wait,,,,,,,,,,
679,84,poldrack-text,16,52042,0.0-16.0,s596,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,679.0,0.0,fmri_trigger_wait,,,,,,,,,,
679,84,poldrack-text,17,52722,0.0-17.0,s596,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,679.0,0.0,fmri_trigger_wait,,,,,,,,,,
679,84,poldrack-text,18,53402,0.0-18.0,s596,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,679.0,0.0,fmri_trigger_wait,,,,,,,,,,
679,84,poldrack-text,19,54082,0.0-19.0,s596,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,679.0,0.0,fmri_trigger_wait,,,,,,,,,,
679,84,poldrack-text,20,54762,0.0-20.0,s596,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,679.0,0.0,fmri_trigger_wait,,,,,,,,,,
680,84,poldrack-text,21,55442,0.0-21.0,s596,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,680.0,0.0,fmri_trigger_wait,,,,,,,,,,
680,84,poldrack-text,22,56122,0.0-22.0,s596,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,680.0,0.0,fmri_trigger_wait,,,,,,,,,,
679,84,poldrack-text,23,56802,0.0-23.0,s596,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,679.0,0.0,fmri_trigger_wait,,,,,,,,,,
-1,-1,poldrack-single-stim,24,57808,0.0-24.0,s596,,1000.0,0.0,fmri_buffer,,none,1000.0,,,,,,,
3627,71,poldrack-single-stim,25,68171,0.0-25.0-0.0,s596,,10360.0,0.0,,"<div class = centerbox><p class=item-text>Pleasure and fun sometimes keep me from getting work done.</p></div><div class=response-text><div class=response-item><span style=""font-weight: normal; font-size: 30px"">Not at all</span></div><div class=response-item>1</div><div class=response-item>2</div><div class=response-item>3</div><div class=response-item>4</div><div class=response-item>5</div><div class=response-item><span style=""font-weight: normal; font-size: 30px"">Very much</span></div></div>","66,89,71,82,77",8500.0,brief,reverse,Pleasure and fun sometimes keep me from getting work done.,"<span style=""font-weight: normal; font-size: 30px"">Not at all</span>,1,2,3,4,5,<span style=""font-weight: normal; font-size: 30px"">Very much</span>",3.0,3.0,
