"rt","key_press","trial_type","trial_index","time_elapsed","internal_node_id","subject","text","block_duration","timing_post_trial","trial_id","stimulus","possible_responses","stim_duration","exp_stage","current_position","num_moves_made","min_moves","start_state","goal_state","condition","problem_id","problem_time","correct","exp_id"
"2242","13","text","0","2245","0.0-0.0","s586","","","","","","","","","","","","","","","","","",""
"5360","89","poldrack-text","1","8613","0.0-1.0","s586","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your index finger</p></div>","5360","500","fmri_response_test","","","","","","","","","","","","","",""
"640","71","poldrack-text","2","9756","0.0-2.0","s586","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your middle finger</p></div>","640","500","fmri_response_test","","","","","","","","","","","","","",""
"1488","82","poldrack-text","3","11749","0.0-3.0","s586","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your ring finger</p></div>","1488","500","fmri_response_test","","","","","","","","","","","","","",""
"17805","32","poldrack-single-stim","4","30061","0.0-4.0","s586","","17805","0","instructions","<div class = centerbox><div class = center-text>Solve the Tower Tasks!<br><br>Plan ahead first and work swiftly!<br><br>We'll start with some practice.</div></div>","32","17805","","","","","","","","","","",""
"23526","32","poldrack-text","5","53588","0.0-5.0","s586","<div class = centerbox><div  class = center-text>Scanner Setup</div></div>","23526","0","fmri_scanner_wait","","","","","","","","","","","","","",""
"1163","84","poldrack-text","6","54752","0.0-6.0","s586","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","1163","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"679","84","poldrack-text","7","55432","0.0-7.0","s586","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"679","84","poldrack-text","8","56112","0.0-8.0","s586","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"679","84","poldrack-text","9","56792","0.0-9.0","s586","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","","","","","",""
