"rt","key_press","trial_type","trial_index","time_elapsed","internal_node_id","subject","text","block_duration","timing_post_trial","trial_id","responses","stimulus","possible_responses","stim_duration","exp_stage","cue","stim_color","stim_number","task","task_switch","cue_switch","trial_num","correct","correct_response","feedback_duration","exp_id"
"2421","13","text","0","2424","0.0-0.0","s586","","","","","","","","","","","","","","","","","","","",""
"1170","89","poldrack-text","1","4600","0.0-1.0","s586","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your index finger</p></div>","1170","500","fmri_response_test","","","","","","","","","","","","","","","",""
"622","71","poldrack-text","2","5726","0.0-2.0","s586","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your middle finger</p></div>","622","500","fmri_response_test","","","","","","","","","","","","","","","",""
"13818","","survey-text","3","20054","0.0-3.0","s586","","","","task_setup","{""Q0"":""2"",""Q1"":""2""}","","","","","","","","","","","","","","",""
"53240","32","poldrack-single-stim","4","74298","0.0-4.0","s586","","53240","0","instructions","","<div class = centerbox><div class = center-text style=""font-size:40px""><strong>Color</strong> or <strong>Orange-Blue</strong>: Middle Finger if orange and Index Finger if blue.<br><br><strong>Magnitude</strong> or <strong>High-Low</strong>: Middle Finger if >5 and Index Finger if <5.</div></div>","32","53240","","","","","","","","","","","",""
"","","call-function","5","74299","0.0-5.0-0.0","s586","","","","set_stims","","","","","","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","6","74803","0.0-5.0-1.0","s586","","500","0","fixation","","<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","500","practice","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","7","75708","0.0-5.0-2.0","s586","","900","0","cue","","<div class = upperbox><div class = ""center-text"" >Color</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","900","practice","Color","orange","9","color","switch","stay","0","","","",""
"678","71","poldrack-categorize","8","78216","0.0-5.0-3.0","s586","","2000","0","stim","","<div class = upperbox><div class = ""center-text"" >Color</div></div><div class = lowerbox><div class = ""stim-text"" style=color:orange;>9</div>","89,71","1000","practice","Color","orange","9","color","switch","stay","0","true","71","500",""
"-1","-1","poldrack-single-stim","9","78722","0.0-5.0-4.0","s586","","500","0","gap",""," ","none","500","practice","","","","","","","","","","",""
"","","call-function","10","78722","0.0-5.0-5.0","s586","","","","set_stims","","","","","","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","11","79224","0.0-5.0-6.0","s586","","500","0","fixation","","<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","500","practice","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","12","79326","0.0-5.0-7.0","s586","","100","0","cue","","<div class = upperbox><div class = ""center-text"" >High-Low</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","100","practice","High-Low","#1F45FC","7","magnitude","switch","stay","1","","","",""
"933","89","poldrack-categorize","13","81832","0.0-5.0-8.0","s586","","2000","0","stim","","<div class = upperbox><div class = ""center-text"" >High-Low</div></div><div class = lowerbox><div class = ""stim-text"" style=color:#1F45FC;>7</div>","89,71","1000","practice","High-Low","#1F45FC","7","magnitude","switch","stay","1","false","71","500",""
"-1","-1","poldrack-single-stim","14","82333","0.0-5.0-9.0","s586","","500","0","gap",""," ","none","500","practice","","","","","","","","","","",""
"","","call-function","15","82333","0.0-5.0-10.0","s586","","","","set_stims","","","","","","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","16","82838","0.0-5.0-11.0","s586","","500","0","fixation","","<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","500","practice","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","17","83743","0.0-5.0-12.0","s586","","900","0","cue","","<div class = upperbox><div class = ""center-text"" >Color</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","900","practice","Color","orange","8","color","switch","switch","2","","","",""
"1099","71","poldrack-categorize","18","86248","0.0-5.0-13.0","s586","","2000","0","stim","","<div class = upperbox><div class = ""center-text"" >Color</div></div><div class = lowerbox><div class = ""stim-text"" style=color:orange;>8</div>","89,71","1000","practice","Color","orange","8","color","switch","switch","2","true","71","500",""
"-1","-1","poldrack-single-stim","19","86752","0.0-5.0-14.0","s586","","500","0","gap",""," ","none","500","practice","","","","","","","","","","",""
"","","call-function","20","86752","0.0-5.0-15.0","s586","","","","set_stims","","","","","","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","21","87255","0.0-5.0-16.0","s586","","500","0","fixation","","<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","500","practice","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","22","87358","0.0-5.0-17.0","s586","","100","0","cue","","<div class = upperbox><div class = ""center-text"" >Orange-Blue</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","100","practice","Orange-Blue","#1F45FC","9","color","stay","switch","3","","","",""
"698","71","poldrack-categorize","23","89864","0.0-5.0-18.0","s586","","2000","0","stim","","<div class = upperbox><div class = ""center-text"" >Orange-Blue</div></div><div class = lowerbox><div class = ""stim-text"" style=color:#1F45FC;>9</div>","89,71","1000","practice","Orange-Blue","#1F45FC","9","color","stay","switch","3","false","89","500",""
"-1","-1","poldrack-single-stim","24","90366","0.0-5.0-19.0","s586","","500","0","gap",""," ","none","500","practice","","","","","","","","","","",""
"","","call-function","25","90366","0.0-5.0-20.0","s586","","","","set_stims","","","","","","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","26","90872","0.0-5.0-21.0","s586","","500","0","fixation","","<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","500","practice","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","27","91774","0.0-5.0-22.0","s586","","900","0","cue","","<div class = upperbox><div class = ""center-text"" >Orange-Blue</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","900","practice","Orange-Blue","#1F45FC","6","color","stay","stay","4","","","",""
"424","71","poldrack-categorize","28","94281","0.0-5.0-23.0","s586","","2000","0","stim","","<div class = upperbox><div class = ""center-text"" >Orange-Blue</div></div><div class = lowerbox><div class = ""stim-text"" style=color:#1F45FC;>6</div>","89,71","1000","practice","Orange-Blue","#1F45FC","6","color","stay","stay","4","false","89","500",""
