"rt","key_press","trial_type","trial_index","time_elapsed","internal_node_id","subject","text","block_duration","timing_post_trial","trial_id","stimulus","possible_responses","stim_duration","correct","correct_response","feedback_duration","condition","stim_color","stim_word","trial_num","exp_stage","exp_id"
"1998","13","text","0","2000","0.0-0.0","s586","","","","","","","","","","","","","","","",""
"2607","89","poldrack-text","1","5614","0.0-1.0","s586","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your index finger</p></div>","2607","500","fmri_response_test","","","","","","","","","","","",""
"785","71","poldrack-text","2","6904","0.0-2.0","s586","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your middle finger</p></div>","785","500","fmri_response_test","","","","","","","","","","","",""
"1407","82","poldrack-text","3","8813","0.0-3.0","s586","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your ring finger</p></div>","1407","500","fmri_response_test","","","","","","","","","","","",""
"19303","32","poldrack-single-stim","4","28620","0.0-4.0","s586","","19303","500","instructions","<div class = centerbox><div class = center-text>Respond to the <strong>ink color</strong> of the word!<br><br><span style = ""color:red;padding-left:30px"">WORD</span>: Index<br><span style = ""color:#1F45FC;padding-left:65px"">WORD</span>: Middle<br><span style = ""color:#4FE829;"">WORD</span>: Ring<br><br>We will start with practice</div></div>","32","19303","","","","","","","","",""
"744","71","poldrack-categorize","5","31133","0.0-5.0-0.0-0.0","s586","","1500","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#4FE829"">BLUE</div></div>","89,71,82","1500","false","82","500","incongruent","green","blue","1","practice",""
"-1","-1","poldrack-single-stim","6","31391","0.0-5.0-1.0","s586","","250","0","fixation","<div class = centerbox><div class = fixation>+</div></div>","none","250","","","","","","","","",""
"551","89","poldrack-categorize","7","33396","0.0-5.0-2.0-0.0","s586","","1500","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">RED</div></div>","89,71,82","1500","true","89","500","congruent","red","red","2","practice",""
"-1","-1","poldrack-single-stim","8","33652","0.0-5.0-3.0","s586","","250","0","fixation","<div class = centerbox><div class = fixation>+</div></div>","none","250","","","","","","","","",""
"1203","82","poldrack-categorize","9","35657","0.0-5.0-4.0-0.0","s586","","1500","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#4FE829"">GREEN</div></div>","89,71,82","1500","true","82","500","congruent","green","green","3","practice",""
"-1","-1","poldrack-single-stim","10","35914","0.0-5.0-5.0","s586","","250","0","fixation","<div class = centerbox><div class = fixation>+</div></div>","none","250","","","","","","","","",""
