"rt","key_press","trial_type","trial_index","time_elapsed","internal_node_id","subject","text","block_duration","timing_post_trial","trial_id","stimulus","possible_responses","stim_duration","exp_stage","current_position","num_moves_made","min_moves","start_state","goal_state","condition","problem_id","problem_time","correct","exp_id"
"1933","13","text","0","1935","0.0-0.0","s568","","","","","","","","","","","","","","","","","",""
"7127","89","poldrack-text","1","10065","0.0-1.0","s568","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your index finger</p></div>","7127","500","fmri_response_test","","","","","","","","","","","","","",""
"826","71","poldrack-text","2","11394","0.0-2.0","s568","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your middle finger</p></div>","826","500","fmri_response_test","","","","","","","","","","","","","",""
"2352","82","poldrack-text","3","14247","0.0-3.0","s568","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your ring finger</p></div>","2352","500","fmri_response_test","","","","","","","","","","","","","",""
"19767","32","poldrack-single-stim","4","34515","0.0-4.0","s568","","19767","0","instructions","<div class = centerbox><div class = center-text>Solve the Tower Tasks!<br><br>Plan ahead first and work swiftly!<br><br>We'll start with some practice.</div></div>","32","19767","","","","","","","","","","",""
"22982","32","poldrack-text","5","57497","0.0-5.0","s568","<div class = centerbox><div  class = center-text>Scanner Setup</div></div>","22982","0","fmri_scanner_wait","","","","","","","","","","","","","",""
"2870","84","poldrack-text","6","60367","0.0-6.0","s568","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","2870","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"680","84","poldrack-text","7","61047","0.0-7.0","s568","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","680","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"680","84","poldrack-text","8","61727","0.0-8.0","s568","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","680","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"680","84","poldrack-text","9","62408","0.0-9.0","s568","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","680","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"679","84","poldrack-text","10","63087","0.0-10.0","s568","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"680","84","poldrack-text","11","63767","0.0-11.0","s568","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","680","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"679","84","poldrack-text","12","64447","0.0-12.0","s568","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"680","84","poldrack-text","13","65127","0.0-13.0","s568","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","680","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"680","84","poldrack-text","14","65807","0.0-14.0","s568","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","680","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"680","84","poldrack-text","15","66487","0.0-15.0","s568","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","680","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"679","84","poldrack-text","16","67167","0.0-16.0","s568","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"681","84","poldrack-text","17","67849","0.0-17.0","s568","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","681","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"677","84","poldrack-text","18","68527","0.0-18.0","s568","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","677","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"679","84","poldrack-text","19","69206","0.0-19.0","s568","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"679","84","poldrack-text","20","69887","0.0-20.0","s568","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"679","84","poldrack-text","21","70566","0.0-21.0","s568","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","22","71569","0.0-22.0","s568","","1000","0","fmri_buffer","","none","1000","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","23","73071","0.0-23.0","s568","","1500","500","practice_start_block","<div class = centerbox><div class = center-text>About to start practice</p></div>","none","1500","","","","","","","","","","",""
