"rt","key_press","trial_type","trial_index","time_elapsed","internal_node_id","subject","text","block_duration","timing_post_trial","trial_id","responses","stimulus","possible_responses","stim_duration","correct","correct_response","feedback_duration","exp_stage","trial_num","SS_stimulus","SS_delay","SS_trial_type","SS_duration","exp_id"
"2171","13","text","0","2173","0.0-0.0","s614","","","","","","","","","","","","","","","","","",""
"1947","89","poldrack-text","1","5127","0.0-1.0","s614","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your index finger</p></div>","1947","500","fmri_response_test","","","","","","","","","","","","","",""
"788","71","poldrack-text","2","6417","0.0-2.0","s614","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your middle finger</p></div>","788","500","fmri_response_test","","","","","","","","","","","","","",""
"9954","","survey-text","3","16878","0.0-3.0","s614","","","","task_setup","{""Q0"":""300""}","","","","","","","","","","","","",""
"35288","32","poldrack-single-stim","4","53197","0.0-4.0","s614","","35288","0","instructions","","<div class = instructbox><p class = instruct-text>Only one key is correct for each shape. The correct keys are as follows:<ul list-text><li><div class = prompt_container><img class = prompt_stim src = /static/experiments/stop_signal/images/moon.png></img>middle finger</div></li></li><li><div class = prompt_container><img class = prompt_stim src = /static/experiments/stop_signal/images/oval.png></img>index finger</div></li> </li><li><div class = prompt_container><img class = prompt_stim src = /static/experiments/stop_signal/images/rectangle.png></img>index finger</div></li> </li><li><div class = prompt_container><img class = prompt_stim src = /static/experiments/stop_signal/images/trapezoid.png></img>middle finger</div></li></ul></p><p class = instruct-text><strong>Do not respond if you see the red star!</strong></p><p class = instruct-text>We will start with practice</p></div>","32","35288","","","","","","","","","",""
"1236","89","poldrack-categorize","5","55554","0.0-5.0-0.0-0.0","s614","","1850","250","stim","","<div class = coverbox></div><div class = shapebox><img class = stim src = /static/experiments/stop_signal/images/oval.png></img></div>","89,71","850","true","89","500","practice","0","","","","",""
"743","71","poldrack-categorize","6","58162","0.0-5.0-0.0-1.0","s614","","1850","250","stim","","<div class = coverbox></div><div class = shapebox><img class = stim src = /static/experiments/stop_signal/images/trapezoid.png></img></div>","89,71","850","true","71","500","practice","1","","","","",""
"620","71","poldrack-categorize","7","60765","0.0-5.0-0.0-2.0","s614","","1850","250","stim","","<div class = coverbox></div><div class = shapebox><img class = stim src = /static/experiments/stop_signal/images/trapezoid.png></img></div>","89,71","850","true","71","500","practice","2","","","","",""
"848","71","poldrack-categorize","8","63368","0.0-5.0-0.0-3.0","s614","","1850","250","stim","","<div class = coverbox></div><div class = shapebox><img class = stim src = /static/experiments/stop_signal/images/moon.png></img></div>","89,71","850","true","71","500","practice","3","","","","",""
"665","89","poldrack-categorize","9","65976","0.0-5.0-0.0-4.0","s614","","1850","250","stim","","<div class = coverbox></div><div class = shapebox><img class = stim src = /static/experiments/stop_signal/images/oval.png></img></div>","89,71","850","true","89","500","practice","4","","","","",""
"676","89","poldrack-categorize","10","68583","0.0-5.0-0.0-5.0","s614","","1850","250","stim","","<div class = coverbox></div><div class = shapebox><img class = stim src = /static/experiments/stop_signal/images/oval.png></img></div>","89,71","850","true","89","500","practice","5","","","","",""
"611","89","poldrack-categorize","11","71192","0.0-5.0-0.0-6.0","s614","","1850","250","stim","","<div class = coverbox></div><div class = shapebox><img class = stim src = /static/experiments/stop_signal/images/rectangle.png></img></div>","89,71","850","true","89","500","practice","6","","","","",""
"618","89","poldrack-categorize","12","73803","0.0-5.0-0.0-7.0","s614","","1850","250","stim","","<div class = coverbox></div><div class = shapebox><img class = stim src = /static/experiments/stop_signal/images/rectangle.png></img></div>","89,71","850","true","89","500","practice","7","","","","",""
"506","71","poldrack-categorize","13","76408","0.0-5.0-0.0-8.0","s614","","1850","250","stim","","<div class = coverbox></div><div class = shapebox><img class = stim src = /static/experiments/stop_signal/images/moon.png></img></div>","89,71","850","true","71","500","practice","8","","","","",""
"576","89","poldrack-categorize","14","79016","0.0-5.0-0.0-9.0","s614","","1850","250","stim","","<div class = coverbox></div><div class = shapebox><img class = stim src = /static/experiments/stop_signal/images/rectangle.png></img></div>","89,71","850","true","89","500","practice","9","","","","",""
"553","71","poldrack-categorize","15","81624","0.0-5.0-0.0-10.0","s614","","1850","250","stim","","<div class = coverbox></div><div class = shapebox><img class = stim src = /static/experiments/stop_signal/images/trapezoid.png></img></div>","89,71","850","true","71","500","practice","10","","","","",""
"506","71","poldrack-categorize","16","84227","0.0-5.0-0.0-11.0","s614","","1850","250","stim","","<div class = coverbox></div><div class = shapebox><img class = stim src = /static/experiments/stop_signal/images/moon.png></img></div>","89,71","850","true","71","500","practice","11","","","","",""
"38691","32","poldrack-text","17","123171","0.0-6.0","s614","<div class = centerbox><div  class = center-text>Scanner Setup</div></div>","38691","0","fmri_scanner_wait","","","","","","","","","","","","","",""
"2939","84","poldrack-text","18","126110","0.0-7.0","s614","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","2939","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"679","84","poldrack-text","19","126790","0.0-8.0","s614","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"679","84","poldrack-text","20","127471","0.0-9.0","s614","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"679","84","poldrack-text","21","128151","0.0-10.0","s614","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"679","84","poldrack-text","22","128831","0.0-11.0","s614","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"679","84","poldrack-text","23","129510","0.0-12.0","s614","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"679","84","poldrack-text","24","130190","0.0-13.0","s614","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"679","84","poldrack-text","25","130871","0.0-14.0","s614","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"679","84","poldrack-text","26","131551","0.0-15.0","s614","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"679","84","poldrack-text","27","132231","0.0-16.0","s614","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"679","84","poldrack-text","28","132911","0.0-17.0","s614","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"680","84","poldrack-text","29","133592","0.0-18.0","s614","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","680","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"678","84","poldrack-text","30","134271","0.0-19.0","s614","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","678","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"679","84","poldrack-text","31","134951","0.0-20.0","s614","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"679","84","poldrack-text","32","135631","0.0-21.0","s614","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"679","84","poldrack-text","33","136311","0.0-22.0","s614","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","34","137316","0.0-23.0","s614","","1000","0","fmri_buffer","","","none","1000","","","","","","","","","",""
"-1","-1","poldrack-single-stim","35","138821","0.0-24.0","s614","","1500","500","test_start_block","","<div class = centerbox><div class = center-text>Get ready!</p></div>","none","1500","","","","","","","","","",""
"998","89","stop-signal","36","141846","0.0-25.0-0.0","s614","","2522","0","stim","","<div class = coverbox></div><div class = shapebox><img class = stim src = /static/experiments/stop_signal/images/oval.png></img></div>","89,71","850","true","89","","test","0","<div class = coverbox></div><div class = stopbox><div class = centered-shape id = stop-signal></div><div class = centered-shape id = stop-signal-inner></div></div>","300","go","500",""
"718","71","stop-signal","37","144101","0.0-25.0-1.0","s614","","2250","0","stim","","<div class = coverbox></div><div class = shapebox><img class = stim src = /static/experiments/stop_signal/images/trapezoid.png></img></div>","89,71","850","true","71","","test","1","<div class = coverbox></div><div class = stopbox><div class = centered-shape id = stop-signal></div><div class = centered-shape id = stop-signal-inner></div></div>","300","go","500",""
"632","71","stop-signal","38","146353","0.0-25.0-2.0","s614","","2250","0","stim","","<div class = coverbox></div><div class = shapebox><img class = stim src = /static/experiments/stop_signal/images/moon.png></img></div>","89,71","850","true","71","","test","2","<div class = coverbox></div><div class = stopbox><div class = centered-shape id = stop-signal></div><div class = centered-shape id = stop-signal-inner></div></div>","300","stop","500",""
"574","89","stop-signal","39","148609","0.0-25.0-3.0","s614","","2250","0","stim","","<div class = coverbox></div><div class = shapebox><img class = stim src = /static/experiments/stop_signal/images/oval.png></img></div>","89,71","850","true","89","","test","3","<div class = coverbox></div><div class = stopbox><div class = centered-shape id = stop-signal></div><div class = centered-shape id = stop-signal-inner></div></div>","250","go","500",""
"590","89","stop-signal","40","150865","0.0-25.0-4.0","s614","","2250","0","stim","","<div class = coverbox></div><div class = shapebox><img class = stim src = /static/experiments/stop_signal/images/rectangle.png></img></div>","89,71","850","true","89","","test","4","<div class = coverbox></div><div class = stopbox><div class = centered-shape id = stop-signal></div><div class = centered-shape id = stop-signal-inner></div></div>","250","go","500",""
"563","89","stop-signal","41","153254","0.0-25.0-5.0","s614","","2386","0","stim","","<div class = coverbox></div><div class = shapebox><img class = stim src = /static/experiments/stop_signal/images/rectangle.png></img></div>","89,71","850","true","89","","test","5","<div class = coverbox></div><div class = stopbox><div class = centered-shape id = stop-signal></div><div class = centered-shape id = stop-signal-inner></div></div>","250","go","500",""
