"rt","key_press","trial_type","trial_index","time_elapsed","internal_node_id","subject","text","block_duration","timing_post_trial","trial_id","stimulus","possible_responses","stim_duration","correct","correct_response","feedback_duration","condition","stim_color","stim_word","trial_num","exp_stage","exp_id"
"2652","13","text","0","2654","0.0-0.0","s614","","","","","","","","","","","","","","","",""
"1399","89","poldrack-text","1","5060","0.0-1.0","s614","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your index finger</p></div>","1399","500","fmri_response_test","","","","","","","","","","","",""
"572","71","poldrack-text","2","6133","0.0-2.0","s614","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your middle finger</p></div>","572","500","fmri_response_test","","","","","","","","","","","",""
"1410","82","poldrack-text","3","8048","0.0-3.0","s614","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your ring finger</p></div>","1410","500","fmri_response_test","","","","","","","","","","","",""
"23667","32","poldrack-single-stim","4","32217","0.0-4.0","s614","","23667","500","instructions","<div class = centerbox><div class = center-text>Respond to the <strong>ink color</strong> of the word!<br><br><span style = ""color:red;padding-left:30px"">WORD</span>: Index<br><span style = ""color:#1F45FC;padding-left:65px"">WORD</span>: Middle<br><span style = ""color:#4FE829;"">WORD</span>: Ring<br><br>We will start with practice</div></div>","32","23667","","","","","","","","",""
"950","71","poldrack-categorize","5","34730","0.0-5.0-0.0-0.0","s614","","1500","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#1F45FC"">BLUE</div></div>","89,71,82","1500","true","71","500","congruent","blue","blue","1","practice",""
"-1","-1","poldrack-single-stim","6","34983","0.0-5.0-1.0","s614","","250","0","fixation","<div class = centerbox><div class = fixation>+</div></div>","none","250","","","","","","","","",""
"796","89","poldrack-categorize","7","36986","0.0-5.0-2.0-0.0","s614","","1500","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">GREEN</div></div>","89,71,82","1500","true","89","500","incongruent","red","green","2","practice",""
"-1","-1","poldrack-single-stim","8","37242","0.0-5.0-3.0","s614","","250","0","fixation","<div class = centerbox><div class = fixation>+</div></div>","none","250","","","","","","","","",""
"955","82","poldrack-categorize","9","39247","0.0-5.0-4.0-0.0","s614","","1500","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#4FE829"">BLUE</div></div>","89,71,82","1500","true","82","500","incongruent","green","blue","3","practice",""
"-1","-1","poldrack-single-stim","10","39504","0.0-5.0-5.0","s614","","250","0","fixation","<div class = centerbox><div class = fixation>+</div></div>","none","250","","","","","","","","",""
"698","71","poldrack-categorize","11","41509","0.0-5.0-6.0-0.0","s614","","1500","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#1F45FC"">GREEN</div></div>","89,71,82","1500","true","71","500","incongruent","blue","green","4","practice",""
"-1","-1","poldrack-single-stim","12","41765","0.0-5.0-7.0","s614","","250","0","fixation","<div class = centerbox><div class = fixation>+</div></div>","none","250","","","","","","","","",""
"845","82","poldrack-categorize","13","43770","0.0-5.0-8.0-0.0","s614","","1500","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#4FE829"">GREEN</div></div>","89,71,82","1500","true","82","500","congruent","green","green","5","practice",""
"-1","-1","poldrack-single-stim","14","44026","0.0-5.0-9.0","s614","","250","0","fixation","<div class = centerbox><div class = fixation>+</div></div>","none","250","","","","","","","","",""
"779","89","poldrack-categorize","15","46034","0.0-5.0-10.0-0.0","s614","","1500","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">BLUE</div></div>","89,71,82","1500","true","89","500","incongruent","red","blue","6","practice",""
"-1","-1","poldrack-single-stim","16","46286","0.0-5.0-11.0","s614","","250","0","fixation","<div class = centerbox><div class = fixation>+</div></div>","none","250","","","","","","","","",""
"654","89","poldrack-categorize","17","48292","0.0-5.0-12.0-0.0","s614","","1500","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">RED</div></div>","89,71,82","1500","true","89","500","congruent","red","red","7","practice",""
"-1","-1","poldrack-single-stim","18","48548","0.0-5.0-13.0","s614","","250","0","fixation","<div class = centerbox><div class = fixation>+</div></div>","none","250","","","","","","","","",""
"657","71","poldrack-categorize","19","50554","0.0-5.0-14.0-0.0","s614","","1500","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#1F45FC"">RED</div></div>","89,71,82","1500","true","71","500","incongruent","blue","red","8","practice",""
"-1","-1","poldrack-single-stim","20","50810","0.0-5.0-15.0","s614","","250","0","fixation","<div class = centerbox><div class = fixation>+</div></div>","none","250","","","","","","","","",""
"752","82","poldrack-categorize","21","52815","0.0-5.0-16.0-0.0","s614","","1500","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#4FE829"">RED</div></div>","89,71,82","1500","true","82","500","incongruent","green","red","9","practice",""
"-1","-1","poldrack-single-stim","22","53071","0.0-5.0-17.0","s614","","250","0","fixation","<div class = centerbox><div class = fixation>+</div></div>","none","250","","","","","","","","",""
"26508","32","poldrack-text","23","79580","0.0-6.0","s614","<div class = centerbox><div  class = center-text>Scanner Setup</div></div>","26508","0","fmri_scanner_wait","","","","","","","","","","","",""
"1463","84","poldrack-text","24","81045","0.0-7.0","s614","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","1463","0","fmri_trigger_wait","","","","","","","","","","","",""
"679","84","poldrack-text","25","81725","0.0-8.0","s614","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","","","",""
"680","84","poldrack-text","26","82405","0.0-9.0","s614","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","680","0","fmri_trigger_wait","","","","","","","","","","","",""
"677","84","poldrack-text","27","83084","0.0-10.0","s614","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","677","0","fmri_trigger_wait","","","","","","","","","","","",""
"679","84","poldrack-text","28","83764","0.0-11.0","s614","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","","","",""
"679","84","poldrack-text","29","84444","0.0-12.0","s614","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","","","",""
"679","84","poldrack-text","30","85124","0.0-13.0","s614","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","","","",""
"679","84","poldrack-text","31","85804","0.0-14.0","s614","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","","","",""
"679","84","poldrack-text","32","86484","0.0-15.0","s614","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","","","",""
"679","84","poldrack-text","33","87164","0.0-16.0","s614","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","","","",""
"679","84","poldrack-text","34","87844","0.0-17.0","s614","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","","","",""
"679","84","poldrack-text","35","88524","0.0-18.0","s614","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","","","",""
"679","84","poldrack-text","36","89204","0.0-19.0","s614","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","","","",""
"680","84","poldrack-text","37","89885","0.0-20.0","s614","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","680","0","fmri_trigger_wait","","","","","","","","","","","",""
"678","84","poldrack-text","38","90564","0.0-21.0","s614","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","678","0","fmri_trigger_wait","","","","","","","","","","","",""
"679","84","poldrack-text","39","91244","0.0-22.0","s614","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","","","",""
