"rt","key_press","trial_type","trial_index","time_elapsed","internal_node_id","subject","text","block_duration","timing_post_trial","trial_id","stimulus","possible_responses","stim_duration","correct","correct_response","feedback_duration","condition","stim_color","stim_word","trial_num","exp_stage","exp_id"
"5317","13","text","0","5319","0.0-0.0","s483","","","","","","","","","","","","","","","",""
"1223","89","poldrack-text","1","7547","0.0-1.0","s483","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your index finger</p></div>","1223","500","fmri_response_test","","","","","","","","","","","",""
"774","71","poldrack-text","2","8823","0.0-2.0","s483","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your middle finger</p></div>","774","500","fmri_response_test","","","","","","","","","","","",""
"1527","82","poldrack-text","3","10851","0.0-3.0","s483","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your ring finger</p></div>","1527","500","fmri_response_test","","","","","","","","","","","",""
"7630","32","poldrack-single-stim","4","18985","0.0-4.0","s483","","7630","500","instructions","<div class = centerbox><div class = center-text>Respond to the <strong>ink color</strong> of the word!<br><br><span style = ""color:red;padding-left:30px"">WORD</span>: Index<br><span style = ""color:#1F45FC;padding-left:65px"">WORD</span>: Middle<br><span style = ""color:#4FE829;"">WORD</span>: Ring<br><br>We will start with practice</div></div>","32","7630","","","","","","","","",""
"880","89","poldrack-categorize","5","21491","0.0-5.0-0.0-0.0","s483","","1500","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">GREEN</div></div>","89,71,82","1500","true","89","500","incongruent","red","green","1","practice",""
"-1","-1","poldrack-single-stim","6","21745","0.0-5.0-1.0","s483","","250","0","fixation","<div class = centerbox><div class = fixation>+</div></div>","none","250","","","","","","","","",""
"789","89","poldrack-categorize","7","23747","0.0-5.0-2.0-0.0","s483","","1500","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">BLUE</div></div>","89,71,82","1500","true","89","500","incongruent","red","blue","2","practice",""
"-1","-1","poldrack-single-stim","8","24000","0.0-5.0-3.0","s483","","250","0","fixation","<div class = centerbox><div class = fixation>+</div></div>","none","250","","","","","","","","",""
"609","71","poldrack-categorize","9","26003","0.0-5.0-4.0-0.0","s483","","1500","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#1F45FC"">BLUE</div></div>","89,71,82","1500","true","71","500","congruent","blue","blue","3","practice",""
