"rt","key_press","trial_type","trial_index","time_elapsed","internal_node_id","subject","text","block_duration","timing_post_trial","trial_id","stimulus","possible_responses","stim_duration","exp_stage","current_position","num_moves_made","min_moves","start_state","goal_state","condition","problem_id","problem_time","correct","exp_id"
"1995","13","text","0","1997","0.0-0.0","s251","","","","","","","","","","","","","","","","","",""
"2195","89","poldrack-text","1","5195","0.0-1.0","s251","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your index finger</p></div>","2195","500","fmri_response_test","","","","","","","","","","","","","",""
"1411","71","poldrack-text","2","7109","0.0-2.0","s251","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your middle finger</p></div>","1411","500","fmri_response_test","","","","","","","","","","","","","",""
"601","82","poldrack-text","3","8211","0.0-3.0","s251","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your ring finger</p></div>","601","500","fmri_response_test","","","","","","","","","","","","","",""
"29570","32","poldrack-single-stim","4","38284","0.0-4.0","s251","","29570","0","instructions","<div class = centerbox><div class = center-text>Solve the Tower Tasks!<br><br>Plan ahead first and work swiftly!<br><br>We'll start with some practice.</div></div>","32","29570","","","","","","","","","","",""
"27996","32","poldrack-text","5","66280","0.0-5.0","s251","<div class = centerbox><div  class = center-text>Scanner Setup</div></div>","27996","0","fmri_scanner_wait","","","","","","","","","","","","","",""
"2536","84","poldrack-text","6","68816","0.0-6.0","s251","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","2536","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"679","84","poldrack-text","7","69496","0.0-7.0","s251","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"680","84","poldrack-text","8","70176","0.0-8.0","s251","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","680","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"679","84","poldrack-text","9","70856","0.0-9.0","s251","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"680","84","poldrack-text","10","71536","0.0-10.0","s251","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","680","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"680","84","poldrack-text","11","72216","0.0-11.0","s251","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","680","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"680","84","poldrack-text","12","72896","0.0-12.0","s251","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","680","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"680","84","poldrack-text","13","73576","0.0-13.0","s251","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","680","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"680","84","poldrack-text","14","74257","0.0-14.0","s251","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","680","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"678","84","poldrack-text","15","74936","0.0-15.0","s251","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","678","0","fmri_trigger_wait","","","","","","","","","","","","","",""
