"rt","key_press","trial_type","trial_index","time_elapsed","internal_node_id","subject","text","block_duration","timing_post_trial","trial_id","stimulus","possible_responses","stim_duration","correct","correct_response","feedback_duration","condition","stim_color","stim_word","trial_num","exp_stage","exp_id"
"2155","13","text","0","2157","0.0-0.0","s633","","","","","","","","","","","","","","","",""
"29686","89","poldrack-text","1","32844","0.0-1.0","s633","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your index finger</p></div>","29686","500","fmri_response_test","","","","","","","","","","","",""
"759","71","poldrack-text","2","34105","0.0-2.0","s633","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your middle finger</p></div>","759","500","fmri_response_test","","","","","","","","","","","",""
"792","82","poldrack-text","3","35398","0.0-3.0","s633","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your ring finger</p></div>","792","500","fmri_response_test","","","","","","","","","","","",""
"19698","32","poldrack-single-stim","4","55598","0.0-4.0","s633","","19698","500","instructions","<div class = centerbox><div class = center-text>Respond to the <strong>ink color</strong> of the word!<br><br><span style = ""color:red;padding-left:30px"">WORD</span>: Index<br><span style = ""color:#1F45FC;padding-left:65px"">WORD</span>: Middle<br><span style = ""color:#4FE829;"">WORD</span>: Ring<br><br>We will start with practice</div></div>","32","19698","","","","","","","","",""
"-1","-1","poldrack-categorize","5","58101","0.0-5.0-0.0-0.0","s633","","1500","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">BLUE</div></div>","89,71,82","1500","false","89","500","incongruent","red","blue","1","practice",""
"-1","-1","poldrack-single-stim","6","58353","0.0-5.0-1.0","s633","","250","0","fixation","<div class = centerbox><div class = fixation>+</div></div>","none","250","","","","","","","","",""
"912","82","poldrack-categorize","7","60354","0.0-5.0-2.0-0.0","s633","","1500","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#4FE829"">BLUE</div></div>","89,71,82","1500","true","82","500","incongruent","green","blue","2","practice",""
"-1","-1","poldrack-single-stim","8","60606","0.0-5.0-3.0","s633","","250","0","fixation","<div class = centerbox><div class = fixation>+</div></div>","none","250","","","","","","","","",""
"917","71","poldrack-categorize","9","62607","0.0-5.0-4.0-0.0","s633","","1500","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#1F45FC"">GREEN</div></div>","89,71,82","1500","true","71","500","incongruent","blue","green","3","practice",""
"-1","-1","poldrack-single-stim","10","62859","0.0-5.0-5.0","s633","","250","0","fixation","<div class = centerbox><div class = fixation>+</div></div>","none","250","","","","","","","","",""
"565","89","poldrack-categorize","11","64860","0.0-5.0-6.0-0.0","s633","","1500","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#4FE829"">RED</div></div>","89,71,82","1500","false","82","500","incongruent","green","red","4","practice",""
"-1","-1","poldrack-single-stim","12","65112","0.0-5.0-7.0","s633","","250","0","fixation","<div class = centerbox><div class = fixation>+</div></div>","none","250","","","","","","","","",""
"580","71","poldrack-categorize","13","67114","0.0-5.0-8.0-0.0","s633","","1500","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#1F45FC"">BLUE</div></div>","89,71,82","1500","true","71","500","congruent","blue","blue","5","practice",""
"-1","-1","poldrack-single-stim","14","67366","0.0-5.0-9.0","s633","","250","0","fixation","<div class = centerbox><div class = fixation>+</div></div>","none","250","","","","","","","","",""
"683","89","poldrack-categorize","15","69368","0.0-5.0-10.0-0.0","s633","","1500","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">RED</div></div>","89,71,82","1500","true","89","500","congruent","red","red","6","practice",""
"-1","-1","poldrack-single-stim","16","69619","0.0-5.0-11.0","s633","","250","0","fixation","<div class = centerbox><div class = fixation>+</div></div>","none","250","","","","","","","","",""
"576","82","poldrack-categorize","17","71622","0.0-5.0-12.0-0.0","s633","","1500","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#4FE829"">GREEN</div></div>","89,71,82","1500","true","82","500","congruent","green","green","7","practice",""
"-1","-1","poldrack-single-stim","18","71873","0.0-5.0-13.0","s633","","250","0","fixation","<div class = centerbox><div class = fixation>+</div></div>","none","250","","","","","","","","",""
"860","71","poldrack-categorize","19","73875","0.0-5.0-14.0-0.0","s633","","1500","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#1F45FC"">RED</div></div>","89,71,82","1500","true","71","500","incongruent","blue","red","8","practice",""
"-1","-1","poldrack-single-stim","20","74126","0.0-5.0-15.0","s633","","250","0","fixation","<div class = centerbox><div class = fixation>+</div></div>","none","250","","","","","","","","",""
